step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,50000,1,82,-0.8994455933052907,0.025004414841532707,-64.76746425459045,86.27552652545273,0.025004414841532707,0.5886260271072388,0,0,0.10118666340973642,0.20000000298023224,100
200,50000,1,182,-0.7847305384878612,0.13025984168052673,-153.62160603651256,96.57726505585015,0.13025984168052673,0.7672207951545715,0,0,0.10118666340973642,0.20000000298023224,200
300,50000,3,12,-0.12055488175833666,0.33349549770355225,-2.6187832923822167,3.706803932785988,0.33349549770355225,0.24127821624279022,0,0,0.10336065258605086,0.20000000298023224,300
400,50000,6,18,-0.8830287399983857,3.848560154438019,-14.657922880334757,12.496279835700989,0.8485601544380188,0.11424750089645386,0,0,0.10822918450459429,0.20000000298023224,400
500,50000,9,43,-0.22972388143796088,0.6431130170822144,-8.170861438165668,10.387593068182468,0.6431130170822144,0.16889457404613495,0,0,0.11827123336920038,0.20000000298023224,500
600,50000,12,4,-0.250870695247834,0.18629786372184753,-1.2950956232969757,0.6088053435087204,0.18629786372184753,0.5320221185684204,0,0,0.13116262906130133,0.20000000298023224,600
700,50000,13,58,-0.18527963448550536,0.21641628444194794,-27.533746069446032,8.321536630392075,0.21641628444194794,0.24078531563282013,0,0,0.1356252548633065,0.20000000298023224,700
800,50000,13,158,-0.5279969485892991,0.22024226188659668,-63.35231686807447,161.61351484060287,0.22024226188659668,0.2268127053976059,0,0,0.1356252548633065,0.20000000298023224,800
900,50000,14,18,-0.21970991302118933,0.19042044878005981,-4.5777772158097445,1.8911351300776005,0.19042044878005981,0.3896086812019348,0,0,0.13986930379794668,0.20000000298023224,900
1000,50000,15,54,-0.08964352774791969,3.808090031147003,-13.522660370674267,82.55512700974941,0.8080900311470032,0.11766521632671356,0,0,0.14393626342179547,0.19993998110294342,1000
1100,50000,15,154,-0.13391554372770265,0.4805428683757782,-26.389064772316402,389.96012918651104,0.4805428683757782,0.12855200469493866,0,0,0.14393626342179547,0.19403791427612305,1100
1200,50000,16,14,-0.4895839237721231,0.43979141116142273,-6.630759453207484,4.340816393494606,0.43979141116142273,0.23454822599887848,0,0,0.1484049210501617,0.18832844495773315,1200
