episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,15.278655398918366,0.775,0.0,0.0,0.0,0.0,0.07676269095391035,1.5,20000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_20000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_20000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,14.782824686118508,0.75,0.0,0.0,0.0,0.0,0.08238705862313508,1.5,40000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_40000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_40000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,21.939417458040378,0.95,0.0,0.0,0.0,0.0,0.055539468117058274,1.5,60000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_60000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_60000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,19.93156993324606,0.875,0.0,0.0,0.0,0.0,0.05623649610206485,1.5,80000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_80000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_80000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,22.748838014872394,0.975,0.0,0.0,0.0,0.0,0.05198867945000529,1.5,100000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_100000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_100000_v1_validation_episodes_40.csv,1,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,22.30140762293859,0.95,0.0,0.0,0.0,0.0,0.05370402224361896,1.5,120000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_120000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_120000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,22.2168547383954,0.95,0.0,0.0,0.0,0.0,0.05128894103690982,1.5,140000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_140000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_140000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,21.556283565386963,0.925,0.0,0.0,0.0,0.0,0.052957102889195085,1.5,160000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_160000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_160000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,22.21123459411398,0.95,0.0,0.0,0.0,0.0,0.055964887142181396,1.5,180000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_180000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_180000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,22.288777577709844,0.95,0.0,0.0,0.0,0.0,0.051764079043641685,1.5,200000,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/actor_step_200000.pt,/home/jixuefeng/rl/outputs/reaching_recovery_v1/train/seed_4302/link_fixed_no_obstacle_seed4302_steps200000/checkpoint_selection/step_200000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
