step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2928020730593027,0.2018011510372162,0.2799733877182007,0.4820304811000824,0.19411678612232208,0.35,2,0,0,0,0.4005146920681,8.010293960571289,160.2058868408203,0.4745144248008728,1.0,0.33470302314506145,0,0,0,0.0,filtered,0.07544355305923321,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.33470302314506145,0.0026914887130260468
1,0.1,-0.25474420456159813,0.21022996306419373,0.2738260328769684,0.4676590859889984,0.19951175153255463,0.35,2,0,0,0,0.7328951954841614,7.2147321701049805,83.85751342773438,0.7328941226005554,1.0,0.32065137217343426,0,0,0,0.0,filtered,1.4844944163796476e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.32065137217343426,0.002647867426276207
2,0.15000000000000002,-0.2460152582938966,0.21529564261436462,0.2675192952156067,0.4535869061946869,0.20274455845355988,0.35,2,0,0,0,0.8685801029205322,3.3282830715179443,89.75194549560547,0.8685801029205322,1.0,0.3065677863434916,0,0,0,0.0,passthrough,4.860123137509587e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.3065677863434916,0.0026796814054250717
3,0.2,-0.2481479605760117,0.22457826137542725,0.26115351915359497,0.43956002593040466,0.2106878161430359,0.35,2,0,0,0,0.8273925185203552,4.184909820556641,122.00037384033203,0.8273915648460388,1.0,0.2928184740980342,0,0,0,0.0,filtered,1.3913877211214518e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.2928184740980342,0.002587936818599701
4,0.25,-0.2178428313828079,0.23019906878471375,0.25326839089393616,0.425876647233963,0.21473634243011475,0.35,2,0,0,0,0.8679559230804443,3.586524248123169,79.00338745117188,0.8679559230804443,1.0,0.27914413325598875,0,0,0,0.0,passthrough,5.372470102383745e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.27914413325598875,0.0026118839159607887
5,0.30000000000000004,-0.2132677485376815,0.24250945448875427,0.24488434195518494,0.41214999556541443,0.22534948587417603,0.35,2,0,0,0,0.884981095790863,4.164724349975586,96.57150268554688,0.8849800825119019,1.0,0.26587268603712355,0,0,0,0.0,filtered,1.4683292737716195e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.26587268603712355,0.0026367399841547012
6,0.35000000000000003,-0.23254064852255196,0.2551079988479614,0.23722928762435913,0.39842966198921204,0.23603686690330505,0.35,2,0,0,0,0.8017070293426514,5.165421485900879,105.55939483642578,0.7995378375053406,1.0,0.2524932206657426,0,0,0,0.0,filtered,0.004988270979727766,0,0,12,joint_4_acceleration_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.2524932206657426,0.0037482548505067825
7,0.4,-0.29604390869535396,0.2669033408164978,0.23268179595470428,0.3848244249820709,0.24576224386692047,0.35,2,0,0,0,0.6554936170578003,5.209396839141846,120.65725708007812,0.6554936170578003,1.0,0.23906705213434049,0,0,0,0.0,filtered,4.7028310441555856e-08,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.23906705213434049,0.0025957180187106133
8,0.45,-0.3162287790461062,0.27373382449150085,0.22903859615325928,0.3717052638530731,0.2504916191101074,0.35,2,0,0,0,0.6839056015014648,5.6171112060546875,114.75201416015625,0.6846485137939453,1.0,0.22580735206185149,0,0,0,0.0,filtered,0.02821722926812076,0,0,12,joint_5_acceleration_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.22580735206185149,0.002657037228345871
9,0.5,-0.3016496893333533,0.2793635427951813,0.22457408905029297,0.3591800630092621,0.25401726365089417,0.35,2,0,0,0,0.7637580633163452,4.219278812408447,92.55155944824219,0.7637571096420288,1.0,0.2131710580508845,0,0,0,0.0,filtered,1.385172158346593e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.2131710580508845,0.0026172753423452377
10,0.55,-0.3128034732182962,0.28920042514801025,0.2203938364982605,0.3470102846622467,0.2616896331310272,0.35,2,0,0,0,0.7279424667358398,4.123963832855225,90.18600463867188,0.7279419302940369,1.0,0.20122601810927238,0,0,0,0.0,filtered,8.208475977931665e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.20122601810927238,0.0026235096156597137
11,0.6000000000000001,-0.338047249987724,0.3003685772418976,0.21718746423721313,0.3351658284664154,0.2705931067466736,0.35,2,0,0,0,0.6854996681213379,3.2443554401397705,99.94603729248047,0.6854996681213379,1.0,0.18968518593247924,0,0,0,0.0,passthrough,1.1290135179960987e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18968518593247924,0.0027075866237282753
12,0.65,-0.396288050333112,0.31484103202819824,0.2163975089788437,0.32348722219467163,0.28269127011299133,0.35,2,0,0,0,0.5355116724967957,4.4838032722473145,61.928138732910156,0.5355114340782166,1.0,0.1784649203768493,0,0,0,0.0,filtered,3.852786074615297e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1784649203768493,0.00260044913738966
13,0.7000000000000001,-0.48225443472766816,0.3297397792339325,0.2194238156080246,0.3120063543319702,0.29514279961586,0.35,2,0,0,0,0.4960072338581085,4.180328369140625,82.97713470458984,0.4960072338581085,1.0,0.1674327950838017,0,0,0,0.0,filtered,1.1397392264213327e-08,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1674327950838017,0.002640574239194393
14,0.75,-0.5181596391559237,0.3449666202068329,0.22339007258415222,0.3007814884185791,0.30778825283050537,0.35,2,0,0,0,0.5103152394294739,4.4655842781066895,113.98774719238281,0.5103152394294739,1.0,0.1566410317705706,0,0,0,0.0,passthrough,5.072920718748026e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1566410317705706,0.0025740256533026695
15,0.8,-0.5275541236277002,0.36074599623680115,0.22682695090770721,0.2898307740688324,0.32089319825172424,0.35,2,0,0,0,0.5688233971595764,4.520382881164551,50.223751068115234,0.5688231587409973,1.0,0.14607190765026695,0,0,0,0.0,filtered,4.717549484340307e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.14607190765026695,0.002613215707242489
16,0.8500000000000001,-0.5850510482192808,0.3785921335220337,0.23222817480564117,0.27908065915107727,0.3360242545604706,0.35,2,0,0,0,0.6403889060020447,3.710840940475464,95.23805236816406,0.640388548374176,1.0,0.1357726269538434,0,0,0,0.0,filtered,6.049297360711945e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1357726269538434,0.0026616165414452553
17,0.9,-0.593792051314249,0.38275957107543945,0.23760271072387695,0.2692698836326599,0.3380511403083801,0.35,2,0,0,0,0.6774033308029175,3.715827465057373,85.6754150390625,0.6774025559425354,1.0,0.1257183589683053,0,0,0,0.0,filtered,1.3426672298789454e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1257183589683053,0.0025390638038516045
18,0.9500000000000001,-0.6449496714164472,0.3897131085395813,0.24509574472904205,0.2601844072341919,0.3432534635066986,0.35,2,0,0,0,0.7295591235160828,1.4768297672271729,73.65788269042969,0.7295591235160828,1.0,0.11684809333918794,0,0,0,0.0,passthrough,1.287841408715914e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.11684809333918794,0.0025800885632634163
19,1.0,-0.6405984108161646,0.3944384455680847,0.2516975402832031,0.2518266439437866,0.346883088350296,0.35,2,0,0,0,0.6928992867469788,2.498682975769043,65.37493896484375,0.733526885509491,1.0,0.10880709792688531,0,0,0,0.0,filtered,0.06179821546648686,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.1043733538773637e-08,valid,0.10880709792688531,0.0026749391108751297
20,1.05,-0.6631556837760009,0.406279057264328,0.25849440693855286,0.24381215870380402,0.3580630421638489,0.35,2,0,0,0,0.6731489896774292,2.9905014038085938,73.571533203125,0.7472787499427795,1.0,0.10170610250260226,0,0,0,0.0,filtered,0.1257770632644601,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.5723645496734662e-08,valid,0.10170610250260226,0.002644592896103859
21,1.1,-0.6654493125930051,0.4177563786506653,0.2644192576408386,0.23614244163036346,0.3693682551383972,0.35,2,0,0,0,0.6313373446464539,3.4792726039886475,46.073368072509766,0.7102989554405212,1.0,0.09507432321147252,0,0,0,0.0,filtered,0.14631069180191958,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3864806663876905e-08,valid,0.09507432321147252,0.002678053453564644
22,1.1500000000000001,-0.7015444835475211,0.44504931569099426,0.27049800753593445,0.22826708853244781,0.39433562755584717,0.35,2,0,0,0,0.526202917098999,2.7190542221069336,97.90524291992188,0.6378556489944458,1.0,0.08891073641646574,0,0,0,0.0,filtered,0.19560770476567094,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3816483707129734e-08,valid,0.08891073641646574,0.002689698711037636
23,1.2000000000000002,-0.6576906069971303,0.4451978802680969,0.2738235592842102,0.22164596617221832,0.38534384965896606,0.35,2,0,0,0,0.5236297249794006,5.171181678771973,131.63601684570312,0.6148948669433594,1.0,0.08248050892193037,0,0,0,0.0,filtered,0.1843236482051629,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.0525205804134963e-08,valid,0.08248050892193037,0.002791847102344036
