episode,step,reset_seed,reset_source,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1,620013,2098830997,random,25.921028116186257,0.48642420023679733,13,1,0,0,0,0,0,,0.0,0.4718121290206909,0.03741724617206133,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
2,620025,1419069412,random,26.667974474100973,0.9476044606417418,12,1,0,0,0,0,0,,0.0,0.524063229560852,0.07896703838681181,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
3,620040,9032,focused,25.79968757473496,0.37633004039525986,15,1,0,0,0,0,0,,0.0,0.5560045838356018,0.025088669359683992,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
4,620059,9042,focused,22.593648972708234,1.4616685807704926,19,1,0,0,0,0,0,,0.0,0.3756857216358185,0.07692992530371014,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
5,620068,1317592925,random,23.79889151994145,0.9016498737037182,9,1,0,0,0,0,0,,0.0,0.3940211236476898,0.10018331930041313,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
6,620082,272859327,random,23.577937504716107,1.9138043224811554,14,1,0,0,0,0,0,,0.0,0.3002781867980957,0.13670030874865396,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
7,620092,1451797765,random,22.319328168751923,1.202657736837864,10,1,0,0,0,0,0,,0.0,0.26378077268600464,0.1202657736837864,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
8,620108,9047,focused,26.820557807224258,0.7100718691945076,16,1,0,0,0,0,0,,0.0,0.3416285216808319,0.044379491824656725,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
9,620123,9100,focused,20.647079877923545,2.8171262219548225,15,1,0,0,0,0,0,,0.0,0.39799222350120544,0.18780841479698818,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
10,620363,1411227050,random,-85.06193824651774,40.50069662928581,240,0,0,0,0,0,0,,0.0,0.17227154970169067,0.16875290262202422,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
11,620369,1270264672,random,23.416545628263076,0.48267897218465805,6,1,0,0,0,0,0,,0.0,0.43309950828552246,0.08044649536410968,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
12,620393,1254306499,random,21.057864420039838,2.0165813118219376,24,1,0,0,0,0,0,,0.0,0.22627736628055573,0.08402422132591407,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
13,620633,1065917158,random,-104.2639468922472,49.90760403871536,240,0,0,0,0,0,0,,0.0,0.22132132947444916,0.20794835016131402,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
14,620659,878641138,random,15.714823896850536,5.964040532708168,26,1,0,0,0,0,0,,0.0,0.29233041405677795,0.22938617433492953,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
15,620899,125792136,random,-37.67593430747909,14.871186716482043,240,0,0,0,0,0,0,,0.0,0.3661966025829315,0.06196327798534185,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
16,620907,890837132,random,25.89702765074784,0.19991615414619446,8,1,0,0,0,0,0,,0.0,0.5656511187553406,0.024989519268274307,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
17,620915,1142667653,random,24.763191558034237,1.2173150572925806,8,1,0,0,0,0,0,,0.0,0.5578879714012146,0.15216438216157258,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
18,620924,1273240508,random,25.65546770061297,0.5453592725098133,9,1,0,0,0,0,0,,0.0,0.32869672775268555,0.06059547472331259,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
19,620939,1949699893,random,26.11213309264177,0.6026149764657021,15,1,0,0,0,0,0,,0.0,0.6207311153411865,0.040174331764380136,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
20,620952,1700749981,random,22.439517983232186,1.296902410686016,13,1,0,0,0,0,0,,0.0,0.34101229906082153,0.09976172389892432,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
21,621192,1537188558,random,-97.73547490283194,47.860917046666145,240,0,0,0,0,0,0,,0.0,0.2164417803287506,0.19942048769444226,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
22,621207,1953209474,random,25.20345224755288,0.6246745437383652,15,1,0,0,0,0,0,,0.0,0.4113244116306305,0.04164496958255768,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
23,621229,1551829149,random,22.580561868489866,1.81254393607378,22,1,0,0,0,0,0,,0.0,0.23437072336673737,0.08238836073062637,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
24,621282,1894215259,random,3.9579524235260806,9.606716632843018,53,1,0,0,0,0,0,,0.0,0.18899376690387726,0.18125880439326447,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
25,621522,2108095767,random,-57.80183567466193,27.927740670740604,240,0,0,0,0,0,0,,0.0,0.30369362235069275,0.11636558612808585,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
26,621552,1842338294,random,23.51921699870728,1.4547461606562138,30,1,0,0,0,0,0,,0.0,0.35476112365722656,0.04849153868854046,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
27,621562,1053027719,random,25.094200529393994,0.8832204714417458,10,1,0,0,0,0,0,,0.0,0.2570030689239502,0.08832204714417458,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
28,621577,814893954,random,24.395422015338237,0.9451170526444912,15,1,0,0,0,0,0,,0.0,0.4297744333744049,0.06300780350963274,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
29,621584,1405315237,random,20.55185270646301,2.2926908880472183,7,1,0,0,0,0,0,,0.0,0.23656795918941498,0.3275272697210312,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
30,621597,1330885493,random,23.19569881024478,1.6906115040183067,13,1,0,0,0,0,0,,0.0,0.2623339891433716,0.13004703877063897,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
31,621837,1000857017,random,-34.131030882189016,11.588867913931608,240,0,0,0,0,0,0,,0.0,0.4217110574245453,0.0482869496413817,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
32,621858,923424287,random,21.69877091301227,1.7058332934975624,21,1,0,0,0,0,0,,0.0,0.3365572988986969,0.08123015683321726,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
33,621862,1559843554,random,20.58383374154747,0.374648816883564,4,1,0,0,0,0,0,,0.0,0.4671339690685272,0.093662204220891,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
34,621868,1068805803,random,24.685677471878503,0.3700364753603935,6,1,0,0,0,0,0,,0.0,0.3965231776237488,0.06167274589339892,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
35,621879,2005809511,random,24.559517400199255,0.9518419578671455,11,1,0,0,0,0,0,,0.0,0.3383723497390747,0.0865310870788314,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
36,621880,533714692,random,20.268114329469643,0.03453643620014191,1,1,0,0,0,0,0,,0.0,0.5476223230361938,0.03453643620014191,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
37,621911,9024,focused,15.894151527362318,4.903959974646568,31,1,0,0,0,0,0,,0.0,0.33824530243873596,0.1581922572466635,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
38,621928,604163711,random,25.823915887570504,0.8437868673354387,17,1,0,0,0,0,0,,0.0,0.33467113971710205,0.04963452160796698,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
39,621937,155012778,random,25.102498824136333,0.6716327890753746,9,1,0,0,0,0,0,,0.0,0.3033657670021057,0.0746258654528194,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
40,622177,9084,focused,-25.802440196259628,11.932178173214197,240,0,0,0,0,0,0,,0.0,0.4420768916606903,0.049717409055059156,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
41,622190,482988127,random,25.434580364103763,0.29903416335582733,13,1,0,0,0,0,0,,0.0,0.5867207646369934,0.023002627950448256,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
42,622430,184321364,random,-121.47551965725002,23.7895090803504,240,0,0,0,0,0,0,,0.0,0.2733369469642639,0.09912295450146,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.011215024627745152
