step,total_steps,episode,reset_seed,reset_source,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
620500,820000,12,1065917158,random,107,-0.28657471982075666,0.20010337233543396,-44.31802291953632,22.303407907485962,0.20010337233543396,0.24334026873111725,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,500
621000,820000,20,1537188558,random,48,-0.5313512574838963,0.18313536047935486,-18.048371891342292,10.52730605006218,0.18313536047935486,0.2508515417575836,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,1000
621500,820000,24,2108095767,random,218,-0.16975254394725886,0.1171489953994751,-51.79157780268103,25.531384147703648,0.1171489953994751,0.3192673921585083,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,1500
622000,820000,39,9084,focused,63,-0.031050304856291122,0.05247616022825241,-3.842792722848298,3.8873434625566006,0.05247616022825241,0.45683151483535767,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,2000
622500,820000,45,1590419061,random,17,-0.7348363839525107,0.04192257300019264,2.61985181018529,0.8262842036783695,0.04192257300019264,0.47031277418136597,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,2500
623000,820000,48,870823880,random,7,-0.5310088615673505,0.28788062930107117,-4.512064175798723,1.6000843793153763,0.28788062930107117,0.5225151777267456,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,3000
623500,820000,51,2033797874,random,132,0.27567944511053205,0.02310878410935402,-6.630116859655487,3.852174751460552,0.02310878410935402,0.6148044466972351,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,3500
624000,820000,61,372902120,random,35,-0.7845734487256188,0.04720348119735718,-26.666724385603267,2.0889526903629303,0.04720348119735718,0.44886621832847595,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,4000
624500,820000,65,1490543980,random,32,-0.33927863524490903,0.30928921699523926,-8.621420123112246,6.017842993140221,0.30928921699523926,0.276451975107193,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,4500
625000,820000,76,291014538,random,15,-0.27609463262645295,0.31588277220726013,-5.119714961705589,2.221585735678673,0.31588277220726013,0.352457195520401,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,5000
625500,820000,79,60096507,random,5,-0.49718174674374294,0.1787184327840805,-3.0513327186653223,0.610892478376627,0.1787184327840805,0.42128318548202515,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,5500
626000,820000,92,9059,focused,16,0.10717349442916649,0.01969798281788826,2.589839153217678,0.6237793825566769,0.01969798281788826,0.6784763336181641,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,6000
626500,820000,103,1796989202,random,63,-0.4203353522505904,0.13811610639095306,-26.606086930724423,11.035207785665989,0.13811610639095306,0.2882049083709717,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,6500
627000,820000,105,1695372797,random,83,-0.4843209888976973,0.10173630714416504,-17.472547813307507,10.10312520712614,0.10173630714416504,0.3461441993713379,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,7000
627500,820000,111,9199,focused,110,-0.42372586181186334,0.14137868583202362,-44.27158508094864,19.210261568427086,0.14137868583202362,0.28752046823501587,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,7500
628000,820000,117,2046209441,random,69,-0.9552877930919388,0.4643581509590149,-63.788389372445344,31.720669001340866,0.4643581509590149,0.1327974796295166,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,8000
628500,820000,122,752250423,random,2,-0.4022627527553459,0.08117500692605972,-1.0477115064297575,0.13936741277575493,0.08117500692605972,0.4273796081542969,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,8500
629000,820000,135,1699153236,random,62,-0.23502997484934102,0.11409473419189453,-9.445816804339078,6.705200236290693,0.11409473419189453,0.314146488904953,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,9000
629500,820000,138,1922099311,random,46,-0.10800434798031339,0.12160991132259369,-11.46739473349217,7.145647518336773,0.12160991132259369,0.32055190205574036,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,9500
630000,820000,142,1094578558,random,42,-0.40095831615567085,0.05241256579756737,-15.446616101311465,3.7624389193952084,0.05241256579756737,0.4309074580669403,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,10000
630500,820000,147,628432788,random,14,0.20570164025669213,0.1278829723596573,0.01294686183854421,2.1172083765268326,0.1278829723596573,0.4016176760196686,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,10500
631000,820000,152,1343384336,random,209,-0.37694185881047815,0.1463056206703186,-86.40662491485823,20.40408132225275,0.1463056206703186,0.3293353319168091,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,11000
631500,820000,163,893065137,random,102,-0.5802099959081364,0.18360304832458496,-55.76448711939863,19.758316710591316,0.18360304832458496,0.2504018545150757,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,11500
632000,820000,173,926154039,random,10,0.361444769718845,0.02061452716588974,3.1394249134078853,0.24546192958950996,0.02061452716588974,0.6573525071144104,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,nan,nan,nan,nan,12000
