step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.48206124565124,0.08876107633113861,0.8063968420028687,0.45291128754615784,0.07634866237640381,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,0.0,0.0,0.8165710144666,0.8063968420028687,0.010174172463731312,0.0,0.23485178033221277,0.0,0.20992068150418727,-0.20992068150418727,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28049618741071725,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,0.48989794855663565,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.28049618741071725,0.8899941220028984,0|0|0|0|0|0,0.449040528|0.283829473|0.280496187|0.357279735|0.387151669|0.441342281,0.623540234|0.458329179|0.454995894|0.531779441|0.561651375|0.615841988,0.569040528|0.403829473|0.400496187|0.477279735|0.507151669|0.561342281,0|0|0|0|0|0,9.1625674e-18|0.0032035157|-0.0414618382|-0.138455308|-0.163163616|-0.163953178,0|0|0|0|0|0,1.79616211|1.13852141|1.08052291|1.29066363|1.38544306|1.60141595,optimal,0.20992067837612546,0.20992068150418727,-3.1280618095763657e-09,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.011939741903916001,0.0026673009851947427,0.0012800729600712657,0.0033514079404994845
1,0.1,-1.682402163361767,0.20395934581756592,0.7854568362236023,0.44843319058418274,0.18379418551921844,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8944272398948669,9.797959327697754,160.0,0.0,0.0,0.8063968586107443,0.7854568362236023,0.020940022387141988,0.0,0.471768344891684,0.0,0.4231244967862402,-0.4231244967862402,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.27180771542008175,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,0.8944271976639178,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.27180771542008175,0.8929527743122605,3.46989213e-19|0.0934623836|0.112422654|0.210393896|0.255217258|0.235956033,0.448892595|0.283831405|0.271807715|0.330345388|0.355382152|0.409017717,0.623540234|0.458479043|0.446455354|0.504993027|0.530029791|0.583665356,0.568892595|0.403831405|0.391807715|0.450345388|0.475382152|0.529017717,0|0|0.15|0.15|0.15|0.15,4.65728903e-19|0.0108909157|-0.0916815721|-0.262191441|-0.307638307|-0.316944923,0|0|0|0|0|0,1.79557038|1.14621653|0.99554929|1.05919011|1.1138903|1.31912595,optimal,0.4231244936337171,0.4231244967862402,-3.1525230759221756e-09,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.011918897973373532,0.0028410039376467466,0.001389399985782802,0.0030491179786622524
2,0.15000000000000002,-1.8072622452000886,0.31007707118988037,0.7533597350120544,0.4410689175128937,0.2782054543495178,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3564660549163818,9.797959327697754,160.0,0.0,0.0,0.7854568246196977,0.7533597350120544,0.03209708960764324,0.0,0.7136983879518506,0.0,0.6437464467818261,-0.6437464467818261,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.25969556266973876,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.356466010246803,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.25969556266973876,0.8985316302353711,0|0.185703639|0.236445545|0.421827556|0.513555837|0.475888566,0.448613653|0.284245786|0.259695563|0.2985077|0.317289883|0.368954563,0.623540234|0.459172367|0.434622144|0.473434281|0.492216465|0.543881145,0.568613653|0.404245786|0.379695563|0.4185077|0.437289883|0.488954563,0|0|0.15|0.15|0.15|0.15,0|0.0300318786|-0.153160824|-0.361956953|-0.424604016|-0.456396827,0|0|0|0|0|0,1.79445461|1.16701502|0.885621427|0.832073847|0.844555517|1.01942143,optimal,0.6437464275966878,0.6437464467818261,-1.918513836685065e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.013107833918184042,0.0026468440191820264,0.00168528500944376,0.0034360759891569614
3,0.2,-1.7906048341291743,0.3642916679382324,0.7148975729942322,0.43166086077690125,0.3217898905277252,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,5.999998569488525,183.3030548095703,0.0,0.0,0.7533597389735018,0.7148975729942322,0.03846216597926966,0.0,0.8428841278449699,0.0,0.7641068978999298,-0.7641068978999298,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24354717250571223,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24354717250571223,0.9061441679763254,3.33125842e-17|0.275893087|0.383853671|0.634679561|0.776813997|0.722570095,0.448233026|0.285771186|0.243547173|0.264012868|0.274855436|0.321699273,0.623540234|0.461078395|0.418854381|0.439320076|0.450162645|0.497006482,0.568233026|0.405771186|0.363547173|0.384012868|0.394855436|0.441699273,0|0|0.15|0.15|0.15|0.15,2.4693917e-17|0.0587742082|-0.193192148|-0.36761795|-0.431611118|-0.50051837,0|0|0|0|0|0,1.7929321|1.20185895|0.780996542|0.688433522|0.667810627|0.786278723,optimal,0.764106910912593,0.7641068978999297,1.3012663280242975e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.012884542113170028,0.0031925600487738848,0.0017740170005708933,0.003133784979581833
4,0.25,-1.6900520316765713,0.3682442009449005,0.676081120967865,0.4217844307422638,0.3286588191986084,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5779733657836914,4.0,183.30300903320312,0.0,0.0,0.7148975460004834,0.676081120967865,0.038816425032618396,0.0,0.8541988392187309,0.0,0.7741161594059711,-0.7741161594059711,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2290395926233803,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5779733841836792,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2290395926233803,0.9143563690942416,0|0.318356629|0.491198804|0.742280721|0.913931363|0.854309536,0.447822416|0.288969487|0.229039593|0.239250121|0.242959526|0.282936605,0.623540234|0.464687305|0.404757411|0.414967939|0.418677344|0.458654423,0.567822416|0.408969487|0.349039593|0.359250121|0.362959526|0.402936605,0|0|0.15|0.15|0.15|0.15,0|0.0860695525|-0.19323706|-0.326732733|-0.365593188|-0.468692902,0|0|0|0|0|0,1.79128966|1.2419475|0.722921311|0.630267751|0.606244916|0.663053518,optimal,0.7741161725890909,0.7741161594059711,1.3183119818016564e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.013479629997164011,0.00323779892642051,0.0015004809247329831,0.0035866490798071027
5,0.30000000000000004,-1.636145745633704,0.3799416422843933,0.6373261213302612,0.411908894777298,0.3323761224746704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,4.0,160.0,0.0,0.0,0.6760811201704507,0.6373261213302612,0.038754998840189514,0.0,0.8648782738121598,0.0,0.7771071605628617,-0.7771071605628617,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.21864175231526628,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,predictive_link_3,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.21864175231526628,0.9304536705331424,7.58981122e-20|0.315038526|0.53570138|0.743320763|0.920337662|0.864993487,0.447017551|0.293127437|0.218641752|0.22293777|0.223188717|0.256213806,0.623540234|0.46965012|0.395164436|0.399460454|0.3997114|0.43273649,0.567017551|0.413127437|0.338641752|0.34293777|0.343188717|0.376213806,0|0|0.15|0.15|0.15|0.15,4.50363402e-20|0.112174874|-0.180026827|-0.311592213|-0.309172847|-0.441667007,0|0|0|0|0|0,1.7880702|1.28468462|0.694540182|0.580158868|0.58358202|0.583188219,optimal,0.7771071737969181,0.7771071605628617,1.3234056406297157e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.012403024011291564,0.002591799944639206,0.001505232066847384,0.0032497780630365014
6,0.35000000000000003,-1.5770499053889173,0.3862910866737366,0.5991252064704895,0.40261009335517883,0.33139780163764954,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5779733657836914,4.0,0.0,0.0,0.0,0.6373260961084712,0.5991252064704895,0.03820088963798174,0.0,0.8748918055696331,0.0,0.7713202552110989,-0.7713202552110989,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.20718556639850838,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5779733834282208,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.20718556639850838,0.9453223310276175,0|0.311947881|0.579369248|0.800703381|0.925507776|0.875009924,0.446274118|0.298616596|0.210082033|0.207185566|0.207830175|0.232202041,0.623540234|0.475882712|0.387348149|0.384451683|0.385096291|0.409468157,0.566274118|0.418616596|0.330082033|0.327185566|0.327830175|0.352202041,0|0|0.15|0.15|0.15|0.15,0|0.136817966|-0.15301679|-0.262022249|-0.237327151|-0.400729273,0|0|0|0|0|0,1.78509647|1.33128435|0.687311342|0.566720016|0.593993547|0.52807889,optimal,0.7713202683466045,0.7713202552110989,1.3135505572137163e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.014258498908020556,0.0031641499372199178,0.001864869031123817,0.0037305080331861973
7,0.4,-1.5036250065365868,0.38416051864624023,0.5620962381362915,0.39454367756843567,0.32399317622184753,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,4.0,160.0,0.0,0.0,0.5991252286433315,0.5620962381362915,0.037028990507040005,0.0,0.8842120222549067,0.0,0.7545206683482418,-0.7545206683482418,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.19567078249965975,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.19567078249965975,0.9589624598672085,0|0.309106953|0.62068491|0.86558947|0.929468326|0.88433112,0.445592111|0.305358757|0.204158288|0.195670782|0.197636275|0.211743728,0.623540234|0.48330688|0.382106411|0.373618905|0.375584398|0.389691851,0.565592111|0.425358757|0.324158288|0.315670782|0.317636275|0.331743728,0|0|0.15|0.15|0.15|0.15,0|0.159804559|-0.111318676|-0.169434585|-0.151088679|-0.344111841,0|0|0|0|0|0,1.78236844|1.38123959|0.705314475|0.613248545|0.639456422|0.502863072,optimal,0.7545206811976525,0.7545206683482419,1.284941053558697e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.013080277014523745,0.0031803949968889356,0.0017367820255458355,0.003817316028289497
8,0.45,-1.4028472724864889,0.36933329701423645,0.5270093679428101,0.3841911256313324,0.3074921667575836,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5779733657836914,4.0,0.0,0.0,0.0,0.5620962769382571,0.5270093679428101,0.035086908995447086,0.0,0.892821944406877,0.0,0.7239374199049938,-0.7239374199049938,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.1911128010756168,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5779733834282208,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.1911128010756168,0.9713890699801916,0|0.306536667|0.658466595|0.924506517|0.932263158|0.892939718,0.444970781|0.313266412|0.201623711|0.191112801|0.193212093|0.195726679,0.623540234|0.491835865|0.380193165|0.369682255|0.371781546|0.374296132,0.564970781|0.433266412|0.321623711|0.311112801|0.313212093|0.315726679,0|0|0.15|0.15|0.15|0.15,0|0.180986909|-0.0552531937|-0.0553735381|-0.0531235638|-0.270855345,0|0|0|0|0|0,1.77988312|1.43405256|0.751241651|0.709077666|0.719724808|0.512051371,optimal,0.7239374322335744,0.7239374199049938,1.2328580600851069e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.01219760999083519,0.002824990078806877,0.001258163945749402,0.003426515031605959
9,0.5,-1.2567883303634142,0.33627450466156006,0.4948102533817291,0.3762529194355011,0.27752959728240967,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,4.0,160.0,0.0,0.0,0.527009403479501,0.4948102533817291,0.032199150097771856,0.0,0.9007171068037833,0.0,0.6762595549439234,-0.6762595549439234,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2729533259989694,0.2729533259989694,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 59, 'obstacle_contact': 5, 'self_collision': 0}",0.01810546901003409,64,64,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.18501138296638292,0,0,0,0,0.28049618741071725,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.18501138296638292,0.9826319724761692,0|0.304256662|0.691803992|0.933953376|0.933953376|0.900831437,0.444408636|0.322245033|0.202927543|0.192161782|0.191911229|0.185011383,0.623540234|0.501376632|0.382059142|0.371293381|0.371042828|0.364142982,0.564408636|0.442245033|0.322927543|0.312161782|0.311911229|0.305011383,0|0|0.126886106|0.12071366|0.15|0.15,0|0.200262317|-0.00443370539|-4.17521155e-05|-0.0963469824|-0.181415687,0|0|0|0|0|0,1.77763454|1.48924245|0.807276467|0.768605376|0.671297934|0.558629845,optimal,0.6762595664605551,0.6762595549439234,1.1516631648333941e-08,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.012890393962152302,0.0031172219896689057,0.0017898030346259475,0.0032115780049934983
