step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.1165639766047755,0.08583780378103256,0.6863487362861633,0.4269390106201172,0.07658824324607849,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,0.0,0.0,0.6962674194011922,0.6863487362861633,0.009918683115028859,0.0,0.2218559434351718,0.0,0.20602501246557592,-0.20602501246557592,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.25324766129001386,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,0.48989794855663565,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_3_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.25324766129001386,0.8851202755545277,0|0|0|0|0|0,0.472216586|0.253247661|0.260708381|0.386481382|0.427774196|0.45053225,0.6464726|0.427503675|0.434964395|0.560737396|0.60203021|0.624788264,0.592216586|0.373247661|0.380708381|0.506481382|0.547774196|0.57053225,0|0|0|0|0|0,9.90790196e-21|-0.0115730637|-0.0223167863|-0.156463789|-0.177818261|-0.181761067,0|0|0|0|0|0,1.88886634|1.00141758|1.02051674|1.38946174|1.53327852|1.62036793,optimal,0.20602500939556403,0.20602501246557592,-3.070011883599122e-09,0.415426314|-0.474904716|0.566982567,0|0|0,0.012602255097590387,0.002916456898674369,0.001657256972976029,0.003071532933972776
1,0.1,-1.3517294203315395,0.2045137882232666,0.6661567687988281,0.4262083172798157,0.1887473165988922,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8944272398948669,9.797959327697754,160.0,0.0,0.0,0.6863487256302782,0.6661567687988281,0.02019195683145003,0.0,0.44360356341895935,0.0,0.41188317540317754,-0.41188317540317754,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.25140237161145673,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,0.8944271976639178,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.25140237161145673,0.8865512292757205,1.73498652e-19|0.0915699804|0.0969266486|0.221598906|0.234277998|0.221828135,0.472145038|0.251402372|0.255718797|0.356068103|0.392948353|0.414726954,0.6464726|0.425729933|0.430046358|0.530395664|0.567275915|0.589054515,0.592145038|0.371402372|0.375718797|0.476068103|0.512948353|0.534726954,0|0.15|0.15|0.15|0.15|0.15,-2.25090401e-19|-0.0138833018|-0.0566204228|-0.298624575|-0.344328848|-0.356038552,0|0|0|0|0|0,1.88858015|0.991726185|0.966254765|1.12564784|1.22746456|1.30286926,optimal,0.4118831723344088,0.41188317540317754,-3.0687687391228735e-09,0.415426314|-0.474904716|0.566982567,0|0|0,0.014166634995490313,0.0029354459838941693,0.0016936089377850294,0.00468340702354908
2,0.15000000000000002,-1.5322089858867003,0.31486809253692627,0.6358523368835449,0.4260026514530182,0.2898857891559601,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3564660549163818,9.797959327697754,2.132480585714802e-05,0.0,0.0,0.6661567862943277,0.6358523368835449,0.030304449410782808,0.0,0.6648295267401665,0.0,0.6160554494279916,-0.6160554494279916,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24770458807794038,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.3564660093679803,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24770458807794038,0.8891961754444135,0|0.18204458|0.202581804|0.443116749|0.468270358|0.443268426,0.472012791|0.251143283|0.247704588|0.319971193|0.350539138|0.370668746,0.646472599|0.425603092|0.422164397|0.494431002|0.524998947|0.545128555,0.592012791|0.371143283|0.367704588|0.439971193|0.470539138|0.490668746,0|0.142494424|0.15|0.15|0.15|0.15,0|-1.91061262e-05|-0.107885211|-0.416739254|-0.493546988|-0.518765624,0|0|0|0|0|0,1.88805116|1.00455403|0.882933141|0.863145517|0.908609565|0.963909361,optimal,0.6160554310681092,0.6160554494279917,-1.8359882503204972e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.011490758042782545,0.0028283270075917244,0.001498910947702825,0.003022329998202622
3,0.2,-1.5835981150831606,0.37313681840896606,0.600627064704895,0.41908982396125793,0.3391864001750946,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.6155494451522827,5.999998569488525,89.4427719116211,0.0,0.0,0.6358523377010474,0.600627064704895,0.03522527299615241,0.0,0.7741516779717528,0.0,0.7118662351421126,-0.7118662351421126,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.23557121589467733,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.6155494428782382,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower|joint_3_velocity_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.23557121589467733,0.892641779794603,0|0.27063182|0.328144702|0.664003188|0.701204178|0.663592636,0.471840511|0.251414755|0.235571216|0.280575164|0.302027548|0.319492078,0.6464726|0.426046844|0.410203305|0.455207253|0.476659637|0.494124167,0.591840511|0.371414755|0.355571216|0.400575164|0.422027548|0.439492078,0|0|0.15|0.15|0.15|0.15,0|0.0111832468|-0.151571335|-0.430762055|-0.535548181|-0.577224004,0|0|0|0|0|0,1.88736204|1.01684227|0.790713528|0.6915386|0.672562011|0.700744307,optimal,0.7118662472651223,0.7118662351421127,1.2123009596187728e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.01564645196776837,0.003122242051176727,0.00213179097045213,0.004418783006258309
4,0.25,-1.5570841854326318,0.3829229474067688,0.5663142204284668,0.41144683957099915,0.341646671295166,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.6763054132461548,4.000000476837158,89.44268798828125,0.0,0.0,0.6006270507417925,0.5663142204284668,0.03431283031332566,0.0,0.7716659077946355,0.0,0.6970573080861652,-0.6970573080861652,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2237013395512476,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.67630546355745,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower|joint_3_velocity_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2237013395512476,0.8958668137478425,7.58989975e-20|0.312608906|0.42141589|0.773055889|0.815675868|0.771707652,0.471679259|0.25256263|0.22370134|0.252413055|0.264387849|0.279119761,0.6464726|0.42735597|0.39849468|0.427206396|0.43918119|0.453913102,0.591679259|0.37256263|0.34370134|0.372413055|0.384387849|0.399119761,0|0|0.15|0.15|0.15|0.15,4.60945219e-20|0.0417106996|-0.161679005|-0.369680608|-0.491619159|-0.544119775,0|0|0|0|0|0,1.88671704|1.05196122|0.733126353|0.639971614|0.565932239|0.572359269,optimal,0.6970573199569797,0.6970573080861652,1.1870814553560649e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.01307385799009353,0.004056790028698742,0.0013051099376752973,0.003133675898425281
5,0.30000000000000004,-1.5351724653734755,0.3895646333694458,0.5333969593048096,0.40361157059669495,0.34079739451408386,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.7146427631378174,1.9999992847442627,40.000022888183594,0.0,0.0,0.5663142119774652,0.5333969593048096,0.03291725267265566,0.0,0.768546889121315,0.0,0.6739069420029105,-0.6739069420029105,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2153306735914015,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.7146428199482244,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower|joint_3_velocity_upper|joint_5_velocity_upper,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2153306735914015,0.8982815732555092,5.82932947e-17|0.309708221|0.462227555|0.770785106|0.812470293|0.768584632,0.471558521|0.255276145|0.215330674|0.236676735|0.240751174|0.253381942,0.646472599|0.430190224|0.390244752|0.411590813|0.415665252|0.42829602,0.591558521|0.375276145|0.335330674|0.356676735|0.360751174|0.373381942,0|0|0.15|0.15|0.15|0.15,3.09611084e-17|0.0714523354|-0.155227855|-0.328503823|-0.450911141|-0.510231259,0|0|0|0|0|0,1.88623408|1.09255692|0.706094839|0.618203116|0.512093553|0.503296508,optimal,0.6739069534794775,0.6739069420029106,1.1476566919021991e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.018919265014119446,0.006767500075511634,0.0015255989274010062,0.004594080033712089
6,0.35000000000000003,-1.5123464662999004,0.3912419080734253,0.5022656917572021,0.3962126672267914,0.3356131613254547,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5684387683868408,5.656853675842285,144.22203063964844,0.0,0.0,0.5333969853825712,0.5022656917572021,0.03113129362536904,0.0,0.7592479667623192,0.0,0.6420241626134087,-0.6420241626134087,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2087432606560946,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.5684387065353056,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2087432606560946,0.8999251878406643,1.94323215e-17|0.30707479|0.50263803|0.767964692|0.808549477|0.764900535,0.47147634|0.259487338|0.208743261|0.222121598|0.220404694|0.230610156,0.6464726|0.434483597|0.38373952|0.397117858|0.395400954|0.405606415,0.59147634|0.379487338|0.328743261|0.342121598|0.340404694|0.350610156,0|0|0.15|0.15|0.15|0.15,1.10065291e-17|0.100018743|-0.134212922|-0.338604059|-0.395524366|-0.463393637,0|0|0|0|0|0,1.88590536|1.13796809|0.70076012|0.549882335|0.486094411|0.459046986,optimal,0.6420241736552885,0.6420241626134087,1.1041879854900571e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.012679149978794158,0.002893271972425282,0.0014136009849607944,0.0035390330012887716
7,0.4,-1.4837273070394725,0.3887255787849426,0.47324880957603455,0.3899379074573517,0.32742026448249817,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5937377214431763,5.656853675842285,159.99998474121094,0.0,0.0,0.5022656786815596,0.47324880957603455,0.029016869105525034,0.0,0.750280384813817,0.0,0.6040277549634578,-0.6040277549634578,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.20430221869716791,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.5937377450509227,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.20430221869716791,0.9027391413366638,5.82908917e-17|0.304745603|0.540805757|0.765392056|0.810991738|0.755691131,0.471335642|0.265032607|0.204638504|0.207515044|0.204302219|0.211110896,0.646472599|0.440169564|0.379775461|0.382652001|0.379439176|0.386247853,0.591335642|0.385032607|0.324638504|0.327515044|0.324302219|0.331110896,0|0|0.15|0.15|0.15|0.15,3.36429131e-17|0.127121161|-0.0980925803|-0.335388066|-0.329106551|-0.410040949,0|0|0|0|0|0,1.88534257|1.18725159|0.720461436|0.494672111|0.488102324|0.434402636,optimal,0.6040277654911212,0.604027754963458,1.0527663296677758e-08,0.415426314|-0.474904716|0.566982567,0|0|0,0.012487113010138273,0.0028008350636810064,0.0014812980080023408,0.003142173052765429
8,0.45,-1.4426122087696962,0.3798549175262451,0.4467196762561798,0.3854959309101105,0.31495174765586853,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5684386491775513,4.0,79.99999237060547,0.0,0.0,0.47324880674951714,0.4467196762561798,0.026529130493337327,0.0,0.7424064927331909,0.0,0.5591575941647539,-0.5591575941647539,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.19216040314934552,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.5684387148958627,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_5,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.19216040314934552,0.9067899572456618,0|0.30270134|0.57537643|0.785457778|0.813789107|0.747322394,0.471133102|0.271830107|0.203734657|0.193241073|0.192160403|0.194801569,0.6464726|0.447169605|0.379074155|0.368580571|0.367499901|0.370141067,0.591133102|0.391830107|0.323734657|0.313241073|0.312160403|0.314801569,0|0|0.15|0.15|0.15|0.15,0|0.1525243|-0.0475511281|-0.251128481|-0.268616178|-0.349176067,0|0|0|0|0|0,1.88453241|1.23984473|0.7673875|0.52183581|0.500025434|0.430030208,optimal,0.5591576036566425,0.5591575941647541,9.491888386392588e-09,0.415426314|-0.474904716|0.566982567,0|0|0,0.012443081941455603,0.002886816975660622,0.0013220279943197966,0.00333941204007715
9,0.5,-1.3828825749611136,0.36163344979286194,0.42311400175094604,0.3823425769805908,0.2960973083972931,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4899665117263794,5.656854152679443,79.99999237060547,0.0,0.0,0.44671966021850223,0.42311400175094604,0.02360565846755619,0.0,0.736422358910168,0.0,0.5063022932316258,-0.5063022932316258,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24020444601774216,0.24020444601774216,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 61, 'obstacle_contact': 4, 'self_collision': 0}",0.0007139102268172609,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.18206519598920656,0,0,0,0,0.25324766129001386,0.0,filtered,linprog goal-velocity priority optimal,1.4899664379746718,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.18206519598920656,0.9121274645978321,2.00279816e-17|0.300977763|0.605472597|0.815748314|0.817479035|0.740595558,0.470866226|0.279787002|0.206181112|0.184146601|0.183929703|0.182065196,0.6464726|0.455393375|0.381787485|0.359752975|0.359536076|0.357671569,0.590866226|0.399787002|0.326181112|0.304146601|0.303929703|0.302065196,0|0|0.112187278|0.15|0.15|0.15,1.44023911e-17|0.176044097|-0.00694543902|-0.152187018|-0.211405385|-0.28056816,0|0|0|0|0|0,1.88346491|1.2951921|0.817779008|0.584399388|0.524313426|0.447692624,optimal,0.5063023016942649,0.5063022932316258,8.46263914500156e-09,0.415426314|-0.474904716|0.566982567,0|0|0,0.014566982979886234,0.004757268005050719,0.001471188967116177,0.0035274000838398933
