episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,13.246968777385575,0.875,0.0,0.0,0.0,0.0,0.06511164223775268,0.3475120045244694,500000,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/actor_step_500000.pt,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/checkpoint_selection/step_500000_v1_validation_episodes_40.csv,1,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-2.0010136092750352,0.575,0.025,0.025,0.0,0.00625,0.12698156302794814,0.33935863729566335,520000,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/actor_step_520000.pt,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/checkpoint_selection/step_520000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-5.61942002975543,0.55,0.0,0.0,0.0,0.0,0.11212276485748589,0.34282758124172685,540000,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/actor_step_540000.pt,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/checkpoint_selection/step_540000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,5.252919462187732,0.775,0.0,0.0,0.0,0.001875,0.08306368114426732,0.3423183275386691,560000,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/actor_step_560000.pt,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/checkpoint_selection/step_560000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.491616392576097,0.825,0.0,0.0,0.0,0.00020833333333333332,0.08876509591937065,0.33914788234978915,580000,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/actor_step_580000.pt,outputs/reaching_incremental/s1_static_obstacle_finetune_r1_extend100k/train/seed_4302/link_fixed_static_obstacle_extend100k_seed4302_steps580000/checkpoint_selection/step_580000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
