episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,6.41918648237281,0.875,0.0,0.0,0.0,0.002362204724409449,0.06271572369150817,0.3630950486287475,240000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_240000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_240000_v1_validation_episodes_40.csv,1,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-49.50342123499753,0.2,0.0,0.0,0.0,0.00125,0.2521464520134032,0.37796315979212525,260000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_260000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_260000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-52.78574429641801,0.275,0.0,0.0,0.0,0.0,0.25337630286812785,0.3784281749278307,280000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_280000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_280000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-41.186057423299374,0.475,0.0,0.0,0.0,0.0009375,0.17492219870910047,0.3544242922216654,300000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_300000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_300000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-25.411155589627306,0.525,0.0,0.0,0.0,0.0,0.15981200635433196,0.3542763847857714,320000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_320000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_320000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-16.910631324348085,0.55,0.0,0.0,0.0,0.0,0.12191624371334911,0.3716518059372902,340000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_340000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_340000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-13.90117580735853,0.65,0.0,0.0,0.0,0.0,0.13207061318680643,0.374703885987401,360000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_360000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_360000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-8.120303343151395,0.675,0.0,0.0,0.0,0.0,0.10798334972932935,0.3721165083348751,380000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_380000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_380000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-10.975802699450629,0.65,0.0,0.0,0.0,0.0,0.12655585436150432,0.36980231031775473,400000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_400000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_400000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-7.494542559005725,0.7,0.0,0.0,0.0,0.0,0.11622761301696301,0.37901416085660455,420000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_420000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_420000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-7.830899915690412,0.65,0.0,0.0,0.0,0.0,0.09840558571740984,0.37176166735589505,440000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_440000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_440000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-7.856818043483076,0.675,0.0,0.0,0.0,0.0,0.0984799818135798,0.3658374261111021,460000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_460000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_460000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-0.04270829037704438,0.75,0.0,0.0,0.0,0.0,0.08759603146463632,0.37950392365455626,480000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_480000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_480000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-4.149784696281597,0.675,0.0,0.0,0.0,0.0,0.0863367279060185,0.37887986823916436,500000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/actor_step_500000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4301/link_fixed_static_mixed_finetune_seed4301_steps540000/checkpoint_selection/step_500000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
