step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9056664264035978,0.06614603847265244,0.6388563513755798,0.5724528431892395,0.061658941209316254,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3817266821861267,7.634533882141113,152.690673828125,1.5800964832305908,1.5800964832305908,0.6489131019192227,0.6388563513755798,0.010056750543642856,0.649030878986826,0.2372787439581015,0.33476220409503116,0.2104475824709198,0.12431462162411136,0.33476221258569633,0,0,disabled,0.0,1,TRACK,direct_path,0,1.4510797139955685,1.4510797139955685,64,1,1,1,52,1.9389575736709728,0.23044481873512268,0.005219544353039794;0.00572961348834561;0.004741332896168979;0.0045873830949311805;0.004423398047705413;0.006555236096490544;0.003979727424737673;0.007131631814755884;0.00460592767372477;0.025298242459962202;0.017587866675482858;0.001677277943946326;0.005298917002596831;0.00967049923656741;0.0027367510275527742;0.008327519130735029;0.01511125106407302;0.0033025736144657084;0.02849983123548904;0.004758524857742734;0.0256849836545244;0.018180405519928056;0.015316806772849257;0.0018015479748148089;0.026064048790923475;0.02032500778086395;0.0317621830112599;0.0041733769875881436;0.003288873053499329;0.026185337334185408;0.012910216814858889;0.007881157619953137;0.0029927953732867656;0.003218849876879927;0.00998624631670677;0.007148505774316926;0.025234299111316864;0.005548139138641762;0.001870670868716271;0.0024993557636805285;0.024291403263492686;0.008193588665910663;0.010122447407482547;0.006607329490682944;0.01467281461739736;0.011283158826854758;0.021442105388671306;0.009083902707660992;0.004242479887536337;0.001112038360975611;0.004362814236391323;0.003944006954052074;0.009665047411773047;0.0019967956770248407;0.005513385586063181;0.022359098570502025;0.017025740717860265;0.0027956871287730684;0.01354000504738749;0.02468033298941741;0.013541257652208772;0.007691945607437365;0.011005112440626047;0.009749620235331031,0.2124926596879959;0.2144150584936142;0.20267970860004425;0.2082437127828598;0.22625774145126343;0.1511649340391159;0.15567614138126373;0.1604384332895279;0.18847714364528656;0.18670974671840668;0.21002618968486786;0.22700193524360657;0.18243812024593353;0.16270847618579865;0.15035034716129303;0.173275426030159;0.16920368373394012;0.17312981188297272;0.22013476490974426;0.13976670801639557;0.17375408113002777;0.222112238407135;0.13938911259174347;0.19926930963993073;0.2219516634941101;0.19428621232509613;0.2210889756679535;0.1484519988298416;0.17563049495220184;0.17833976447582245;0.15030942857265472;0.21932671964168549;0.15278445184230804;0.1432158201932907;0.14849160611629486;0.1670704334974289;0.18675898015499115;0.21843181550502777;0.2235005646944046;0.21489889919757843;0.20861439406871796;0.19168709218502045;0.22684705257415771;0.2277659773826599;0.2256186604499817;0.22621196508407593;0.1576351374387741;0.18239091336727142;0.14408822357654572;0.13641975820064545;0.18881122767925262;0.22751101851463318;0.23044481873512268;0.1661505252122879;0.1946939378976822;0.12539182603359222;0.13118703663349152;0.22887787222862244;0.2247120440006256;0.22454726696014404;0.20499275624752045;0.2300058901309967;0.22592779994010925;0.2164563089609146,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1, 'obstacle_contact': 0, 'self_collision': 0}",0.001112038360975611,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.5800964832305908,0.0,1.0,0.3943147590277428,0,0,0,0,0.3943147590277428,0.0,filtered,linprog goal-velocity priority optimal,1.462161549010434,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.2154475792410846,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.3943147590277428,0.9656669791168249,0|0|0|0|0|0,0.561245426|0.394314759|0.398399337|0.480732741|0.504149388|0.553365393,0.739528775|0.572598108|0.576682686|0.65901609|0.682432737|0.731648742,0.681245426|0.514314759|0.518399337|0.600732741|0.624149388|0.673365393,0|0|0|0|0|0,0|-0.00208645239|-0.0272603285|-0.126742744|-0.154264959|-0.159728129,0|0|0|0|0|0,2.2449817|1.57517258|1.56633702|1.79618822|1.86233259|2.05373344,optimal,0.2154475792410846,0.2104475824709198,0.0049999967701648,0.49513638|-0.59609282|0.515661597,-0|0|0,0.016119593055918813,0.0028196650091558695,0.0015765340067446232,0.007125730975531042
1,0.1,-0.9688091458531847,0.14120659232139587,0.6184693574905396,0.5722715854644775,0.13456952571868896,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7670448422431946,7.707122802734375,3.3830881118774414,1.5800949335098267,1.5800949335098267,0.638856351603592,0.6184693574905396,0.020386994113052448,0.6484317995708953,0.4745284460669028,0.3421121678308309,0.4190235889221141,-0.07691142109128318,0.34211216795293303,0,0,disabled,0.0,1,TRACK,direct_path,0,1.4510797139955685,1.4510797139955685,64,1,1,1,52,1.9389575736709728,0.23044481873512268,0.005219544353039794;0.00572961348834561;0.004741332896168979;0.0045873830949311805;0.004423398047705413;0.006555236096490544;0.003979727424737673;0.007131631814755884;0.00460592767372477;0.025298242459962202;0.017587866675482858;0.001677277943946326;0.005298917002596831;0.00967049923656741;0.0027367510275527742;0.008327519130735029;0.01511125106407302;0.0033025736144657084;0.02849983123548904;0.004758524857742734;0.0256849836545244;0.018180405519928056;0.015316806772849257;0.0018015479748148089;0.026064048790923475;0.02032500778086395;0.0317621830112599;0.0041733769875881436;0.003288873053499329;0.026185337334185408;0.012910216814858889;0.007881157619953137;0.0029927953732867656;0.003218849876879927;0.00998624631670677;0.007148505774316926;0.025234299111316864;0.005548139138641762;0.001870670868716271;0.0024993557636805285;0.024291403263492686;0.008193588665910663;0.010122447407482547;0.006607329490682944;0.01467281461739736;0.011283158826854758;0.021442105388671306;0.009083902707660992;0.004242479887536337;0.001112038360975611;0.004362814236391323;0.003944006954052074;0.009665047411773047;0.0019967956770248407;0.005513385586063181;0.022359098570502025;0.017025740717860265;0.0027956871287730684;0.01354000504738749;0.02468033298941741;0.013541257652208772;0.007691945607437365;0.011005112440626047;0.009749620235331031,0.2124926596879959;0.2144150584936142;0.20267970860004425;0.2082437127828598;0.22625774145126343;0.1511649340391159;0.15567614138126373;0.1604384332895279;0.18847714364528656;0.18670974671840668;0.21002618968486786;0.22700193524360657;0.18243812024593353;0.16270847618579865;0.15035034716129303;0.173275426030159;0.16920368373394012;0.17312981188297272;0.22013476490974426;0.13976670801639557;0.17375408113002777;0.222112238407135;0.13938911259174347;0.19926930963993073;0.2219516634941101;0.19428621232509613;0.2210889756679535;0.1484519988298416;0.17563049495220184;0.17833976447582245;0.15030942857265472;0.21932671964168549;0.15278445184230804;0.1432158201932907;0.14849160611629486;0.1670704334974289;0.18675898015499115;0.21843181550502777;0.2235005646944046;0.21489889919757843;0.20861439406871796;0.19168709218502045;0.22684705257415771;0.2277659773826599;0.2256186604499817;0.22621196508407593;0.1576351374387741;0.18239091336727142;0.14408822357654572;0.13641975820064545;0.18881122767925262;0.22751101851463318;0.23044481873512268;0.1661505252122879;0.1946939378976822;0.12539182603359222;0.13118703663349152;0.22887787222862244;0.2247120440006256;0.22454726696014404;0.20499275624752045;0.2300058901309967;0.22592779994010925;0.2164563089609146,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1, 'obstacle_contact': 0, 'self_collision': 0}",0.001112038360975611,65,65,nan,nan,0.9253621943521876,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.5800949335098267,0.0,1.0,0.392637828170474,0,0,0,0,0.3943147590277428,0.0,filtered,linprog goal-velocity priority optimal,1.4367357377794732,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.4240235856813017,1,continuity_tiebreak,0.9999500513076782,0,goal_velocity_linprog,0.0,valid,0.392637828170474,0.9681605235763254,0|0.0905602878|0.109478817|0.225649689|0.256154915|0.237299053,0.561120748|0.394044826|0.392637828|0.456501759|0.474470102|0.522240276,0.739528775|0.572452852|0.571045854|0.634909785|0.652878128|0.700648302,0.681120748|0.514044826|0.512637828|0.576501759|0.594470102|0.642240276,0|0|0.15|0.15|0.15|0.15,0|0.000137844675|-0.0606190897|-0.233689284|-0.287572485|-0.305989508,0|0|0|0|0|0,2.24448299|1.57631715|1.50993222|1.59231775|1.61030792|1.7829716,optimal,0.4240235856813017,0.4190235889221141,0.004999996759187608,0.49513638|-0.59609282|0.515661597,-0|0|0,0.015839961008168757,0.0029906219569966197,0.00144832709338516,0.006653486983850598
2,0.15000000000000002,-1.0530543756620572,0.2246629148721695,0.5882548689842224,0.5675114393234253,0.21673685312271118,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1596806049346924,7.858706951141357,6.659960746765137,1.580091953277588,1.580091953277588,0.6184693472865742,0.5882548689842224,0.0302144783023518,0.6468164798579629,0.7114238788229947,0.357557263203986,0.6207283496109746,-0.26317108640698855,0.3575572573047415,0,0,disabled,0.0,1,TRACK,direct_path,0,1.4510797139955685,1.4510797139955685,64,1,1,1,52,1.9389575736709728,0.23044481873512268,0.005219544353039794;0.00572961348834561;0.004741332896168979;0.0045873830949311805;0.004423398047705413;0.006555236096490544;0.003979727424737673;0.007131631814755884;0.00460592767372477;0.025298242459962202;0.017587866675482858;0.001677277943946326;0.005298917002596831;0.00967049923656741;0.0027367510275527742;0.008327519130735029;0.01511125106407302;0.0033025736144657084;0.02849983123548904;0.004758524857742734;0.0256849836545244;0.018180405519928056;0.015316806772849257;0.0018015479748148089;0.026064048790923475;0.02032500778086395;0.0317621830112599;0.0041733769875881436;0.003288873053499329;0.026185337334185408;0.012910216814858889;0.007881157619953137;0.0029927953732867656;0.003218849876879927;0.00998624631670677;0.007148505774316926;0.025234299111316864;0.005548139138641762;0.001870670868716271;0.0024993557636805285;0.024291403263492686;0.008193588665910663;0.010122447407482547;0.006607329490682944;0.01467281461739736;0.011283158826854758;0.021442105388671306;0.009083902707660992;0.004242479887536337;0.001112038360975611;0.004362814236391323;0.003944006954052074;0.009665047411773047;0.0019967956770248407;0.005513385586063181;0.022359098570502025;0.017025740717860265;0.0027956871287730684;0.01354000504738749;0.02468033298941741;0.013541257652208772;0.007691945607437365;0.011005112440626047;0.009749620235331031,0.2124926596879959;0.2144150584936142;0.20267970860004425;0.2082437127828598;0.22625774145126343;0.1511649340391159;0.15567614138126373;0.1604384332895279;0.18847714364528656;0.18670974671840668;0.21002618968486786;0.22700193524360657;0.18243812024593353;0.16270847618579865;0.15035034716129303;0.173275426030159;0.16920368373394012;0.17312981188297272;0.22013476490974426;0.13976670801639557;0.17375408113002777;0.222112238407135;0.13938911259174347;0.19926930963993073;0.2219516634941101;0.19428621232509613;0.2210889756679535;0.1484519988298416;0.17563049495220184;0.17833976447582245;0.15030942857265472;0.21932671964168549;0.15278445184230804;0.1432158201932907;0.14849160611629486;0.1670704334974289;0.18675898015499115;0.21843181550502777;0.2235005646944046;0.21489889919757843;0.20861439406871796;0.19168709218502045;0.22684705257415771;0.2277659773826599;0.2256186604499817;0.22621196508407593;0.1576351374387741;0.18239091336727142;0.14408822357654572;0.13641975820064545;0.18881122767925262;0.22751101851463318;0.23044481873512268;0.1661505252122879;0.1946939378976822;0.12539182603359222;0.13118703663349152;0.22887787222862244;0.2247120440006256;0.22454726696014404;0.20499275624752045;0.2300058901309967;0.22592779994010925;0.2164563089609146,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1, 'obstacle_contact': 0, 'self_collision': 0}",0.001112038360975611,65,65,nan,nan,0.9092717831757657,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.580091953277588,0.0,1.0,0.384812150763601,0,0,0,0,0.3943147590277428,0.0,filtered,linprog goal-velocity priority optimal,1.510313697672182,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.6257283310612854,1,continuity_tiebreak,0.9998677968978882,0,goal_velocity_linprog,0.0,valid,0.384812150763601,0.9729041602929995,3.33383551e-17|0.180103428|0.231381302|0.45062916|0.512170325|0.474315987,0.560883566|0.393929138|0.384812151|0.429379247|0.440247449|0.484984707,0.739528774|0.572574346|0.563457359|0.608024455|0.618892657|0.663629915,0.680883566|0.513929138|0.504812151|0.549379247|0.560247449|0.604984707,0|0|0.15|0.15|0.15|0.15,2.3182336e-17|0.0135781604|-0.0990124012|-0.306714592|-0.386577677|-0.431014867,0|0|0|0|0|0,2.24353427|1.58929471|1.4402362|1.41080239|1.37441212|1.50892396,optimal,0.6257283310612854,0.6207283496109746,0.004999981450310886,0.49513638|-0.59609282|0.515661597,-0|0|0,0.016330966958776116,0.002997642965056002,0.0015359959797933698,0.007022902020253241
3,0.2,-1.0496945875511667,0.2640398442745209,0.5536888241767883,0.5619206428527832,0.2534368336200714,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4000636339187622,5.080737113952637,69.48751831054688,1.5800890922546387,1.5800890922546387,0.5882548354269979,0.5536888241767883,0.03456601125020953,0.643570683550348,0.8297562891645411,0.3816252151536887,0.7079971130022769,-0.32637189784858817,0.381625193383732,0,0,disabled,0.0,1,TRACK,direct_path,0,1.4510797139955685,1.4510797139955685,64,1,1,1,52,1.9389575736709728,0.23044481873512268,0.005219544353039794;0.00572961348834561;0.004741332896168979;0.0045873830949311805;0.004423398047705413;0.006555236096490544;0.003979727424737673;0.007131631814755884;0.00460592767372477;0.025298242459962202;0.017587866675482858;0.001677277943946326;0.005298917002596831;0.00967049923656741;0.0027367510275527742;0.008327519130735029;0.01511125106407302;0.0033025736144657084;0.02849983123548904;0.004758524857742734;0.0256849836545244;0.018180405519928056;0.015316806772849257;0.0018015479748148089;0.026064048790923475;0.02032500778086395;0.0317621830112599;0.0041733769875881436;0.003288873053499329;0.026185337334185408;0.012910216814858889;0.007881157619953137;0.0029927953732867656;0.003218849876879927;0.00998624631670677;0.007148505774316926;0.025234299111316864;0.005548139138641762;0.001870670868716271;0.0024993557636805285;0.024291403263492686;0.008193588665910663;0.010122447407482547;0.006607329490682944;0.01467281461739736;0.011283158826854758;0.021442105388671306;0.009083902707660992;0.004242479887536337;0.001112038360975611;0.004362814236391323;0.003944006954052074;0.009665047411773047;0.0019967956770248407;0.005513385586063181;0.022359098570502025;0.017025740717860265;0.0027956871287730684;0.01354000504738749;0.02468033298941741;0.013541257652208772;0.007691945607437365;0.011005112440626047;0.009749620235331031,0.2124926596879959;0.2144150584936142;0.20267970860004425;0.2082437127828598;0.22625774145126343;0.1511649340391159;0.15567614138126373;0.1604384332895279;0.18847714364528656;0.18670974671840668;0.21002618968486786;0.22700193524360657;0.18243812024593353;0.16270847618579865;0.15035034716129303;0.173275426030159;0.16920368373394012;0.17312981188297272;0.22013476490974426;0.13976670801639557;0.17375408113002777;0.222112238407135;0.13938911259174347;0.19926930963993073;0.2219516634941101;0.19428621232509613;0.2210889756679535;0.1484519988298416;0.17563049495220184;0.17833976447582245;0.15030942857265472;0.21932671964168549;0.15278445184230804;0.1432158201932907;0.14849160611629486;0.1670704334974289;0.18675898015499115;0.21843181550502777;0.2235005646944046;0.21489889919757843;0.20861439406871796;0.19168709218502045;0.22684705257415771;0.2277659773826599;0.2256186604499817;0.22621196508407593;0.1576351374387741;0.18239091336727142;0.14408822357654572;0.13641975820064545;0.18881122767925262;0.22751101851463318;0.23044481873512268;0.1661505252122879;0.1946939378976822;0.12539182603359222;0.13118703663349152;0.22887787222862244;0.2247120440006256;0.22454726696014404;0.20499275624752045;0.2300058901309967;0.22592779994010925;0.2164563089609146,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1, 'obstacle_contact': 0, 'self_collision': 0}",0.001112038360975611,65,65,nan,nan,0.9558391171724755,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.5800890922546387,0.0,1.0,0.37530359585887496,0,0,0,0,0.3943147590277428,0.0,filtered,linprog goal-velocity priority optimal,1.5742211426744224,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.7129971250591337,1,continuity_tiebreak,0.9979212284088135,0,goal_velocity_linprog,0.0,valid,0.37530359585887496,0.9794965382836202,5.20449065e-19|0.267922534|0.376429707|0.674014846|0.767410574|0.710466364,0.560553948|0.394648596|0.375303596|0.402677658|0.404693365|0.443561083,0.739528775|0.573623423|0.554278423|0.581652485|0.583668192|0.62253591,0.680553948|0.514648596|0.495303596|0.522677658|0.524693365|0.563561083,0|0|0.15|0.15|0.15|0.15,-4.30101961e-19|0.0392761923|-0.115048778|-0.300989463|-0.375092373|-0.459646269,0|0|0|0|0|0,2.24221579|1.61787058|1.38616561|1.30972117|1.24368109|1.31459806,optimal,0.7129971250591337,0.7079971130022767,0.005000012056856962,0.49513638|-0.59609282|0.515661597,-0|0|0,0.016989788971841335,0.0032725499477237463,0.0015507119242101908,0.007163567002862692
4,0.25,-0.968344371420576,0.2533988356590271,0.5210092067718506,0.5568101406097412,0.24142566323280334,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.401214838027954,0.8997499346733093,102.2605209350586,1.5800869464874268,1.5800869464874268,0.5536888261057801,0.5210092067718506,0.03267961933392949,0.6385005256350221,0.8293156533481594,0.4111266006568575,0.6754881145732728,-0.2643615139164153,0.411126602089178,0,0,disabled,0.0,1,TRACK,direct_path,0,1.4510797139955685,1.4510797139955685,64,1,1,1,52,1.9389575736709728,0.23044481873512268,0.005219544353039794;0.00572961348834561;0.004741332896168979;0.0045873830949311805;0.004423398047705413;0.006555236096490544;0.003979727424737673;0.007131631814755884;0.00460592767372477;0.025298242459962202;0.017587866675482858;0.001677277943946326;0.005298917002596831;0.00967049923656741;0.0027367510275527742;0.008327519130735029;0.01511125106407302;0.0033025736144657084;0.02849983123548904;0.004758524857742734;0.0256849836545244;0.018180405519928056;0.015316806772849257;0.0018015479748148089;0.026064048790923475;0.02032500778086395;0.0317621830112599;0.0041733769875881436;0.003288873053499329;0.026185337334185408;0.012910216814858889;0.007881157619953137;0.0029927953732867656;0.003218849876879927;0.00998624631670677;0.007148505774316926;0.025234299111316864;0.005548139138641762;0.001870670868716271;0.0024993557636805285;0.024291403263492686;0.008193588665910663;0.010122447407482547;0.006607329490682944;0.01467281461739736;0.011283158826854758;0.021442105388671306;0.009083902707660992;0.004242479887536337;0.001112038360975611;0.004362814236391323;0.003944006954052074;0.009665047411773047;0.0019967956770248407;0.005513385586063181;0.022359098570502025;0.017025740717860265;0.0027956871287730684;0.01354000504738749;0.02468033298941741;0.013541257652208772;0.007691945607437365;0.011005112440626047;0.009749620235331031,0.2124926596879959;0.2144150584936142;0.20267970860004425;0.2082437127828598;0.22625774145126343;0.1511649340391159;0.15567614138126373;0.1604384332895279;0.18847714364528656;0.18670974671840668;0.21002618968486786;0.22700193524360657;0.18243812024593353;0.16270847618579865;0.15035034716129303;0.173275426030159;0.16920368373394012;0.17312981188297272;0.22013476490974426;0.13976670801639557;0.17375408113002777;0.222112238407135;0.13938911259174347;0.19926930963993073;0.2219516634941101;0.19428621232509613;0.2210889756679535;0.1484519988298416;0.17563049495220184;0.17833976447582245;0.15030942857265472;0.21932671964168549;0.15278445184230804;0.1432158201932907;0.14849160611629486;0.1670704334974289;0.18675898015499115;0.21843181550502777;0.2235005646944046;0.21489889919757843;0.20861439406871796;0.19168709218502045;0.22684705257415771;0.2277659773826599;0.2256186604499817;0.22621196508407593;0.1576351374387741;0.18239091336727142;0.14408822357654572;0.13641975820064545;0.18881122767925262;0.22751101851463318;0.23044481873512268;0.1661505252122879;0.1946939378976822;0.12539182603359222;0.13118703663349152;0.22887787222862244;0.2247120440006256;0.22454726696014404;0.20499275624752045;0.2300058901309967;0.22592779994010925;0.2164563089609146,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1, 'obstacle_contact': 0, 'self_collision': 0}",0.001112038360975611,65,65,nan,nan,0.9962863172659187,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.5800869464874268,0.0,1.0,0.3686515004772863,0,0,0,0,0.3943147590277428,0.0,filtered,linprog goal-velocity priority optimal,1.555123079827728,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.6804881260568807,1,continuity_tiebreak,0.9994844794273376,0,goal_velocity_linprog,0.0,valid,0.3686515004772863,0.986488552539456,3.88607447e-17|0.309678592|0.479608263|0.783017211|0.894157794|0.82798616,0.560204347|0.396921347|0.3686515|0.383715263|0.381260084|0.411795359,0.739528775|0.576245775|0.547975928|0.563039691|0.560584511|0.591119786,0.680204347|0.516921347|0.4886515|0.503715263|0.501260084|0.531795359,0|0|0.15|0.15|0.15|0.15,2.07706248e-17|0.0666123961|-0.0970828795|-0.290061857|-0.295540327|-0.406279766,0|0|0|0|0|0,2.24081739|1.65429779|1.37752312|1.2447992|1.22950001|1.24090167,optimal,0.6804881260568807,0.6754881145732728,0.005000011483607847,0.49513638|-0.59609282|0.515661597,-0|0|0,0.01622892904561013,0.0030962920282036066,0.0014625639887526631,0.006732283974997699
