step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,50000,1,30,-0.4542803296555465,2.8141857981681824,-21.0383434534797,16.53643037378788,0.8141857981681824,0.11786630749702454,0,0,0.0999835049096761,0.20000000298023224,100
200,50000,4,14,-0.100332932526714,2.8139479756355286,-0.07446086480245685,22.006875872612,0.8139479756355286,0.08665826916694641,0,0,0.1023923629051817,0.20000000298023224,200
300,50000,4,114,-0.22229897557951975,0.11044103652238846,-6.505257609098766,55.322142945602536,0.11044103652238846,0.3503075838088989,0,0,0.1023923629051817,0.20000000298023224,300
400,50000,4,214,-0.06975644231612278,0.490721195936203,-15.803065209313749,107.75927068851888,0.490721195936203,0.12595702707767487,0,0,0.1023923629051817,0.20000000298023224,400
500,50000,7,32,-0.2279191855719774,0.8724814653396606,-5.931347530180466,12.174962848424911,0.8724814653396606,0.12246941775083542,0,0,0.1071815514074154,0.20000000298023224,500
600,50000,9,45,-0.8179879011026242,2.800000011920929,-27.43038709421055,65.60861663520336,0.800000011920929,0.05257206782698631,0,0,0.1118794184055989,0.20000000298023224,600
700,50000,9,145,-0.898461565631361,0.024925263598561287,-118.44558500937755,120.08449685201049,0.024925263598561287,0.5895731449127197,0,0,0.1118794184055989,0.20000000298023224,700
800,50000,10,5,-0.42962435498083434,0.26249322295188904,-2.004540456041382,1.1341227889060974,0.26249322295188904,0.40525826811790466,0,0,0.11422202995049309,0.20000000298023224,800
900,50000,11,83,-0.5255071928555402,0.3189016878604889,-40.581621524195526,57.77470300346613,0.3189016878604889,0.39570242166519165,0,0,0.11662338498395355,0.20000000298023224,900
1000,50000,11,183,-0.5632208339265165,0.1056613028049469,-99.41738023000336,74.29601319134235,0.1056613028049469,0.39325475692749023,0,0,0.11662338498395355,0.19993998110294342,1000
1100,50000,14,12,-0.5920021673472377,0.2504118084907532,-6.134400729698359,2.0895955488085747,0.2504118084907532,0.39165693521499634,0,0,0.12317236627093207,0.1940372884273529,1100
1200,50000,16,27,-0.3075532101495515,0.0752570629119873,-7.282525428277228,3.333229389041662,0.0752570629119873,0.4190162122249603,0,0,0.1277261107771519,0.1883247047662735,1200
1300,50000,18,9,-0.45535310804572426,0.31399744749069214,-3.22023426892928,2.4022506177425385,0.31399744749069214,0.34912487864494324,0,0,0.13327220351192223,0.182835653424263,1300
1400,50000,21,27,-0.08931120481242552,0.8489788770675659,-6.093197292109649,10.053536728024483,0.8489788770675659,0.13143540918827057,0,0,0.14300363280454162,0.17753061652183533,1400
1500,50000,23,51,-0.04577859590579188,2.8807823061943054,-8.722270266414993,25.509761460125446,0.8807823061943054,0.08317358046770096,0,0,0.15013847199050073,0.17242348194122314,1500
1600,50000,25,70,-0.9973637720568616,2.800000011920929,-64.42187888850475,168.58078989386559,0.800000011920929,0.08784829825162888,0,0,0.1573246058396455,0.1675179898738861,1600
1700,50000,25,170,-1.035894443714267,0.3144243657588959,-149.16183019844738,190.89581741951406,0.3144243657588959,0.25516489148139954,0,0,0.1573246058396455,0.16284778714179993,1700
1800,50000,26,75,-0.1664508999630337,2.8200337886810303,-13.865739252833409,32.47607723250985,0.8200337886810303,0.1089416965842247,0,0,0.1610904705877899,0.15827998518943787,1800
1900,50000,26,175,-0.06337605791334028,0.10270104557275772,-26.715316445411602,207.6229053400457,0.10270104557275772,0.3287935256958008,0,0,0.1610904705877899,0.15384669601917267,1900
2000,50000,28,9,-0.18517117942816022,2.836480140686035,-1.646914961028464,8.20325368642807,0.8364801406860352,0.11923211067914963,0,0,0.16873742521670151,0.14958280324935913,2000
2100,50000,29,87,-0.5003869057007685,0.35924145579338074,-23.691395240817958,160.3850981593132,0.35924145579338074,0.1647695153951645,0,0,0.17331310807480255,0.14546316862106323,2100
2200,50000,29,187,-0.05518543090292731,0.1453288346529007,-39.3417927139163,171.65358964912593,0.1453288346529007,0.3811628222465515,0,0,0.17331310807480255,0.14146140217781067,2200
2300,50000,30,47,-0.3911785863676955,0.6423002481460571,-17.637151767383337,12.90477280318737,0.6423002481460571,0.1523023396730423,0,0,0.17777267061190175,0.13757073879241943,2300
2400,50000,33,4,-0.4022457620621362,0.3010145425796509,-2.0061593766249746,1.0658212751150131,0.3010145425796509,0.3958638310432434,0,0,0.19063169596121884,0.13379761576652527,2400
2500,50000,36,22,-0.22688902264668315,0.2164720892906189,-4.4145409812869625,5.234291262924671,0.2164720892906189,0.23440714180469513,0,0,0.20443183173198418,0.1301298886537552,2500
2600,50000,37,70,-0.2696710682663391,0.08771312981843948,-26.608344047993587,105.7516291514039,0.08771312981843948,0.35126495361328125,0,0,0.20945829576048325,0.1265951544046402,2600
2700,50000,37,170,-0.45003555747133106,0.5505730509757996,-54.41225234200107,125.94088416919112,0.5505730509757996,0.1378108412027359,0,0,0.20945829576048325,0.12315849959850311,2700
2800,50000,38,30,-0.4065941249222058,0.4342602789402008,-12.184645806113993,7.75362354516983,0.4342602789402008,0.22921323776245117,0,0,0.21426531128130902,0.11983856558799744,2800
2900,50000,40,10,-0.4965281115543101,0.7900027632713318,-3.9874852454599115,4.995874360203743,0.7900027632713318,0.1464892476797104,0,0,0.22371252609855283,0.11662787199020386,2900
3000,50000,43,25,-0.09735570881381976,0.5487263202667236,-1.8883372024154892,8.031997844576836,0.5487263202667236,0.1854577511548996,0,0,0.23976936396736337,0.1135282814502716,3000
3100,50000,43,125,-0.8271907169933346,0.07290614396333694,-85.61238982947896,30.104302436113358,0.07290614396333694,0.4402792453765869,0,0,0.23976936396736337,0.11049672961235046,3100
3200,50000,43,225,-0.07636281098681202,0.07105480879545212,-128.29617623766816,36.18619394674897,0.07105480879545212,0.4306308627128601,0,0,0.23976936396736337,0.1075529158115387,3200
3300,50000,44,85,-0.5816140398450392,0.10775051265954971,-17.27386144480645,23.869325295090675,0.10775051265954971,0.3220807611942291,0,0,0.2447535705806603,0.1047118604183197,3300
3400,50000,44,185,-0.6194016156795591,0.12941572070121765,-54.04669694245377,30.050737470388412,0.12941572070121765,0.6814071536064148,0,0,0.2447535705806603,0.10195620357990265,3400
3500,50000,46,23,-0.4233711244691643,0.09297281503677368,-6.116394014418314,3.4018550366163254,0.09297281503677368,0.36511632800102234,0,0,0.2534037786775279,0.09928203374147415,3500
3600,50000,46,123,-0.3956626466243848,0.04906028136610985,-62.27099009328216,15.89052664116025,0.04906028136610985,0.4421522915363312,0,0,0.2534037786775279,0.09668423235416412,3600
3700,50000,46,223,-0.29341069530806757,0.5843843221664429,-90.45700824960396,33.590521801263094,0.5843843221664429,0.15753498673439026,0,0,0.2534037786775279,0.09419502317905426,3700
3800,50000,47,83,-1.2997219513159917,0.07036769390106201,-70.869251919045,10.417120106518269,0.07036769390106201,0.38393503427505493,0,0,0.2571265791828673,0.09173573553562164,3800
3900,50000,47,183,-0.7019987336734382,0.07564494013786316,-176.14580481081174,16.23721951432526,0.07564494013786316,0.45732343196868896,0,0,0.2571265791828673,0.08931849896907806,3900
4000,50000,48,43,-0.581177158587006,0.24886351823806763,-13.81705507513188,5.535149335861206,0.24886351823806763,0.27117741107940674,0,0,0.2604467923832637,0.08699014782905579,4000
4100,50000,48,143,-2.1314158435281216,0.592494010925293,-175.04417505819848,44.81409168243408,0.592494010925293,0.16813088953495026,0,0,0.2604467923832637,0.08471007645130157,4100
4200,50000,49,3,-0.5032233967079653,0.0666729137301445,-1.6853862460193008,0.21794626116752625,0.0666729137301445,0.40790873765945435,0,0,0.26354889703587714,0.08248680084943771,4200
4300,50000,49,103,0.04411533667246594,0.1462782621383667,-18.465954666269546,16.11474397033453,0.1462782621383667,0.2804162800312042,0,0,0.26354889703587714,0.08034078031778336,4300
4400,50000,49,203,-0.5515719672462981,0.1057971939444542,-39.65428060851061,25.349164294078946,0.1057971939444542,0.42850276827812195,0,0,0.26354889703587714,0.07823248207569122,4400
4500,50000,50,63,-0.44055650105231053,0.04386167973279953,-37.296654011137704,13.567081928253174,0.04386167973279953,0.46198588609695435,0,0,0.26630282981085374,0.07617578655481339,4500
4600,50000,50,163,-2.1411625633714007,0.06024668365716934,-130.22308916829067,24.108344946056604,0.06024668365716934,0.787848711013794,0,0,0.26630282981085374,0.07418782263994217,4600
4700,50000,51,23,-0.07325007687336241,0.21283720433712006,-1.3933679816336797,3.3149458318948746,0.21283720433712006,0.2972981929779053,0,0,0.2687016257132595,0.07223878055810928,4700
