episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,70240,-135.37868458552953,58.910145146772265,240,0,0,0.0,0.12307431548833847,0.24545893811155112,0.0,0.018842529505491257
2,70480,-141.12448460637464,35.7755682002753,240,0,0,0.0,0.1966932862997055,0.14906486750114709,0.0,0.020283803343772888
3,70665,-16.591556022031934,168.4613591376692,185,0,1,0.1837837837837838,0.0029097667429596186,0.31600734669010383,0.0,0.021672097966074944
4,70905,-117.82270476894047,60.840346949175,240,0,0,0.020833333333333332,0.10837302356958389,0.1910014456215625,0.0,0.023167472332715988
5,71063,-40.722093061652785,75.69968430884182,158,1,0,0.08227848101265822,0.09087168425321579,0.23227648296735331,0.0,0.02406458370387554
6,71202,-31.966579656466248,42.40395747683942,139,0,1,0.014388489208633094,0.09601087123155594,0.20434501781898864,0.0,0.024792511016130447
7,71442,-135.2863132526309,91.27460137754679,240,0,0,0.05,0.1093781366944313,0.23031083907311162,0.0,0.0262007936835289
8,71682,-40.815253477092966,35.86225866340101,240,0,0,0.0,0.18778549134731293,0.14942607776417086,0.0,0.027491077780723572
9,71704,24.002059570890314,13.28574226796627,22,1,0,0.09090909090909091,0.11023031920194626,0.33117010308937594,0.0,0.0276014506816864
10,71920,-66.19468860627681,221.90430375933647,216,0,1,0.2037037037037037,0.020094236359000206,0.3791865914784096,0.0,0.028732305392622948
11,72160,-53.42139886192208,25.16218072362244,240,0,0,0.0,0.16442357003688812,0.10484241968176017,0.0,0.029981350526213646
12,72400,-171.07870662441408,169.85234692692757,240,0,0,0.13333333333333333,0.1000542864203453,0.3077181121955315,0.0,0.03108086809515953
13,72640,-69.3512759551488,213.47236743569374,240,0,0,0.1625,0.05167662724852562,0.40196819764872393,0.0,0.031843625009059906
14,72766,-22.52193343104028,114.55800892412663,126,0,1,0.15873015873015872,0.028310680761933327,0.3695080073343383,0.0,0.03203224018216133
15,73006,-239.84848812904463,36.39522680081427,240,0,0,0.0,0.1996031552553177,0.15164677833672613,0.0,0.032230768352746964
16,73246,-205.11965549979556,26.387085904367268,240,0,0,0.0,0.24286897480487823,0.10994619126819695,0.0,0.03258853405714035
17,73486,-130.10696217395127,104.77544032037258,240,0,0,0.041666666666666664,0.10122380405664444,0.3115643346682191,0.0,0.032850880175828934
18,73533,-1.6399852302574511,33.51157172769308,47,0,1,0.06382978723404255,0.07830581814050674,0.35131003675942724,0.0,0.03290509432554245
19,73582,-15.124748267126702,76.212876573205,49,0,1,0.30612244897959184,-0.004748685285449028,0.4737321749633672,0.0,0.03295578807592392
20,73822,-51.03082454501962,51.438583705574274,240,0,0,0.0,0.15364445745944977,0.21432743210655947,0.0,0.033137302845716476
21,74062,-84.28036273698967,78.78992268629372,240,0,0,0.04583333333333333,0.09294373542070389,0.19079134452622384,0.0,0.03324250131845474
22,74302,-32.04085627005586,26.530034193769097,240,0,0,0.0,0.2139730304479599,0.11054180914070458,0.0,0.03326098993420601
23,74370,-14.043819445337789,90.20622792840004,68,0,1,0.25,-0.00744781456887722,0.4589151165941182,0.0,0.03329482674598694
24,74610,-65.08287843044315,219.22590855509043,240,0,0,0.1875,0.05502680316567421,0.35094128564621013,0.0,0.0334031879901886
25,74850,-114.39168661029427,41.51731226220727,240,0,0,0.0,0.16177375614643097,0.1729888010925303,0.0,0.03385724127292633
26,74870,-3.4330080557113076,45.403933838009834,20,0,1,0.4,-0.005815133918076754,0.6701966919004917,0.000559501839725175,0.0339687205851078
27,75110,-33.25025951018834,50.02118621580303,240,0,0,0.004166666666666667,0.11218290030956268,0.19592160923251262,0.0009202393920803465,0.034754056483507156
28,75151,19.175045063572135,14.977783992886543,41,1,0,0.0,0.16428568959236145,0.3653118047045498,0.0011705959691700341,0.03484062850475311
29,75207,17.851998449317996,31.073567144572735,56,1,0,0.05357142857142857,0.11513950675725937,0.3941708418673703,0.0014108772811960658,0.03490770608186722
30,75254,-9.76848037116991,80.41864782571793,47,0,1,0.3191489361702128,-0.009779414162039757,0.5833754856535729,0.002219662057681624,0.03485582023859024
31,75329,-8.975615505928168,164.7010337561369,75,0,1,0.48,0.016514306887984276,0.6493471167484919,0.003811014487050484,0.035020843148231506
32,75569,-51.705945940664975,231.41663581691682,240,0,0,0.20416666666666666,0.03603687509894371,0.35173598257048677,0.005529917286236144,0.035385612398386
33,75630,-13.751145607800455,199.24633413553238,61,0,1,0.7868852459016393,0.060359757393598557,0.7745300677956127,0.00852104161870459,0.03548551723361015
