step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9654447039655955,0.30965396761894226,0.6145955920219421,0.30865898728370667,0.2762616276741028,0.35,4,0,0,0,0,,,nan,0,0.4818345904350281,9.63669204711914,192.73382568359375,0.5415215492248535,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,0.07266187861259119,0,0,12,joint_2_acceleration_lower|joint_5_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.13491859240227,0.494426939|0.465206351|0.23910461|0.202725599|0.134918592|0.137918575,0.644426939|0.615206351|0.38910461|0.352725599|0.284918592|0.287918575,0.614426939|0.585206351|0.35910461|0.322725599|0.254918592|0.257918575,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0397994255|-0.00336551043|0.0180836859|0.0231217846|0,-0.222666741|-0.242725955|-0.216032686|-0.206390669|-0.221160042|0,1.75504102|1.57830002|0.737020244|0.622595412|0.341636112|0.551674302,0.584578812|0.556353867|0.251201838,-0.0978216529|-0.243980855|0.040338669,0.004377515055239201,0.0012644995003938675,0.0012294473126530647,0.001854393631219864
1,0.1,-0.8384625273909659,0.30750173330307007,0.6033663749694824,0.2995392382144928,0.2716667056083679,0.35,4,0,0,0,0,,,nan,0,0.8303293585777283,7.060266017913818,62.121273040771484,0.8303283452987671,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,1.3501869584561223e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.1251883974814411,0.483327928|0.451118825|0.228305403|0.19348831|0.125188397|0.128188397,0.633327928|0.601118825|0.378305403|0.34348831|0.275188397|0.278188397,0.603327928|0.571118825|0.348305403|0.31348831|0.245188397|0.248188397,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0746197628|-0.022505882|0.0180826884|0.0301033469|0,-0.221298851|-0.242336279|-0.214040632|-0.203696948|-0.219093037|0,1.71201286|1.48751926|0.676675099|0.588338981|0.3117639|0.51275359,0.579687893|0.54415518|0.253218859,-0.0978216529|-0.243980855|0.040338669,0.004161590710282326,0.0012111831456422806,0.0011633224785327911,0.0017565703019499779
2,0.15000000000000002,-0.6931584208037793,0.26717790961265564,0.5884473323822021,0.2928687036037445,0.22949032485485077,0.35,4,0,0,0,0,,,nan,0,1.0490010976791382,4.452809810638428,58.00498580932617,1.0489999055862427,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,1.6760924301129942e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.11622596252564552,0.472298788|0.435306389|0.216861738|0.18465293|0.116225963|0.119225963,0.622298788|0.585306389|0.366861738|0.33465293|0.266225963|0.269225963,0.592298788|0.555306389|0.336861738|0.30465293|0.236225963|0.239225963,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0922472947|-0.000159638938|0.0573880766|0.0747129019|0,-0.219871361|-0.242277515|-0.212601434|-0.201494756|-0.217856287|0,1.66932379|1.40670075|0.654685879|0.594505041|0.321760465|0.47690385,0.574796975|0.531956494|0.255235881,-0.0978216529|-0.243980855|0.040338669,0.004215939901769161,0.0012350529432296753,0.001219610683619976,0.0017311135306954384
3,0.2,-0.5185951309107057,0.1849820613861084,0.5707407593727112,0.2904822528362274,0.17511986196041107,0.35,4,0,0,0,0,,,nan,0,1.1654075384140015,2.900611639022827,54.32534408569336,1.1654064655303955,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,1.6416563375684919e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.10970592875499849,0.461342575|0.418573396|0.206659191|0.177979529|0.109705929|0.112705929,0.611342575|0.568573396|0.356659191|0.327979529|0.259705929|0.262705929,0.581342575|0.538573396|0.326659191|0.297979529|0.229705929|0.232705929,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.084557333|0.0670271146|0.137717073|0.159336365|0,-0.218381176|-0.242420391|-0.211320053|-0.199350501|-0.216689592|0,1.62698913|1.34731586|0.682343826|0.650284688|0.381470488|0.450823715,0.569906056|0.519757807|0.257252902,-0.0978216529|-0.243980855|0.040338669,0.004127754829823971,0.0012135505676269531,0.0011518960818648338,0.001734369434416294
4,0.25,-0.45086770287849304,0.17934149503707886,0.551937997341156,0.2901401221752167,0.17524944245815277,0.35,4,0,0,0,0,,,nan,0,1.2412376403808594,2.654841899871826,59.67129898071289,1.2412376403808594,1.0,nan,0,0,0,0,0.13491859240227,0.0,passthrough,7.140745380984493e-12,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.10753588510048842,0.450462506|0.402265909|0.199932668|0.175451122|0.107535885|0.110535846,0.600462506|0.552265909|0.349932668|0.325451122|0.257535885|0.260535846,0.570462506|0.522265909|0.319932668|0.295451122|0.227535885|0.230535846,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0776207359|0.0938751481|0.162393298|0.197219449|0,-0.216825034|-0.242568135|-0.209920303|-0.197083712|-0.215092469|0,1.58502499|1.28887477|0.683685515|0.667114072|0.41227052|0.442143383,0.565015137|0.507559121|0.259269923,-0.0978216529|-0.243980855|0.040338669,0.004107550717890263,0.0012286612764000893,0.0011593876406550407,0.0016912752762436867
5,0.30000000000000004,-0.3855733919953491,0.17542847990989685,0.5321359634399414,0.2925353944301605,0.17078180611133575,0.35,4,0,0,0,0,,,nan,0,1.2823245525360107,1.5625464916229248,30.75983428955078,1.2823233604431152,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,1.528761239092723e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10736136155199347,0.439661869|0.386335428|0.194664907|0.174302505|0.107361362|0.110361362,0.589661869|0.536335428|0.344664907|0.324302505|0.257361362|0.260361362,0.559661869|0.506335428|0.314664907|0.294302505|0.227361362|0.230361362,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0629922494|0.14170967|0.209986474|0.252494022|0,-0.215199476|-0.24274715|-0.208736458|-0.195264171|-0.213873498|0,1.543448|1.23960231|0.71163284|0.711932322|0.46806597|0.441445446,0.560124218|0.495360285|0.261286944,-0.0978216529|-0.243980855|0.040338669,0.004287540912628174,0.001237509772181511,0.0012448988854885101,0.001775248907506466
6,0.35000000000000003,-0.3300395615644609,0.17718195915222168,0.5115481019020081,0.29693251848220825,0.17191818356513977,0.35,4,0,0,0,0,,,nan,0,1.3140413761138916,0.8728629946708679,30.7005558013916,1.3140413761138916,1.0,nan,0,0,0,0,0.13491859240227,0.0,passthrough,5.4492357099737515e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10992981829280887,0.428944191|0.371157166|0.1918242|0.175563785|0.109929818|0.112929818,0.578944191|0.521157166|0.3418242|0.325563785|0.259929818|0.262929818,0.548944191|0.491157166|0.3118242|0.295563785|0.229929818|0.232929818,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0570693155|0.173496071|0.245244295|0.292742563|0,-0.213500869|-0.24290392|-0.207548301|-0.193640005|-0.212649766|0,1.50227589|1.18465543|0.733244571|0.753859429|0.51981207|0.451719273,0.5552333|0.483161241|0.263303965,-0.0978216529|-0.243980855|0.040338669,0.0041025420650839806,0.0012159086763858795,0.0011580949649214745,0.0017018141224980354
7,0.4,-0.2722784757406408,0.17710959911346436,0.4901290833950043,0.3034636378288269,0.17116956412792206,0.35,4,0,0,0,0,,,nan,0,1.3233987092971802,1.6067761182785034,22.88241195678711,1.3233977556228638,1.0,nan,0,0,0,0,0.13491859240227,0.0,filtered,1.5003935151718276e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11452413566033179,0.418313349|0.356289778|0.190625385|0.178634097|0.114524136|0.117524103,0.568313349|0.506289778|0.340625385|0.328634097|0.264524136|0.267524103,0.538313349|0.476289778|0.310625385|0.298634097|0.234524136|0.237524103,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0477964791|0.210324905|0.286913639|0.336476108|0,-0.211725435|-0.243116769|-0.206338834|-0.19206932|-0.211279632|0,1.46152796|1.13424586|0.766487611|0.809380708|0.583293018|0.470096413,0.550342381|0.470962197|0.265320987,-0.0978216529|-0.243980855|0.040338669,0.004061124287545681,0.001228049397468567,0.0011862367391586304,0.0016174931079149246
8,0.45,-0.21063210933802368,0.17140819132328033,0.4679637551307678,0.31220558285713196,0.1647568643093109,0.35,4,0,0,0,0,,,nan,0,1.3251837491989136,1.4821422100067139,17.76187515258789,1.3251837491989136,1.0,nan,0,0,0,0,0.13491859240227,0.0,passthrough,6.679520138640946e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12129195683253882,0.407773284|0.341892889|0.191285523|0.18379186|0.121291957|0.124291957,0.557773284|0.491892889|0.341285523|0.33379186|0.271291957|0.274291957,0.527773284|0.461892889|0.311285523|0.30379186|0.241291957|0.244291957,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0295210371|0.256348625|0.332199364|0.382315065|0,-0.209869168|-0.243359312|-0.205065039|-0.190481861|-0.209652965|0,1.42122397|1.09469121|0.816425678|0.876884944|0.657829928|0.497167827,0.545451462|0.458763152|0.267338008,-0.0978216529|-0.243980855|0.040338669,0.004130028188228607,0.0012304941192269325,0.0011574430391192436,0.001714121550321579
9,0.5,-0.1509916401101421,0.16012082993984222,0.4453962445259094,0.32279106974601746,0.15275752544403076,0.35,4,0,0,0,0,,,nan,0,1.324798822402954,1.8176130056381226,31.033870697021484,1.324798822402954,1.0,nan,0,0,0,0,0.13491859240227,0.0,passthrough,8.65671775055639e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1302823588604639,0.397328141|0.328399928|0.194180086|0.191156726|0.130282359|0.133282317,0.547328141|0.478399928|0.344180086|0.341156726|0.280282359|0.283282317,0.517328141|0.448399928|0.314180086|0.311156726|0.250282359|0.253282317,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00297733132|0.300915801|0.37119816|0.420726841|0,-0.207927861|-0.243533527|-0.205163475|-0.189013264|-0.207971975|0,1.3813847|1.06708885|0.872472671|0.9468118|0.733884301|0.533129268,0.540560544|0.446564108|0.269355029,-0.0978216529|-0.243980855|0.040338669,0.004102019593119621,0.0012707151472568512,0.0011472571641206741,0.001656065694987774
