step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.2430242402316254,0.17763909697532654,0.7844300270080566,0.4100364148616791,0.1744670271873474,0.35,2,0,0,0,0,,,nan,0,0.44695132970809937,8.939026832580566,178.78053283691406,0.49614158272743225,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,0.06037205949944179,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24750318340892064,0.39862659|0.248630906|0.247503183|0.33962877|0.364721484|0.388666979,0.54862659|0.398630906|0.397503183|0.48962877|0.514721484|0.538666979,0.51862659|0.368630906|0.367503183|0.45962877|0.484721484|0.508666979,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00770893663|-0.0222102795|-0.100752875|-0.129350728|0,-0.0630721025|-0.116825772|-0.136232127|-0.164208459|-0.163314929|0,1.53143426|0.885406789|0.831570327|1.09355375|1.16622028|1.55466792,0.444164336|-0.451397777|0.395442665,0.0380512886|0.158519432|0.0223467778,0.003347480669617653,0.0008191121742129326,0.0008487449958920479,0.001654062420129776
1,0.1,-1.1232777447253466,0.23820576071739197,0.767791748046875,0.401699036359787,0.2344476580619812,0.35,2,0,0,0,0,,,nan,0,0.7059100866317749,7.451622486114502,169.16514587402344,0.7059093713760376,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,1.2594609603538044e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.23950305138641015,0.395514677|0.243154368|0.239503051|0.326656012|0.350420922|0.373378868,0.545514677|0.393154368|0.389503051|0.476656012|0.500420922|0.523378868,0.515514677|0.363154368|0.359503051|0.446656012|0.470420922|0.493378868,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0239020286|-0.0316893055|-0.158831532|-0.203067304|0,-0.0613957744|-0.11468096|-0.136888655|-0.164224389|-0.163531332|0,1.52066293|0.881838539|0.789434245|0.983568126|1.03508505|1.49351547,0.446066916|-0.44347167|0.396559894,0.0380512886|0.158519432|0.0223467778,0.0028664488345384598,0.0007958346977829933,0.0007868930697441101,0.0012649809941649437
2,0.15000000000000002,-1.0129332650295217,0.26336827874183655,0.7472743391990662,0.39387986063957214,0.2588548958301544,0.35,2,0,0,0,0,,,nan,0,0.908546507358551,4.517155647277832,109.54232025146484,0.908545732498169,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,1.2801882399618165e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23102154084951276,0.392487146|0.238796862|0.231021541|0.310792904|0.332358264|0.35350561,0.542487146|0.388796862|0.381021541|0.460792904|0.482358264|0.50350561,0.512487146|0.358796862|0.351021541|0.430792904|0.452358264|0.47350561,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0484888529|-0.0229732774|-0.160777691|-0.218886343|0,-0.0596969407|-0.111682482|-0.137848694|-0.164121486|-0.163895224|0,1.51025164|0.89199382|0.763264192|0.918272437|0.946651489|1.41402244,0.447969496|-0.435545564|0.397677124,0.0380512886|0.158519432|0.0223467778,0.0029659029096364975,0.0007966402918100357,0.0008070217445492744,0.0013435184955596924
3,0.2,-0.9380737082265114,0.2086714208126068,0.7286348342895508,0.38991060853004456,0.20348282158374786,0.35,2,0,0,0,0,,,nan,0,0.9850797653198242,5.564110279083252,113.31425476074219,0.9830739498138428,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,0.012625825765427081,0,0,12,joint_0_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2230931619186033,0.389545114|0.235984814|0.223093162|0.295057657|0.313660938|0.332079682,0.539545114|0.385984814|0.373093162|0.445057657|0.463660938|0.482079682,0.509545114|0.355984814|0.343093162|0.415057657|0.433660938|0.452079682,0.15|0.15|0.15|0.15|0.15|0.15,0|0.10453191|0.0565266551|-0.0335013735|-0.0950063531|0,-0.057975836|-0.108121647|-0.138562593|-0.163700551|-0.164175672|0,1.50020462|0.940349518|0.81033671|0.983028705|0.995461726|1.32831873,0.449872077|-0.427619457|0.398794353,0.0380512886|0.158519432|0.0223467778,0.0043527670204639435,0.0011050384491682053,0.001296263188123703,0.0019314000383019447
4,0.25,-0.8882463810024092,0.13056540489196777,0.7139315605163574,0.3895048201084137,0.12490163743495941,0.35,2,0,0,0,0,,,nan,0,1.0152106285095215,5.425272464752197,60.498619079589844,1.0187734365463257,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,0.055607806114599125,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21921545296556388,0.38668969|0.236071428|0.219215453|0.285685803|0.301119942|0.31583412,0.53668969|0.386071428|0.369215453|0.435685803|0.451119942|0.46583412,0.50668969|0.356071428|0.339215453|0.405685803|0.421119942|0.43583412,0.15|0.15|0.15|0.15|0.15|0.15,0|0.139392023|0.129843719|0.0925249321|0.0354078923|0,-0.0562327285|-0.104335331|-0.137918954|-0.162742868|-0.164222688|0,1.49052603|0.979342404|0.868786576|1.07252528|1.07566497|1.26333648,0.451774657|-0.419693351|0.399911582,0.0380512886|0.158519432|0.0223467778,0.004778153263032436,0.0013092868030071259,0.0014525223523378372,0.0019848858937621117
5,0.30000000000000004,-0.9386179872847563,0.07693031430244446,0.7061904072761536,0.39051786065101624,0.06740879267454147,0.35,2,0,0,0,0,,,nan,0,0.992853581905365,6.0155205726623535,75.16582489013672,0.9928523302078247,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,1.6404926113591214e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21909628228618128,0.383921967|0.238010701|0.219096282|0.282640359|0.295095522|0.305588273,0.533921967|0.388010701|0.369096282|0.432640359|0.445095522|0.455588273,0.503921967|0.358010701|0.339096282|0.402640359|0.415095522|0.425588273,0.15|0.15|0.15|0.15|0.15|0.15,0|0.121588695|0.159962153|0.185262722|0.148385062|0,-0.0544679199|-0.100619413|-0.135955299|-0.161244364|-0.163889663|0,1.48121995|0.973012086|0.900391983|1.1545798|1.16487749|1.22235309,0.453677237|-0.411767244|0.401028812,0.0380512886|0.158519432|0.0223467778,0.004901502281427383,0.0015124082565307617,0.0014154529199004173,0.0019402075558900833
6,0.35000000000000003,-0.946845397092625,0.1408526748418808,0.6968371272087097,0.3881116211414337,0.13445782661437988,0.35,2,0,0,0,0,,,nan,0,0.8976407647132874,5.646059989929199,171.39837646484375,0.8980363011360168,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,0.051508639579274755,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2205080643223336,0.38124302|0.239201479|0.220508064|0.284112847|0.294234939|0.300864333,0.53124302|0.389201479|0.370508064|0.434112847|0.444234939|0.450864333,0.50124302|0.359201479|0.340508064|0.404112847|0.414234939|0.420864333,0.15|0.15|0.15|0.15|0.15|0.15,0|0.080137734|0.0840805999|0.0748824547|0.0167045122|0,-0.0526817465|-0.0976310826|-0.133242829|-0.159690018|-0.163862652|0,1.47229034|0.939312566|0.832870028|1.05164383|1.02978162|1.20345733,0.455579817|-0.403841138|0.402146041,0.0380512886|0.158519432|0.0223467778,0.005371716804802418,0.0015421584248542786,0.001422341912984848,0.00236667413264513
7,0.4,-0.946983738040982,0.22396115958690643,0.6847378015518188,0.3825296461582184,0.21671845018863678,0.35,2,0,0,0,0,,,nan,0,0.9363554120063782,5.548626899719238,97.55923461914062,0.9452782273292542,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,0.041572902074225454,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2183425740976419,0.37865391|0.238558842|0.218342574|0.28010789|0.286591014|0.290924421,0.52865391|0.388558842|0.368342574|0.43010789|0.436591014|0.440924421,0.49865391|0.358558842|0.338342574|0.40010789|0.406591014|0.410924421,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0453102096|0.0177780045|-0.0287686442|-0.11048612|0,-0.0508745794|-0.094706282|-0.131585264|-0.159106329|-0.163920527|0,1.46374106|0.904839294|0.759563037|0.932556586|0.871957409|1.16369769,0.457482398|-0.395915031|0.403263271,0.0380512886|0.158519432|0.0223467778,0.004955917596817017,0.0014850711449980736,0.0014387816190719604,0.001998886466026306
8,0.45,-0.8660457330160637,0.2741391658782959,0.6679476499557495,0.3761434555053711,0.26552772521972656,0.35,2,0,0,0,0,,,nan,0,1.046918272972107,4.267516136169434,97.69093322753906,1.046918272972107,1.0,nan,0,0,0,0,0.24750318340892064,0.0,passthrough,6.666684955654419e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21286496423722268,0.376155675|0.236285669|0.212864964|0.270807087|0.272646458|0.275851216,0.526155675|0.386285669|0.362864964|0.420807087|0.422646458|0.425851216,0.496155675|0.356285669|0.332864964|0.390807087|0.392646458|0.395851216,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0474324986|0.000632607734|-0.0778045131|-0.188806405|0,-0.0490468255|-0.0918177747|-0.130832115|-0.15899813|-0.163853656|0,1.45557587|0.900757401|0.72126035|0.846425705|0.737925772|1.10340486,0.459384978|-0.387988925|0.4043805,0.0380512886|0.158519432|0.0223467778,0.004997902549803257,0.0014984747394919395,0.0014671431854367256,0.001997563987970352
9,0.5,-0.8180575372843134,0.24829533696174622,0.6522592306137085,0.3713834583759308,0.2385682612657547,0.35,2,0,0,0,0,,,nan,0,0.9806163311004639,3.563061237335205,115.6396484375,0.9806153178215027,1.0,nan,0,0,0,0,0.24750318340892064,0.0,filtered,1.5541415630944933e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.20659630431846898,0.373749335|0.234292584|0.206596304|0.259002085|0.254831672|0.25783166,0.523749335|0.384292584|0.356596304|0.409002085|0.404831672|0.40783166,0.493749335|0.354292584|0.326596304|0.379002085|0.374831672|0.37783166,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0586083981|0.0331143534|-0.0329159553|-0.145774183|0,-0.0471989274|-0.0885533002|-0.129959292|-0.158677979|-0.16351233|0,1.44779841|0.907225434|0.729540279|0.844414405|0.710040176|1.03132664,0.461287558|-0.380062819|0.40549773,0.0380512886|0.158519432|0.0223467778,0.00486371573060751,0.0015035523101687431,0.001283080317080021,0.0020448192954063416
