step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.3521185178392887,0.2082153558731079,0.2682379186153412,0.46247372031211853,0.19623252749443054,0.35,2,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.42155393958091736,1.0,nan,0,0,0,0,0.2846331528559626,0.0,safe_stop_compute_budget,0.42155393958091736,1,0,12,joint_5_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2846331528559626,0.715600027|0.4653891|0.284633153|0.291633153|0.333011207|0.336542468,0.865600027|0.6153891|0.434633153|0.441633153|0.483011207|0.486542468,0.835600027|0.5853891|0.404633153|0.411633153|0.453011207|0.456542468,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.191928775|-0.209851323|-0.278086455|-0.278086455|-0.270530193|0,2.67047133|1.65170508|0.860446156|0.888446156|1.06151464|1.34616987,0.699872196|0.564369321|0.611644566,0.00321007427|-0.258181304|-0.119922251,0.14062905125319958,0.0015404745936393738,0.0015249624848365784,0.13750763051211834
1,0.1,-0.22828752407319264,0.11075965315103531,0.2665368616580963,0.4554567039012909,0.09805528819561005,0.35,2,0,0,0,0,,,nan,0,0.3893295228481293,7.786590099334717,155.7318115234375,0.41768115758895874,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.041354107801647236,0,0,12,joint_5_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2707375053401392,0.706058725|0.454959412|0.270737505|0.277737505|0.319485766|0.323231202,0.856058725|0.604959412|0.420737505|0.427737505|0.469485766|0.473231202,0.826058725|0.574959412|0.390737505|0.397737505|0.439485766|0.443231202,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00616199589|0.140741525|0.140741525|0.142051829|0,-0.189709962|-0.207315497|-0.277739655|-0.277739655|-0.270492031|0,2.63452494|1.61868415|0.945951891|0.973951891|1.14950286|1.29292481,0.700032413|0.551460385|0.605648577,0.00321007427|-0.258181304|-0.119922251,0.005038287490606308,0.0014670062810182571,0.0014236671850085258,0.0021045738831162453
2,0.15000000000000002,-0.08669872642490674,0.0806153416633606,0.2592852711677551,0.45175960659980774,0.07363974303007126,0.35,2,0,0,0,0,,,nan,0,0.5211867690086365,4.641454696655273,149.2567138671875,0.5211867690086365,1.0,nan,0,0,0,0,0.2846331528559626,0.0,passthrough,8.743287512967258e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.26372065019726043,0.696629952|0.444952369|0.26372065|0.27072065|0.312810466|0.316195511,0.846629952|0.594952369|0.41372065|0.42072065|0.462810466|0.466195511,0.816629952|0.564952369|0.38372065|0.39072065|0.432810466|0.436195511,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0360928104|0.202913463|0.202913463|0.175453201|0,-0.187427174|-0.205730098|-0.277731925|-0.277731925|-0.268693898|0,2.59909264|1.61017219|0.980064139|1.00806414|1.15800117|1.26478204,0.70019263|0.53855145|0.599652588,0.00321007427|-0.258181304|-0.119922251,0.004535706713795662,0.0013433191925287247,0.0013050390407443047,0.0018559154123067856
3,0.2,0.03333639103214521,0.08084408193826675,0.24592657387256622,0.44818374514579773,0.07055316865444183,0.35,2,0,0,0,0,,,nan,0,0.5893154740333557,7.291308403015137,133.45458984375,0.5979812741279602,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.05074648561612384,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.259969035472836,0.68731695|0.436525405|0.259969035|0.266969035|0.307913153|0.310937301,0.83731695|0.586525405|0.409969035|0.416969035|0.457913153|0.460937301,0.80731695|0.556525405|0.379969035|0.386969035|0.427913153|0.430937301,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0830696402|0.199979115|0.199979115|0.140871592|0,-0.185078744|-0.204384164|-0.278120417|-0.278120417|-0.266533371|0,2.56418906|1.6247871|0.96173484|0.98973484|1.10599083|1.2437492,0.700352848|0.525642514|0.5936566,0.00321007427|-0.258181304|-0.119922251,0.004634956829249859,0.0012995824217796326,0.0013497816398739815,0.0019554058089852333
4,0.25,0.07955293730540575,0.06996256858110428,0.23148810863494873,0.44670841097831726,0.06965956091880798,0.35,2,0,0,0,0,,,nan,0,0.7152378559112549,5.659841060638428,83.54242706298828,0.715237557888031,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,7.445654966804236e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2563180415237505,0.678123042|0.430493304|0.256318042|0.263318042|0.301829673|0.304829673,0.828123042|0.580493304|0.406318042|0.413318042|0.451829673|0.454829673,0.798123042|0.550493304|0.376318042|0.383318042|0.421829673|0.424829673,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0975705466|0.243804689|0.243804689|0.190548488|0,-0.182663001|-0.202407595|-0.278657716|-0.278657716|-0.267284679|0,2.52982917|1.61713617|0.990419139|1.01841914|1.1305825|1.21931869,0.700513065|0.512733579|0.587660611,0.00321007427|-0.258181304|-0.119922251,0.00433454941958189,0.0012237979099154472,0.001134268008172512,0.0019451957195997238
5,0.30000000000000004,0.06821269406188435,0.06940580159425735,0.2184809446334839,0.4460007846355438,0.06908321380615234,0.35,2,0,0,0,0,,,nan,0,0.761233925819397,3.2289469242095947,106.40568542480469,0.7612336874008179,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,6.505491752885115e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.25478291736338965,0.669051636|0.425343001|0.254782917|0.261782917|0.298242903|0.301242903,0.819051636|0.575343001|0.404782917|0.411782917|0.448242903|0.451242903,0.789051636|0.545343001|0.374782917|0.381782917|0.418242903|0.421242903,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0827175615|0.260385409|0.260385409|0.21852675|0,-0.180178277|-0.200381651|-0.279086506|-0.279086506|-0.269204965|0,2.49602827|1.58370791|1.00043057|1.02843057|1.1422934|1.20497161,0.700673282|0.499824643|0.581664622,0.00321007427|-0.258181304|-0.119922251,0.004394921474158764,0.0013931244611740112,0.0011625560000538826,0.0018100598827004433
6,0.35000000000000003,0.0027404454553447283,0.0788818821310997,0.2090233862400055,0.4431719481945038,0.06849392503499985,0.35,2,0,0,0,0,,,nan,0,0.6843313574790955,3.51023006439209,76.5751953125,0.6843311190605164,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,4.206293500767426e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.25402853164501815,0.660106221|0.419566778|0.254028532|0.261028532|0.295948209|0.298948209,0.810106221|0.569566778|0.404028532|0.411028532|0.445948209|0.448948209,0.780106221|0.539566778|0.374028532|0.381028532|0.415948209|0.418948209,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0705600242|0.220735938|0.220735938|0.19285252|0,-0.177622913|-0.198663301|-0.279422745|-0.279422745|-0.270892855|0,2.46280197|1.55016384|0.95742732|0.98542732|1.1057525|1.19579284,0.700833499|0.486915708|0.575668633,0.00321007427|-0.258181304|-0.119922251,0.004851699806749821,0.0016076015308499336,0.001328110694885254,0.0018681297078728676
7,0.4,-0.02943941459861442,0.07411112636327744,0.20193728804588318,0.4413333833217621,0.06789145618677139,0.35,2,0,0,0,0,,,nan,0,0.6500105261802673,3.634169816970825,85.64908599853516,0.6500105261802673,1.0,nan,0,0,0,0,0.2846331528559626,0.0,passthrough,8.504657071130655e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2511886368960943,0.651290372|0.413246732|0.251188637|0.258188637|0.292175251|0.295175251,0.801290372|0.563246732|0.401188637|0.408188637|0.442175251|0.445175251,0.771290372|0.533246732|0.371188637|0.378188637|0.412175251|0.415175251,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0569032625|0.24080308|0.24080308|0.215108582|0,-0.174995268|-0.196563315|-0.279500045|-0.279500045|-0.272022846|0,2.43016622|1.51332688|0.966057582|0.994057582|1.11178674|1.180701,0.700993717|0.474006772|0.569672644,0.00321007427|-0.258181304|-0.119922251,0.004669159650802612,0.0014994796365499496,0.0013650739565491676,0.0017721718177199364
8,0.45,-0.05424109641863241,0.06766095757484436,0.1968517154455185,0.4422566592693329,0.06727556884288788,0.35,2,0,0,0,0,,,nan,0,0.6786792874336243,2.4884731769561768,51.3511848449707,0.6786792874336243,1.0,nan,0,0,0,0,0.2846331528559626,0.0,passthrough,7.97140143502897e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24933453284787765,0.642607741|0.40636111|0.249334533|0.256334533|0.289448711|0.292448711,0.792607741|0.55636111|0.399334533|0.406334533|0.439448711|0.442448711,0.762607741|0.52636111|0.369334533|0.376334533|0.409448711|0.412448711,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0655360729|0.295925378|0.295925378|0.268258125|0,-0.172293719|-0.194821762|-0.279610464|-0.279610464|-0.272852897|0,2.39813725|1.49615875|1.01365305|1.04165305|1.15320007|1.16979484,0.701153934|0.461097836|0.563676655,0.00321007427|-0.258181304|-0.119922251,0.004889245145022869,0.0014209160581231117,0.0014767767861485481,0.0019573550671339035
9,0.5,-0.12673943912624536,0.06705351918935776,0.19584304094314575,0.44558897614479065,0.0666460171341896,0.35,2,0,0,0,0,,,nan,0,0.6955175995826721,3.3661067485809326,55.21738815307617,0.7031055092811584,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.03016748227165206,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,3.3778451023758205e-07,valid,0.2502408696279824,0.634062066|0.400018494|0.25024087|0.25724087|0.2893554|0.2923554,0.784062066|0.550018494|0.40024087|0.40724087|0.4393554|0.4423554,0.754062066|0.520018494|0.37024087|0.37724087|0.4093554|0.4123554,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0810139603|0.345057313|0.345057313|0.321890866|0,-0.169516674|-0.193346248|-0.279733357|-0.279733357|-0.273605749|0,2.36673159|1.48774169|1.06628743|1.09428743|1.20570672|1.1694216,0.701314151|0.448188901|0.557680666,0.00321007427|-0.258181304|-0.119922251,0.004765708930790424,0.0014552036300301552,0.0013675708323717117,0.0019097784534096718
