episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_command_alignment_previous,safety_filter_command_sign_change_rate,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
0,9027,configs/experiments/reaching_recovery/manifests/v1_hierarchical_temporal_consistency_9027.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_9027_v1,,,-392.08187194371834,103.62604185938835,201,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05467776209115982,10.05,0.18438148498535156,0.30761521969416844,0.42760926485061646,0,0.0,1.0,0.7919581345667327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,-0.003095821475385077,0.029065107820736274,1.1712650419212878,0.9605388069034215,0.0,0.0029690747446987535,0.0014267661452376798,0.009694417875459353,0.14608611608971261,0.35122448658172173,0.0,nan,0.047424725761873746,0.09784248102500637,0.5323383084577115,1.4587160348892212,25.88067054748535,1,0,4,0.2,0,0.20013563998893585,1,SERVO,direct_path,1.0775344849098474,2.6990943789714947,48,1,1,1,47,0.0684754170799854,0.13683699071407318,9.26463708449126e-05;0.001073837876203925;0.0023544112344203116;0.0014056985858094972;0.003354435923821055;0.003965764522475383;0.006143168905366315;0.003220312058074692;0.004327077961953011;0.0019081670546103758;0.004923277636118816;0.005622161067539039;0.006444536515165289;0.0031974322894722986;0.007027988565685741;0.0026187036202503264;0.003058285429527764;0.005146213215664882;0.008637161938449567;0.0029221265118917197;0.004702048477914549;0.005013668082601257;0.0032917068675620467;0.005438807765003051;0.0020444904545947806;0.005075583693201917;0.008457892340374876;0.0009113369192263755;0.001900303462194505;0.004002074075592778;0.002456548349996437;0.003362123517190214;0.005645520013564425;0.004464018003679955;0.002507619603496487;0.004766776527789204;0.002572473190443773;0.0065822562287673895;0.006223947312726817;0.004345656285386195;0.0037349382770426867;0.004529486409621911;0.002003632669039839;0.006289593550823478;0.007307996200000523;0.0032284746424167277;0.006722742894876921;0.0057055222947877396,0.13197100162506104;0.1317809373140335;0.13282334804534912;0.13246628642082214;0.13239966332912445;0.12509514391422272;0.13494661450386047;0.13360147178173065;0.13307368755340576;0.13053357601165771;0.1308637410402298;0.13124977052211761;0.1355435848236084;0.13277491927146912;0.12956927716732025;0.13189344108104706;0.13328470289707184;0.13328759372234344;0.1279962807893753;0.13342155516147614;0.13410066068172455;0.13074587285518646;0.13072827458381653;0.135286346077919;0.13250219821929932;0.13035091757774353;0.12969855964183807;0.13105574250221252;0.1306198686361313;0.1249968633055687;0.12543834745883942;0.12610873579978943;0.13334624469280243;0.13011513650417328;0.1286979466676712;0.12835995852947235;0.12849955260753632;0.1288529485464096;0.1287129521369934;0.13069254159927368;0.13109073042869568;0.129514679312706;0.13035732507705688;0.13213016092777252;0.12556101381778717;0.13316307961940765;0.12841694056987762;0.13683699071407318,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 27, 'obstacle_clearance': 51, 'obstacle_contact': 0, 'self_collision': 0}",9.26463708449126e-05,195,168,nan,nan,1.0,filtered,149,2,3,2,191,1,1,1,direct_path,0.4655987999867648,0,23,1.0,SUCCESS,0.05970149253731343,0.009950248756218905,0.0,0.9303482587064676,0.0
