step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
550500,860000,4456,1543517874,random,,8,0.32881847155892385,0.038259729743003845,1.327755828243961,0.6060823388397694,0.038259729743003845,0.5218057036399841,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,500
551000,860000,4463,9143,focused,1086085524,152,-1.102144071392186,0.5284515023231506,-108.50636270524916,50.081503331661224,0.5284515023231506,0.16220323741436005,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,1000
551500,860000,4466,9021,focused,1656426838,146,-0.19036836881623914,0.034689903259277344,-27.326918597359246,7.678695788607001,0.034689903259277344,0.5607374906539917,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,1500
552000,860000,4475,1274428858,random,,51,-0.13695367611334952,0.06573442369699478,-2.750539925162002,3.4697673842310905,0.06573442369699478,0.3944094181060791,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,2000
552500,860000,4477,9120,focused,1532637027,71,-0.11717653274335649,0.02565728686749935,-4.3114719356610935,2.199700679630041,0.02565728686749935,0.5810865759849548,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,2500
553000,860000,4481,9060,focused,1494776418,73,-0.5854312085569248,0.430323988199234,-56.44598019300676,30.394896186888218,0.430323988199234,0.14224743843078613,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,3000
553500,860000,4484,9112,focused,805519614,81,-0.41294093752526806,0.195070281624794,-42.94793490619676,20.271542370319366,0.195070281624794,0.24250873923301697,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,3500
554000,860000,4491,9110,focused,2043878100,4,-0.507128440489679,0.2897563576698303,-2.4376377481635734,0.8628691211342812,0.2897563576698303,0.5036848187446594,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,4000
554500,860000,4494,9095,focused,643474225,14,-0.3590151589915379,0.21451382339000702,-8.771336682438314,4.697722017765045,0.21451382339000702,0.2421746402978897,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,4500
555000,860000,4497,236468392,random,,16,0.3980013235266389,0.019362419843673706,-1.294914909746697,0.8917384818196297,0.019362419843673706,0.6872453093528748,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,5000
555500,860000,4503,9175,focused,1682881862,221,-0.4534281553983681,0.17260998487472534,-215.53176259682115,103.39480870962143,0.17260998487472534,0.2584895193576813,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,5500
556000,860000,4509,9138,focused,1171967371,134,-0.40805905717344815,0.06934031844139099,-14.997936164435036,5.4045022912323475,0.06934031844139099,0.49040818214416504,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,6000
556500,860000,4516,9021,focused,1777176411,43,-0.24525152082320012,0.05802006646990776,-9.189811218784358,4.349180897697806,0.05802006646990776,0.5149280428886414,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,6500
557000,860000,4520,300950391,random,,39,-0.15063003884501208,0.08431971073150635,-1.8331937620182537,2.9033988900482655,0.08431971073150635,0.4085903465747833,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,7000
557500,860000,4523,9102,focused,1167280588,48,-0.8463357545597388,0.3490417003631592,-32.313962443022405,14.263917863368988,0.3490417003631592,0.20367246866226196,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,7500
558000,860000,4525,9006,focused,1176257593,68,-0.8002538344349954,0.3038073480129242,-53.458028255518855,27.505761235952377,0.3038073480129242,0.18583524227142334,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,8000
558500,860000,4529,9142,focused,245110433,74,-0.24488976252082928,0.0562656968832016,-11.085966271406116,4.179426431655884,0.0562656968832016,0.4191635549068451,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,8500
559000,860000,4533,9093,focused,1845302264,81,-0.5185482539237134,0.23625746369361877,-48.2186949710843,24.3560191988945,0.23625746369361877,0.2177990972995758,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,9000
559500,860000,4536,9060,focused,497857921,82,-0.5855040599230878,0.28827017545700073,-57.925250152395016,28.795421823859215,0.28827017545700073,0.19246959686279297,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,9500
560000,860000,4539,9062,focused,813671519,91,-0.7329904799822952,0.22368961572647095,-43.30666951583431,21.966725274920464,0.22368961572647095,0.22481447458267212,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,10000
560500,860000,4545,9006,focused,2048658319,50,-0.5897670761573448,0.30582869052886963,-33.02964381827008,18.19520701467991,0.30582869052886963,0.18499848246574402,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,10500
561000,860000,4550,9060,focused,2013301842,16,-0.438991355604758,0.24338775873184204,-9.721372443096628,5.9857620522379875,0.24338775873184204,0.21910955011844635,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,11000
561500,860000,4552,1449569317,random,,36,-0.5410958969502019,0.11938672512769699,-18.561404359000772,6.146124921739101,0.11938672512769699,0.30790725350379944,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,11500
562000,860000,4555,620730092,random,,5,-0.3058732701167972,0.055234190076589584,-2.643479079151506,0.3357643634080887,0.055234190076589584,0.42219653725624084,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,12000
562500,860000,4559,9112,focused,1166022449,188,-0.4779815061647441,0.1819959282875061,-93.84275031413215,41.05097362399101,0.1819959282875061,0.25155073404312134,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,12500
563000,860000,4561,9108,focused,1384108671,208,-0.559070508361466,0.20305874943733215,-157.86335954253957,64.19430567324162,0.20305874943733215,0.24818915128707886,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,13000
563500,860000,4564,9120,focused,940070384,197,-0.22965119388958505,0.028167471289634705,-27.509002586297246,6.699419191107154,0.028167471289634705,0.5558422803878784,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,13500
564000,860000,4567,9192,focused,95586776,188,-0.44195860503490403,0.13936252892017365,-101.52997421053985,32.61296592652798,0.13936252892017365,0.2967500388622284,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,14000
564500,860000,4572,9062,focused,1758748633,128,-0.365446081172279,0.4289185106754303,-58.16960658270593,30.60882379114628,0.4289185106754303,0.21406367421150208,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,14500
565000,860000,4575,9093,focused,2009246685,18,-0.5662919833684856,0.29710134863853455,-7.791533301668801,5.170073881745338,0.29710134863853455,0.20709432661533356,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.004364592954516411,nan,nan,nan,nan,15000
