episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
4488,553726,1595721866,random,,23.88630800667388,2.349947527050972,22,1,0,0,0,0,0,,0.0,0.4568629860877991,0.10681579668413509,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4489,553738,1438366565,random,,21.30773854067039,1.8202906772494316,12,1,0,0,0,0,0,,0.0,0.4794798791408539,0.15169088977078596,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4490,553756,1723190502,random,,25.843202958870027,1.1355335861444473,18,1,0,0,0,0,0,,0.0,0.4777991771697998,0.06308519923024708,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4491,553996,9120,focused,739905900,-39.28716612910759,8.501725958660245,240,0,0,0,0,0,0,,0.0,0.5371034145355225,0.03542385816108436,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4492,554236,9110,focused,2043878100,-162.77362542068636,81.17674792557955,240,0,0,0,0,0,0,,0.0,0.1676497459411621,0.3382364496899148,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4493,554476,9110,focused,1462758085,-164.73751943199795,81.1176528930664,240,0,0,0,0,0,0,,0.0,0.1667601466178894,0.3379902203877767,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4494,554486,839067038,random,,23.203254141421226,1.4861336275935173,10,1,0,0,0,0,0,,0.0,0.28599897027015686,0.14861336275935172,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4495,554726,9095,focused,643474225,-157.57333429010492,62.15648980438709,240,0,0,0,0,0,0,,0.0,0.19700120389461517,0.2589853741849462,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4496,554744,759819021,random,,17.701270832670495,3.8123244792222977,18,1,0,0,0,0,0,,0.0,0.1754874289035797,0.21179580440123877,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4497,554984,9143,focused,1774593617,-136.41519476037493,64.26693433523178,240,0,0,0,0,0,0,,0.0,0.18042710423469543,0.26777889306346575,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4498,555006,236468392,random,,24.075688922811306,1.0013983938843012,22,1,0,0,0,0,0,,0.0,0.2931632399559021,0.04551810881292278,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4499,555012,50331142,random,,23.73892809975397,0.6647287420928478,6,1,0,0,0,0,0,,0.0,0.5301172137260437,0.1107881236821413,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4500,555015,1759116017,random,,21.549565671266862,0.5083828940987587,3,1,0,0,0,0,0,,0.0,0.3927980363368988,0.16946096469958624,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4501,555023,841043166,random,,22.931697428058893,0.7661390788853168,8,1,0,0,0,0,0,,0.0,0.4225441813468933,0.0957673848606646,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4502,555039,843781784,random,,23.48183700671228,1.7272654175758362,16,1,0,0,0,0,0,,0.0,0.21230658888816833,0.10795408859848976,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4503,555279,624752392,random,,-40.80810143263656,13.972703907638788,240,0,0,0,0,0,0,,0.0,0.36889299750328064,0.05821959961516162,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4504,555519,9175,focused,1682881862,-223.64484383336483,106.85904051363468,240,0,0,0,0,0,0,,0.03333333333333333,0.06126934662461281,0.3452460021401445,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4505,555541,62971040,random,,24.048636302076268,1.4829886890947819,22,1,0,0,0,0,0,,0.0,0.24686092138290405,0.06740857677703554,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4506,555593,16162987,random,,-11.008772204976047,18.51658597588539,52,1,0,0,0,0,0,,0.0,0.17390623688697815,0.35608819184394985,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4507,555833,9033,focused,1604494320,-134.62036025288742,61.67666459083557,240,0,0,0,0,0,0,,0.0,0.20201806724071503,0.25698610246181486,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4508,555853,2123573464,random,,23.24745454283632,1.240809217095375,20,1,0,0,0,0,0,,0.0,0.34334295988082886,0.062040460854768754,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4509,555866,1634100762,random,,26.695369903737024,0.9174365270882845,13,1,0,0,0,0,0,,0.0,0.2399015724658966,0.07057204054525265,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4510,556106,9138,focused,1171967371,-36.053025410714234,9.728748498484492,240,0,0,0,0,0,0,,0.0,0.4726327657699585,0.04053645207701872,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4511,556117,258461465,random,,25.160842246779357,0.5246776528656483,11,1,0,0,0,0,0,,0.0,0.3603978157043457,0.04769796844233166,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4512,556155,9006,focused,386653655,-7.067629984320963,16.178894758224487,38,1,0,0,0,0,0,,0.0,0.16890490055084229,0.4257603883743286,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4513,556180,9062,focused,1242787833,9.193376668040427,8.375107407569885,25,1,0,0,0,0,0,,0.0,0.20293553173542023,0.33500429630279543,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4514,556201,153294377,random,,24.50074813685811,1.4144942350685596,21,1,0,0,0,0,0,,0.0,0.28372904658317566,0.06735686833659808,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4515,556217,566250191,random,,20.248435173717787,4.259183429181576,16,1,0,0,0,0,0,,0.0,0.3000279366970062,0.2661989643238485,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4516,556457,9060,focused,1105131236,-161.2844573552093,77.54721320420504,240,0,0,0,0,0,0,,0.0,0.16887527704238892,0.3231133883508543,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4517,556697,9021,focused,1777176411,-45.646479364327824,10.991532687097788,240,0,0,0,0,0,0,,0.0,0.19895674288272858,0.04579805286290745,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4518,556708,1795254902,random,,26.85628708481735,0.5285512320697308,11,1,0,0,0,0,0,,0.0,0.3421158492565155,0.04805011200633916,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4519,556721,1421205644,random,,20.210171028890123,3.645432636141777,13,1,0,0,0,0,0,,0.0,0.39069727063179016,0.280417895087829,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4520,556961,9098,focused,513042388,-22.589417719369923,11.00821252912283,240,0,0,0,0,0,0,,0.0,0.41993725299835205,0.045867552204678454,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4521,557201,300950391,random,,-43.4920133052297,14.126806415617466,240,0,0,0,0,0,0,,0.0,0.3836222290992737,0.058861693398406106,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4522,557441,1501456372,random,,-162.18520468810468,77.70137909799814,240,0,0,0,0,0,0,,0.0,0.165708988904953,0.3237557462416589,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4523,557452,1251715611,random,,24.53597996790201,0.4499076120555401,11,1,0,0,0,0,0,,0.0,0.41183048486709595,0.040900692005049095,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4524,557692,9102,focused,1167280588,-151.17773332244903,60.51015554368496,240,0,0,0,0,0,0,,0.0,0.19772201776504517,0.2521256480986873,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4525,557932,9006,focused,932662882,-182.32808785599687,67.14851893484592,240,0,0,0,0,0,0,,0.0,0.1587531566619873,0.279785495561858,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4526,558172,9006,focused,1176257593,-154.9848094800931,71.81034177541733,240,0,0,0,0,0,0,,0.0,0.17170962691307068,0.2992097573975722,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4527,558366,9136,focused,1813125595,-58.32652053010217,40.57919777184725,194,1,0,0,0,0,0,,0.0,0.2186499983072281,0.2091711225352951,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4528,558382,1448604498,random,,25.140297639996994,1.5588159076869488,16,1,0,0,0,0,0,,0.0,0.2202516794204712,0.0974259942304343,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4529,558426,9136,focused,1985073594,0.10693515419534805,12.439597696065903,44,1,0,0,0,0,0,,0.0,0.19122163951396942,0.28271812945604324,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4530,558666,9142,focused,245110433,-48.86094505356145,13.52987939119339,240,0,0,0,0,0,0,,0.0,0.4039101004600525,0.05637449746330579,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4531,558906,9065,focused,958988177,-39.840082083299514,17.134295739233494,240,0,0,0,0,0,0,,0.0,0.30068501830101013,0.07139289891347289,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4532,558914,72084405,random,,24.795482541048884,0.5019693039357662,8,1,0,0,0,0,0,,0.0,0.3892945647239685,0.06274616299197078,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4533,558919,1044052841,random,,22.07160847254382,0.9067892581224442,5,1,0,0,0,0,0,,0.0,0.3521687090396881,0.18135785162448884,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4534,559159,9093,focused,1845302264,-130.1435172868716,61.804780036211014,240,0,0,0,0,0,0,,0.0,0.17810766398906708,0.2575199168175459,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4535,559178,1644665345,random,,17.301943749258655,5.225823409855366,19,1,0,0,0,0,0,,0.0,0.2553796172142029,0.2750433373608087,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4536,559418,9192,focused,338487750,-119.24428722474967,45.530154690146446,240,0,0,0,0,0,0,,0.0,0.19579863548278809,0.1897089778756102,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4537,559658,9060,focused,497857921,-201.35321083335563,96.81660224497318,240,0,0,0,0,0,0,,0.0,0.1364152431488037,0.4034025093540549,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4538,559669,744904802,random,,23.8665276073656,1.035556398332119,11,1,0,0,0,0,0,,0.0,0.38945096731185913,0.09414149075746536,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4539,559909,9108,focused,1887117309,-180.268445878021,75.2711916193366,240,0,0,0,0,0,0,,0.0,0.1642025113105774,0.3136299650805692,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4540,560149,9062,focused,813671519,-106.57296574761254,43.34059737622738,240,0,0,0,0,0,0,,0.0,0.21524980664253235,0.18058582240094742,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4541,560159,494930030,random,,22.13906256987405,1.8933087065815926,10,1,0,0,0,0,0,,0.0,0.3253973126411438,0.18933087065815926,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4542,560177,1457530865,random,,25.96787653924255,0.5316558983176947,18,1,0,0,0,0,0,,0.0,0.5229140520095825,0.029536438795427482,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4543,560197,1061730781,random,,21.800842682249787,2.3267643228173256,20,1,0,0,0,0,0,,0.0,0.24827152490615845,0.11633821614086629,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4544,560210,771071057,random,,22.23069086464604,1.6601304113864899,13,1,0,0,0,0,0,,0.0,0.33436891436576843,0.1277023393374223,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4545,560450,9021,focused,1752803308,-41.15815146169407,11.653430297970772,240,0,0,0,0,0,0,,0.0,0.21609605848789215,0.04855595957487822,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4546,560690,9006,focused,2048658319,-144.61857600786504,66.7125336676836,240,0,0,0,0,0,0,,0.0,0.17266270518302917,0.277968890282015,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4547,560699,1017980131,random,,24.867658032843217,0.7595662251114845,9,1,0,0,0,0,0,,0.0,0.2622024714946747,0.0843962472346094,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4548,560717,485259999,random,,18.414039225568644,3.8924608677625656,18,1,0,0,0,0,0,,0.0,0.30934590101242065,0.2162478259868092,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4549,560744,935163050,random,,12.668533922632427,5.9419316947460175,27,1,0,0,0,0,0,,0.0,0.23169930279254913,0.2200715442498525,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4550,560984,9102,focused,988075795,-126.74226981294414,56.76216956973076,240,0,0,0,0,0,0,,0.0,0.19511476159095764,0.23650903987387817,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4551,561224,9060,focused,2013301842,-181.0709139711177,87.83286868780851,240,0,0,0,0,0,0,,0.0,0.15037381649017334,0.36597028619920213,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4552,561464,9095,focused,2028361333,-104.01985719256618,45.35840825736523,240,0,0,0,0,0,0,,0.0,0.24224241077899933,0.18899336773902178,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4553,561704,1449569317,random,,-179.32071548623136,64.92080336809158,240,0,0,0,0,0,0,,0.025,0.09300217777490616,0.19550334736704827,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4554,561755,603211122,random,,23.189201322407868,1.9148442670702934,51,1,0,0,0,0,0,,0.0,0.45425063371658325,0.03754596602098614,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4555,561995,9120,focused,1772945506,-31.777096961859403,8.489265901967883,240,0,0,0,0,0,0,,0.0,0.506871223449707,0.035371941258199514,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4556,562022,620730092,random,,23.925885548382368,0.8951109852641821,27,1,0,0,0,0,0,,0.0,0.3687831461429596,0.033152258713488224,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4557,562058,329400111,random,,24.33059507333555,1.6981563083827496,36,1,0,0,0,0,0,,0.0,0.26626256108283997,0.047171008566187486,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4558,562072,1168578578,random,,18.022938446648446,5.102788731455803,14,1,0,0,0,0,0,,0.0,0.2792457342147827,0.3644849093897002,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4559,562312,9110,focused,1947200272,-130.7157205111111,60.77310208231211,240,0,0,0,0,0,0,,0.0,0.17187762260437012,0.25322125867630046,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4560,562552,9112,focused,1166022449,-123.09194119426574,53.41108129918575,240,0,0,0,0,0,0,,0.0,0.21465563774108887,0.22254617207994062,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4561,562792,9095,focused,380362962,-155.12513307247116,62.97910229861736,240,0,0,0,0,0,0,,0.0,0.1908143013715744,0.262412926244239,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4562,563032,9108,focused,1384108671,-177.54423496607592,71.61891657114029,240,0,0,0,0,0,0,,0.0,0.16823658347129822,0.2984121523797512,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4563,563063,7796214,random,,15.328185864872951,5.62503295391798,31,1,0,0,0,0,0,,0.0,0.30309346318244934,0.18145267593283806,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4564,563303,9112,focused,964251924,-136.8974777920073,62.4953783005476,240,0,0,0,0,0,0,,0.0,0.1990608274936676,0.260397409585615,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4565,563543,9120,focused,940070384,-34.179189177863876,8.118050994351506,240,0,0,0,0,0,0,,0.0,0.5490431189537048,0.03382521247646461,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4566,563572,1632276508,random,,24.387398212660564,1.090948674827814,29,1,0,0,0,0,0,,0.0,0.45335784554481506,0.037618919821648764,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4567,563812,9027,focused,990766244,-183.66538618885744,84.62030379474163,240,0,0,0,0,0,0,,0.0,0.136688694357872,0.3525845991447568,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4568,564052,9192,focused,95586776,-126.43275608090407,40.47798082232475,240,0,0,0,0,0,0,,0.0,0.1887887418270111,0.16865825342635313,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
4569,564292,9112,focused,1127125746,-116.02601034686109,51.272212609648705,240,0,0,0,0,0,0,,0.0,0.21927446126937866,0.2136342192068696,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.004364592954516411
