step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.4449205337728975,0.1440134346485138,0.4721667170524597,0.38428938388824463,0.1408047378063202,0.35,1,0,0,0,0,,,nan,0,0.4862430989742279,9.724862098693848,194.49722290039062,0.5654286742210388,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.08709416698576378,0,0,12,joint_5_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22496652170886045,0.410386282|0.224966522|0.275604466|0.348928923|0.341916298|0.379527523,0.560386282|0.374966522|0.425604466|0.498928923|0.491916298|0.529527523,0.530386282|0.344966522|0.395604466|0.468928923|0.461916298|0.499527523,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0560444487|-0.0556643592|-0.0521608304|-0.0929426348,-0.11332182|-0.0657840012|-0.105621203|-0.154135231|-0.149630797|-0.154265161,1.52822331|0.834082086|1.05284111|1.1859161|1.16587357|1.2709023,0.556618989|-0.45780611|0.254265189,-0.0312789306|0.148193583|0.0338677317,0.0032705245539546013,0.0008711265400052071,0.000991513952612877,0.0013861330226063728
1,0.1,-0.32248107160334283,0.19792547821998596,0.45564383268356323,0.38584184646606445,0.19424499571323395,0.35,1,0,0,0,0,,,nan,0,0.8967041969299316,8.212738037109375,31.065439224243164,0.8967034816741943,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.1593896216251353e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.22432946141922827,0.404657074|0.224329461|0.274366785|0.338519943|0.332296114|0.367075353,0.554657074|0.374329461|0.424366785|0.488519943|0.482296114|0.517075353,0.524657074|0.344329461|0.394366785|0.458519943|0.452296114|0.487075353,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.108330309|-0.0968109135|-0.0893672948|-0.169289304,-0.112539461|-0.0637040323|-0.103698747|-0.154061672|-0.149394794|-0.154412051,1.50608883|0.833613813|1.1020987|1.10320719|1.09042237|1.14460006,0.555054724|-0.450396419|0.255958557,-0.0312789306|0.148193583|0.0338677317,0.005301850847899914,0.0015259496867656708,0.0015898430719971657,0.002152472734451294
2,0.15000000000000002,-0.18613385700914506,0.200728178024292,0.43376559019088745,0.3882652521133423,0.19651401042938232,0.35,1,0,0,0,0,,,nan,0,1.0013550519943237,5.393393516540527,170.6195068359375,1.0013550519943237,1.0,nan,0,0,0,0,0.22496652170886045,0.0,passthrough,4.1401628843085026e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.22622300571883658,0.398889901|0.226223006|0.277213711|0.326252452|0.321434358|0.350784137,0.548889901|0.376223006|0.427213711|0.476252452|0.471434358|0.500784137,0.518889901|0.346223006|0.397213711|0.446252452|0.441434358|0.470784137,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.151070806|-0.073759056|-0.0682684916|-0.171894574,-0.111748573|-0.0613990808|-0.101069826|-0.153841206|-0.148932183|-0.154662322,1.48381103|0.843492942|1.15885582|1.07740955|1.06853676|1.07657965,0.55349046|-0.442986727|0.257651925,-0.0312789306|0.148193583|0.0338677317,0.00494389608502388,0.0016312776133418083,0.0016554659232497215,0.0016249269247055054
3,0.2,-0.00662059754607533,0.1176261454820633,0.4087652266025543,0.38861119747161865,0.1130535900592804,0.35,1,0,0,0,0,,,nan,0,0.9874867796897888,6.944764614105225,114.80326080322266,0.9816513657569885,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.08085163999678195,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.2289916223182531,0.393140997|0.228991622|0.28268572|0.315424635|0.312412766|0.334690605,0.543140997|0.378991622|0.43268572|0.465424635|0.462412766|0.484690605,0.513140997|0.348991622|0.40268572|0.435424635|0.432412766|0.454690605,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.19110314|0.0598073483|0.0666161975|-0.0471425334,-0.110940308|-0.0590717185|-0.0981724426|-0.153377513|-0.148751311|-0.154890486,1.46162368|0.856894771|1.22367358|1.16812838|1.16751595|1.1367294,0.551926196|-0.435577035|0.259345293,-0.0312789306|0.148193583|0.0338677317,0.0044523486867547035,0.0012357337400317192,0.0014328211545944214,0.0017635775730013847
4,0.25,0.1150861146105055,0.07522715628147125,0.38187211751937866,0.3880768418312073,0.0712209939956665,0.35,1,0,0,0,0,,,nan,0,1.062644362449646,4.593543529510498,79.12798309326172,1.0666532516479492,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.01764443444505559,0,0,12,joint_3_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22965121077283301,0.387517918|0.229651211|0.288567423|0.311555306|0.309859296|0.324949183,0.537517918|0.379651211|0.438567423|0.461555306|0.459859296|0.474949183,0.507517918|0.349651211|0.408567423|0.431555306|0.429859296|0.444949183,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.214563118|0.136132993|0.125668535|0.0247562798,-0.11010038|-0.0569498759|-0.095473788|-0.152673969|-0.15039424|-0.154970243,1.43997129|0.861654967|1.27335902|1.22968025|1.21471148|1.16958277,0.550361931|-0.428167343|0.261038661,-0.0312789306|0.148193583|0.0338677317,0.005232550203800201,0.0015262262895703316,0.001562376506626606,0.002109515480697155
5,0.30000000000000004,0.17027407848982393,0.07351194322109222,0.354297935962677,0.387836754322052,0.06964445114135742,0.35,1,0,0,0,0,,,nan,0,1.1546008586883545,3.8667702674865723,62.88380813598633,1.1546002626419067,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,9.011800558617702e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22941956840499,0.38197704|0.229419568|0.294883254|0.311710295|0.309336316|0.318827788,0.53197704|0.379419568|0.444883254|0.461710295|0.459336316|0.468827788,0.50197704|0.349419568|0.414883254|0.431710295|0.429336316|0.438827788,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.228419359|0.163602131|0.131227675|0.0466210517,-0.109234717|-0.0548990496|-0.0928492489|-0.151688571|-0.151876247|-0.15479557,1.41867344|0.862779224|1.31510312|1.25875474|1.21669669|1.16713664,0.548797667|-0.420757651|0.262732029,-0.0312789306|0.148193583|0.0338677317,0.003378714434802532,0.0008876891806721687,0.0009232666343450546,0.0015466231852769852
6,0.35000000000000003,0.19477950045174502,0.0823187455534935,0.3269636332988739,0.3861766457557678,0.07853996753692627,0.35,1,0,0,0,0,,,nan,0,1.197763204574585,3.329815149307251,66.77811431884766,1.197763204574585,1.0,nan,0,0,0,0,0.22496652170886045,0.0,passthrough,6.924836385486946e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2294850848359622,0.376475268|0.229485085|0.302016124|0.313288697|0.307848165|0.313733355,0.526475268|0.379485085|0.452016124|0.463288697|0.457848165|0.463733355,0.496475268|0.349485085|0.422016124|0.433288697|0.427848165|0.433733355,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.239299688|0.241393708|0.204637085|0.126661524,-0.108348542|-0.0528298533|-0.0902033434|-0.150396146|-0.152787524|-0.15437716,1.39755253|0.865110486|1.35716084|1.34415235|1.28324222|1.22721778,0.547233403|-0.41334796|0.264425397,-0.0312789306|0.148193583|0.0338677317,0.005101753398776054,0.0015474269166588783,0.0015276996418833733,0.0019918521866202354
7,0.4,0.19687652584379522,0.09528733789920807,0.30060791969299316,0.3825415372848511,0.09153218567371368,0.35,1,0,0,0,0,,,nan,0,1.2093772888183594,3.8842482566833496,50.43550109863281,1.209376573562622,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.1332319809613294e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22811868701551552,0.371076766|0.228118687|0.308636022|0.318806558|0.309636818|0.312646979,0.521076766|0.378118687|0.458636022|0.468806558|0.459636818|0.462646979,0.491076766|0.348118687|0.428636022|0.438806558|0.429636818|0.432646979,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.242742247|0.321861941|0.302144701|0.217271193,-0.107433545|-0.0508359667|-0.087690472|-0.148934461|-0.151949408|-0.153778483,1.37687352|0.861638781|1.38959586|1.44815371|1.38874256|1.31408063,0.545669138|-0.405938268|0.266118765,-0.0312789306|0.148193583|0.0338677317,0.0034270966425538063,0.0010346127673983574,0.0009808437898755074,0.001378149725496769
8,0.45,0.1553928054670985,0.10041049122810364,0.27777087688446045,0.3783568739891052,0.09666658192873001,0.35,1,0,0,0,0,,,nan,0,1.1778441667556763,3.082456111907959,64.86178588867188,1.1778441667556763,1.0,nan,0,0,0,0,0.22496652170886045,0.0,passthrough,8.172919645046107e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.224763710959768,0.36580263|0.224763711|0.314011548|0.328380657|0.315917558|0.316104332,0.51580263|0.374763711|0.464011548|0.478380657|0.465917558|0.466104332,0.48580263|0.344763711|0.434011548|0.448380657|0.435917558|0.436104332,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.242936992|0.327125225|0.314957662|0.232681849,-0.106486747|-0.0489239146|-0.0853098298|-0.1474197|-0.150956941|-0.153036208,1.35672378|0.850130929|1.41367335|1.49322815|1.42767095|1.34406297,0.544104874|-0.398528576|0.267812133,-0.0312789306|0.148193583|0.0338677317,0.0036619435995817184,0.0008565513417124748,0.0009518163278698921,0.0018304381519556046
9,0.5,0.12064823021062515,0.10218530893325806,0.257968932390213,0.3742138147354126,0.09846201539039612,0.35,1,0,0,0,0,,,nan,0,1.1458698511123657,2.248380661010742,30.36522102355957,1.1458690166473389,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.1992320707812426e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2208592426498468,0.360600796|0.220859243|0.319097731|0.338118698|0.322745219|0.32038387,0.510600796|0.370859243|0.469097731|0.488118698|0.472745219|0.47038387,0.480600796|0.340859243|0.439097731|0.458118698|0.442745219|0.44038387,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.240514327|0.317181437|0.307845927|0.22682428,-0.105514073|-0.0470080819|-0.0829203424|-0.145958061|-0.149919182|-0.152281983,1.33688911|0.836428889|1.43398491|1.52369817|1.44890762|1.35607778,0.54254061|-0.391118884|0.269505501,-0.0312789306|0.148193583|0.0338677317,0.0035795094445347786,0.0011255992576479912,0.0010666921734809875,0.0013646408915519714
10,0.55,0.11168881741179626,0.10071191936731339,0.2397494614124298,0.3706361651420593,0.09703739732503891,0.35,1,0,0,0,0,,,nan,0,1.117162823677063,2.4292638301849365,45.42796325683594,1.117161512374878,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.7804090617200838e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2170018352652877,0.355450091|0.217001835|0.32416727|0.347323449|0.329274508|0.324495406,0.505450091|0.367001835|0.47416727|0.497323449|0.479274508|0.474495406,0.475450091|0.337001835|0.44416727|0.467323449|0.449274508|0.444495406,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.234232172|0.308551162|0.298565526|0.214153563,-0.104517756|-0.0450569897|-0.0804881753|-0.144477071|-0.148793687|-0.151568933,1.31728261|0.822950351|1.45041307|1.55336788|1.46686987|1.36056625,0.540976346|-0.383709192|0.271198869,-0.0312789306|0.148193583|0.0338677317,0.00533688347786665,0.0014855926856398582,0.0017289761453866959,0.002093343064188957
11,0.6000000000000001,0.09677966111260813,0.09614452719688416,0.22346384823322296,0.3680724501609802,0.09256190806627274,0.35,1,0,0,0,0,,,nan,0,1.0822689533233643,1.8565181493759155,37.88767623901367,1.0822675228118896,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.7828884477193663e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21371916312066785,0.350331725|0.213719163|0.329341719|0.356159471|0.335504764|0.328095677,0.500331725|0.363719163|0.479341719|0.506159471|0.485504764|0.478095677,0.470331725|0.333719163|0.449341719|0.476159471|0.455504764|0.448095677,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.224467434|0.288146948|0.273990144|0.185439556,-0.10349994|-0.0430462924|-0.0780203293|-0.142823002|-0.147454251|-0.150895239,1.29782696|0.81183036|1.46381398|1.56996183|1.46855495|1.34692702,0.539412081|-0.3762995|0.272892237,-0.0312789306|0.148193583|0.0338677317,0.00506980624049902,0.0014848075807094574,0.0015494134277105331,0.0019894149154424667
12,0.65,0.07305239335499492,0.09357389062643051,0.20932678878307343,0.3661174774169922,0.09011046588420868,0.35,1,0,0,0,0,,,nan,0,1.0545538663864136,1.4330984354019165,24.269237518310547,1.0545538663864136,1.0,nan,0,0,0,0,0.22496652170886045,0.0,passthrough,5.684855343767223e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2114624728300637,0.345229725|0.211462473|0.334794865|0.36402683|0.340793867|0.330336654,0.495229725|0.361462473|0.484794865|0.51402683|0.490793867|0.480336654,0.465229725|0.331462473|0.454794865|0.48402683|0.460793867|0.450336654,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.213567444|0.281249297|0.265776782|0.170305422,-0.102462548|-0.0409605968|-0.0755486671|-0.140980767|-0.14589136|-0.150243583,1.27845635|0.804889294|1.47719824|1.59637585|1.48306089|1.34140846,0.537847817|-0.368889809|0.274585605,-0.0312789306|0.148193583|0.0338677317,0.005276495590806007,0.001596345566213131,0.0015814630314707756,0.0020593376830220222
13,0.7000000000000001,0.04594951502488809,0.09437742829322815,0.19720248878002167,0.3641822338104248,0.09104008972644806,0.35,1,0,0,0,0,,,nan,0,1.041206955909729,1.1524477005004883,26.599653244018555,1.041205883026123,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,1.5828270594234836e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20982237635503698,0.340159943|0.209822376|0.340179627|0.371619959|0.345894586|0.33207292,0.490159943|0.359822376|0.490179627|0.521619959|0.495894586|0.48207292,0.460159943|0.329822376|0.460179627|0.491619959|0.465894586|0.45207292,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.206850454|0.297743734|0.286425653|0.18761613,-0.101403202|-0.0388263055|-0.0731138018|-0.138985915|-0.144132668|-0.149152277,1.25923657|0.8004632|1.49445516|1.64523766|1.52587133|1.36675553,0.536283553|-0.361480117|0.276278973,-0.0312789306|0.148193583|0.0338677317,0.003782087005674839,0.0012931805104017258,0.001000385731458664,0.0014528678730130196
14,0.75,-0.018778730589881595,0.09481066465377808,0.1889737993478775,0.3623254895210266,0.09160775691270828,0.35,1,0,0,0,0,,,nan,0,0.9435667395591736,2.573484182357788,48.10204315185547,1.002678394317627,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.09070357781263608,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.4900362721448346e-08,valid,0.20820531266978748,0.33514614|0.208205313|0.345226172|0.380181477|0.352092883|0.334987003,0.48514614|0.358205313|0.495226172|0.530181477|0.502092883|0.484987003,0.45514614|0.328205313|0.465226172|0.500181477|0.472092883|0.454987003,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.164740137|0.261564697|0.252966875|0.166298605,-0.100318364|-0.0366710561|-0.0707064578|-0.136838086|-0.142170386|-0.147629733,1.2402662|0.796150195|1.47493837|1.64545252|1.51916802|1.35861688,0.534719288|-0.354070425|0.277972341,-0.0312789306|0.148193583|0.0338677317,0.0033537810668349266,0.0010108714923262596,0.0009431196376681328,0.0013789189979434013
15,0.8,-0.0584872143823438,0.09002996981143951,0.1834210604429245,0.36136752367019653,0.08699268102645874,0.35,1,0,0,0,0,,,nan,0,0.8148664236068726,3.3466012477874756,38.23969268798828,0.8930373191833496,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.12806233566141878,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.9675558349252498e-08,valid,0.20666978315363982,0.330180649|0.206669783|0.348557407|0.386947325|0.356788038|0.336777345,0.480180649|0.356669783|0.498557407|0.536947325|0.506788038|0.486777345,0.450180649|0.326669783|0.468557407|0.506947325|0.476788038|0.456777345,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.131123895|0.207771874|0.197943262|0.123275145,-0.0992087271|-0.034497099|-0.0684816225|-0.134843939|-0.140300833|-0.14610652,1.22151387|0.792182034|1.4568719|1.62071724|1.48479458|1.32427801,0.533155024|-0.346660733|0.279665709,-0.0312789306|0.148193583|0.0338677317,0.0035684630274772644,0.0009062802419066429,0.0009555313736200333,0.0016841748729348183
16,0.8500000000000001,-0.055993782297317995,0.08428732305765152,0.17817704379558563,0.36204373836517334,0.08146106451749802,0.35,1,0,0,0,0,,,nan,0,0.6959942579269409,5.1035685539245605,56.24161911010742,0.7556867599487305,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.11423700529842008,0,1,12,workspace_x_lower|joint_3_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,1.5971142158788254e-08,valid,0.20603957681058482,0.325235306|0.206039577|0.351149796|0.391033192|0.358979852|0.336245614,0.475235306|0.356039577|0.501149796|0.541033192|0.508979852|0.486245614,0.445235306|0.326039577|0.471149796|0.511033192|0.478979852|0.456245614,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.119758048|0.174874712|0.165477174|0.0944109001,-0.0980777623|-0.0322854423|-0.0664282057|-0.132973157|-0.138514285|-0.144596249,1.20286346|0.791872865|1.45792903|1.60603432|1.4628823|1.29479711,0.53159076|-0.339251041|0.281359076,-0.0312789306|0.148193583|0.0338677317,0.005383782088756561,0.0016118679195642471,0.001614835113286972,0.0021204808726906776
17,0.9,-0.04242278959301423,0.08259303867816925,0.17251095175743103,0.36467355489730835,0.0800190195441246,0.35,1,0,0,0,0,,,nan,0,0.7068094611167908,4.795154571533203,59.61375045776367,0.7592262625694275,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.11454731528539064,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.9823554464615256e-08,valid,0.20705094503581356,0.320287141|0.207050945|0.354397255|0.393620095|0.359713779|0.334218314,0.470287141|0.357050945|0.504397255|0.543620095|0.509713779|0.484218314,0.440287141|0.327050945|0.474397255|0.513620095|0.479713779|0.454218314,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.111567239|0.15463622|0.144256492|0.0710596003,-0.0969280559|-0.0300353118|-0.0645010411|-0.130986698|-0.136582965|-0.142892064,1.18422051|0.798168468|1.46465522|1.5981299|1.44652864|1.26504079,0.530026495|-0.33184135|0.283052444,-0.0312789306|0.148193583|0.0338677317,0.004782218486070633,0.0012014135718345642,0.0015615606680512428,0.0019949525594711304
18,0.9500000000000001,-0.037083517975725205,0.08036423474550247,0.16691817343235016,0.3683602809906006,0.07804989814758301,0.35,1,0,0,0,0,,,nan,0,0.7664185762405396,4.081592559814453,51.13489532470703,0.8153923749923706,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.1363485542704036,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.5490899280278256e-08,valid,0.21001901438511672,0.315324334|0.210019014|0.358624872|0.395411105|0.359556005|0.331299884,0.465324334|0.360019014|0.508624872|0.545411105|0.509556005|0.481299884,0.435324334|0.330019014|0.478624872|0.515411105|0.479556005|0.451299884,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.10252875|0.144770908|0.140696035|0.0623644027,-0.0957602347|-0.0277781333|-0.0627361013|-0.128781294|-0.134387017|-0.140880019,1.1655371|0.812297924|1.47429214|1.59763404|1.44453304|1.24668392,0.528462231|-0.324431658|0.284745812,-0.0312789306|0.148193583|0.0338677317,0.0038475897163152695,0.0014818208292126656,0.0010298984125256538,0.0013043899089097977
19,1.0,-0.06008975892890732,0.0785069391131401,0.1628839373588562,0.3714911937713623,0.0764244943857193,0.35,1,0,0,0,0,,,nan,0,0.7554070949554443,3.371520519256592,77.00259399414062,0.8089786767959595,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.1672874329409927,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.263450422397174e-08,valid,0.2140387433714589,0.310380146|0.214038743|0.363177195|0.396964112|0.35921273|0.328199658,0.460380146|0.364038743|0.513177195|0.546964112|0.50921273|0.478199658,0.430380146|0.334038743|0.483177195|0.516964112|0.47921273|0.448199658,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0860348294|0.126144131|0.131144957|0.056044803,-0.0945688401|-0.0255637465|-0.061119328|-0.126481278|-0.132026394|-0.138614795,1.14695174|0.830591227|1.47762428|1.5875193|1.43596948|1.23022864,0.526897967|-0.317021966|0.28643918,-0.0312789306|0.148193583|0.0338677317,0.004676406271755695,0.0014642085880041122,0.001670953817665577,0.0015095751732587814
20,1.05,-0.07824370306815126,0.07633104175329208,0.16011881828308105,0.3753538131713867,0.07447679340839386,0.35,1,0,0,0,0,,,nan,0,0.7836172580718994,2.021713972091675,52.31562042236328,0.8215565085411072,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.1492368243012047,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.05242376513748e-08,valid,0.21749444319924527,0.305516329|0.217494443|0.366705256|0.397678407|0.358336648|0.324780279,0.455516329|0.367494443|0.516705256|0.547678407|0.508336648|0.474780279,0.425516329|0.337494443|0.486705256|0.517678407|0.478336648|0.444780279,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0798678616|0.0983381653|0.102782695|0.0326255613,-0.0933457122|-0.023402751|-0.0595779246|-0.12441771|-0.129845906|-0.136425435,1.1287196|0.846575022|1.48711096|1.56463408|1.40628338|1.19532124,0.525333703|-0.309612274|0.288132548,-0.0312789306|0.148193583|0.0338677317,0.004527677781879902,0.0011753886938095093,0.0015707304701209068,0.0017533153295516968
21,1.1,-0.09396914358577818,0.07626617699861526,0.15830759704113007,0.3797071576118469,0.07264547795057297,0.35,1,0,0,0,0,,,nan,0,0.7626298069953918,1.3504014015197754,43.38141632080078,0.7945276498794556,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.14401570558885157,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.049745495031786e-08,valid,0.22167370904391404,0.300685777|0.221673709|0.370563685|0.397051984|0.356207423|0.320145887,0.450685777|0.371673709|0.520563685|0.547051984|0.506207423|0.470145887,0.420685777|0.341673709|0.490563685|0.517051984|0.476207423|0.440145887,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0662141202|0.0786916184|0.0809388813|0.0192633463,-0.0920959865|-0.0213016916|-0.0581482673|-0.122428983|-0.12768724|-0.134174372,1.11064712|0.865393145|1.49032059|1.54447057|1.37808133|1.16567252,0.523769438|-0.302202582|0.289825916,-0.0312789306|0.148193583|0.0338677317,0.0042612990364432335,0.0009003570303320885,0.001366782933473587,0.0019718846306204796
22,1.1500000000000001,-0.10162911877643113,0.07728271186351776,0.1569199413061142,0.3841499090194702,0.07356490194797516,0.35,1,0,0,0,0,,,nan,0,0.7585210204124451,0.8744951486587524,27.042800903320312,0.7861255407333374,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.14278526030599542,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.137106575901161e-08,valid,0.22633358331819242,0.295896808|0.226333583|0.374197485|0.395455187|0.353223738|0.314836816,0.445896808|0.376333583|0.524197485|0.545455187|0.503223738|0.464836816,0.415896808|0.346333583|0.494197485|0.515455187|0.473223738|0.434836816,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0522105667|0.0718907602|0.0772449055|0.0205010713,-0.090817924|-0.0192723728|-0.0568421237|-0.120496935|-0.125543736|-0.131873041,1.09276931|0.88606196|1.49215838|1.53321457|1.36459612|1.14797529,0.522205174|-0.294792891|0.291519284,-0.0312789306|0.148193583|0.0338677317,0.004163045436143875,0.0011151805520057678,0.0010427962988615036,0.0019722087308764458
23,1.2000000000000002,-0.10625670360538272,0.07826893031597137,0.15577158331871033,0.38842958211898804,0.07445559650659561,0.35,1,0,0,0,0,,,nan,0,0.771001398563385,1.134216547012329,15.209115028381348,0.7948144674301147,1.0,nan,0,0,0,0,0.22496652170886045,0.0,filtered,0.1420154871219455,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.210687089111319e-08,valid,0.23099098136816076,0.291166417|0.230990981|0.377267426|0.393620286|0.350187312|0.309707654,0.441166417|0.380990981|0.527267426|0.543620286|0.500187312|0.459707654,0.411166417|0.350990981|0.497267426|0.513620286|0.470187312|0.429707654,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0398255737|0.0703700467|0.0819432921|0.0278392054,-0.0895091128|-0.0198617994|-0.0556222336|-0.118596528|-0.123387333|-0.129477618,1.07515656|0.904102126|1.49327304|1.52625466|1.35930521|1.13719221,0.52064091|-0.287383199|0.293212652,-0.0312789306|0.148193583|0.0338677317,0.0032195793464779854,0.0008464036509394646,0.0009753154590725899,0.001367613673210144
