step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.19772040815132755,0.09068889915943146,0.2180408239364624,0.4575453996658325,0.08599872887134552,0.35,1,0,0,0,0,,,nan,0,0.4755551517009735,0.7576701641082764,31.643598556518555,0.4755551517009735,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,5.516266224045066e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3018520868417468,0.465534455|0.301852087|0.347006802|0.363688878|0.344743079|0.389456806,0.615534455|0.451852087|0.497006802|0.513688878|0.494743079|0.539456806,0.585534455|0.421852087|0.467006802|0.483688878|0.464743079|0.509456806,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.118788779|0.0537914262|0.0373947894|0.0455791524,-0.109766721|-0.0529776383|-0.105060691|-0.177943325|-0.178159255|-0.175577434,1.7523711|1.15443071|1.4017553|1.33060361|1.23820785|1.42782894,0.66185236|-0.396910846|0.293545961,-0.0422505699|0.16463539|0.0547944605,0.004470501095056534,0.0013274084776639938,0.0016068555414676666,0.0015131942927837372
11,0.6000000000000001,-0.20023038494628637,0.1028338149189949,0.21815405786037445,0.45495063066482544,0.09780248254537582,0.35,1,0,0,0,0,,,nan,0,0.48805391788482666,1.3265498876571655,21.914976119995117,0.48805391788482666,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.122775006777979e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2994268834245075,0.460091678|0.299426883|0.347425683|0.357527739|0.336994012|0.382882086,0.610091678|0.449426883|0.497425683|0.507527739|0.486994012|0.532882086,0.580091678|0.419426883|0.467425683|0.477527739|0.456994012|0.502882086,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.113962079|0.0451915626|0.027396802|0.0429705764,-0.108465017|-0.0506347666|-0.10266117|-0.177746313|-0.178215688|-0.175659916,1.73190169|1.14707277|1.40100364|1.2975562|1.19715716|1.398839,0.659739494|-0.388678968|0.296285748,-0.0422505699|0.16463539|0.0547944605,0.003696972504258156,0.0012526540085673332,0.0010505225509405136,0.001360398717224598
12,0.65,-0.20216599494753612,0.10192836821079254,0.21841736137866974,0.4523054361343384,0.0965447947382927,0.35,1,0,0,0,0,,,nan,0,0.4946596622467041,0.926692545413971,17.36259651184082,0.4946596622467041,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.555127445242941e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.29718226307466533,0.454711696|0.297182263|0.347805915|0.350926748|0.328592995|0.376220251,0.604711696|0.447182263|0.497805915|0.500926748|0.478592995|0.526220251,0.574711696|0.417182263|0.467805915|0.470926748|0.448592995|0.496220251,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.113190566|0.0508080393|0.0336350869|0.0507348914,-0.107135833|-0.0482581018|-0.100255779|-0.177522898|-0.178258895|-0.175668351,1.71171095|1.14047095|1.40415845|1.27699213|1.16974817|1.37994754,0.657626629|-0.38044709|0.299025536,-0.0422505699|0.16463539|0.0547944605,0.003481120802462101,0.0008722143247723579,0.0011168746277689934,0.001470710150897503
13,0.7000000000000001,-0.20946030951734004,0.11532041430473328,0.21834595501422882,0.4499884843826294,0.10952827334403992,0.35,1,0,0,0,0,,,nan,0,0.49516451358795166,0.8677420616149902,21.255693435668945,0.49516451358795166,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.749162215570516e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2948895846263505,0.449405055|0.294889585|0.348149903|0.344629489|0.32048761|0.370048934,0.599405055|0.444889585|0.498149903|0.494629489|0.47048761|0.520048934,0.569405055|0.414889585|0.468149903|0.464629489|0.44048761|0.490048934,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.1079279|0.0395178884|0.0205342704|0.0398709512,-0.105777439|-0.0458658565|-0.0978470648|-0.177268229|-0.178284486|-0.175642014,1.69184278|1.13369248|1.40268045|1.24076762|1.12420022|1.34442467,0.655513763|-0.372215211|0.301765323,-0.0422505699|0.16463539|0.0547944605,0.004819642752408981,0.0014913324266672134,0.001415470615029335,0.0018739113584160805
14,0.75,-0.2136760429033177,0.1068083718419075,0.21895372867584229,0.44751954078674316,0.10062051564455032,0.35,1,0,0,0,0,,,nan,0,0.4861215353012085,0.6802539825439453,24.77678871154785,0.4861215353012085,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.621100871087048e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.29293190372289446,0.444158334|0.292931904|0.348532163|0.337752233|0.311714788|0.363347185,0.594158334|0.442931904|0.498532163|0.487752233|0.461714788|0.513347185,0.564158334|0.412931904|0.468532163|0.457752233|0.431714788|0.483347185,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.108797906|0.0528477033|0.0356693618|0.0521835857,-0.10439148|-0.0434315935|-0.0954185675|-0.176990496|-0.178293333|-0.175563143,1.67224186|1.12829602|1.40750799|1.22686614|1.10423518|1.33000918,0.653400898|-0.363983333|0.30450511,-0.0422505699|0.16463539|0.0547944605,0.005097771994769573,0.0014319652691483498,0.0016701892018318176,0.0019644983112812042
15,0.8,-0.2112114764995775,0.13689246773719788,0.21778805553913116,0.44551700353622437,0.13018697500228882,0.35,1,0,0,0,0,,,nan,0,0.4943568706512451,2.0924887657165527,49.08881759643555,0.4943568706512451,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,7.351505408779982e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.29082331177290843,0.438992041|0.290823312|0.348862211|0.331582162|0.303774263|0.357309367,0.588992041|0.440823312|0.498862211|0.481582162|0.453774263|0.507309367,0.558992041|0.410823312|0.468862211|0.451582162|0.423774263|0.477309367,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.090229735|0.0231393147|0.00257309411|0.0281412909,-0.102974867|-0.040989684|-0.0929857838|-0.176676426|-0.178275612|-0.175474851,1.6529933|1.12230356|1.39269279|1.17279154|1.03939453|1.28190391,0.651288033|-0.355751455|0.307244897,-0.0422505699|0.16463539|0.0547944605,0.005003931932151318,0.0014676973223686218,0.0017124079167842865,0.0017892839387059212
16,0.8500000000000001,-0.21941632731647065,0.0966169610619545,0.21923302114009857,0.44271039962768555,0.08952733874320984,0.35,1,0,0,0,0,,,nan,0,0.46412786841392517,2.5763351917266846,88.99637603759766,0.46412786841392517,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.949491203019846e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.28918878122700375,0.433881167|0.289188781|0.348748775|0.323878032|0.294133279|0.350124165,0.583881167|0.439188781|0.498748775|0.473878032|0.444133279|0.500124165,0.553881167|0.409188781|0.468748775|0.443878032|0.414133279|0.470124165,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0998172903|0.0711083185|0.0584034355|0.0732426148,-0.101530877|-0.0385009239|-0.0906076916|-0.176378081|-0.178274462|-0.175258772,1.63399379|1.1182542|1.4042047|1.19024237|1.05666209|1.2984805,0.649175167|-0.347519577|0.309984684,-0.0422505699|0.16463539|0.0547944605,0.004698610864579678,0.0012545399367809296,0.0015238476917147636,0.0018888302147388458
17,0.9,-0.20935392243312737,0.1775854080915451,0.21568264067173004,0.44128602743148804,0.16977056860923767,0.35,1,0,0,0,0,,,nan,0,0.5080325603485107,5.135522842407227,151.27769470214844,0.5080325603485107,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,5.021866450856918e-08,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2867450807274511,0.428879919|0.286745081|0.34846437|0.31869484|0.28741638|0.345301514,0.578879919|0.436745081|0.49846437|0.46869484|0.43741638|0.495301514,0.548879919|0.406745081|0.46846437|0.43869484|0.40741638|0.465301514,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.05594142|-0.0165518229|-0.0393636014|-0.00256235304,-0.100051798|-0.0360419465|-0.0882234029|-0.176022984|-0.178217835|-0.175128177,1.61546788|1.11093838|1.3615755|1.08220455|0.932084084|1.20351552,0.647062302|-0.339287698|0.312724471,-0.0422505699|0.16463539|0.0547944605,0.004699063487350941,0.001338401809334755,0.0013473602011799812,0.001979183405637741
18,0.9500000000000001,-0.23647553742938912,0.08204091340303421,0.21868623793125153,0.4378588795661926,0.0739213228225708,0.35,1,0,0,0,0,,,nan,0,0.39927712082862854,6.872067928314209,237.35610961914062,0.39927712082862854,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,5.796228760395426e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2757479393683756,0.423898372|0.285698928|0.347375295|0.309022415|0.275747939|0.336706646,0.573898372|0.435698928|0.497375295|0.459022415|0.425747939|0.486706646,0.543898372|0.405698928|0.467375295|0.429022415|0.395747939|0.456706646,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0870144381|0.100077259|0.0955866341|0.101242735,-0.0985499015|-0.0334899545|-0.0859638207|-0.175763812|-0.178250183|-0.174720965,1.59704359|1.10930576|1.3905518|1.16040311|1.02032821|1.27334835,0.644949436|-0.33105582|0.315464258,-0.0422505699|0.16463539|0.0547944605,0.004589215852320194,0.0012892279773950577,0.00133417546749115,0.001934087835252285
19,1.0,-0.20075426918014527,0.18559107184410095,0.2141013741493225,0.43631869554519653,0.17665308713912964,0.35,1,0,0,0,0,,,nan,0,0.46164798736572266,7.75367546081543,288.154296875,0.4616474509239197,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,7.638757008017279e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.27110284215771463,0.419078382|0.282635672|0.345982828|0.305340506|0.271102842|0.333380974,0.569078382|0.432635672|0.495982828|0.455340506|0.421102842|0.483380974,0.539078382|0.402635672|0.465982828|0.425340506|0.391102842|0.453380974,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0239150172|-0.0257325467|-0.0437514855|-0.00679023193,-0.09700548|-0.0310233682|-0.0836634683|-0.175399021|-0.178155323|-0.174611013,1.57930805|1.09951932|1.32418286|1.02023045|0.86250456|1.15212265,0.642836571|-0.322823942|0.318204045,-0.0422505699|0.16463539|0.0547944605,0.0050617484375834465,0.001491284929215908,0.001629459671676159,0.001909179612994194
20,1.05,-0.23943210609716295,0.0834585428237915,0.21721449494361877,0.43242231011390686,0.07422907650470734,0.35,4,0,0,0,0,,,nan,0,0.3618524670600891,7.465329647064209,302.5909729003906,0.3585311472415924,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,0.027924770593436645,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2596137703640744,0.414259297|0.281477697|0.343525555|0.295347814|0.25961377|0.324780026,0.564259297|0.431477697|0.493525555|0.445347814|0.40961377|0.474780026,0.534259297|0.401477697|0.463525555|0.415347814|0.37961377|0.444780026,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0786815885|0.107289754|0.105166282|0.105025216,-0.0954405284|-0.0284473889|-0.0815459621|-0.175192202|-0.178215241|-0.174087905,1.56159666|1.0974634|1.37123785|1.11348881|0.965406122|1.23005742,0.640723705|-0.314592063|0.320943832,-0.0422505699|0.16463539|0.0547944605,0.004961656406521797,0.0014561554417014122,0.001484476961195469,0.0019859150052070618
21,1.1,-0.1906211217319158,0.1908080279827118,0.21181999146938324,0.42131826281547546,0.1806790679693222,0.35,4,0,0,0,0,,,nan,0,0.4628971517086029,8.47274398803711,316.277099609375,0.46288254857063293,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,0.00150646522268879,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25570246369830174,0.40960849|0.278311052|0.341605419|0.292011499|0.255702464|0.321765134,0.55960849|0.428311052|0.491605419|0.442011499|0.405702464|0.471765134,0.52960849|0.398311052|0.461605419|0.412011499|0.375702464|0.441765134,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00200252967|-0.0294513854|-0.0438058322|-0.00752890418,-0.0938319334|-0.0259428732|-0.0792535378|-0.174817647|-0.178109788|-0.173933303,1.54460203|1.08730133|1.28917067|0.963776965|0.800894234|1.10559833,0.63861084|-0.306360185|0.323683619,-0.0422505699|0.16463539|0.0547944605,0.0030428944155573845,0.0008344724774360657,0.0009158095344901085,0.0012727323919534683
22,1.1500000000000001,-0.23164665881590596,0.09235301613807678,0.21417181193828583,0.4169577658176422,0.08185496926307678,0.35,4,0,0,0,0,,,nan,0,0.3205150067806244,7.226163387298584,312.1091003417969,0.3177189826965332,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,0.021733844481371285,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24458732447481413,0.404959182|0.277067243|0.338231961|0.281965788|0.244587324|0.313322992,0.554959182|0.427067243|0.488231961|0.431965788|0.394587324|0.463322992,0.524959182|0.397067243|0.458231961|0.401965788|0.364587324|0.433322992,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0619075246|0.0926416211|0.0911872635|0.0885970638,-0.0922025437|-0.023340355|-0.07720685|-0.174638342|-0.178186797|-0.173284455,1.52763419|1.08492862|1.33762852|1.04586643|0.891349765|1.16860458,0.636497974|-0.298128307|0.326423407,-0.0422505699|0.16463539|0.0547944605,0.0030780667439103127,0.0008148234337568283,0.000908941961824894,0.0013345405459403992
23,1.2000000000000002,-0.17712600656108224,0.19011691212654114,0.20827390253543854,0.40664276480674744,0.17867116630077362,0.35,4,0,0,0,0,,,nan,0,0.48968932032585144,8.009635925292969,302.4750061035156,0.49108073115348816,1.0,nan,0,0,0,0,0.33643121249043806,0.0,filtered,0.014708647400036714,0,0,12,joint_1_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24023991374021736,0.400466509|0.274231579|0.335806884|0.277901212|0.240239914|0.309632085,0.550466509|0.424231579|0.485806884|0.427901212|0.390239914|0.459632085,0.520466509|0.394231579|0.455806884|0.397901212|0.360239914|0.429632085,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0148091897|-0.0243673354|-0.0339620993|6.81122992e-05,-0.0905309999|-0.0207822429|-0.0749307057|-0.174286272|-0.178094759|-0.173061599,1.51133504|1.07614407|1.25348764|0.91295124|0.748902797|1.06553485,0.634385109|-0.289896429|0.329163194,-0.0422505699|0.16463539|0.0547944605,0.003529435023665428,0.0008302163332700729,0.000911349430680275,0.0017663920298218727
