step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.938499780826067,0.21714510023593903,0.26975032687187195,0.3185252547264099,0.14476485550403595,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,1.6083133220672607,1.6083133220672607,0.2744842762260626,0.26975032687187195,0.004733949354190636,0.35819474138054125,0.09979920624024184,0.3351712114119506,0.09447285511017521,0.24069835630177538,0.33517121074586453,0,0,disabled,0.0,1,TRACK,direct_path,0,2.1827826999360695,2.1827826999360695,87,1,1,1,10,1.3527601157433897,0.15189477801322937,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.6701362618420967,1.6083133220672607,0.0,1.0,0.1472218018947355,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,1.130838249027468,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.1472218018947355,0.9074086755210774,0|0|0|0|0|0,0.402725644|0.344481291|0.184581832|0.191377068|0.147221802|0.150221802,0.578096078|0.519851725|0.359952266|0.366747502|0.322592236|0.325592236,0.522725644|0.464481291|0.304581832|0.311377068|0.267221802|0.270221802,0|0|0|0|0|0,0|-0.0453502665|-0.0858687233|-0.0873527506|-0.0810397046|-0.0810397046,0|0|0|0|0|0,1.61090258|1.3325749|0.652458605|0.678155523|0.507847503|0.519847503,optimal,0.131088734772297,0.0944728551101752,0.03661587966212179,0.432759643|0.53099674|0.320739418,0|-0|0,0.008085630019195378,0.0022857190342620015,0.0013039149343967438,0.001683832029812038
1,0.1,-1.3134773882735273,0.3357412815093994,0.2601277232170105,0.31046760082244873,0.23940083384513855,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9428487420082092,9.15765380859375,40.692901611328125,1.5670546293258667,1.5670546293258667,0.26975034058085845,0.2601277232170105,0.009622617363847952,0.33836683472627316,0.20313431222838657,0.3079690529857001,0.19136605626739198,0.11660299671830812,0.3079690686370012,0,0,disabled,0.0,1,TRACK,direct_path,0,2.1827826999360695,2.1827826999360695,87,1,1,1,10,1.3527601157433897,0.15189477801322937,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.7031206130742823,filtered,0,0,1,0,0,0,1,2,1.0,0.5680464108019938,1.5670546293258667,0.0,1.0,0.13088742572831902,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.6452423478414042,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower|joint_1_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9951372146606445,0,osqp,0.0,valid,0.13088742572831902,0.9094933167931069,1.11060198e-17|0.0661355482|0.117495748|0.119399031|0.100322327|0.100322327,0.402621412|0.335087069|0.167254915|0.173625718|0.130887426|0.13388741,0.578096078|0.510561734|0.342729581|0.349100384|0.306362092|0.309362076,0.522621412|0.455087069|0.287254915|0.293625718|0.250887426|0.25388741,0|0.15|0.15|0.15|0.15|0.15,-1.30252622e-17|-0.0926542909|-0.169984548|-0.171213315|-0.157089844|-0.157089844,0|0|0|0|0|0,1.61048565|1.24769398|0.499035111|0.523289559|0.366459859|0.378459798,optimal,0.22657565127915483,0.19136605626739195,0.03520959501176288,0.432759643|0.53099674|0.320739418,0|-0|0,0.008994819945655763,0.002803098992444575,0.0012802520068362355,0.0017053360352292657
2,0.15000000000000002,-1.3911324563132474,0.3667616844177246,0.2487107366323471,0.30191048979759216,0.2605048716068268,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2736152410507202,7.666430950164795,93.8116226196289,1.3718949556350708,1.3718949556350708,0.260127720469168,0.2487107366323471,0.011416983836820882,0.24990649439687604,0.24657978668965616,0.22700886925536196,0.2261740838416915,0.0008347854136704635,0.22700886685736835,0,0,disabled,0.0,1,TRACK,direct_path,0,2.1827826999360695,2.1827826999360695,87,1,1,1,10,1.3527601157433897,0.15189477801322937,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.41175485255353345,filtered,0,0,1,0,0,0,1,2,1.0,0.4425391109980631,1.3718949556350708,0.0,1.0,0.11080625775969011,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.14142135220204619,0,0,12,joint_2_acceleration_lower|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9843735694885254,0,osqp,0.0,valid,0.11080625775969011,0.9143849602903984,0|0.136815738|0.237917325|0.242852739|0.205640138|0.205640138,0.40237683|0.322185862|0.144923119|0.150637432|0.110806258|0.113806258,0.578096078|0.49790511|0.320642367|0.32635668|0.286525506|0.289525506,0.52237683|0.442185862|0.264923119|0.270637432|0.230806258|0.233806258,0|0.15|0.15|0.15|0.15|0.15,0|-0.123685699|-0.18843403|-0.188706389|-0.160441278|-0.160441278,0|0|0|0|0|0,1.60950732|1.16505775|0.391258448|0.413843339|0.282783753|0.294783753,optimal,0.32729873505886403,0.22617408384169152,0.10112465121717251,0.432759643|0.53099674|0.320739418,0|-0|0,0.009572366019710898,0.0032320820027962327,0.0012578120222315192,0.0017573890509083867
3,0.2,-1.2480499692432505,0.32555264234542847,0.23923423886299133,0.2955697476863861,0.22502045333385468,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.235644817352295,4.416240215301514,181.0019073486328,1.235644817352295,1.235644817352295,0.248710744685754,0.23923423886299133,0.00947650582276266,0.21640786226204212,0.21640786226204212,0.1882061318236286,0.1882061318236286,0.0,0.1882061379178591,0,0,disabled,0.0,1,TRACK,direct_path,0,2.1827826999360695,2.1827826999360695,87,1,1,1,10,1.3527601157433897,0.15189477801322937,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.10308467978627424,filtered,0,0,1,0,0,0,1,2,1.0,0.3792899743778295,1.235644817352295,0.0,1.0,0.10068639590045272,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,2.7903116985142142e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9849668741226196,0,osqp,0.0,valid,0.10068639590045272,0.9232469476648725,0|0.184557496|0.293654052|0.300256912|0.250762788|0.250762788,0.401933731|0.309817636|0.130655216|0.136284119|0.100686396|0.103686396,0.578096078|0.485979983|0.306817563|0.312446466|0.276848743|0.279848743,0.521933731|0.429817636|0.250655216|0.256284119|0.220686396|0.223686396,0|0.15|0.15|0.15|0.15|0.15,0|-0.106867788|-0.12698801|-0.126917708|-0.114186599|-0.114186599,0|0|0|0|0|0,1.60773492|1.13240276|0.395632855|0.418218768|0.288558985|0.300558985,optimal,0.36428628240442457,0.18820613182362864,0.17608015058079593,0.432759643|0.53099674|0.320739418,0|-0|0,0.00955211604014039,0.002643141895532608,0.0012352160410955548,0.002703074016608298
