episode,seed,seed_manifest,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,9096,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,18.029147280138663,3.6763163208961487,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04552807658910751,0.9500000000000001,0.30227214097976685,0.19349033267874466,0.24515867233276367,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21203098269669632,2.064397096633911,32.49064254760742,0,0,0,0.0,0,nan
11,9107,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,14.286068226983849,5.37972629070282,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05279829725623131,0.8500000000000001,0.2139255404472351,0.3164544876884012,0.5096164345741272,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30571673372212577,2.714871883392334,45.85284423828125,0,0,0,0.0,0,nan
12,9114,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,19.04644015655697,2.0466827750205994,9,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0498114749789238,0.45,0.3144245445728302,0.22740919722451103,0.30769750475883484,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.29586853335301083,2.881688356399536,50.73575973510742,0,0,0,0.0,0,nan
13,9118,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,21.75469564661253,0.47307078167796135,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054539769887924194,0.7000000000000001,0.5015993714332581,0.03379077011985438,0.0357290580868721,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3685775729162352,3.200307607650757,52.028045654296875,0,0,0,0.0,0,nan
14,9122,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,15.52636255065568,5.199567675590515,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.053153958171606064,0.8500000000000001,0.22712844610214233,0.3058569220935597,0.4479406774044037,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31151456166716185,2.934384822845459,45.419334411621094,0,0,0,0.0,0,nan
15,9125,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,-99.67524294951217,44.13444269821048,480,0,0,0,0,0,0,,any,0,0,,,nan,0,0.13589130342006683,24.0,0.2582928538322449,0.09194675562127183,0.1983245462179184,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04394348036269851,0.6236566305160522,8.430009841918945,0,0,0,0.0,0,nan
16,9140,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,15.671995139259712,4.671908877789974,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04691627249121666,0.8500000000000001,0.23896044492721558,0.27481816928176317,0.35462838411331177,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2382010716725798,2.431874990463257,40.98234939575195,0,0,0,0.0,0,nan
17,9150,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,23.327629435822267,0.4429707173258066,9,1,0,0,0,0,0,,any,0,0,,,nan,0,0.037584856152534485,0.45,0.6086384057998657,0.04921896859175629,0.06862286478281021,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3495042572418849,3.1312971115112305,50.735904693603516,0,0,0,0.0,0,nan
18,9151,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,18.12009922357924,3.4564985036849976,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04123599827289581,0.6000000000000001,0.2932814955711365,0.2880415419737498,0.40947067737579346,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31673117478688556,2.913341999053955,45.57804489135742,0,0,0,0.0,0,nan
19,9164,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,17.072708580575345,3.2655101269483566,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05056091770529747,0.6000000000000001,0.3279462158679962,0.27212584391236305,0.3244973421096802,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2530123998100559,2.518369674682617,41.265113830566406,0,0,0,0.0,0,nan
20,9165,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,-9.997543986969767,9.68089590035379,371,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054679688066244125,18.55,0.2935343086719513,0.026094059030603207,0.13267730176448822,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07876775938530535,0.9108142256736755,13.514796257019043,0,0,0,0.0,0,nan
21,9167,configs/experiments/reaching_incremental/manifests/s1_r3_candidate_failure_v2.json,16.406608078544778,4.44715790450573,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04833875969052315,0.65,0.2618548274040222,0.34208906957736385,0.5336829423904419,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2535207672761037,2.552213668823242,44.62860107421875,0,0,0,0.0,0,nan
