step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8987391036134403,0.17388798296451569,0.392516165971756,0.3710268437862396,0.1224747896194458,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,1.6177505254745483,1.6177505254745483,0.39888009134772384,0.392516165971756,0.0063639253759678605,0.45010819326489665,0.12860237592529994,0.44465748861925863,0.12704502374800777,0.31761246487125083,0.4446574853395584,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.6177505254745483,0.0,1.0,0.20013563998893585,0,0,0,0,0.20013563998893585,0.0,filtered,osqp optimal,1.137364112990754,0,0,12,joint_2_acceleration_lower|joint_5_acceleration_lower|joint_3_acceleration_upper|joint_4_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.20013563998893585,0.9266524413885512,0|0|0|0|0|0,,,,,,,,,,0.012239222996868193,0.002863032976165414,0.001552386092953384,0.0019164400873705745
1,0.1,-1.287858808685851,0.30528008937835693,0.3796825408935547,0.36002910137176514,0.23045092821121216,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9752829670906067,9.708778381347656,4.474220275878906,1.612816333770752,1.612816333770752,0.392516170802545,0.3796825408935547,0.012833629908990285,0.4520735544413001,0.2583277860664447,0.44715658470230707,0.25551807814796973,0.19163850655433734,0.4471565902055686,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,0.7030528471978839,filtered,0,0,1,0,0,0,1,2,1.0,0.8644868554206325,1.612816333770752,0.0,1.0,0.1783178968673012,0,0,0,0,0.20013563998893585,0.0,filtered,osqp optimal,0.6708202838029559,0,0,12,joint_2_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_3_acceleration_upper|joint_4_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.1783178968673012,0.9284757615791409,0|0.0847924605|0.119308752|0.119308752|0.129148816|0.129148816,,,,,,,,,,0.011492939083836973,0.0032918520737439394,0.0012544789351522923,0.0018898479174822569
2,0.15000000000000002,-1.6674965693598653,0.4376979470252991,0.36018598079681396,0.3432621657848358,0.3264058828353882,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3799009323120117,9.041560173034668,101.97892761230469,1.5981625318527222,1.5981625318527222,0.3796825380134049,0.36018598079681396,0.019496557216590937,0.4560014311302094,0.39085869830023534,0.45200172804817007,0.38743036247503276,0.06457136557313731,0.45200172461943017,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,0.4159309834335465,filtered,0,0,1,0,0,0,1,2,1.0,0.6915528248074452,1.5981625318527222,0.0,1.0,0.15064845196919124,0,0,0,0,0.20013563998893585,0.0,filtered,osqp optimal,0.22360559714537317,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.15064845196919124,0.9320640658855197,3.33097511e-17|0.174389331|0.241554941|0.241554941|0.260570434|0.260570434,,,,,,,,,,0.010497151990421116,0.002737231901846826,0.0013585499254986644,0.0016392400721088052
3,0.2,-1.6426111599920399,0.4378938674926758,0.3410910367965698,0.328248530626297,0.3217466175556183,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4875366687774658,4.537059783935547,143.41348266601562,1.4875366687774658,1.4875366687774658,0.36018597377616957,0.3410910367965698,0.01909493697959974,0.3848169709274074,0.3848169709274074,0.3783597205745714,0.3783597205745714,0.0,0.3783597131996896,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,0.13991417811938756,filtered,0,0,1,0,0,0,1,2,1.0,0.47929646910425133,1.4875366687774658,0.0,1.0,0.11668743505668022,0,0,0,0,0.20013563998893585,0.0,passthrough,osqp optimal,2.012889576183292e-09,0,0,12,joint_2_velocity_lower|joint_1_velocity_upper|joint_4_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.11668743505668022,0.9372994045821805,6.66088644e-17|0.266936171|0.3689743|0.370762538|0.395907894|0.395907894,,,,,,,,,,0.013788904994726181,0.004246067022904754,0.001298928982578218,0.0019941700156778097
4,0.25,-1.5539306957615224,0.41332218050956726,0.32386478781700134,0.31598377227783203,0.2998349964618683,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3997777700424194,3.0621132850646973,102.91873931884766,1.3997777700424194,1.3997777700424194,0.3410910313216913,0.32386478781700134,0.01722624350468993,0.35419202310871867,0.35419202310871867,0.34142981406030215,0.34142981406030215,0.0,0.34142980857998584,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,1.353169719061506e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.4212211269088771,1.3997777700424194,0.0,1.0,0.10739538030542034,0,0,0,0,0.20013563998893585,0.0,passthrough,osqp optimal,5.473910889010469e-09,0,0,12,joint_2_velocity_lower|joint_1_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.10739538030542034,0.9436246330502719,0|0.30735515|0.375171729|0.376730168|0.389912542|0.389912542,,,,,,,,,,0.011795763974078,0.002710749045945704,0.0017425649566575885,0.002385950065217912
5,0.30000000000000004,-1.516711299641177,0.4038582444190979,0.30782467126846313,0.30538806319236755,0.2889842391014099,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.320212960243225,2.2098944187164307,40.08179473876953,1.320212960243225,1.320212960243225,0.32386477663540986,0.30782467126846313,0.016040105366946722,0.33502647623322507,0.33502647623322507,0.3181127359528269,0.3181127359528269,0.0,0.31811272496982784,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,3.910557094248314e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.39656784881308466,1.320212960243225,0.0,1.0,0.10345085581009356,0,0,0,0,0.20013563998893585,0.0,passthrough,osqp optimal,1.4950166620915755e-09,0,0,12,joint_2_velocity_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.10345085581009356,0.9507082679570079,0|0.305513436|0.349808756|0.350628685|0.358423687|0.358423687,,,,,,,,,,0.012846628087572753,0.004485921002924442,0.0014586299657821655,0.0018080660374835134
6,0.35000000000000003,-1.5156051154780585,0.39611712098121643,0.2943201959133148,0.2962551712989807,0.27890077233314514,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1911475658416748,3.1119649410247803,35.8524055480957,1.1911475658416748,1.1911475658416748,0.3078246910335227,0.2943201959133148,0.013504495120207904,0.2863939829878342,0.2863939829878342,0.2682213350860647,0.2682213350860647,0.0,0.26822135230824073,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,1.132405685379839e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.3605017927598849,1.1911475658416748,0.0,1.0,0.09768028684158159,0,0,0,0,0.20013563998893585,0.0,passthrough,osqp optimal,2.5967528327227876e-09,0,0,12,joint_2_velocity_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.09768028684158159,0.9580716314929041,0|0.301861525|0.335927183|0.336288836|0.338748005|0.338748005,,,,,,,,,,0.012909441953524947,0.0036525119794532657,0.0014700139872729778,0.0017663959879428148
7,0.4,-1.503105531618169,0.38725990056991577,0.282831609249115,0.28839126229286194,0.2684299349784851,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.048404574394226,2.9547436237335205,23.353351593017578,1.0484044551849365,1.0484044551849365,0.2943201985691497,0.282831609249115,0.011488589320034714,0.24649034024014954,0.2464903338053371,0.22853798026757535,0.228537957834701,2.243287436365371e-08,0.22853798232981623,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,2.1800429327057395e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.3248759383169835,1.0484044551849365,0.0,1.0,0.09198015013071736,0,0,0,0,0.20013563998893585,0.0,filtered,osqp optimal,1.7172020947041713e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.09198015013071736,0.9655695827158539,2.78023306e-17|0.260772233|0.278565435|0.278737712|0.288344666|0.288344666,,,,,,,,,,0.010076915030367672,0.002772397012449801,0.0013177660293877125,0.0015414939261972904
8,0.45,-1.489322726391122,0.38032060861587524,0.2727484107017517,0.28153467178344727,0.25978171825408936,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9110660552978516,2.7467703819274902,16.34739112854004,0.9110656380653381,0.9110656380653381,0.28283160924412976,0.2727484107017517,0.010083198542378047,0.21507009441374902,0.2150701119001721,0.20075007536318426,0.20075004706739133,2.8295792930954633e-08,0.2007500753596458,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,1.6379194939621466e-07,filtered,0,0,1,0,0,0,1,2,1.0,0.29509907862514695,0.9110656380653381,0.0,1.0,0.08721585258002351,0,0,0,0,0.20013563998893585,0.0,filtered,osqp optimal,6.258697912814318e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08721585258002351,0.9724279277667223,1.24213357e-19|0.224374112|0.235441618|0.235503207|0.247521577|0.247521577,,,,,,,,,,0.012922754976898432,0.002857437008060515,0.0014066000003367662,0.0016387089854106307
9,0.5,-1.4735678603729077,0.3733428120613098,0.26388099789619446,0.27554261684417725,0.2513536810874939,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7944812774658203,2.331695795059204,8.301491737365723,0.7944812774658203,0.7944812774658203,0.272748415691896,0.26388099789619446,0.008867417795701549,0.18821798381073504,0.18821798381073504,0.17666632908583285,0.17666632908583285,0.0,0.17666633231808074,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7410250119864941,0.7410250119864941,23,1,1,1,15,1.6124304390331445,0.13343435525894165,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 42}",0.013434355258941655,inf,6.86964544739582e-07,filtered,0,0,1,0,0,0,1,2,1.0,0.2678751344380991,0.7944812774658203,0.0,1.0,0.08286002151009586,0,0,0,0,0.20013563998893585,0.0,passthrough,osqp optimal,1.2925800390595675e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08286002151009586,0.9782426687975143,1.38166749e-17|0.195511106|0.205363525|0.205363525|0.21586043|0.21586043,,,,,,,,,,0.011332156020216644,0.003300320007838309,0.0013912690337747335,0.001645012991502881
