step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.2558927704469454,0.27806344628334045,0.39410221576690674,0.3236270844936371,0.19688810408115387,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4488345682621002,8.976691246032715,179.5338134765625,1.4147268533706665,1.4147268533706665,0.4038273367720984,0.39410221576690674,0.009725121005191684,0.5382441058256638,0.205890007768445,0.5069198339540811,0.20384836065454676,0.3030714732995344,0.506919830641772,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.7189145552896293,1.4147268533706665,0.0,1.0,0.1550263288463407,0,0,0,0,0.1550263288463407,0.0,filtered,osqp optimal,0.9999999156538566,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.1550263288463407,0.908460652326975,0|0|0|0|0|0,,,,,,,,,,0.011200501001439989,0.002371106995269656,0.0012803750578314066,0.0015795269282534719
1,0.1,-1.6896176271946672,0.4178747534751892,0.37880122661590576,0.31161224842071533,0.30317410826683044,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8123688101768494,8.096714973449707,106.39236450195312,1.358347773551941,1.358347773551941,0.39410223182317533,0.37880122661590576,0.015301005207269569,0.48975739442887045,0.31710477626053524,0.45633849057175163,0.3033625251214426,0.152975965450309,0.45633850916361207,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,0.7068501691837548,filtered,0,0,1,0,0,0,1,2,1.0,0.546848809060454,1.358347773551941,0.0,1.0,0.12749580944967265,0,0,0,0,0.1550263288463407,0.0,filtered,osqp optimal,0.5523533834389767,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.12749580944967265,0.9128461221418342,0|0.0765755678|0.213004901|0.21578013|0.207396689|0.207396689,,,,,,,,,,0.010511289001442492,0.0025938880862668157,0.0015142180491238832,0.0019466869998723269
2,0.15000000000000002,-1.792821632425832,0.4512230157852173,0.3632793724536896,0.2994409203529358,0.32286950945854187,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0487048625946045,5.8130364418029785,95.75006866455078,1.166096806526184,1.166096806526184,0.3788012153939178,0.3632793724536896,0.015521842940228237,0.335225172218838,0.3318141969670381,0.3059317170419564,0.30663634043574206,-0.0007046233937856861,0.305931707978728,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,0.4066362048024188,filtered,0,0,1,0,0,0,1,2,1.0,0.37958193219247915,1.166096806526184,0.0,1.0,0.10073310915079667,0,0,0,0,0.1550263288463407,0.0,filtered,osqp optimal,0.14142135230498962,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.10073310915079667,0.9218780204248928,0|0.0655293971|0.311239568|0.311239568|0.321160992|0.321160992,,,,,,,,,,0.012917772983200848,0.0030293470481410623,0.0019349949434399605,0.0032798200845718384
3,0.2,-1.6585722948529928,0.40596750378608704,0.3514064848423004,0.29048770666122437,0.2857676148414612,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0058473348617554,3.796342372894287,132.21531677246094,1.005847454071045,1.005847454071045,0.3632793580130432,0.3514064848423004,0.01187287317074276,0.2563584445334249,0.25635844453341444,0.23494652221585116,0.23494652221584036,1.0796918914479647e-14,0.23494651287653848,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,0.12127754017806246,filtered,0,0,1,0,0,0,1,2,1.0,0.29910450656044213,1.005847454071045,0.0,1.0,0.08785672104967074,0,0,0,0,0.1550263288463407,0.0,filtered,osqp optimal,3.389354166964767e-08,0,0,12,joint_5_velocity_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08785672104967074,0.9329085623853437,4.75199798e-17|0.0541402559|0.310678791|0.310678791|0.33730053|0.33730053,,,,,,,,,,0.014532141969539225,0.00405069999396801,0.0018991719698533416,0.0021284749964252114
4,0.25,-1.7031799137443033,0.42011749744415283,0.3398338854312897,0.28194329142570496,0.2928307056427002,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9826818108558655,0.6524874567985535,67.43424224853516,0.9826818704605103,0.9826818704605103,0.35140647584057216,0.3398338854312897,0.01157259040928249,0.24835954270248417,0.24835954270248417,0.22919647867467785,0.22919647867467785,0.0,0.22919647280351582,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,3.369650291648868e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.2974560182434347,0.9826818704605103,0.0,1.0,0.08759296291894955,0,0,0,0,0.1550263288463407,0.0,filtered,osqp optimal,3.3893423623255105e-08,0,0,12,joint_5_velocity_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08759296291894955,0.9417950355623353,8.94713186e-18|0.0401942345|0.232678141|0.232678141|0.260043787|0.260043787,,,,,,,,,,0.014423006912693381,0.00388633890543133,0.001746406895108521,0.002215369022451341
5,0.30000000000000004,-1.6688066997359579,0.4075331389904022,0.32984915375709534,0.2747249901294708,0.27998435497283936,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8417184948921204,2.8255715370178223,47.59971618652344,0.8417184948921204,0.8417184948921204,0.33983387484849925,0.32984915375709534,0.009984721091403914,0.2133351913436798,0.2133351913436798,0.19812154552657504,0.19812154552657504,0.0,0.19812153935685833,0,0,disabled,0.0,1,TRACK,direct_path,0,1.3823977820575237,1.3823977820575237,65,1,1,1,53,1.4108463420729278,0.18353763222694397,0.0012772406162380235;0.0011886740049596894;0.0011551947341099714;0.0003006435608631801;0.004204073665771425;0.003943579770546989;0.0033088010530750423;0.01659764686025639;0.0037029157318595714;0.005705645041253483;0.0021209311619527498;0.012877228882275354;0.00959691151598168;0.005310709551423726;0.011673440908322414;0.003217575359506205;0.002583264958854341;0.010094980766017296;0.007325729199771623;0.0028982658320170374;0.00498481576357941;0.0015932427024139852;0.002655504110174325;0.0016157389387896671;0.0036574892298123904;0.0031072575483734625;0.011998346069184637;0.013021364099583843;0.002971459344567074;0.006236469701740263;0.0040131556161248985;0.011167275533288076;0.007797250128038498;0.0031049783489139663;0.0023611963920039556;0.003973759096965016;0.005929623242207139;0.0019074039651436894;0.007389377956363502;0.005563042954575605;0.006508738280659194;0.005257068088513043;0.005086054235379409;0.007401937761580858;0.0159280565337703;0.007924430190325425;0.0034669419612250933;0.006015059716003445;0.007978026509695223;0.005046743738870216;0.010095141651589956;0.012642098667013714;0.004141209147604564;0.003999813809768619;0.005002288168236631;0.010699284467326051;0.0014598614657523913;0.0057550292951421105;0.0031509152153150087;0.003173393454293269;0.008580113533911506;0.01728305974260693;0.005766511749113954;0.009234903819367266;0.00923352534155116,0.18066540360450745;0.18060302734375;0.18105864524841309;0.1808466911315918;0.1847057342529297;0.1771131455898285;0.18004459142684937;0.17333370447158813;0.18324291706085205;0.18355834484100342;0.18169835209846497;0.18325868248939514;0.18230083584785461;0.18246877193450928;0.18103286623954773;0.18172067403793335;0.1829664409160614;0.18327262997627258;0.18063783645629883;0.18323957920074463;0.18228429555892944;0.18056902289390564;0.18182072043418884;0.18178191781044006;0.1816505789756775;0.17796871066093445;0.179694265127182;0.1815066933631897;0.1805012822151184;0.17811423540115356;0.17876872420310974;0.1823320984840393;0.17751717567443848;0.17880213260650635;0.1821611523628235;0.1788019835948944;0.1808905005455017;0.1809844672679901;0.1837271749973297;0.1827819049358368;0.18254059553146362;0.17824247479438782;0.18051216006278992;0.17881494760513306;0.18266531825065613;0.18405750393867493;0.18062418699264526;0.177891343832016;0.18424049019813538;0.18457335233688354;0.1837022602558136;0.17699438333511353;0.18483632802963257;0.18353763222694397;0.1785029172897339;0.1818939447402954;0.1821197271347046;0.18214794993400574;0.1778331696987152;0.18132683634757996;0.18059995770454407;0.17183968424797058;0.1828705370426178;0.18195635080337524;0.17899957299232483,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 0}",0.06353763222694397,inf,3.449073870404444e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.24924169858664416,0.8417184948921204,0.0,1.0,0.07987867177386307,0,0,0,0,0.1550263288463407,0.0,passthrough,osqp optimal,5.4553028772480055e-12,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.07987867177386307,0.9500777425930069,0|0.0381030312|0.222380541|0.222380541|0.251662097|0.251662097,,,,,,,,,,0.013475537998601794,0.0036802070681005716,0.0017092860070988536,0.0021394090726971626
