step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.9652586454840639,0.3093801736831665,0.639439582824707,0.4661579728126526,0.29771286249160767,0.35,3,0,0,0,0.3944186866283417,7.888373374938965,157.76747131347656,0.4353688359260559,filtered,0.055067493748955386,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.31767688699869917,0.0020532608032226562
1,0.1,-0.8824620954385147,0.3455764949321747,0.6255499124526978,0.4451749324798584,0.3333551287651062,0.35,3,0,0,0,0.6783901453018188,6.5377984046936035,101.69210815429688,0.6783894896507263,filtered,1.1237127805607493e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2968030706359275,0.002020246349275112
2,0.15000000000000002,-0.8464541196772234,0.31852859258651733,0.6129066944122314,0.42826080322265625,0.30356189608573914,0.35,3,0,0,0,0.8784298896789551,6.476279258728027,89.83650207519531,0.8812193274497986,filtered,0.03578090663901022,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.275640646213442,0.00331112090498209
3,0.2,-0.8262449487092661,0.2695072889328003,0.6032710671424866,0.41623109579086304,0.25194182991981506,0.35,3,0,0,0,1.0321158170700073,4.8031134605407715,49.994110107421875,1.0321154594421387,filtered,6.48084653715206e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.25860882090329507,0.002095889300107956
4,0.25,-0.8021322704769775,0.23984742164611816,0.5951164364814758,0.407218873500824,0.21977876126766205,0.35,3,0,0,0,1.1205343008041382,2.7222321033477783,79.00833129882812,1.12053382396698,filtered,7.464264030112907e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24660072628799534,0.002038411796092987
5,0.30000000000000004,-0.7781180041980477,0.2387116551399231,0.5867767930030823,0.39937275648117065,0.21603038907051086,0.35,3,0,0,0,1.1655694246292114,3.0098540782928467,48.01858901977539,1.1655687093734741,filtered,1.1471980956972788e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23779698681509465,0.0019537685438990593
6,0.35000000000000003,-0.7580495413585276,0.22253957390785217,0.579232931137085,0.3933454155921936,0.19741588830947876,0.35,3,0,0,0,1.1741489171981812,1.6670453548431396,37.045249938964844,1.174148678779602,filtered,3.027237643756247e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23037860310496766,0.0027753347530961037
7,0.4,-0.7439833490925528,0.27789801359176636,0.5690580010414124,0.380511611700058,0.24895188212394714,0.35,4,0,0,0,1.1245418787002563,3.974997043609619,87.02674102783203,1.1245417594909668,filtered,3.39651881496261e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.22505357369637075,0.00228960532695055
8,0.45,-0.7227281398321773,0.2163945734500885,0.5620413422584534,0.3700346350669861,0.18534961342811584,0.35,4,0,0,0,1.0935133695602417,2.9197323322296143,111.6281967163086,1.0935132503509521,filtered,3.569300130725719e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21125660016241854,0.0022007636725902557
9,0.5,-0.712949975503923,0.2605608403682709,0.5530194640159607,0.35766178369522095,0.22709061205387115,0.35,4,0,0,0,1.0440164804458618,5.587386131286621,139.9145965576172,1.0496702194213867,filtered,0.08052789407031687,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20147485236516538,0.0019817817956209183
10,0.55,-0.6780670678928357,0.28947144746780396,0.5418912172317505,0.3443603515625,0.25357672572135925,0.35,4,0,0,0,1.0509848594665527,4.014822006225586,80.92330932617188,1.0509848594665527,passthrough,1.5845455831117467e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1902053754937978,0.0020451052114367485
11,0.6000000000000001,-0.6323117768358679,0.2656213641166687,0.5309109687805176,0.3331989347934723,0.22839176654815674,0.35,4,0,0,0,1.06314218044281,2.453510284423828,37.099185943603516,1.0631420612335205,filtered,2.79739741294896e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17848551250581363,0.003144672140479088
12,0.65,-0.6042902492338464,0.2333371341228485,0.5212823152542114,0.32526344060897827,0.1957722306251526,0.35,4,0,0,0,1.0804935693740845,2.8255515098571777,51.344242095947266,1.0804933309555054,filtered,3.6852516631673714e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16943683404443755,0.00314989872276783
13,0.7000000000000001,-0.5993771299625053,0.19659052789211273,0.5141760110855103,0.32132405042648315,0.1586112082004547,0.35,4,0,0,0,1.12459135055542,4.411503791809082,43.54775619506836,1.12459135055542,passthrough,5.955739757405524e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16415344910289392,0.0029760850593447685
14,0.75,-0.6117465380835577,0.15896499156951904,0.5103028416633606,0.3187299966812134,0.1218995600938797,0.35,5,0,0,0,1.1880415678024292,4.099531173706055,31.543495178222656,1.1880407333374023,filtered,1.2121926540034252e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1607811891400333,0.003256932832300663
15,0.8,-0.6424709113139309,0.1473361998796463,0.5089567303657532,0.3170376121997833,0.11283756792545319,0.35,5,0,0,0,1.2041527032852173,3.5927817821502686,49.3701286315918,1.2412116527557373,filtered,0.0610166387313629,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.9301386322556624e-08,valid,0.15935583247205704,0.0030497759580612183
16,0.8500000000000001,-0.6562407004456248,0.1558176577091217,0.507989764213562,0.3141920864582062,0.12351382523775101,0.35,5,0,0,0,1.147847294807434,4.148773670196533,50.57878112792969,1.2476822137832642,filtered,0.18579795946482644,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.3236822067083125e-08,valid,0.16045772885504794,0.003141907975077629
17,0.9,-0.6646932900267668,0.17871500551700592,0.5064274668693542,0.3095461130142212,0.14801907539367676,0.35,5,0,0,0,1.0874868631362915,3.4089269638061523,40.486507415771484,1.1770728826522827,filtered,0.1928793022082704,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.8734692342501376e-08,valid,0.16034080621396007,0.0031457068398594856
18,0.9500000000000001,-0.6847534102521766,0.2126057893037796,0.5043650269508362,0.3038257360458374,0.18328861892223358,0.35,5,0,0,0,1.0424858331680298,2.243610143661499,36.80467987060547,1.1376539468765259,filtered,0.21175251028800993,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,1.6393041479823012e-07,valid,0.15825446913941693,0.003170168027281761
19,1.0,-0.6907785580180101,0.23273733258247375,0.5017864108085632,0.29762518405914307,0.2048666626214981,0.35,5,0,0,0,0.998514711856842,2.9616074562072754,46.19339370727539,1.0938520431518555,filtered,0.22912056814076143,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,1.5511224710218485e-07,valid,0.15502155447239296,0.002915739081799984
20,1.05,-0.6775461854259905,0.22691300511360168,0.4990655779838562,0.2919604182243347,0.2009129524230957,0.35,5,0,0,0,0.9577821493148804,3.8409228324890137,53.66714859008789,1.0426359176635742,filtered,0.22872061955593476,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,1.2348962807884334e-07,valid,0.15133665709667393,0.0024827132001519203
