episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,20,-17.054453674942778,66.19540292024612,20,0,1,0.7,-0.00545789347961545,0.8097701460123062,0.10145488507300615,0.20000000298023224
2,56,-19.810989649514937,53.01235330104828,36,0,1,0.25,-0.0005934962537139654,0.5003431472513411,0.10337330857709878,0.20000000298023224
3,94,-18.552587918940656,66.14553242921829,38,0,1,0.3157894736842105,-0.004248977173119783,0.582777169189955,0.10586614685900281,0.20000000298023224
4,126,-6.868877420285006,42.712232768535614,32,0,1,0.1875,0.08009160310029984,0.5222572740167379,0.10870172186382,0.20000000298023224
5,147,-14.945335767801904,23.97624284029007,21,0,1,0.09523809523809523,0.07514094561338425,0.4750591828709557,0.11176638104316515,0.20000000298023224
6,177,-20.576108457459874,41.39348655939102,30,0,1,0.2,-0.0029002968221902847,0.5131162186463674,0.11516769870619956,0.20000000298023224
7,231,-41.706566698194365,129.99926260113716,54,0,1,0.5370370370370371,-0.00760281877592206,0.6481344926136511,0.1194026473620187,0.20000000298023224
8,256,-12.009106680715856,47.50665667653084,25,0,1,0.32,0.013000434264540672,0.6202662670612336,0.1241759817185775,0.20000000298023224
9,277,-9.06709344744175,88.53961944580078,21,0,1,1.0,-0.005113033577799797,0.835219973609561,0.13061873553458933,0.20000000298023224
10,341,-13.999737399502491,65.91685480624437,64,0,1,0.171875,-0.00295669655315578,0.38932585634756833,0.13705432708797435,0.20000000298023224
11,581,-242.008277593234,151.5926144681871,240,0,0,0.10833333333333334,0.08964239805936813,0.3066358936174462,0.14328395701049884,0.20000000298023224
12,604,-18.150371415250557,50.68607544898987,23,0,1,0.391304347826087,0.0001747453206917271,0.6820032803908639,0.15010397664230993,0.20000000298023224
13,651,-18.338448445495253,62.83912544697523,47,0,1,0.23404255319148937,-0.007743403781205416,0.4646622435526645,0.15705149662707274,0.20000000298023224
14,733,-61.59764959380001,92.93705100938678,82,0,1,0.2073170731707317,0.0024760013911873102,0.413866475724229,0.1640183299480205,0.20000000298023224
15,800,-20.487596572262515,88.85288941860199,67,0,1,0.2537313432835821,0.0012070367811247706,0.4455655137104775,0.17109990286723883,0.20000000298023224
16,1040,-115.50148407244025,156.7348825596273,240,0,0,0.1375,0.04885369539260864,0.24056201066511373,0.17795392814582878,0.19755348563194275
17,1280,-103.0021124403757,81.94330927357078,240,0,0,0.025,0.11532056331634521,0.2664304553065449,0.1844359673881425,0.1838831603527069
18,1520,-61.602950451737286,187.26914728060365,240,0,0,0.15416666666666667,0.0607522577047348,0.31778811366918186,0.19078404872517513,0.17124885320663452
19,1541,-23.391150335880805,60.058821856975555,21,0,1,0.5714285714285714,-0.0012997144367545843,0.7647058027131217,0.19804469794433174,0.1701882928609848
20,1781,-22.746598134512023,126.32454565912485,240,0,0,0.09583333333333334,0.010389337316155434,0.23885227357968689,0.20500549083932038,0.15856802463531494
21,1805,-11.762458322858375,35.664133846759796,24,0,1,0.20833333333333334,0.0380231998860836,0.5276722436149915,0.21216124687803373,0.15745322406291962
22,1881,-23.724678694303496,155.13999758660793,76,0,1,0.4473684210526316,0.0018965250346809626,0.5939473366658938,0.2197798729936707,0.15398390591144562
23,1919,-16.057417565952633,91.06115445494652,38,0,1,0.5,-0.0009358504321426153,0.68581985407754,0.2280157408884593,0.15228697657585144
24,2005,-16.69812505884172,68.53525039926171,86,0,1,0.12790697674418605,-0.001288593397475779,0.32017733022397343,0.23603827614664372,0.14851920306682587
25,2034,-14.536100249320281,72.47240582108498,29,0,1,0.5172413793103449,-0.009430130943655968,0.6714622696925854,0.24470920888021347,0.1472683846950531
26,2066,-19.764535665416318,45.38857580721378,32,0,1,0.21875,0.06170685961842537,0.5121429939754307,0.2534557914740925,0.14590533077716827
27,2306,-109.72216870321694,111.39777380786836,240,0,0,0.07916666666666666,0.04851345345377922,0.22665739086611816,0.26179712363371055,0.13613706827163696
28,2324,-9.555414687975105,38.424542635679245,18,0,1,0.3333333333333333,0.016899636015295982,0.690252368648847,0.2705887375918944,0.13543593883514404
29,2353,-15.044414498536682,34.51483692228794,29,0,1,0.13793103448275862,0.06672259420156479,0.500511618009929,0.2793358542473809,0.1343144029378891
30,2383,-16.16459654980012,48.75232747197151,30,0,1,0.26666666666666666,-0.010183548554778099,0.5584109157323838,0.2882581538612926,0.13316650688648224
31,2396,-9.306749542395133,25.465988904237747,13,0,1,0.23076923076923078,0.07805696874856949,0.651229915710596,0.29751379960621016,0.13267302513122559
32,2412,-14.506987829442151,44.16495209932327,16,0,1,0.5,-0.007702567148953676,0.7603095062077045,0.3074868178169857,0.13207170367240906
33,2442,-3.6919310219990447,81.0984658896923,30,0,1,0.5666666666666667,-0.006107755471020937,0.7366155296564102,0.31811282621538406,0.1309507191181183
34,2476,-22.239915972368387,72.51627419888973,34,0,1,0.4117647058823529,-0.0010927027324214578,0.6622433587908745,0.32907394999090495,0.12969766557216644
35,2716,-161.11485722764522,192.26035810261965,240,0,0,0.15,0.0523306243121624,0.35108482542758185,0.3396875599903636,0.12121161818504333
36,2733,-14.107120471011172,45.009986877441406,17,0,1,0.47058823529411764,-0.009011631831526756,0.7652933457318474,0.35089431263330345,0.12063576281070709
37,2763,-7.290334658104169,37.48576395213604,30,0,1,0.16666666666666666,0.032020073384046555,0.48285879840453466,0.3619654903766319,0.1196310892701149
38,2778,20.373093095954555,7.332444563508034,15,1,0,0.0,0.13630475103855133,0.48882963756720227,0.3725275240515775,0.11913085728883743
39,2812,-6.122881884018071,92.01015238463879,34,0,1,0.5882352941176471,-0.0005794620374217629,0.7061809524893761,0.3837145465190206,0.11799836903810501
40,2846,-28.352835377396207,38.76290516555309,34,0,1,0.14705882352941177,0.048141490668058395,0.4636148578103851,0.3947122605861143,0.11688240617513657
41,2872,-6.945779904485377,58.6426520049572,26,0,1,0.4230769230769231,0.0036348721478134394,0.6785635386522,0.406087832257641,0.11604256927967072
42,2923,-11.557479715568775,69.56799201667309,51,0,1,0.23529411764705882,-0.0025578371714800596,0.5013331767975115,0.4173766644830097,0.11442095786333084
