step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
48,2.45,-0.2632799209764971,0.10537443310022354,0.2991912364959717,0.402132511138916,0.09741988778114319,0.35,3,0,0,0,0.5509573221206665,0.2796553671360016,14.980396270751953,0.5871284604072571,1.0,0.23878288164857897,0,0,0,0,0.08561910235296297,0.0,filtered,0.17152733145449708,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.23878288164857897,0.396675182|0.411675162|0.241602879|0.238782882|0.327058313|0.358618737,0.546675182|0.561675162|0.391602879|0.388782882|0.477058313|0.508618737,0.516675182|0.531675162|0.361602879|0.358782882|0.447058313|0.478618737,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0150705827|0.0199667946|0.0291243627|0.0133191151,-0.0787904394|0|-0.111085264|-0.123801|-0.133384123|-0.126310498,1.50791029|1.64670065|0.870396835|0.851297321|1.20397349|1.32148356,0.512641072|0.187104329|0.533418477,-0.0356687307|-0.125761181|-0.0347223654,0.0030000517144799232,0.0007908567786216736,0.0008283080533146858,0.0013251593336462975
49,2.5,-0.26504585903546396,0.10971248894929886,0.29795539379119873,0.39686059951782227,0.10141890496015549,0.35,3,0,0,0,0.5432905554771423,0.4868818521499634,6.07702112197876,0.5817127823829651,1.0,0.23360010472614812,0,0,0,0,0.08561910235296297,0.0,filtered,0.18211257820875293,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.23360010472614812,0.392757988|0.407757988|0.236822732|0.233600105|0.321839512|0.352949483,0.542757988|0.557757988|0.386822732|0.383600105|0.471839512|0.502949483,0.512757988|0.527757988|0.356822732|0.353600105|0.441839512|0.472949483,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0137879602|0.0186745385|0.0277433032|0.0108156941,-0.0779092786|0|-0.110322329|-0.123529027|-0.133419165|-0.126282011,1.49312267|1.63103195|0.850756558|0.82954593|1.18168219|1.29633162,0.51085794|0.180816337|0.531682551,-0.0356687307|-0.125761181|-0.0347223654,0.0032401010394096375,0.0009169066324830055,0.0008871722966432571,0.001359867863357067
50,2.5500000000000003,-0.2649203066119938,0.11444547772407532,0.2965429425239563,0.39153075218200684,0.10579309612512589,0.35,3,0,0,0,0.5374149084091187,0.48495543003082275,9.41396427154541,0.5739416480064392,1.0,0.22836588296838822,0,0,0,0,0.08561910235296297,0.0,filtered,0.18040877081818316,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.22836588296838822,0.388885229|0.403885159|0.232016623|0.228365883|0.316549989|0.347156588,0.538885229|0.553885159|0.382016623|0.378365883|0.466549989|0.497156588,0.508885229|0.523885159|0.352016623|0.348365883|0.436549989|0.467156588,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0125624532|0.0172236154|0.0256882375|0.00909151234,-0.0770130186|0|-0.109560888|-0.123277093|-0.133454153|-0.126246142,1.4785279|1.61554064|0.831068056|0.807410054|1.15843404|1.27147172,0.509074807|0.174528345|0.529946625,-0.0356687307|-0.125761181|-0.0347223654,0.0030498430132865906,0.0007736645638942719,0.0008520586416125298,0.0013601817190647125
51,2.6,-0.2632572148229224,0.11956339329481125,0.29486283659935,0.3861362338066101,0.11053066700696945,0.35,3,0,0,0,0.5358444452285767,0.6895169019699097,7.382936954498291,0.5694186687469482,1.0,0.22307135442161785,0,0,0,0,0.08561910235296297,0.0,filtered,0.1754533128777236,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.954598715802149e-07,valid,0.22307135442161785,0.385057664|0.400057664|0.227187806|0.223071354|0.311155786|0.341280176,0.535057664|0.550057664|0.377187806|0.373071354|0.461155786|0.491280176,0.505057664|0.520057664|0.347187806|0.343071354|0.431155786|0.461280176,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0113087405|0.0156574467|0.0233484117|0.00814956022,-0.0761014922|0|-0.108785874|-0.123041292|-0.133492631|-0.126213122,1.46412916|1.60023066|0.811274091|0.784901573|1.13447892|1.24705714,0.507291675|0.168240353|0.5282107,-0.0356687307|-0.125761181|-0.0347223654,0.0030606919899582863,0.0009468011558055878,0.0007926644757390022,0.0012668566778302193
52,2.6500000000000004,-0.26120035163547184,0.12473164498806,0.29290831089019775,0.38068920373916626,0.11529742926359177,0.35,3,0,0,0,0.5434086322784424,0.7720896005630493,5.552264213562012,0.5753100514411926,1.0,0.21770990732758888,0,0,0,0,0.08561910235296297,0.0,filtered,0.17489746174252724,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.438028009661065e-07,valid,0.21770990732758888,0.381276061|0.39627606|0.222335774|0.217709907|0.305642226|0.335359007,0.531276061|0.54627606|0.372335774|0.367709907|0.455642226|0.485359007,0.501276061|0.51627606|0.342335774|0.337709907|0.425642226|0.455359007,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.010622381|0.0143751835|0.0205746679|0.0069070009,-0.0751745377|0|-0.107990934|-0.122821022|-0.13353749|-0.126190703,1.44992971|1.58510424|0.791974545|0.762393791|1.10960608|1.22215232,0.505508542|0.161952361|0.526474774,-0.0356687307|-0.125761181|-0.0347223654,0.0029607219621539116,0.0007975492626428604,0.0008104089647531509,0.0012978315353393555
53,2.7,-0.2613149565200831,0.1298423707485199,0.290812611579895,0.3752068281173706,0.1199866384267807,0.35,3,0,0,0,0.5493127107620239,0.7157042026519775,7.085016250610352,0.5806190967559814,1.0,0.2122953465980515,0,0,0,0,0.08561910235296297,0.0,filtered,0.17663616627060463,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.126620314509754e-07,valid,0.2122953465980515,0.377541194|0.392541194|0.217490918|0.212295347|0.299987034|0.329377056,0.527541194|0.542541194|0.367490918|0.362295347|0.449987034|0.479377056,0.497541194|0.512541194|0.337490918|0.332295347|0.419987034|0.449377056,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0107062394|0.0134678107|0.0172177807|0.00474103926,-0.0742319992|0|-0.107149681|-0.122605112|-0.133589967|-0.126184462,1.43593278|1.57016478|0.773520228|0.740044086|1.08357595|1.1960648,0.50372541|0.155664369|0.524738848,-0.0356687307|-0.125761181|-0.0347223654,0.0029399823397397995,0.0007764576002955437,0.0008278200402855873,0.0012851264327764511
54,2.75,-0.262973682069756,0.1345456838607788,0.2886865437030792,0.3697236180305481,0.12425099313259125,0.35,3,0,0,0,0.5568758249282837,0.4168807864189148,8.17736530303955,0.5900661945343018,1.0,0.20684666679895736,0,0,0,0,0.08561910235296297,0.0,filtered,0.18574681120222422,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.1320854368835e-07,valid,0.20684666679895736,0.373853847|0.388853847|0.212695229|0.206846667|0.294160926|0.323287628,0.523853847|0.538853847|0.362695229|0.356846667|0.444160926|0.473287628,0.493853847|0.508853847|0.332695229|0.326846667|0.414160926|0.443287628,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0114094201|0.0132593745|0.0147130401|0.00229447301,-0.0732737275|0|-0.106231202|-0.122380799|-0.133647071|-0.126190882,1.42214166|1.55541539|0.755959132|0.718265242|1.05770967|1.1692541,0.501942277|0.149376377|0.523002923,-0.0356687307|-0.125761181|-0.0347223654,0.003001576289534569,0.0007936479523777962,0.0007794816046953201,0.0013777753338217735
55,2.8000000000000003,-0.26869948143384537,0.13991089165210724,0.28670743107795715,0.3642195165157318,0.12915511429309845,0.35,3,0,0,0,0.5467199087142944,0.3211691677570343,9.865795135498047,0.5870347619056702,1.0,0.20139947233434874,0,0,0,0,0.08561910235296297,0.0,filtered,0.20610996414401547,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.502743501801567e-07,valid,0.20139947233434874,0.37021481|0.38521481|0.207983834|0.201399472|0.288206531|0.317075746,0.52021481|0.53521481|0.357983834|0.351399472|0.438206531|0.467075746,0.49021481|0.50521481|0.327983834|0.321399472|0.408206531|0.437075746,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0111662385|0.0125830935|0.0130402495|0.000907500756,-0.0722995805|0|-0.105228562|-0.122140932|-0.133706259|-0.126204555,1.40855966|1.54085924|0.737873011|0.69604005|1.03216011|1.14300593,0.500159144|0.143088385|0.521266997,-0.0356687307|-0.125761181|-0.0347223654,0.0030426252633333206,0.0008259555324912071,0.0007863100618124008,0.001376032829284668
56,2.85,-0.2716653134281799,0.1454506367444992,0.28471213579177856,0.3587001860141754,0.13421057164669037,0.35,3,0,0,0,0.5481384992599487,0.2826888859272003,6.8754801750183105,0.5925688743591309,1.0,0.19593021454616177,0,0,0,0,0.08561910235296297,0.0,filtered,0.21882317217733072,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.449909928720829e-07,valid,0.19593021454616177,0.366624636|0.381624636|0.203311342|0.195930215|0.282166298|0.31079545,0.516624636|0.531624636|0.353311342|0.345930215|0.432166298|0.46079545,0.486624636|0.501624636|0.323311342|0.315930215|0.402166298|0.43079545,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0106438383|0.0120193898|0.0123756278|0.000692373536,-0.0713094323|0|-0.104190213|-0.121908306|-0.133760032|-0.126206036,1.39518911|1.52649855|0.719698994|0.673831942|1.00728079|1.11766814,0.498375684|0.136800393|0.519531071,-0.0356687307|-0.125761181|-0.0347223654,0.003981045447289944,0.0008195629343390465,0.0012005716562271118,0.001904699020087719
57,2.9000000000000004,-0.2728267601180596,0.15099948644638062,0.2826046943664551,0.3531772196292877,0.13925360143184662,0.35,3,0,0,0,0.5610378384590149,0.5512964129447937,8.051109313964844,0.604232132434845,1.0,0.1904439940215783,0,0,0,0,0.08561910235296297,0.0,filtered,0.21917204390797806,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.935773982169867e-07,valid,0.1904439940215783,0.36308435|0.37808435|0.198665045|0.190443994|0.276090269|0.30450464,0.51308435|0.52808435|0.348665045|0.340443994|0.426090269|0.45450464,0.48308435|0.49808435|0.318665045|0.310443994|0.396090269|0.42450464,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0109897809|0.0117373747|0.010696717|-3.34302587e-05,-0.0703031484|0|-0.10313331|-0.121687872|-0.13381322|-0.126204652,1.38203425|1.5123374|0.702516652|0.651825478|0.981244573|1.09178048,0.496592194|0.130512401|0.517795146,-0.0356687307|-0.125761181|-0.0347223654,0.004425649531185627,0.0011797938495874405,0.0012247180566191673,0.0019417516887187958
58,2.95,-0.2784545369034575,0.15762820839881897,0.2805657982826233,0.34761208295822144,0.1453496813774109,0.35,3,0,0,0,0.5820866227149963,0.9598107933998108,11.332862854003906,0.6271743178367615,1.0,0.18495498884846673,0,0,0,0,0.08561910235296297,0.0,filtered,0.2292296911569779,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.785177937689626e-07,valid,0.18495498884846673,0.35959478|0.37459478|0.194091334|0.184954989|0.269927506|0.298178103,0.50959478|0.52459478|0.344091334|0.334954989|0.419927506|0.448178103,0.47959478|0.49459478|0.314091334|0.304954989|0.389927506|0.418178103,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0111939501|0.0106687499|0.00717003933|-0.0012757919,-0.0692806077|0|-0.102010917|-0.121461726|-0.133870114|-0.126213398,1.36909851|1.49837912|0.685548369|0.62902698|0.953009948|1.06522322,0.494808704|0.124224395|0.51605922,-0.0356687307|-0.125761181|-0.0347223654,0.003209143877029419,0.0010559139773249626,0.0007964139804244041,0.0012941984459757805
59,3.0,-0.2912413991794994,0.1645115464925766,0.27894508838653564,0.34200599789619446,0.15167565643787384,0.35,3,0,0,0,0.6267461180686951,1.6790059804916382,16.87556266784668,0.6692675948143005,1.0,0.17942409735257703,0,0,0,0,0.08561910235296297,0.0,filtered,0.2312179518681741,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.253425564843514e-07,valid,0.17942409735257703,0.356156735|0.371156735|0.189587301|0.179424097|0.263585875|0.291790615,0.506156735|0.521156735|0.339587301|0.329424097|0.413585875|0.441790615,0.476156735|0.491156735|0.309587301|0.299424097|0.383585875|0.411790615,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0132276545|0.00968217361|0.000417212605|-0.00513767235,-0.0682416921|0|-0.100806129|-0.12123324|-0.133924976|-0.126220099,1.35638525|1.48462694|0.670770728|0.606145323|0.920835735|1.03580469,0.493025213|0.117936313|0.514323294,-0.0356687307|-0.125761181|-0.0347223654,0.004462897777557373,0.0013432474806904793,0.0012042531743645668,0.0018304968252778053
60,3.0500000000000003,-0.31799435862183173,0.1725037395954132,0.2783816456794739,0.33632349967956543,0.15908090770244598,0.35,3,0,0,0,0.6901600360870361,2.529637336730957,23.481168746948242,0.7310885190963745,1.0,0.17385718253782312,0,0,0,0,0.08561910235296297,0.0,filtered,0.23822668883372478,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,7.572774753765443e-07,valid,0.17385718253782312,0.352771047|0.367771017|0.185253484|0.173857183|0.256905892|0.285214363,0.502771047|0.517771017|0.335253484|0.323857183|0.406905892|0.435214363,0.472771047|0.487771017|0.305253484|0.293857183|0.376905892|0.405214363,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0155703001|0.00794399576|-0.00846694953|-0.010395035,-0.0671863165|0|-0.0994203902|-0.12097078|-0.133969252|-0.126209257,1.34389787|1.47108407|0.657163845|0.582401946|0.885187369|1.00425316,0.491241723|0.111648232|0.512587368,-0.0356687307|-0.125761181|-0.0347223654,0.004994462244212627,0.0014506988227367401,0.0013908715918660164,0.002054438926279545
61,3.1,-0.35093578435979633,0.17950530350208282,0.2792063057422638,0.33062833547592163,0.16547298431396484,0.35,3,0,0,0,0.7654941082000732,2.5966851711273193,15.462907791137695,0.8024623394012451,1.0,0.16821915784506203,0,0,0,0,0.08561910235296297,0.0,filtered,0.2381937145491759,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,6.287894963631635e-07,valid,0.16821915784506203,0.349438541|0.364438541|0.181116355|0.168219158|0.2497856|0.278386729,0.499438541|0.514438541|0.331116355|0.318219158|0.3997856|0.428386729,0.469438541|0.484438541|0.301116355|0.288219158|0.3697856|0.398386729,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0183266377|0.00745412932|-0.0141481956|-0.014451693,-0.0661143942|0|-0.0978247773|-0.120670954|-0.133980241|-0.126129901,1.33163977|1.45775416|0.644967281|0.559659807|0.851013963|0.972965323,0.489458233|0.10536015|0.510851443,-0.0356687307|-0.125761181|-0.0347223654,0.0029103318229317665,0.0007866835221648216,0.0008149174973368645,0.0012572165578603745
62,3.1500000000000004,-0.37508651728989895,0.18509282171726227,0.2809697091579437,0.32500123977661133,0.17043693363666534,0.35,3,0,0,0,0.8476197719573975,1.9091336727142334,24.611263275146484,0.8823627829551697,1.0,0.16257523295141552,0,0,0,0,0.08561910235296297,0.0,filtered,0.24274426784011197,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,4.905935947763229e-07,valid,0.16257523295141552,0.346160047|0.361160047|0.177205269|0.162575233|0.242389723|0.271374767,0.496160047|0.511160047|0.327205269|0.312575233|0.392389723|0.421374767,0.466160047|0.481160047|0.297205269|0.282575233|0.362389723|0.391374767,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0202646871|0.00852939315|-0.0139061346|-0.0138807001,-0.0650258498|0|-0.0960472466|-0.120323468|-0.133938867|-0.125943043,1.31961434|1.44464019|0.633038518|0.538506857|0.821713891|0.945675326,0.487674743|0.0990720689|0.509115517,-0.0356687307|-0.125761181|-0.0347223654,0.004501845687627792,0.0013839099556207657,0.001206907443702221,0.0018218141049146652
63,3.2,-0.3962863172507963,0.19451984763145447,0.28324463963508606,0.3193020522594452,0.17919304966926575,0.35,3,0,0,0,0.88071209192276,1.9043877124786377,34.5995979309082,0.9265848398208618,1.0,0.15700525945049326,0,0,0,0,0.08561910235296297,0.0,filtered,0.28548787740143156,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,4.1483631321725944e-07,valid,0.15700525945049326,0.342936397|0.357936397|0.173482932|0.157005259|0.235013882|0.264408905,0.492936397|0.507936397|0.323482932|0.307005259|0.385013882|0.414408905,0.462936397|0.477936397|0.293482932|0.277005259|0.355013882|0.384408905,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0153617047|0.00654146887|-0.0096481054|-0.00848221067,-0.0639206202|0|-0.0941751092|-0.11993444|-0.133849584|-0.125663175,1.30782497|1.43174559|0.615118323|0.514628067|0.796557839|0.923490234,0.485891253|0.0927839875|0.507379591,-0.0356687307|-0.125761181|-0.0347223654,0.0041531845927238464,0.001462351530790329,0.0012961272150278091,0.0013026325032114983
64,3.25,-0.41416131145501167,0.20463357865810394,0.2857967019081116,0.3135218620300293,0.18858379125595093,0.35,3,0,0,0,0.9081037640571594,1.5202046632766724,8.437054634094238,0.9563242197036743,1.0,0.15135170232870743,0,0,0,0,0.08561910235296297,0.0,filtered,0.2974509339559355,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,3.1971155736720824e-07,valid,0.15135170232870743,0.339768427|0.354768427|0.169599062|0.151351702|0.227852882|0.257600493,0.489768427|0.504768427|0.319599062|0.301351702|0.377852882|0.407600493,0.459768427|0.474768427|0.289599062|0.271351702|0.347852882|0.377600493,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0105896106|0.00446520193|-0.00635097678|-0.00993548764,-0.0627986547|0|-0.0924811147|-0.119621721|-0.133728333|-0.125886905,1.29627505|1.41907371|0.596504743|0.49025029|0.771332219|0.894579579,0.484107763|0.0864959061|0.505643666,-0.0356687307|-0.125761181|-0.0347223654,0.004488114267587662,0.001298312097787857,0.0012874985113739967,0.00181566271930933
65,3.3000000000000003,-0.4251633844583552,0.21335624158382416,0.28832200169563293,0.30773788690567017,0.1965452879667282,0.35,3,0,0,0,0.9443644881248474,0.9622544646263123,25.93630027770996,0.9890958070755005,1.0,0.1456060889763109,0,0,0,0,0.08561910235296297,0.0,filtered,0.2918035038891793,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,2.391810221685775e-07,valid,0.1456060889763109,0.336656975|0.351656975|0.165552357|0.145606089|0.220860349|0.250630445,0.486656975|0.501656975|0.315552357|0.295606089|0.370860349|0.400630445,0.456656975|0.471656975|0.285552357|0.265606089|0.340860349|0.370630445,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00873838627|0.00410942313|-0.00398790573|-0.0149711033,-0.0616599167|0|-0.0909490212|-0.119382851|-0.13358836|-0.12610222,1.28496798|1.4066279|0.579998794|0.467150928|0.74586513|0.861448457,0.482324272|0.0802078247|0.50390774,-0.0356687307|-0.125761181|-0.0347223654,0.0028913114219903946,0.0007788185030221939,0.0007701767608523369,0.001289650797843933
66,3.35,-0.42861447079037845,0.22289174795150757,0.290377676486969,0.3019352853298187,0.2052755206823349,0.35,3,0,0,0,0.96573406457901,0.9065682291984558,11.550500869750977,1.0117782354354858,1.0,0.13985311054388805,0,0,0,0,0.08561910235296297,0.0,filtered,0.2995728384332631,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,1.8888527172911118e-07,valid,0.13985311054388805,0.33360288|0.348602849|0.161486196|0.139853111|0.213991722|0.243382643,0.48360288|0.498602849|0.311486196|0.289853111|0.363991722|0.393382643,0.45360288|0.468602849|0.281486196|0.259853111|0.333991722|0.363382643,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00663634609|0.00346756039|-0.00208378092|-0.0212913846,-0.0605043834|0|-0.0894659832|-0.119167546|-0.133441724|-0.126202087,1.27390714|1.3944114|0.563115149|0.443712456|0.720441383|0.826037098,0.480540782|0.0739197433|0.502171814,-0.0356687307|-0.125761181|-0.0347223654,0.0029093706980347633,0.0007680924609303474,0.0008165743201971054,0.00127407256513834
67,3.4000000000000004,-0.43535898817968655,0.23370672762393951,0.2920985519886017,0.29608219861984253,0.2152319997549057,0.35,3,0,0,0,0.9707982540130615,0.5776969790458679,11.692002296447754,1.0211976766586304,1.0,0.13407651224369266,0,0,0,0,0.08561910235296297,0.0,filtered,0.3082636563231516,0,1,12,workspace_y_lower|joint_3_velocity_lower,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.13407651224369266,0.330606982|0.345606982|0.157385878|0.134076512|0.207222795|0.235801673,0.480606982|0.495606982|0.307385878|0.284076512|0.357222795|0.385801673,0.450606982|0.465606982|0.277385878|0.254076512|0.327222795|0.355801673,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00408207874|0.00220185643|-0.00104860016|-0.0288683595,-0.059332047|0|-0.0880292559|-0.118986642|-0.13331226|-0.126228259,1.26309588|1.38242793|0.545596333|0.419521263|0.694530322|0.788110072,0.478757292|0.0676316619|0.500435889,-0.0356687307|-0.125761181|-0.0347223654,0.0028866855427622795,0.0007634656503796577,0.0007627028971910477,0.001309216022491455
68,3.45,-0.44873698606008505,0.24476087093353271,0.2938358187675476,0.29019179940223694,0.22537517547607422,0.35,3,0,0,0,0.981253445148468,0.5131892561912537,10.809603691101074,1.032497763633728,1.0,0.1282431859032753,0,0,0,0,0.08561910235296297,0.0,filtered,0.3111533741001578,0,1,12,workspace_y_lower|joint_3_velocity_lower,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.1282431859032753,0.327669946|0.342669906|0.153226172|0.128243186|0.200510196|0.227834002,0.477669946|0.492669906|0.303226172|0.278243186|0.350510196|0.377834002,0.447669946|0.462669906|0.273226172|0.248243186|0.320510196|0.347834002,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00210418973|0.00126893744|-0.000218254925|-0.0368453735,-0.0581429165|0|-0.086645586|-0.118848367|-0.133196771|-0.12617414,1.25253687|1.37067962|0.528363293|0.395393314|0.668625759|0.748316497,0.476973802|0.0613435805|0.498699695,-0.0356687307|-0.125761181|-0.0347223654,0.0029840609058737755,0.0008240006864070892,0.0008166395127773285,0.0012865839526057243
69,3.5,-0.46186563995796065,0.25602465867996216,0.29556334018707275,0.28427913784980774,0.23567622900009155,0.35,3,0,0,0,0.9910004734992981,0.5497235655784607,4.588073253631592,1.0398794412612915,1.0,0.12236856822489914,0,0,0,0,0.08561910235296297,0.0,filtered,0.3132954996120285,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,1.1121986068229894e-07,valid,0.12236856822489914,0.324792729|0.339792729|0.14903401|0.122368568|0.193844572|0.219471873,0.474792729|0.489792729|0.29903401|0.272368568|0.343844572|0.369471873,0.444792729|0.459792729|0.26903401|0.242368568|0.313844572|0.339471873,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000721383361|0.000682959525|0.000453226938|-0.0442571801,-0.0569370143|0|-0.0852970205|-0.118736615|-0.133076835|-0.12599208,1.2422339|1.35917092|0.511560404|0.371420618|0.642754681|0.707638232,0.475190312|0.0550554991|0.496963412,-0.0356687307|-0.125761181|-0.0347223654,0.0030205920338630676,0.0009291982278227806,0.0007951622828841209,0.0012439973652362823
70,3.5500000000000003,-0.4774751647868291,0.26729249954223633,0.29741019010543823,0.2783663868904114,0.24593406915664673,0.35,3,0,0,0,0.995445966720581,0.5807267427444458,4.935275077819824,1.0438816547393799,1.0,0.11646924726812466,0,0,0,0,0.08561910235296297,0.0,filtered,0.3126048990547769,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,9.387509857655685e-08,valid,0.11646924726812466,0.321976225|0.336976225|0.144838538|0.116469247|0.187218384|0.210963094,0.471976225|0.486976225|0.294838538|0.266469247|0.337218384|0.360963094,0.441976225|0.456976225|0.264838538|0.236469247|0.307218384|0.330963094,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000180953614|0.000590458518|0.000973818814|-0.0432634875,-0.0557143806|0|-0.0839607032|-0.118640403|-0.132952012|-0.125562362,1.23219052|1.3479049|0.495574404|0.347827045|0.616895341|0.675026528,0.473406821|0.0487674177|0.495227128,-0.0356687307|-0.125761181|-0.0347223654,0.0032678907737135887,0.0009729498997330666,0.0008207820355892181,0.0014198878780007362
71,3.6,-0.4888908339096099,0.27869296073913574,0.2991431951522827,0.2724703252315521,0.25627902150154114,0.35,3,0,0,0,0.9987281560897827,0.5520861744880676,6.797916889190674,1.0468368530273438,1.0,0.11057022177220979,0,0,0,0,0.08561910235296297,0.0,filtered,0.31207995529478555,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,7.854127553191814e-08,valid,0.11057022177220979,0.319221271|0.334221271|0.14068271|0.110570222|0.180625246|0.202527975,0.469221271|0.484221271|0.29068271|0.260570222|0.330625246|0.352527975,0.439221271|0.454221271|0.26068271|0.230570222|0.300625246|0.322527975,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000252384961|0.000845595384|0.00138001759|-0.0423007983,-0.0544750737|0|-0.0826077984|-0.118541334|-0.132811952|-0.125103014,1.22241001|1.33688508|0.480375427|0.324585149|0.591069051|0.642708087,0.471623331|0.0424793363|0.493490845,-0.0356687307|-0.125761181|-0.0347223654,0.00302316527813673,0.0007675867527723312,0.000922664999961853,0.0012619886547327042
72,3.6500000000000004,-0.49728496288131285,0.2906586527824402,0.3005819320678711,0.2665908634662628,0.267140656709671,0.35,3,0,0,0,1.0037665367126465,0.5481774210929871,4.8250932693481445,1.0522534847259521,1.0,0.10468902100187108,0,0,0,0,0.08561910235296297,0.0,filtered,0.31416042946718026,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,6.607396502156249e-08,valid,0.10468902100187108,0.316528697|0.331528697|0.136599054|0.104689021|0.174059213|0.194164383,0.466528697|0.481528697|0.286599054|0.254689021|0.324059213|0.344164383,0.436528697|0.451528697|0.256599054|0.224689021|0.294059213|0.314164383,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000210904586|0.00107623521|0.00186575935|-0.0417422651,-0.0532191701|0|-0.0812143383|-0.118434175|-0.13266867|-0.124637428,1.21289562|1.32611479|0.465392782|0.301398144|0.565433943|0.610277839,0.469839841|0.0361912549|0.491754562,-0.0356687307|-0.125761181|-0.0347223654,0.0046561481431126595,0.0012616980820894241,0.0014517707750201225,0.0018614642322063446
