step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.37403157701650824,0.16768911480903625,0.4472948908805847,0.29403674602508545,0.1472896784543991,0.35,3,0,0,0,0.40523961186408997,8.104791641235352,162.09584045410156,0.458015501499176,1.0,0.15732721899058416,0,0,0,0,0.15732721899058416,0.0,filtered,0.06282332280793945,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15732721899058416,0.387169038|0.402169038|0.170512955|0.157327219|0.248817818|0.283700637,0.507169038|0.522169038|0.290512955|0.277327219|0.368817818|0.403700637,0.507169038|0.522169038|0.290512955|0.277327219|0.368817818|0.403700637,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0721630745|0.0816200151|0.0767236129|0.0608284739,-0.0906133484|0|-0.108145205|-0.129124561|-0.132684906|-0.130982024,1.4580628|1.60867615|0.64606969|0.58180433|0.939309979|1.064649,0.323719412|-0.432606488|0.478497297,0.0373959802|0.133633539|-0.042507451,0.003971216268837452,0.0009971018880605698,0.0010668756440281868,0.0018319208174943924
1,0.1,-0.15185669553020723,0.15127290785312653,0.42683878540992737,0.29486650228500366,0.1313774138689041,0.35,3,0,0,0,0.6588470339775085,6.64152717590332,135.592529296875,0.6588470339775085,1.0,0.15478844593192748,0,0,0,0,0.15732721899058416,0.0,passthrough,1.271266425562336e-11,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15478844593192748,0.382663181|0.397663181|0.168426775|0.154788446|0.246141383|0.280448501,0.502663181|0.517663181|0.288426775|0.274788446|0.366141383|0.400448501,0.502663181|0.517663181|0.288426775|0.274788446|0.366141383|0.400448501,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.131612091|0.151331061|0.145600362|0.114652948,-0.0896176874|0|-0.106436752|-0.127879774|-0.13191466|-0.130457273,1.44103504|1.59065272|0.698882438|0.64260507|0.998251235|1.10598968,0.325589091|-0.425924927|0.476371914,0.0373959802|0.133633539|-0.042507451,0.0035435575991868973,0.0009517977014183998,0.0009914813563227654,0.0015371059998869896
2,0.15000000000000002,-0.07116804561087064,0.14737629890441895,0.4042646884918213,0.2979472875595093,0.12842603027820587,0.35,3,0,0,0,0.7664894461631775,5.714555740356445,118.77479553222656,0.7664890289306641,1.0,0.15593759097366816,0,0,0,0,0.15732721899058416,0.0,filtered,7.905290529249795e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15593759097366816,0.378207627|0.393207627|0.169564271|0.155937591|0.246991312|0.279910355,0.498207627|0.513207627|0.289564271|0.275937591|0.366991312|0.399910355,0.498207627|0.513207627|0.289564271|0.275937591|0.366991312|0.399910355,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.1643768|0.193923463|0.194745102|0.159535772,-0.0886011458|0|-0.104062554|-0.12566693|-0.130760458|-0.129923713,1.42422936|1.57283051|0.738571329|0.692006897|1.05194989|1.14925348,0.327458769|-0.419243366|0.474246532,0.0373959802|0.133633539|-0.042507451,0.00570458360016346,0.0017554452642798424,0.0017036348581314087,0.002109238877892494
3,0.2,-0.04271970755850539,0.1421416997909546,0.38239386677742004,0.30234166979789734,0.12434522807598114,0.35,3,0,0,0,0.858519434928894,4.245774269104004,71.33040618896484,0.8585193753242493,1.0,0.15941723894684656,0,0,0,0,0.15732721899058416,0.0,filtered,2.4454343848375986e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15941723894684656,0.373803427|0.388803427|0.172601405|0.159417239|0.250333016|0.281562861,0.493803427|0.508803427|0.292601405|0.279417239|0.370333016|0.401562861,0.493803427|0.508803427|0.292601405|0.279417239|0.370333016|0.401562861,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.184860595|0.219408196|0.223801471|0.190404388,-0.0875633827|0|-0.101295961|-0.122920146|-0.129637287|-0.129675903,1.40765033|1.55521371|0.773970253|0.734157005|1.09549625|1.18697993,0.329328448|-0.412561804|0.472121149,0.0373959802|0.133633539|-0.042507451,0.00572572834789753,0.0016502197831869125,0.0016950750723481178,0.0022789612412452698
4,0.25,-0.01310684602474517,0.1362289935350418,0.36102965474128723,0.307563841342926,0.119686059653759,0.35,3,0,0,0,0.9435154795646667,2.7365047931671143,44.869632720947266,0.9435152411460876,1.0,0.1642564211883495,0,0,0,0,0.15732721899058416,0.0,filtered,3.4743145831278193e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1642564211883495,0.369451652|0.384451652|0.176778432|0.164256421|0.255102715|0.284581447,0.489451652|0.504451652|0.296778432|0.284256421|0.375102715|0.404581447,0.489451652|0.504451652|0.296778432|0.284256421|0.375102715|0.404581447,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.197330858|0.234500884|0.241834762|0.207175473,-0.0865040623|0|-0.0982447979|-0.119873213|-0.12863135|-0.130949928,1.39130254|1.53780661|0.806199789|0.771653356|1.13361427|1.21455133,0.331198126|-0.405880243|0.469995767,0.0373959802|0.133633539|-0.042507451,0.005421529524028301,0.0014660963788628578,0.0016500940546393394,0.0022124433889985085
5,0.30000000000000004,0.01831769798004068,0.13023260235786438,0.3399159014225006,0.3131178617477417,0.11494835466146469,0.35,3,0,0,0,0.998388409614563,2.0288403034210205,51.163387298583984,0.99838787317276,1.0,0.16996801245080556,0,0,0,0,0.15732721899058416,0.0,filtered,1.1751350730518349e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.16996801245080556,0.365153387|0.380153387|0.181711159|0.169968012|0.260781129|0.288301668,0.485153387|0.500153387|0.301711159|0.289968012|0.380781129|0.408301668,0.485153387|0.500153387|0.301711159|0.289968012|0.380781129|0.408301668,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.198380227|0.239100315|0.254731696|0.220183054,-0.0854228551|0|-0.0949424837|-0.116531441|-0.127540408|-0.132313244,1.37519069|1.52061355|0.830282378|0.802440924|1.1703158|1.24107648,0.333067805|-0.399198681|0.467870384,0.0373959802|0.133633539|-0.042507451,0.005528612062335014,0.001811770722270012,0.0014554839581251144,0.0021564075723290443
6,0.35000000000000003,0.020935295558767553,0.12470489740371704,0.32039254903793335,0.3184676170349121,0.11058760434389114,0.35,3,0,0,0,1.014470100402832,2.1849005222320557,29.53020668029785,1.0144693851470947,1.0,0.17605213943196807,0,0,0,0,0.15732721899058416,0.0,filtered,1.3210176107070106e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.17605213943196807,0.360909734|0.375909734|0.186843466|0.176052139|0.26713886|0.292593924,0.480909734|0.495909734|0.306843466|0.296052139|0.38713886|0.412593924,0.480909734|0.495909734|0.306843466|0.296052139|0.38713886|0.412593924,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.186400331|0.232383718|0.263620906|0.235931292,-0.0843194391|0|-0.0915182669|-0.11291743|-0.126208105|-0.133341561,1.3593195|1.50363894|0.842255927|0.823674846|1.20596824|1.27296543,0.334937483|-0.39251712|0.465745002,0.0373959802|0.133633539|-0.042507451,0.0054954783990979195,0.0016417289152741432,0.0014559989795088768,0.0022971658036112785
7,0.4,-0.003503071483317022,0.12004818022251129,0.30363836884498596,0.32313308119773865,0.10694015026092529,0.35,3,0,0,0,1.0135490894317627,2.5251073837280273,19.241830825805664,1.0135490894317627,1.0,0.18194782573441926,0,0,0,0,0.15732721899058416,0.0,passthrough,5.59485792931484e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.18194782573441926,0.356721813|0.371721813|0.191533592|0.181947826|0.273962922|0.297619529,0.476721813|0.491721813|0.311533592|0.301947826|0.393962922|0.417619529,0.476721813|0.491721813|0.311533592|0.301947826|0.393962922|0.417619529,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.163656992|0.215422388|0.267547317|0.253094619,-0.0831935005|0|-0.0881785875|-0.109205517|-0.124801237|-0.133954658,1.34369375|1.48688725|0.841612775|0.834008174|1.23859777|1.30961807,0.336807162|-0.385835558|0.46361962,0.0373959802|0.133633539|-0.042507451,0.005956904962658882,0.001800481230020523,0.00168674997985363,0.002360288053750992
8,0.45,-0.035158841197596824,0.11646163463592529,0.2897511422634125,0.32678380608558655,0.10418328642845154,0.35,3,0,0,0,1.0019596815109253,2.7492473125457764,18.439613342285156,1.0019596815109253,1.0,0.18714973249291467,0,0,0,0,0.15732721899058416,0.0,passthrough,4.8541171175503434e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18714973249291467,0.352590756|0.367590756|0.195248831|0.187149732|0.281004227|0.30345783,0.472590756|0.487590756|0.315248831|0.307149732|0.401004227|0.42345783,0.472590756|0.487590756|0.315248831|0.307149732|0.401004227|0.42345783,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.133249303|0.191286667|0.269730683|0.271180111,-0.0820447355|0|-0.0851086461|-0.105571044|-0.123531281|-0.134280433,1.32831829|1.47036302|0.82913598|0.834314553|1.27021631|1.350731,0.33867684|-0.379153997|0.461494237,0.0373959802|0.133633539|-0.042507451,0.00552744697779417,0.0015155011788010597,0.0016110735014081001,0.0022662365809082985
9,0.5,-0.050376836506798736,0.11374765634536743,0.2776372730731964,0.3295253813266754,0.10216742008924484,0.35,3,0,0,0,0.988730788230896,2.2669689655303955,30.555103302001953,0.9887300133705139,1.0,0.19131574956465458,0,0,0,0,0.15732721899058416,0.0,filtered,1.2437550178898342e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19131574956465458,0.348517713|0.363517713|0.197618058|0.19131575|0.288192241|0.310174106,0.468517713|0.483517713|0.317618058|0.31131575|0.408192241|0.430174106,0.468517713|0.483517713|0.317618058|0.31131575|0.408192241|0.430174106,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107833702|0.169780098|0.27273662|0.283524572,-0.0808728508|0|-0.0824588263|-0.102093553|-0.122495935|-0.134435961,1.313198|1.45407085|0.815847108|0.832949543|1.30300965|1.38978504,0.340546519|-0.372472435|0.459368855,0.0373959802|0.133633539|-0.042507451,0.005515513941645622,0.0016803890466690063,0.0014139125123620033,0.0023224186152219772
10,0.55,-0.0680616750240415,0.11160029470920563,0.26726555824279785,0.33154428005218506,0.10071209818124771,0.35,2,0,0,0,0.9783992767333984,1.7043766975402832,36.91988754272461,0.9783985614776611,1.0,0.19456723932972897,0,0,0,0,0.15732721899058416,0.0,filtered,1.1672611716392239e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19456723932972897,0.344503846|0.359503846|0.198838624|0.194567239|0.295586853|0.317511767,0.464503846|0.479503846|0.318838624|0.314567239|0.415586853|0.437511767,0.464503846|0.479503846|0.318838624|0.314567239|0.415586853|0.437511767,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0925182457|0.15402497|0.272014282|0.282599665,-0.0796775656|0|-0.0804610689|-0.0986597051|-0.121549441|-0.134497758,1.29833782|1.43801538|0.807411672|0.833634223|1.33281225|1.41814898,0.342416197|-0.365790874|0.457243472,0.0373959802|0.133633539|-0.042507451,0.0056127263233065605,0.0016951095312833786,0.0015373164787888527,0.0022763218730688095
