episode,step,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1,320131,14.24258563769314,4.223298540338874,131,1,0,0,0,0,0,,0.0,0.4450129568576813,0.03223892015525858,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
2,320147,21.229181075065274,1.0530558377504349,16,1,0,0,0,0,0,,0.0,0.2805147171020508,0.06581598985940218,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
3,320387,-150.9223660914536,64.13612915575504,240,0,0,0,0,0,0,,0.0,0.16969335079193115,0.2672338714823127,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
4,320399,19.19429935545895,1.5094357021152973,12,1,0,0,0,0,0,,0.0,0.4396386742591858,0.12578630850960812,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
5,320639,-131.78665461634506,33.055930487811565,240,0,0,0,0,0,0,,0.0,0.26247739791870117,0.13773304369921485,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
6,320664,17.589980464136186,2.835281427949667,25,1,0,0,0,0,0,,0.0,0.4590435028076172,0.11341125711798668,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
7,320686,18.86140006319433,2.3541188165545464,22,1,0,0,0,0,0,,0.0,0.23462805151939392,0.10700540075247938,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
8,320700,20.834077602925404,1.0447874441742897,14,1,0,0,0,0,0,,0.0,0.38873031735420227,0.07462767458387784,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
9,320742,2.389512638842767,10.703770637512207,42,1,0,0,0,0,0,,0.0,0.2298385351896286,0.25485168184552875,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
10,320982,-155.0475686248121,60.400794960558414,240,0,0,0,0,0,0,,0.0,0.19890637695789337,0.25166997900232674,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
11,320998,21.77140276049794,1.5173323526978493,16,1,0,0,0,0,0,,0.0,0.47171786427497864,0.09483327204361558,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
12,321020,21.132880477830515,1.0348178762942553,22,1,0,0,0,0,0,,0.0,0.4152475893497467,0.047037176195193424,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
13,321033,24.909732648133293,0.42548732832074165,13,1,0,0,0,0,0,,0.0,0.4545779526233673,0.0327297944862109,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
14,321049,19.557203787354062,1.7807974107563496,16,1,0,0,0,0,0,,0.0,0.4471493661403656,0.11129983817227185,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
15,321075,20.203113822091023,2.6385511942207813,26,1,0,0,0,0,0,,0.0,0.4723055064678192,0.10148273823926082,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
16,321090,22.209537990246876,0.6097714938223362,15,1,0,0,0,0,0,,0.0,0.4823720455169678,0.04065143292148908,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
17,321093,19.948216615619916,0.16143519431352615,3,1,0,0,0,0,0,,0.0,0.4190860688686371,0.05381173143784205,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
18,321113,19.207665190694648,2.0212098360061646,20,1,0,0,0,0,0,,0.0,0.3805813193321228,0.10106049180030822,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
19,321143,20.502606592094047,1.6078298650681973,30,1,0,0,0,0,0,,0.0,0.2755434811115265,0.053594328835606574,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
20,321172,22.436055463759125,0.800899563357234,29,1,0,0,0,0,0,,0.0,0.43064579367637634,0.02761722632266324,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
21,321186,19.564871283841118,1.3846394196152687,14,1,0,0,0,0,0,,0.0,0.28705230355262756,0.09890281568680491,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
22,321426,-19.73527190280864,8.544150486588478,240,0,0,0,0,0,0,,0.0,0.3412548005580902,0.035600627027451995,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
23,321451,10.777782103622902,6.653444081544876,25,1,0,0,0,0,0,,0.0,0.2647853195667267,0.26613776326179506,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
24,321471,21.672087033114753,0.9477626718580723,20,1,0,0,0,0,0,,0.0,0.37450680136680603,0.047388133592903614,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
25,321711,-67.4207889661381,30.226504758000374,240,0,0,0,0,0,0,,0.0,0.27252197265625,0.12594376982500155,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
26,321724,19.615419125279352,2.4668389335274696,13,1,0,0,0,0,0,,0.0,0.28017351031303406,0.18975684104057458,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
27,321753,19.781665075197193,1.7437955550849438,29,1,0,0,0,0,0,,0.0,0.5006418824195862,0.06013088120982565,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
28,321790,20.523362054018193,2.1646308079361916,37,1,0,0,0,0,0,,0.0,0.38344016671180725,0.0585035353496268,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
29,322030,-136.64957533952062,55.299265414476395,240,0,0,0,0,0,0,,0.0,0.19406872987747192,0.23041360589365165,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
30,322270,-39.64963760778312,13.659938795492053,240,0,0,0,0,0,0,,0.0,0.36149224638938904,0.05691641164788355,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
31,322510,-60.365720956340354,27.7291399538517,240,0,0,0,0,0,0,,0.0,0.29721125960350037,0.11553808314104876,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
32,322521,22.988468687626472,0.36859687976539135,11,1,0,0,0,0,0,,0.0,0.46338823437690735,0.033508807251399216,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
33,322553,9.374325289327928,6.7406285628676414,32,1,0,0,0,0,0,,0.0,0.2745911478996277,0.2106446425896138,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.012238411232829094
