step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
243500,420000,260,,default,,202,-0.205360531376506,0.047266412526369095,-49.338412121619406,12.112543812021613,0.047266412526369095,0.4486324191093445,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.013804111629724503,-40.59693908691406,0.0,13.485182762145996,138.26113891601562,23500
244000,420000,263,,default,,161,-0.23211123119792432,0.08048193156719208,-35.121317187905575,10.375614754855633,0.08048193156719208,0.39237016439437866,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.015270909294486046,-43.090576171875,0.0,17.64602279663086,309.6184997558594,24000
244500,420000,266,,default,,126,-0.060377835681455924,0.043538257479667664,-18.828944909378272,6.6538809053599834,0.043538257479667664,0.46333518624305725,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.01682925969362259,-45.27422332763672,0.0,17.790063858032227,163.4277801513672,24500
245000,420000,268,,default,,146,-0.2930330657869766,0.18800100684165955,-44.52796137216659,16.776989448815584,0.18800100684165955,0.3879254460334778,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.018605705350637436,-45.6103401184082,0.0,23.231735229492188,819.4483642578125,25000
245500,420000,270,,default,,166,-0.471243560456224,0.07366527616977692,-88.2956841438138,13.389436300843954,0.07366527616977692,0.4041954278945923,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.020616265013813972,-48.555442810058594,0.0,5.931124210357666,132.31277465820312,25500
246000,420000,272,,default,,186,-1.0623552800070073,0.06426049023866653,-177.6394045640922,12.57785825803876,0.06426049023866653,0.5187137722969055,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.02282911352813244,-49.76593780517578,0.0,8.235633850097656,104.87936401367188,26000
246500,420000,274,,default,,206,-0.4182434254354124,0.024375328794121742,-35.63396094298264,12.152552429586649,0.024375328794121742,0.5963683128356934,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.025077491998672485,-49.833526611328125,0.0,3.4730982780456543,116.60855865478516,26500
247000,420000,276,,default,,226,-1.076811634393281,0.02553587406873703,-130.2279011788462,11.90753690712154,0.02553587406873703,0.5824533104896545,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.02742837928235531,-52.22318649291992,0.0,8.1123046875,183.53152465820312,27000
247500,420000,279,,default,,6,-0.2756143571560359,0.08714284747838974,-1.4267363545527447,0.5987351685762405,0.08714284747838974,0.3522089719772339,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.029734469950199127,-50.49150848388672,0.0,10.9347562789917,276.1907653808594,27500
248000,420000,281,,default,,26,-0.4983451876310349,0.0810483768582344,-18.801522126651342,5.107655830681324,0.0810483768582344,0.36279046535491943,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03213430196046829,-52.9238166809082,0.0,15.191226959228516,490.36480712890625,28000
248500,420000,283,,default,,46,-0.13841149855259688,0.031191596761345863,-4.0441455692276325,3.300352346152067,0.031191596761345863,0.5742374658584595,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03448900952935219,-53.65583038330078,0.0,3.655264377593994,178.4448699951172,28500
249000,420000,286,,default,,2,-0.40228778318429703,0.24599489569664001,-0.908574582558181,0.37933649122714996,0.24599489569664001,0.4606412351131439,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03633105009794235,-54.10652160644531,0.0,21.083030700683594,1983.323974609375,29000
249500,420000,288,,default,,155,-0.3256791395446772,0.07539675384759903,-38.61704501395724,15.621685042977333,0.07539675384759903,0.3735138773918152,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.037630241364240646,-53.724632263183594,0.0,5.085631847381592,228.2301025390625,29500
250000,420000,290,,default,,175,-0.15133563000240208,0.058343734592199326,-39.97864402465207,12.603713817894459,0.058343734592199326,0.4132767915725708,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03833360597491264,-54.066932678222656,0.0,7.699580192565918,303.74444580078125,30000
250500,420000,294,,default,,36,-0.06316480648976794,0.06904695928096771,-4.938785231421049,2.4461909905076027,0.06904695928096771,0.45069459080696106,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.038155991584062576,-54.392372131347656,0.0,3.992952346801758,366.77545166015625,30500
