step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0140593499277486,0.4846652150154114,0.4308077394962311,0.20875459909439087,0.3972006142139435,0.35,4,0,0,0,0.32813671231269836,6.5627336502075195,131.2546844482422,0.383579283952713,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.5753842230162081,0,1,12,predictive_link_4|joint_2_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,6.608858543755147e-08,valid,0.02657604513422132,0.602525541|0.61752554|0.420047083|0.0544655816|0.0265760451|0.0293645584,0.752525541|0.76752554|0.570047083|0.204465582|0.176576045|0.179364558,0.722525541|0.73752554|0.540047083|0.174465582|0.146576045|0.149364558,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0374635548|0.0556742599|0.141451335|0.141426885,-0.159923826|0|-0.149632409|-0.216115431|-0.247755583|-0.245058376,2.25017834|2.47010216|1.49309237|0.0574211556|-6.76484416e-08|0.0138267429,0.642646432|0.516931176|0.501460373,0.0183418188|-0.249963105|-0.0890656784,0.003544481471180916,0.0008102180436253548,0.0008816244080662727,0.0018272465094923973
1,0.1,-0.908725769213236,0.4833366274833679,0.43327099084854126,0.2046871781349182,0.3961407244205475,0.35,4,0,0,0,0.42055174708366394,7.485395908355713,225.7926025390625,0.2889936864376068,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.3019837151647351,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_3_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.021284137727159674,0.59459266|0.60959266|0.410996201|0.0466113652|0.0212841377|0.0241817167,0.74459266|0.75959266|0.560996201|0.196611365|0.171284138|0.174181717,0.71459266|0.72959266|0.530996201|0.166611365|0.141284138|0.144181717,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0448279941|0.131415871|0.162463852|0.155423012,-0.157373309|0|-0.146890582|-0.216074306|-0.247600395|-0.245605691,2.22099733|2.43837064|1.54192222|0.101787025|7.56497801e-09|0.00654418763,0.64356339|0.504432797|0.497007191,0.0183418188|-0.249963105|-0.0890656784,0.0031171729788184166,0.0008289627730846405,0.000809389166533947,0.0014515575021505356
2,0.15000000000000002,-0.8386758352613359,0.5006198883056641,0.43121904134750366,0.2017499953508377,0.4115076959133148,0.35,5,0,0,0,0.5677858591079712,5.559959411621094,148.55369567871094,0.4596889019012451,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.4117643461338454,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.3543688393014008e-09,valid,0.017130995017442224,0.586789138|0.601789109|0.405742005|0.0423428396|0.017130995|0.0196377811,0.736789138|0.751789109|0.555742005|0.19234284|0.167130995|0.169637781,0.706789138|0.721789109|0.525742005|0.16234284|0.137130995|0.139637781,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.100978192|0.181296508|0.188632826|0.165271044,-0.154754256|0|-0.143697258|-0.215302516|-0.248215595|-0.243822173,2.1924023|2.40715644|1.58024895|0.135365351|0.00894121078|-4.34753347e-09,0.644480348|0.491934657|0.492554009,0.0183418188|-0.249963105|-0.0890656784,0.003171815536916256,0.000986737199127674,0.0007848339155316353,0.0013797516003251076
3,0.2,-0.799832530268368,0.4932817816734314,0.4278484284877777,0.19786499440670013,0.4030549228191376,0.35,5,0,0,0,0.6633912920951843,3.3365018367767334,98.73819732666016,0.5514621138572693,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.45457287644342853,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,3.78046210447458e-08,valid,0.014423626766396774,0.579118369|0.594118369|0.403621664|0.0408371454|0.0144236268|0.0155391087,0.729118369|0.744118369|0.553621664|0.190837145|0.164423627|0.165539109,0.699118369|0.714118369|0.523621664|0.160837145|0.134423627|0.135539109,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.134682273|0.227628937|0.228382261|0.177894646,-0.152065371|0|-0.139973576|-0.213282199|-0.248495337|-0.240051112,2.16440811|2.37647348|1.60919536|0.17769532|0.037581431|-3.05976848e-08,0.645397305|0.479436636|0.488100827,0.0183418188|-0.249963105|-0.0890656784,0.002914758399128914,0.000789150595664978,0.0007862215861678123,0.001318901777267456
4,0.25,-0.7558022899913457,0.46738359332084656,0.42374175786972046,0.19483380019664764,0.37667176127433777,0.35,5,0,0,0,0.6788526773452759,5.678567409515381,117.15756225585938,0.5436062216758728,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.4418254794395755,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,2.138603905077474e-09,valid,0.012272931356794248,0.571583814|0.586583798|0.403434216|0.041879687|0.0138317262|0.0122729314,0.721583814|0.736583798|0.553434216|0.191879687|0.163831726|0.162272931,0.691583814|0.706583798|0.523434216|0.161879687|0.133831726|0.132272931,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.156257513|0.25617344|0.257214726|0.186480268,-0.149305402|0|-0.135909413|-0.210443573|-0.248104462|-0.235571989,2.13702985|2.34633519|1.63408496|0.213248615|0.0644371684|4.48206497e-09,0.646314263|0.466938615|0.483647645,0.0183418188|-0.249963105|-0.0890656784,0.0030100783333182335,0.0007912451401352882,0.0007749861106276512,0.0014229314401745796
5,0.30000000000000004,-0.6766373624041154,0.4108126759529114,0.41885921359062195,0.19269855320453644,0.3196292221546173,0.35,5,0,0,0,0.7774906158447266,5.314510345458984,49.96560287475586,0.6488132476806641,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.401046406910809,0,1,12,predictive_link_5|joint_4_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,6.732938928610821e-10,valid,0.009850089403259432,0.564189056|0.579189056|0.404524488|0.0445417081|0.0147555226|0.0098500894,0.714189056|0.729189056|0.554524488|0.194541708|0.164755523|0.159850089,0.684189056|0.699189056|0.524524488|0.164541708|0.134755523|0.129850089,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.175305123|0.282023382|0.276637704|0.191663186,-0.146473184|0|-0.131496219|-0.20642539|-0.246430125|-0.231063548,2.11028304|2.31675622|1.66190686|0.253764824|0.0892296699|-3.87668059e-09,0.647231221|0.454440594|0.479194462,0.0183418188|-0.249963105|-0.0890656784,0.0029765404760837555,0.0008110608905553818,0.0008301828056573868,0.0013145990669727325
6,0.35000000000000003,-0.6344504684304695,0.38680627942085266,0.4135054349899292,0.1914588361978531,0.2951281666755676,0.35,5,0,0,0,0.8748676776885986,4.515212535858154,42.809688568115234,0.7481396794319153,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.4201656353248564,0,0,12,,predictive_link_5,0,0,1,solved,osqp,4.979430792140249e-07,valid,0.008095663141924003,0.556937736|0.571937736|0.406783422|0.0487533542|0.0168325998|0.00809566314,0.706937736|0.721937736|0.556783422|0.198753354|0.1668326|0.158095663,0.676937736|0.691937736|0.526783422|0.168753354|0.1368326|0.128095663,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.188558654|0.291553832|0.27838589|0.194062639,-0.143567614|0|-0.126721837|-0.201011511|-0.243221071|-0.226445787,2.08418333|2.28775094|1.68897051|0.285555738|0.102495219|-4.9551249e-07,0.648148179|0.441942573|0.47474128,0.0183418188|-0.249963105|-0.0890656784,0.0034035751596093178,0.0009010527282953262,0.001028214581310749,0.001451694406569004
7,0.4,-0.6023282027320522,0.3890323340892792,0.40689098834991455,0.19020883738994598,0.29784050583839417,0.35,5,0,0,0,0.9269222617149353,3.5147621631622314,56.656089782714844,0.8012767434120178,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.398947185376005,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,5.748440112807174e-09,valid,0.00700357740974672,0.549833547|0.564833547|0.409949203|0.0537063037|0.0191798948|0.00700357741,0.699833547|0.714833547|0.559949203|0.203706304|0.169179895|0.157003577,0.669833547|0.684833547|0.529949203|0.173706304|0.139179895|0.127003577,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.205527184|0.289992946|0.262751733|0.196634607,-0.14058767|0|-0.121543189|-0.194039496|-0.238222291|-0.224648922,2.05874652|2.25933419|1.72378081|0.310778665|0.101249021|-5.11449255e-09,0.649065137|0.429444551|0.470288098,0.0183418188|-0.249963105|-0.0890656784,0.005019909702241421,0.0017382726073265076,0.001323755830526352,0.001912829466164112
8,0.45,-0.5399519698275301,0.38970497250556946,0.39763516187667847,0.18891353905200958,0.30017194151878357,0.35,5,0,0,0,0.9295571446418762,2.4988596439361572,66.88904571533203,0.7998483777046204,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.3911436335059086,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.9457847388881788e-08,valid,0.006222055779675717,0.542880232|0.557880213|0.414243322|0.058949628|0.0210466992|0.00622205578,0.692880232|0.707880213|0.564243322|0.208949628|0.171046699|0.156222056,0.662880232|0.677880213|0.534243322|0.178949628|0.141046699|0.126222056,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.229812857|0.30251961|0.260623577|0.196221386,-0.137532414|0|-0.115866632|-0.1850959|-0.231034602|-0.221109625,2.03398851|2.23152085|1.77091951|0.353222223|0.113775773|-1.61859222e-08,0.649982095|0.41694653|0.465834916,0.0183418188|-0.249963105|-0.0890656784,0.004354092292487621,0.0012593865394592285,0.0011478429660201073,0.0019157575443387032
9,0.5,-0.4419843402747986,0.38821032643318176,0.38414889574050903,0.18753565847873688,0.30203643441200256,0.35,5,0,0,0,0.9164249897003174,3.7229771614074707,46.584678649902344,0.7914743423461914,1.0,nan,0,0,0,0,0.02657604513422132,0.0,filtered,0.3398158122865837,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,3.283828248212828e-08,valid,0.0057801613878838976,0.536081577|0.551081577|0.420057635|0.0654039835|0.0233716736|0.00578016139,0.686081577|0.701081577|0.570057635|0.215403984|0.173371674|0.155780161,0.656081577|0.671081577|0.540057635|0.185403984|0.143371674|0.125780161,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.258141043|0.323048456|0.262345777|0.191572061,-0.134401009|0|-0.109701063|-0.173774011|-0.220972583|-0.21469274,2.0099253|2.20432631|1.82867052|0.410890379|0.134859888|-3.31997504e-08,0.650899053|0.404448509|0.461381733,0.0183418188|-0.249963105|-0.0890656784,0.0048644328489899635,0.0014040358364582062,0.0014067292213439941,0.002021174877882004
