step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.5788956579285822,0.24742761254310608,0.4681941568851471,0.526251494884491,0.24342228472232819,0.35,2,0,0,0,0.38029348850250244,7.605869770050049,152.11740112304688,0.41296374797821045,1.0,0.3742032056197631,0,0,0,0.0,filtered,0.0457715692707047,0,0,12,joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3742032056197631,0.0026677707210183144
1,0.1,-0.5546802991305595,0.2890636622905731,0.45931053161621094,0.5103260278701782,0.28528696298599243,0.35,2,0,0,0,0.6624695658683777,5.991295337677002,69.1184310913086,0.6624689698219299,1.0,0.3576520274266572,0,0,0,0.0,filtered,1.083634989469245e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3576520274266572,0.004614726640284061
2,0.15000000000000002,-0.5630703121379181,0.28508490324020386,0.4518886208534241,0.4954950213432312,0.2803642153739929,0.35,3,0,0,0,0.8520011305809021,5.633073329925537,87.78099822998047,0.8520005941390991,1.0,0.34200539518581113,0,0,0,0.0,filtered,1.0481398743161137e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.34200539518581113,0.00429103709757328
3,0.2,-0.5917051426437554,0.25040069222450256,0.44837358593940735,0.4809154272079468,0.2446805089712143,0.35,3,0,0,0,0.9727440476417542,4.99733304977417,62.254642486572266,0.9727436304092407,1.0,0.3249215141831953,0,0,0,0.0,filtered,1.0361210457444868e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3249215141831953,0.007991278544068336
4,0.25,-0.6244149725877174,0.22212478518486023,0.4482785165309906,0.46824610233306885,0.21536590158939362,0.35,3,0,0,0,1.0162591934204102,4.576220989227295,79.65836334228516,1.0162588357925415,1.0,0.3103620966724527,0,0,0,0.0,filtered,6.755410740187857e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3103620966724527,0.003138698637485504
5,0.30000000000000004,-0.6573312619750504,0.19460368156433105,0.45125389099121094,0.4572402834892273,0.1868070363998413,0.35,3,0,0,0,1.0549923181533813,4.371145725250244,40.81954574584961,1.0573410987854004,1.0,0.297856325400375,0,0,0,0.0,filtered,0.04257523569979489,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.297856325400375,0.002722660079598427
6,0.35000000000000003,-0.683488505233446,0.20293015241622925,0.45489227771759033,0.4465128779411316,0.19395266473293304,0.35,3,0,0,0,1.0873080492019653,3.483422040939331,56.001609802246094,1.0873075723648071,1.0,0.2871723064442414,0,0,0,0.0,filtered,8.698323135834253e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2871723064442414,0.0032082321122288704
7,0.4,-0.7164358023471322,0.19440820813179016,0.46031904220581055,0.4367157816886902,0.1841631382703781,0.35,3,0,0,0,1.105516791343689,2.3634555339813232,44.90454864501953,1.1055164337158203,1.0,0.27688476549653507,0,0,0,0.0,filtered,6.254426124766418e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.27688476549653507,0.003592352382838726
8,0.45,-0.753912402109022,0.22348806262016296,0.4656503200531006,0.4269515872001648,0.2116071581840515,0.35,3,0,0,0,1.112561821937561,2.830012321472168,41.643516540527344,1.112561583518982,1.0,0.2676978517753268,0,0,0,0.0,filtered,5.097562560553478e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2676978517753268,0.002445630729198456
9,0.5,-0.7911864597380839,0.22775790095329285,0.472173810005188,0.4182412028312683,0.21406973898410797,0.35,3,0,0,0,1.112718939781189,1.046546459197998,37.913780212402344,1.1127187013626099,1.0,0.2586926117505269,0,0,0,0.0,filtered,3.539121015981076e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2586926117505269,0.0024539856240153313
