step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.47005323077516664,0.12130019068717957,0.47744667530059814,0.453264981508255,0.11942325532436371,0.35,2,0,0,0,0.45925140380859375,9.185027122497559,183.70054626464844,0.534983217716217,1.0,0.3232163606644369,0,0,0,0.0,filtered,0.07928864806404688,0,0,12,joint_4_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3232163606644369,0.01025247573852539
1,0.1,-0.39909065733224935,0.1634438931941986,0.4661385416984558,0.44920310378074646,0.16132618486881256,0.35,2,0,0,0,0.7921584248542786,6.799182891845703,63.81613540649414,0.7921576499938965,1.0,0.31844875106878284,0,0,0,0.0,filtered,1.2367463193831407e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.31844875106878284,0.0031639598309993744
2,0.15000000000000002,-0.32155818991443147,0.17955581843852997,0.45129087567329407,0.44553691148757935,0.17715001106262207,0.35,3,0,0,0,0.8378406167030334,4.397102355957031,156.86370849609375,0.8378406167030334,1.0,0.31461507133986016,0,0,0,0.0,passthrough,7.786183478943518e-10,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.31461507133986016,0.0028683198615908623
3,0.2,-0.2509821973709172,0.19651971757411957,0.4332861602306366,0.44026291370391846,0.19377075135707855,0.35,3,0,0,0,0.8789445161819458,5.543973922729492,59.28742980957031,0.879740297794342,1.0,0.30941559228616344,0,0,0,0.0,filtered,0.022568266167085512,0,0,12,joint_3_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.30941559228616344,0.0031040776520967484
4,0.25,-0.19477381520947923,0.2105085253715515,0.41334566473960876,0.43519270420074463,0.20736061036586761,0.35,3,0,0,0,0.9863712787628174,3.853480815887451,97.29808807373047,0.9863712191581726,1.0,0.30416045345637055,0,0,0,0.0,filtered,2.520708231451134e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.30416045345637055,0.0027048643678426743
5,0.30000000000000004,-0.15408288706505374,0.21504095196723938,0.39279407262802124,0.4305548667907715,0.21145586669445038,0.35,3,0,0,0,1.0366156101226807,1.990543007850647,50.06739807128906,1.0366156101226807,1.0,0.29915299667291073,0,0,0,0.0,passthrough,9.406780057484822e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.29915299667291073,0.002701142802834511
6,0.35000000000000003,-0.12183191631686163,0.21568182110786438,0.37215808033943176,0.4264911413192749,0.21163423359394073,0.35,3,0,0,0,1.0384730100631714,2.4386119842529297,39.7142448425293,1.0384730100631714,1.0,0.2946312743977355,0,0,0,0.0,passthrough,9.327463791424773e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2946312743977355,0.007944651879370213
7,0.4,-0.09385161388716774,0.2161877453327179,0.3515619933605194,0.42311644554138184,0.21154901385307312,0.35,3,0,0,0,1.0511842966079712,3.466646432876587,26.261287689208984,1.0511842966079712,1.0,0.2907368146130196,0,0,0,0.0,filtered,1.3355461635308695e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2907368146130196,0.008450652472674847
8,0.45,-0.0680537885937727,0.21600021421909332,0.3310580849647522,0.42040133476257324,0.21086181700229645,0.35,3,0,0,0,1.0746500492095947,4.387498378753662,32.30143737792969,1.074649691581726,1.0,0.28758222043209525,0,0,0,0.0,filtered,7.276500767951542e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.28758222043209525,0.003139653243124485
9,0.5,-0.04802172571537086,0.21823495626449585,0.3107414245605469,0.4181949496269226,0.21258245408535004,0.35,3,0,0,0,1.1167309284210205,4.86435079574585,29.97637367248535,1.1167303323745728,1.0,0.2851276149487063,0,0,0,0.0,filtered,1.2213210415970208e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2851276149487063,0.009230095893144608
10,0.55,-0.02759454843831924,0.21378272771835327,0.2909225523471832,0.4141142666339874,0.20763088762760162,0.35,4,0,0,0,1.1652899980545044,3.577230215072632,30.8265323638916,1.1652895212173462,1.0,0.2832076119820033,0,0,0,0.0,filtered,1.0326332247960696e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2832076119820033,0.0035096053034067154
11,0.6000000000000001,-0.0020899048857928315,0.19045411050319672,0.2722078263759613,0.4029259979724884,0.18389974534511566,0.35,4,0,0,0,1.1689612865447998,1.7511721849441528,61.828338623046875,1.1689611673355103,1.0,0.2781054573604297,0,0,0,0.0,filtered,6.451668805362066e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2781054573604297,0.012204283848404884
12,0.65,0.017933761561073153,0.16295883059501648,0.2549200654029846,0.3938409388065338,0.15612167119979858,0.35,4,0,0,0,1.1596812009811401,1.7850093841552734,19.74888038635254,1.159680962562561,1.0,0.26735881660654126,0,0,0,0.0,filtered,5.300265660109919e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.26735881660654126,0.01834128238260746
13,0.7000000000000001,0.032567059786490216,0.13135841488838196,0.23943836987018585,0.3868643045425415,0.1243738904595375,0.35,4,0,0,0,1.1401422023773193,0.9142153859138489,34.23090744018555,1.1401422023773193,1.0,0.25875524646200254,0,0,0,0.0,filtered,1.1858562835859456e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25875524646200254,0.011500169523060322
14,0.75,0.03157856140171189,0.10914306342601776,0.2259196788072586,0.3814333379268646,0.10211311280727386,0.35,4,0,0,0,1.1118563413619995,2.313896656036377,31.75612449645996,1.1118565797805786,1.0,0.25229206567720347,0,0,0,0.0,filtered,3.775702558942677e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25229206567720347,0.002412203699350357
15,0.8,0.0035683149273697257,0.11415356397628784,0.21424466371536255,0.3770557641983032,0.10688765347003937,0.35,4,0,0,0,1.0973490476608276,2.503679037094116,8.390643119812012,1.0973492860794067,1.0,0.24738416065476587,0,0,0,0.0,filtered,4.226618811916194e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24738416065476587,0.002893238328397274
16,0.8500000000000001,-0.021043836815824918,0.10819734632968903,0.20472870767116547,0.3742174506187439,0.10064307600259781,0.35,4,0,0,0,1.0703076124191284,1.749319314956665,31.319303512573242,1.070307731628418,1.0,0.24352307761513847,0,0,0,0.0,filtered,2.915731785759778e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24352307761513847,0.002768482081592083
17,0.9,-0.049813729283276945,0.1071075052022934,0.1972123682498932,0.37096598744392395,0.09928762912750244,0.35,5,0,0,0,1.044366478919983,1.465937614440918,37.03353500366211,1.044366478919983,1.0,0.2407010313851911,0,0,0,0.0,filtered,3.080873122463536e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2407010313851911,0.0051607005298137665
