step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.40289183145832824,0.10697571933269501,0.4371139407157898,0.4692038893699646,0.09894943237304688,0.35,3,0,0,0,0.40597009658813477,8.119401931762695,162.38803100585938,0.4597894847393036,1.0,0.32575478139998054,0,0,0,0.0,filtered,0.0609987684917085,0,0,12,joint_1_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.32575478139998054,0.0036439551040530205
1,0.1,-0.29213979383457744,0.08107438683509827,0.4282585382461548,0.4640118479728699,0.0726609006524086,0.35,3,0,0,0,0.6807279586791992,6.043095588684082,88.38819122314453,0.6807271242141724,1.0,0.31821191423712786,0,0,0,0.0,filtered,1.1579961655342427e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.31821191423712786,0.0023369519039988518
2,0.15000000000000002,-0.23639485134322805,0.07174250483512878,0.4179117977619171,0.4609385132789612,0.07069168984889984,0.35,3,0,0,0,0.8126015067100525,3.991407871246338,85.77464294433594,0.8126011490821838,1.0,0.3129146870771657,0,0,0,0.0,filtered,6.72323355108581e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3129146870771657,0.002408597618341446
3,0.2,-0.1986744763079765,0.07191850990056992,0.4065113961696625,0.459769606590271,0.07079164683818817,0.35,3,0,0,0,0.8807678818702698,3.8212099075317383,73.99237823486328,0.880767285823822,1.0,0.3097116033005065,0,0,0,0.0,filtered,9.893801379768757e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3097116033005065,0.018489508889615536
4,0.25,-0.1645058124581601,0.0721156895160675,0.394334077835083,0.4597975015640259,0.07090793550014496,0.35,3,0,0,0,0.9322717189788818,2.4147942066192627,36.9507942199707,0.9322710633277893,1.0,0.30839283195980904,0,0,0,0.0,filtered,1.0727706550367785e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30839283195980904,0.005399265326559544
5,0.30000000000000004,-0.14455145110897577,0.07422652840614319,0.38198715448379517,0.46075451374053955,0.0710417851805687,0.35,3,0,0,0,0.9741117358207703,2.722445011138916,49.55455017089844,0.9741117358207703,1.0,0.30826904297006996,0,0,0,0.0,passthrough,4.632838417040591e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30826904297006996,0.0030819587409496307
6,0.35000000000000003,-0.13493616935446318,0.08015487343072891,0.36978229880332947,0.4624931216239929,0.07480306178331375,0.35,3,0,0,0,1.0241572856903076,3.1476993560791016,21.65141487121582,1.0241566896438599,1.0,0.3090860391772263,0,0,0,0.0,filtered,9.489229266566221e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3090860391772263,0.002984226681292057
7,0.4,-0.12176518881428364,0.08475325256586075,0.3575937747955322,0.4646451473236084,0.07907930016517639,0.35,3,0,0,0,1.06523597240448,2.566617965698242,28.435152053833008,1.0652356147766113,1.0,0.3107015841572333,0,0,0,0.0,filtered,5.129312838310342e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3107015841572333,0.0034216949716210365
8,0.45,-0.10433361561226612,0.08579757809638977,0.3453366458415985,0.46679818630218506,0.07978162169456482,0.35,3,0,0,0,1.0844616889953613,2.5486481189727783,32.333892822265625,1.084460973739624,1.0,0.31275299772295445,0,0,0,0.0,filtered,1.1188382476832173e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.31275299772295445,0.0023270556703209877
9,0.5,-0.09058086864207439,0.0842854455113411,0.33331382274627686,0.46850109100341797,0.07791966199874878,0.35,3,0,0,0,1.079862356185913,2.2583842277526855,42.567588806152344,1.0798615217208862,1.0,0.3148348481387873,0,0,0,0.0,filtered,1.4493178469872832e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3148348481387873,0.002974453382194042
