step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.3781905020783484,0.2611970901489258,0.37098512053489685,0.26941388845443726,0.23115459084510803,0.35,5,0,0,0,0.4414907395839691,8.829814910888672,176.59629821777344,0.5056818723678589,1.0,0.13142441404502275,0,0,0,0.0,filtered,0.07121087763966272,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13142441404502275,0.00969743262976408
1,0.1,-0.16156116148682942,0.21490640938282013,0.353834867477417,0.26625099778175354,0.18425938487052917,0.35,5,0,0,0,0.712000846862793,7.043493747711182,144.7408447265625,0.7120004892349243,1.0,0.12666888778992452,0,0,0,0.0,filtered,7.520206671569357e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12666888778992452,0.0033663446083664894
2,0.15000000000000002,-0.040391388788293126,0.19851364195346832,0.33266976475715637,0.2649856209754944,0.16790421307086945,0.35,5,0,0,0,0.7993626594543457,3.8874809741973877,147.3086700439453,0.7993626594543457,1.0,0.12363897978683158,0,0,0,0.0,passthrough,8.855053023611367e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12363897978683158,0.003621656447649002
3,0.2,0.03147644418590681,0.19387662410736084,0.3094184100627899,0.2653162479400635,0.16389037668704987,0.35,5,0,0,0,0.831651508808136,4.113163471221924,48.876312255859375,0.831651508808136,1.0,0.12261504027515774,0,0,0,0.0,filtered,7.365155030873315e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12261504027515774,0.004031429998576641
4,0.25,0.07799433289425328,0.19338466227054596,0.2852589190006256,0.2651524543762207,0.16409382224082947,0.35,5,0,0,0,0.8356289863586426,2.732292652130127,122.79315185546875,0.8356289863586426,1.0,0.12330654318457113,0,0,0,0.0,passthrough,7.27247959946793e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12330654318457113,0.0035546449944376945
5,0.30000000000000004,0.1082792092464222,0.19125866889953613,0.26102229952812195,0.2659798264503479,0.1630689650774002,0.35,5,0,0,0,0.8601751327514648,2.1353938579559326,34.67955017089844,0.8601751327514648,1.0,0.12363692165164131,0,0,0,0.0,filtered,3.293343092855769e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12363692165164131,0.0031352341175079346
6,0.35000000000000003,0.14140609239994661,0.18546698987483978,0.23660004138946533,0.26928311586380005,0.15904685854911804,0.35,5,0,0,0,0.8934288620948792,2.7720119953155518,58.55538558959961,0.8934284448623657,1.0,0.12507514915878137,0,0,0,0.0,filtered,9.258446662695502e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.12507514915878137,0.002951635979115963
7,0.4,0.14507753504972254,0.17716680467128754,0.2135774940252304,0.2745455801486969,0.15286362171173096,0.35,5,0,0,0,0.9103554487228394,3.050935745239258,30.460933685302734,0.9103547930717468,1.0,0.12908299609042684,0,0,0,0.0,filtered,1.228760141967163e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.12908299609042684,0.007640344090759754
8,0.45,0.16865843204516268,0.16742780804634094,0.19084137678146362,0.2812008857727051,0.1454222947359085,0.35,5,0,0,0,0.9558243751525879,1.7972426414489746,33.14601516723633,0.9558236598968506,1.0,0.13507065952067765,0,0,0,0.0,filtered,1.2954269067607782e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.13507065952067765,0.012217597104609013
9,0.5,0.19918711635861364,0.156765878200531,0.16791221499443054,0.28905031085014343,0.13716012239456177,0.35,5,0,0,0,0.9997599720954895,1.956766963005066,34.225337982177734,0.9997599720954895,1.0,0.14249977563977506,0,0,0,0.0,passthrough,5.0262228362046864e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.14249977563977506,0.004936691373586655
