step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.025561692760748,0.39946699142456055,0.5771017074584961,0.26097002625465393,0.36507269740104675,0.35,2,0,0,0,0,0,0,,,,nan,0,0.24281226098537445,4.856245040893555,97.1249008178711,0.24281206727027893,1.0,0.0971407946858375,0,0,0,0,0.0971407946858375,0.0,filtered,2.435048927361334e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0971407946858375,0.366455889|0.288396981|0.0971407947|0.221130395|0.240695753|0.303150971,0.516455889|0.438396981|0.247140795|0.371130395|0.390695753|0.453150971,0.486455889|0.408396981|0.217140795|0.341130395|0.360695753|0.423150971,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0177792051|-0.0503216504|-0.0612606034|-0.0579545638,-0.130771831|-0.151268741|-0.160980899|-0.158618476|-0.140526638|-0.155747128,1.33505173|1.00231918|0.209803075|0.675581453|0.76099577|0.998902194,0.441878229|-0.425258398|0.459939003,-0.0279352125|0.160447791|-0.0304149613,0.008754868060350418,0.001917148008942604,0.0018838951364159584,0.002767893485724926
1,0.1,-1.0437668360391956,0.3855287432670593,0.5766175985336304,0.25262391567230225,0.3486819565296173,0.35,2,0,0,0,0,0,0,,,,nan,0,0.33886370062828064,4.445608615875244,127.6897201538086,0.3388628363609314,1.0,0.0868434439946941,0,0,0,0,0.0971407946858375,0.0,filtered,9.221064562634245e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0868434439946941,0.359894632|0.281069683|0.086843444|0.210872349|0.230486748|0.292540282,0.509894632|0.431069683|0.236843444|0.360872349|0.380486748|0.442540282,0.479894632|0.401069683|0.206843444|0.330872349|0.350486748|0.412540282,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00453611077|-0.00334664922|-0.0204461565|-0.0116030135,-0.129996522|-0.150675678|-0.160802302|-0.158529113|-0.1398277|-0.155506296,1.30958201|0.973603055|0.182035363|0.681613634|0.761673134|1.00305182,0.440481335|-0.41723609|0.458418369,-0.0279352125|0.160447791|-0.0304149613,0.008400351740419865,0.001890464685857296,0.0019435994327068329,0.002327924594283104
2,0.15000000000000002,-1.0693392248358853,0.3052036166191101,0.5812875628471375,0.24824337661266327,0.26689356565475464,0.35,2,0,0,0,0,0,0,,,,nan,0,0.3114626109600067,6.54659366607666,186.03775024414062,0.3114625811576843,1.0,0.07851205545409876,0,0,0,0,0.0971407946858375,0.0,filtered,9.194240175877352e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.07851205545409876,0.353419373|0.275326991|0.0785120555|0.20277565|0.22200167|0.284103628,0.503419373|0.425326991|0.228512055|0.35277565|0.37200167|0.434103628,0.473419373|0.395326991|0.198512055|0.32277565|0.34200167|0.404103628,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0217458333|0.0759846478|0.0826306883|0.0855835,-0.129192054|-0.149971649|-0.160698621|-0.158517002|-0.13935968|-0.155368842,1.28448544|0.951336313|0.175095434|0.728570244|0.831277688|1.06662917,0.43908444|-0.409213781|0.456897736,-0.0279352125|0.160447791|-0.0304149613,0.007323696278035641,0.001601511612534523,0.00160293560475111,0.0021668346598744392
3,0.2,-1.1198327885657684,0.4058292508125305,0.5828844904899597,0.24045877158641815,0.36486610770225525,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5256614685058594,7.582995891571045,140.74502563476562,0.5338519215583801,1.0,0.07407819143789415,0,0,0,0,0.0971407946858375,0.0,filtered,0.016599838906328313,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.07407819143789415,0.347046375|0.268953581|0.0740781914|0.198343554|0.219535561|0.280578048,0.497046375|0.418953581|0.224078191|0.348343554|0.369535561|0.430578048,0.467046375|0.388953581|0.194078191|0.318343554|0.339535561|0.400578048,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00190084329|-0.0128594312|0.01735447|0.0155884316,-0.128355588|-0.149612648|-0.161056261|-0.158535704|-0.139002415|-0.155173539,1.25982991|0.926201677|0.133355661|0.621979081|0.756494297|0.982727083,0.437687546|-0.401191473|0.455377102,-0.0279352125|0.160447791|-0.0304149613,0.00879220012575388,0.0020333658903837204,0.0021307161077857018,0.0023932168260216713
4,0.25,-1.149702053729135,0.4446926414966583,0.5840407609939575,0.2318749874830246,0.4006149470806122,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6451334953308105,4.460181713104248,170.3540496826172,0.6451331377029419,1.0,0.06624782127888548,0,0,0,0,0.0971407946858375,0.0,filtered,6.939077232795372e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.06624782127888548,0.340620873|0.25877385|0.0662478213|0.190047832|0.214527164|0.274162374,0.490620873|0.40877385|0.216247821|0.340047832|0.364527164|0.424162374,0.460620873|0.37877385|0.186247821|0.310047832|0.334527164|0.394162374,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0106773899|-0.0312838182|-0.00651301831|-0.00201901072,-0.127506671|-0.149564733|-0.161373395|-0.158449208|-0.137956069|-0.15451434,1.23497682|0.885530666|0.0929405|0.570458303|0.713639568|0.940116145,0.436290652|-0.393169165|0.453856468,-0.0279352125|0.160447791|-0.0304149613,0.005985529161989689,0.0018577808514237404,0.0010832222178578377,0.0016625449061393738
5,0.30000000000000004,-1.1546600806433753,0.5297712087631226,0.5811035633087158,0.21997906267642975,0.4811127781867981,0.35,2,0,0,0,0,0,0,,,,nan,0,0.778464138507843,4.894617080688477,103.55903625488281,0.8003374934196472,1.0,0.05762565231054814,0,0,0,0,0.0971407946858375,0.0,filtered,0.05477260249517392,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.3373827253970738e-07,valid,0.05762565231054814,0.334216626|0.248694688|0.0576256523|0.180862714|0.208236199|0.266891684,0.484216626|0.398694688|0.207625652|0.330862714|0.358236199|0.416891684,0.454216626|0.368694688|0.177625652|0.300862714|0.328236199|0.386891684,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0352950707|-0.105197969|-0.0856630295|-0.0784802822,-0.126635015|-0.149399231|-0.161640825|-0.158468238|-0.13691184|-0.153783802,1.21023149|0.845379521|0.0335667131|0.459784648|0.610369926|0.835302651,0.434893757|-0.385146856|0.452335835,-0.0279352125|0.160447791|-0.0304149613,0.005377918481826782,0.001119411550462246,0.0012066792696714401,0.0016768090426921844
6,0.35000000000000003,-1.188321776989874,0.5397382378578186,0.5796305537223816,0.2098282426595688,0.48679494857788086,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6498029828071594,5.616541862487793,151.59671020507812,0.7028559446334839,1.0,0.045735459507643766,0,0,0,0,0.0971407946858375,0.0,filtered,0.21140520018616232,0,1,12,predictive_link_2,predictive_link_2,0,0,1,solved,osqp,5.2854901944759947e-08,valid,0.045735459507643766,0.327785249|0.237791393|0.0457354595|0.168262592|0.197513962|0.256220442,0.477785249|0.387791393|0.19573546|0.318262592|0.347513962|0.406220442,0.447785249|0.357791393|0.16573546|0.288262592|0.317513962|0.376220442,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0213298679|-0.0583526699|-0.0521690252|-0.0386637974,-0.125745995|-0.149071511|-0.161612023|-0.158434206|-0.135457185|-0.152818177,1.185395|0.802094062|-5.27266273e-08|0.456263492|0.602429639|0.833399793,0.433496863|-0.377124548|0.450815201,-0.0279352125|0.160447791|-0.0304149613,0.005106903612613678,0.001055074855685234,0.0011646486818790436,0.0016422634944319725
7,0.4,-1.2208724382023504,0.47277069091796875,0.5829437375068665,0.20438922941684723,0.41727426648139954,0.35,2,0,0,0,0,0,0,,,,nan,0,0.35410454869270325,9.390227317810059,176.00953674316406,0.7000000476837158,1.0,0.03558891545668533,1,1,0,0,0.0971407946858375,0.7000000476837158,recovery_relaxed,0.6852044999460474,0,0,12,joint_2_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_3_acceleration_upper,predictive_link_2,0,1,1,primal infeasible; recovery=solved inaccurate,recovery_maximin,0.00295553686370683,valid,0.03558891545668533,0.321451836|0.228899898|0.0355889155|0.157756891|0.187974001|0.247463775,0.471451836|0.378899898|0.185588915|0.307756891|0.337974001|0.397463775,0.441451836|0.348899898|0.155588915|0.277756891|0.307974001|0.367463775,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0162765682|0.0544725095|0.0808323373|0.0849176941,-0.124822831|-0.148573934|-0.161587767|-0.158412|-0.134285964|-0.152072886,1.16098451|0.767025658|-0.00295553681|0.527088074|0.698442377|0.922699909,0.432099968|-0.36910224|0.449294567,-0.0279352125|0.160447791|-0.0304149613,0.007846514694392681,0.001088196411728859,0.0011137425899505615,0.0034303469583392143
8,0.45,-1.1893418374372595,0.35078150033950806,0.5905165672302246,0.20261843502521515,0.2942849397659302,0.35,2,0,0,0,0,0,0,,,,nan,0,0.304238885641098,6.9496541023254395,129.03346252441406,0.699999988079071,1.0,0.03011095969242053,1,1,0,0,0.0971407946858375,0.699999988079071,filtered,0.4206977346690302,0,0,12,joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.03011095969242053,0.315265939|0.219808903|0.0301109597|0.152461514|0.185451503|0.244323478,0.465265939|0.369808903|0.18011096|0.302461514|0.335451503|0.394323478,0.435265939|0.339808903|0.15011096|0.272461514|0.305451503|0.364323478,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.046170194|0.148443756|0.160334353|0.156626547,-0.123858902|-0.148537956|-0.161849864|-0.158036427|-0.133010805|-0.151236853,1.13720485|0.730697658|0.00476416859|0.600253383|0.769129561|0.982683606,0.430703074|-0.361079931|0.447773933,-0.0279352125|0.160447791|-0.0304149613,0.006860650144517422,0.0012672347947955132,0.0012430660426616669,0.0020408928394317627
9,0.5,-1.2759250982901915,0.3170625567436218,0.6032613515853882,0.20489929616451263,0.26137498021125793,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4864746332168579,4.009871006011963,109.70722198486328,0.699999988079071,1.0,0.0282718230518266,1,1,0,0,0.0971407946858375,0.699999988079071,filtered,0.22102200290294693,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.0282718230518266,0.309229234|0.213506436|0.0282718231|0.151384445|0.187458256|0.244256597,0.459229234|0.363506436|0.178271823|0.301384445|0.337458256|0.394256597,0.429229234|0.333506436|0.148271823|0.271384445|0.307458256|0.364256597,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0786188987|0.248662124|0.250577605|0.247479189,-0.122852924|-0.148417705|-0.162305556|-0.157742277|-0.132510824|-0.150927261,1.11406401|0.705608038|0.0294006348|0.696457625|0.867899804|1.07357832,0.429306179|-0.353057623|0.4462533,-0.0279352125|0.160447791|-0.0304149613,0.007219613529741764,0.0016118288040161133,0.0014061564579606056,0.0013694791123270988
