step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.7842388012056529,0.39957043528556824,0.4330810010433197,0.18488197028636932,0.34617364406585693,0.35,5,0,0,0,0,0,0,,,,nan,0,0.22141684591770172,4.428337097167969,88.56673431396484,0.7000000476837158,1.0,0.016408897628165886,1,1,0,0,0.016408897628165886,0.7000000476837158,filtered,0.49352316492111514,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.016408897628165886,0.382013788|0.1778748|0.143562768|0.0652123124|0.0285146927|0.0164088976,0.532013788|0.3278748|0.293562768|0.215212312|0.178514693|0.166408898,0.502013788|0.2978748|0.263562768|0.185212312|0.148514693|0.136408898,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0144054384|0.0889066446|0.115534124|0.105486493,-0.0844589011|-0.0704400715|-0.130636365|-0.131672641|-0.135043342|-0.134624789,1.44359625|0.641059128|0.458020144|0.218083253|0.0945495525|0.0364972945,0.505621076|0.433697641|0.404201657,-0.00197888887|-0.134270042|-0.0145020159,0.007883486337959766,0.0012646010145545006,0.0014582602307200432,0.0024424437433481216
1,0.1,-0.7036565433740225,0.3509373068809509,0.43186450004577637,0.18791808187961578,0.29883670806884766,0.35,5,0,0,0,0,0,0,,,,nan,0,0.4120199680328369,4.002951145172119,36.67910385131836,0.7000000476837158,1.0,0.01467661240069651,1,1,0,0,0.016408897628165886,0.7000000476837158,filtered,0.292993101477623,0,0,12,joint_0_acceleration_lower,predictive_link_5,1,0,0,inaccurate_solution,,0.0,valid,0.01467661240069651,0.377707868|0.17260293|0.141077118|0.0631350497|0.0271890682|0.0146766124,0.527707868|0.32260293|0.291077118|0.21313505|0.177189068|0.164676612,0.497707868|0.29260293|0.261077118|0.18313505|0.147189068|0.134676612,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0315975874|0.183455539|0.225744607|0.203579881,-0.0836571387|-0.0696119218|-0.130541023|-0.131515069|-0.135023176|-0.134676429,1.42717433|0.6207998|0.465365037|0.304480669|0.199477704|0.127609901,0.50552237|0.426984251|0.403476387,-0.00197888887|-0.134270042|-0.0145020159,0.007497002370655537,0.0015999218448996544,0.0012385407462716103,0.0019709253683686256
2,0.15000000000000002,-0.6579911973803219,0.3294471800327301,0.42952820658683777,0.1958646923303604,0.2806452810764313,0.35,5,0,0,0,0,0,0,,,,nan,0,0.6096285581588745,4.010410308837891,2.7618839740753174,0.699999988079071,1.0,0.01769919877700754,1,1,0,0,0.016408897628165886,0.699999988079071,filtered,0.0916305742262692,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.01769919877700754,0.37333876|0.166535221|0.142937128|0.0658502473|0.0310278482|0.0176991988,0.52333876|0.316535221|0.292937128|0.215850247|0.181027848|0.167699199,0.49333876|0.286535221|0.262937128|0.185850247|0.151027848|0.137699199,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0491299019|0.278290304|0.337760627|0.304783685,-0.0828541987|-0.0691653682|-0.130252875|-0.131163804|-0.134982719|-0.134773211,1.41050084|0.596975517|0.490625538|0.410527489|0.3268893|0.240807269,0.505423665|0.42027086|0.402751118,-0.00197888887|-0.134270042|-0.0145020159,0.007893062196671963,0.0014755744487047195,0.0016040829941630363,0.0019399747252464294
3,0.2,-0.6352294294423257,0.30327504873275757,0.4276326596736908,0.20630063116550446,0.258513867855072,0.35,5,0,0,0,0,0,0,,,,nan,0,0.699999988079071,1.8298686742782593,44.73103713989258,0.699999988079071,1.0,0.025630665277814435,1,1,0,0,0.016408897628165886,0.699999988079071,passthrough,3.530425527589955e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.025630665277814435,0.368911056|0.159673537|0.148855815|0.0732054157|0.0401204128|0.0256306653,0.518911056|0.309673537|0.298855815|0.223205416|0.190120413|0.175630665,0.488911056|0.279673537|0.268855815|0.193205416|0.160120413|0.145630665,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0571640825|0.320169216|0.391084701|0.355262366,-0.0820509949|-0.0691470035|-0.12969387|-0.130598689|-0.134920904|-0.134881697,1.39359323|0.569547145|0.522893474|0.482392189|0.416645448|0.32290333,0.50532496|0.41355747|0.402025849,-0.00197888887|-0.134270042|-0.0145020159,0.007463506422936916,0.0014174478128552437,0.0014907941222190857,0.002018304541707039
4,0.25,-0.636634964863888,0.2786227762699127,0.4272388517856598,0.21702860295772552,0.23768308758735657,0.35,5,0,0,0,0,0,0,,,,nan,0,0.7000000476837158,0.5887072682380676,37.59691619873047,0.7000000476837158,1.0,0.036056576440004456,1,1,0,0,0.016408897628165886,0.7000000476837158,passthrough,3.652634373562436e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.036056576440004456,0.364485638|0.152396426|0.156190263|0.0824430556|0.051784899|0.0360565764,0.514485638|0.302396426|0.306190263|0.232443056|0.201784899|0.186056576,0.484485638|0.272396426|0.276190263|0.202443056|0.171784899|0.156056576,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.057058731|0.317063353|0.394223863|0.360979708,-0.0812408249|-0.0693997876|-0.128905731|-0.129911229|-0.134844313|-0.134953392,1.37670173|0.540185915|0.55291405|0.516924347|0.466519146|0.370252622,0.505226254|0.406844079|0.401300579,-0.00197888887|-0.134270042|-0.0145020159,0.007567254826426506,0.0014869729056954384,0.0013731308281421661,0.0020340541377663612
5,0.30000000000000004,-0.6339289983233085,0.25554072856903076,0.4279140532016754,0.22801931202411652,0.24104884266853333,0.35,5,0,0,0,0,0,0,,,,nan,0,0.7000000476837158,0.3710850477218628,6.119399547576904,0.7000000476837158,1.0,0.046781596448624535,1,1,0,0,0.016408897628165886,0.7000000476837158,passthrough,4.162965175743875e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.046781596448624535,0.360112204|0.145000187|0.162868301|0.0912799483|0.0636481619|0.0467815964,0.510112204|0.295000187|0.312868301|0.241279948|0.213648162|0.196781596,0.480112204|0.265000187|0.282868301|0.211279948|0.183648162|0.166781596,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0580689287|0.31639813|0.396826305|0.366113331,-0.0804169513|-0.0697709308|-0.127988174|-0.129201024|-0.134757653|-0.134974594,1.36003187|0.510229816|0.581553957|0.552316899|0.5166613|0.418265123,0.505127549|0.400130689|0.40057531,-0.00197888887|-0.134270042|-0.0145020159,0.004842182621359825,0.000893578864634037,0.0008869841694831848,0.0013489928096532822
6,0.35000000000000003,-0.6577852408717456,0.2590215504169464,0.42956387996673584,0.2392466515302658,0.24759909510612488,0.35,5,0,0,0,0,0,0,,,,nan,0,0.699999988079071,0.4068751633167267,4.179872512817383,0.699999988079071,1.0,0.05777436677311462,1,1,0,0,0.016408897628165886,0.699999988079071,passthrough,6.714935517141456e-11,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.05777436677311462,0.355790369|0.137712774|0.16901691|0.0998468757|0.075679099|0.0577743668,0.505790369|0.287712774|0.31901691|0.249846876|0.225679099|0.207774367,0.475790369|0.257712774|0.28901691|0.219846876|0.195679099|0.177774367,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0594233577|0.315949842|0.398382757|0.370745698,-0.0795793056|-0.0702392739|-0.126918748|-0.128459281|-0.134671372|-0.134960288,1.34358217|0.480611823|0.608572251|0.586878064|0.566427781|0.466882877,0.505028844|0.393417299|0.399850041,-0.00197888887|-0.134270042|-0.0145020159,0.004838602617383003,0.000868573784828186,0.0009177019819617271,0.0013549961149692535
7,0.4,-0.6852594939515302,0.2655037045478821,0.43213391304016113,0.2506716847419739,0.25330740213394165,0.35,5,0,0,0,0,0,0,,,,nan,0,0.7000000476837158,0.3969443738460541,0.9400962591171265,0.7000000476837158,1.0,0.0690070401245527,1,1,0,0,0.016408897628165886,0.7000000476837158,passthrough,9.681526427280158e-11,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.0690070401245527,0.351521024|0.130628734|0.174662499|0.10817383|0.0878445377|0.0690070401,0.501521024|0.280628734|0.324662499|0.25817383|0.237844538|0.21900704,0.471521024|0.250628734|0.294662499|0.22817383|0.207844538|0.18900704,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0609354631|0.316469852|0.399355202|0.374537777,-0.0787276346|-0.0707939679|-0.125698627|-0.127881449|-0.134591977|-0.134922686,1.32735646|0.451720969|0.633886833|0.621283721|0.616141375|0.515643252,0.504930139|0.386703908|0.399124771,-0.00197888887|-0.134270042|-0.0145020159,0.00475501362234354,0.0008162902668118477,0.0009069656953215599,0.0013088695704936981
8,0.45,-0.497165558769523,0.20838773250579834,0.42739635705947876,0.257620245218277,0.1958335041999817,0.35,5,0,0,0,0,0,0,,,,nan,0,0.6712831258773804,9.337312698364258,182.7426300048828,0.7007187008857727,1.0,0.08043932466714451,0,1,1,0,0.016408897628165886,0.0,filtered,0.09548587497748377,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08043932466714451,0.347304941|0.123789687|0.179824512|0.11658835|0.100114224|0.0804393247,0.497304941|0.273789687|0.329824512|0.26658835|0.250114224|0.230439325,0.467304941|0.243789687|0.299824512|0.23658835|0.220114224|0.200439325,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0537756236|0.26468526|0.271464007|0.278560382,-0.0778617019|-0.0714309794|-0.124332693|-0.128550476|-0.134522849|-0.134871808,1.31135806|0.423727768|0.648740981|0.602488187|0.537398053|0.465445872,0.504831433|0.379990518|0.398399502,-0.00197888887|-0.134270042|-0.0145020159,0.0040987394750118256,0.0008463775739073753,0.0009149657562375069,0.0013115499168634415
9,0.5,-0.32871516409714563,0.19787195324897766,0.41525086760520935,0.26091259717941284,0.16945810616016388,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8175258636474609,6.77897834777832,61.91349792480469,0.817524790763855,1.0,0.08737727709841656,0,1,1,0,0.016408897628165886,0.0,filtered,1.5810377132257752e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08737727709841656,0.343214033|0.119782176|0.18260749|0.122088803|0.107168413|0.0873772771,0.493214033|0.269782176|0.33260749|0.272088803|0.257168413|0.237377277,0.463214033|0.239782176|0.30260749|0.242088803|0.227168413|0.207377277,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0475095455|0.224396559|0.175060606|0.204668522,-0.076966241|-0.0710583415|-0.122936965|-0.128262015|-0.134580983|-0.134946738,1.29588989|0.408070364|0.655002541|0.584489758|0.469153273|0.419230892,0.504732728|0.373277128|0.397674233,-0.00197888887|-0.134270042|-0.0145020159,0.006973247043788433,0.0015913760289549828,0.0015928931534290314,0.002055632881820202
