step,total_steps,episode,reset_seed,reset_source,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
660500,780000,3037,1030840143,random,7,0.3502051906762415,0.06835447251796722,-0.21421011439423082,0.520743265748024,0.06835447251796722,0.3883744478225708,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,500
661000,780000,3055,1632585365,random,15,-0.7243307307531758,0.3176806569099426,-5.101555981018189,5.948519550263882,0.3176806569099426,0.18160583078861237,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,1000
661500,780000,3061,255706636,random,168,-0.21087253997690852,0.10904838144779205,-53.21628282174951,26.81998535245657,0.10904838144779205,0.32120054960250854,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,1500
662000,780000,3073,1125574904,random,10,-0.4837928924352957,0.23218341171741486,-4.65280476198188,2.0890503525733948,0.23218341171741486,0.27705368399620056,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,2000
662500,780000,3082,1887062602,random,94,-0.2877372415782884,0.07620910555124283,-40.41358203491353,18.82351443171501,0.07620910555124283,0.37191227078437805,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,2500
663000,780000,3092,9122,focused,14,-0.06255876459687493,0.3666269779205322,-3.5478175733349753,5.453722074627876,0.3666269779205322,0.20375582575798035,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,3000
663500,780000,3102,1748955070,random,133,-0.05943210882855852,0.03241991996765137,-5.802237559330584,3.8749985303729773,0.03241991996765137,0.6851873397827148,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,3500
664000,780000,3114,9014,focused,5,-0.13092377089131418,0.06671427935361862,-0.6089796736157497,0.5187841132283211,0.06671427935361862,0.634347677230835,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,4000
664500,780000,3130,2055962951,random,173,-0.22079179908463076,0.08036153018474579,-47.09547502665058,19.803870774805546,0.08036153018474579,0.36745989322662354,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,4500
665000,780000,3134,709880073,random,169,-0.7605898548274914,0.36858072876930237,-107.20687675018058,42.29702499508858,0.36858072876930237,0.1959110051393509,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,5000
665500,780000,3147,597571760,random,32,-0.12455589190686456,0.05323221907019615,-5.341925768102214,2.397179175168276,0.05323221907019615,0.42831119894981384,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,5500
666000,780000,3156,9024,focused,100,-0.22298527297458123,0.03968087211251259,-23.585221580470897,10.658265203237534,0.03968087211251259,0.48071935772895813,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,6000
666500,780000,3162,9140,focused,21,-0.03599233198811036,0.3909773528575897,-3.5936381516533826,4.843666233122349,0.3909773528575897,0.24311859905719757,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,6500
667000,780000,3175,9145,focused,61,-0.6212389166809125,0.1686345487833023,-16.603596828056137,10.8051817715168,0.1686345487833023,0.26476308703422546,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,7000
667500,780000,3192,279410712,random,33,-0.3298967175963088,0.034083954989910126,3.559102878876433,1.4611267559230328,0.034083954989910126,0.5114902257919312,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,7500
668000,780000,3202,1756092535,random,105,-0.17079912412126305,0.06675103306770325,-19.090236656793508,9.076137639582157,0.06675103306770325,0.39203161001205444,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,8000
668500,780000,3209,9100,focused,7,-0.27298012778227254,0.3870311975479126,-1.2443981349523492,1.7441852241754532,0.3870311975479126,0.4455985128879547,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,8500
669000,780000,3220,1709095156,random,92,-0.6750256803961576,0.3038139343261719,-64.48145876767039,31.87294065952301,0.3038139343261719,0.18583251535892487,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,9000
669500,780000,3233,9145,focused,150,-0.7388265679799315,0.24162882566452026,-52.09114588844884,27.33639144897461,0.24162882566452026,0.25738364458084106,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,9500
670000,780000,3249,9189,focused,7,0.37707852466571434,0.03579038381576538,1.3392610749326899,0.3828827254474163,0.03579038381576538,0.5012459754943848,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,10000
670500,780000,3262,9145,focused,39,-0.10524386165720123,0.14051665365695953,-7.804917298579256,7.195471614599228,0.14051665365695953,0.2925632894039154,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,10500
671000,780000,3266,9189,focused,21,-0.3435640258672663,0.03579038754105568,4.438867142837007,0.8879143670201302,0.03579038754105568,0.5012459754943848,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,11000
671500,780000,3281,639167770,random,8,0.17836158017261777,0.07123900204896927,0.1440712834096038,0.8540394678711891,0.07123900204896927,0.38206347823143005,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,11500
672000,780000,3286,9024,focused,196,-0.15783396898735483,0.03168708086013794,-37.86875571354314,11.449995886534452,0.03168708086013794,0.6175574064254761,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,12000
672500,780000,3310,969394356,random,7,0.3528325994381293,0.12454661726951599,0.5930188868450923,1.1233774274587631,0.12454661726951599,0.30212098360061646,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,12500
673000,780000,3320,9024,focused,119,-0.11767678465748022,0.029837168753147125,-27.70988354984997,11.129122396931052,0.029837168753147125,0.5751169323921204,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,13000
673500,780000,3326,9024,focused,83,-0.213015183924976,0.058782704174518585,-19.43255441873143,9.366324596107006,0.058782704174518585,0.4120693504810333,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,13500
674000,780000,3345,9145,focused,61,-0.6718193384356621,0.263105571269989,-16.655248207742087,11.093646213412285,0.263105571269989,0.26721781492233276,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,14000
674500,780000,3348,9024,focused,154,-0.20553413923364253,0.025565266609191895,-32.109668901081484,12.123028447851539,0.025565266609191895,0.5821210145950317,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,14500
675000,780000,3360,9189,focused,18,-0.39682047251495955,0.03579038381576538,4.259225306841546,0.7814055308699608,0.03579038381576538,0.5012459754943848,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,15000
675500,780000,3381,9024,focused,93,-0.2534841609870375,0.04608595743775368,-22.58335960468923,10.43672239780426,0.04608595743775368,0.4530958831310272,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,15500
676000,780000,3388,847194998,random,11,0.04227277949299882,0.10164991021156311,-1.6825866729949943,1.5378990322351456,0.10164991021156311,0.3302394151687622,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007738584186881781,nan,nan,nan,nan,16000
