episode,step,reset_seed,reset_source,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
3037,660493,9157,focused,26.30500697890826,0.3615507297217846,14,1,0,0,0,0,0,,0.0,0.5282074809074402,0.025825052122984613,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3038,660509,1030840143,random,25.959336724169354,1.0514070317149162,16,1,0,0,0,0,0,,0.0,0.36956891417503357,0.06571293948218226,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3039,660524,9157,focused,26.11432009458892,0.3854001108556986,15,1,0,0,0,0,0,,0.0,0.5279613733291626,0.02569334072371324,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3040,660543,9084,focused,23.834257341172023,1.732055738568306,19,1,0,0,0,0,0,,0.0,0.43267643451690674,0.09116082834570031,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3041,660557,155187134,random,26.02125270918122,0.5509771145880222,14,1,0,0,0,0,0,,0.0,0.47996610403060913,0.03935550818485873,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3042,660567,582823992,random,21.231065316214025,2.426890552043915,10,1,0,0,0,0,0,,0.0,0.439033180475235,0.2426890552043915,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3043,660598,9091,focused,17.982784978732933,3.1343305371701717,31,1,0,0,0,0,0,,0.0,0.399612694978714,0.10110743668290877,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3044,660610,1972371382,random,25.92131509065861,0.7656881231814623,12,1,0,0,0,0,0,,0.0,0.296572208404541,0.06380734359845519,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3045,660618,1592106304,random,25.488305389523614,0.4253847971558571,8,1,0,0,0,0,0,,0.0,0.3643985986709595,0.053173099644482136,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3046,660858,2053694193,random,-143.79739609091573,57.65053188055754,240,0,0,0,0,0,0,,0.0,0.1400553435087204,0.24021054950232307,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3047,660883,1072728064,random,9.846283210335951,8.159777857363224,25,1,0,0,0,0,0,,0.0,0.20255696773529053,0.32639111429452894,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3048,660890,9118,focused,25.225012535736575,0.24819951876997948,7,1,0,0,0,0,0,,0.0,0.49983805418014526,0.035457074109997065,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3049,660903,41238047,random,24.224484304706202,0.623105127364397,13,1,0,0,0,0,0,,0.0,0.41749903559684753,0.04793116364341516,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3050,660904,1123928639,random,20.18397609190519,0.09960572421550751,1,1,0,0,0,0,0,,0.0,0.3426271975040436,0.09960572421550751,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3051,660924,19729113,random,23.745531360297825,0.9161921441555023,20,1,0,0,0,0,0,,0.0,0.4290917217731476,0.04580960720777512,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3052,660938,9157,focused,26.099838112849874,0.3622328210622072,14,1,0,0,0,0,0,,0.0,0.5282237529754639,0.0258737729330148,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3053,660945,736085606,random,24.29188906761883,0.2003281656652689,7,1,0,0,0,0,0,,0.0,0.5329015254974365,0.028618309380752698,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3054,660972,416944386,random,23.071510611185904,1.3212957791984081,27,1,0,0,0,0,0,,0.0,0.4296165704727173,0.04893688071105215,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3055,660985,9185,focused,20.783570952083082,1.3467812165617943,13,1,0,0,0,0,0,,0.0,0.37948575615882874,0.10359855512013802,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3056,661002,1632585365,random,14.737629410898155,6.462528698146343,17,1,0,0,0,0,0,,0.0,0.18160583078861237,0.3801487469497849,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3057,661028,984501014,random,24.398100588919817,1.0005993973463774,26,1,0,0,0,0,0,,0.0,0.35123974084854126,0.0384845922056299,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3058,661268,268048431,random,-212.90396213023908,91.74066622555256,240,0,0,0,0,0,0,,0.0,0.13569407165050507,0.38225277593980234,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3059,661291,9047,focused,24.903911686909588,0.9191724453121424,23,1,0,0,0,0,0,,0.0,0.34156084060668945,0.03996401936139749,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3060,661318,9004,focused,22.603100804995286,1.1411132160574198,27,1,0,0,0,0,0,,0.0,0.2981913089752197,0.0422634524465711,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3061,661332,9199,focused,12.640998337626286,5.791717976331711,14,1,0,0,0,0,0,,0.0,0.17636381089687347,0.4136941411665508,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3062,661572,255706636,random,-75.43512579802714,38.688980743288994,240,0,0,0,0,0,0,,0.0,0.25576362013816833,0.16120408643037082,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3063,661580,400272034,random,20.433885468516664,2.284896895289421,8,1,0,0,0,0,0,,0.0,0.29902538657188416,0.28561211191117764,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3064,661596,9122,focused,16.92753942035881,5.806752979755402,16,1,0,0,0,0,0,,0.0,0.20714107155799866,0.3629220612347126,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3065,661612,966083117,random,26.84859571853906,0.9670786112546921,16,1,0,0,0,0,0,,0.0,0.29849880933761597,0.060442413203418255,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3066,661852,9024,focused,-46.58716607631633,13.695931274443865,240,0,0,0,0,0,0,,0.0,0.33688390254974365,0.05706638031018277,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3067,661869,51426662,random,26.629096648489462,0.5023130513727665,17,1,0,0,0,0,0,,0.0,0.4229911267757416,0.029547826551339206,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3068,661913,9058,focused,23.92233033818509,1.887226864695549,44,1,0,0,0,0,0,,0.0,0.40129634737968445,0.04289151965217157,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3069,661915,1409915849,random,20.906509842030804,0.1269284412264824,2,1,0,0,0,0,0,,0.0,0.3983009159564972,0.0634642206132412,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3070,661926,9014,focused,21.970444217099832,0.848859628662467,11,1,0,0,0,0,0,,0.0,0.6301848292350769,0.07716905715113337,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3071,661966,9145,focused,12.499976833424121,7.15515398979187,40,1,0,0,0,0,0,,0.0,0.23227566480636597,0.17887884974479676,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3072,661975,9014,focused,22.872960754342003,0.5787508822977543,9,1,0,0,0,0,0,,0.0,0.6370385885238647,0.06430565358863936,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3073,661990,1771749429,random,16.52771454349242,4.5600458681583405,15,1,0,0,0,0,0,,0.0,0.25179389119148254,0.3040030578772227,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3074,662230,1125574904,random,-110.32023588127173,48.819169744849205,240,0,0,0,0,0,0,,0.0,0.206845223903656,0.203413207270205,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3075,662301,9058,focused,21.123117075067967,3.012670334428549,71,1,0,0,0,0,0,,0.0,0.4010930359363556,0.04243197654124717,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3076,662311,1974162204,random,24.00529268961848,0.44508854299783707,10,1,0,0,0,0,0,,0.0,0.4329473078250885,0.044508854299783705,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3077,662332,1571834371,random,25.1058342158282,0.9485454000532627,21,1,0,0,0,0,0,,0.0,0.3801240622997284,0.04516882857396489,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3078,662351,9047,focused,25.401494054301992,0.79300257563591,19,1,0,0,0,0,0,,0.0,0.3411790132522583,0.04173697766504789,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3079,662369,874732660,random,26.36655828971731,0.6814932599663734,18,1,0,0,0,0,0,,0.0,0.4143312871456146,0.03786073666479853,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3080,662384,9199,focused,11.864817662992149,6.227243334054947,15,1,0,0,0,0,0,,0.0,0.17414022982120514,0.4151495556036631,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3081,662403,226082277,random,21.954867640089223,2.2918385230004787,19,1,0,0,0,0,0,,0.0,0.29585957527160645,0.12062308015791993,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3082,662406,1080046063,random,22.569098373816036,0.18149875476956367,3,1,0,0,0,0,0,,0.0,0.4002128541469574,0.06049958492318789,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3083,662646,1887062602,random,-81.77657109711876,29.064540661871433,240,0,0,0,0,0,0,,0.0,0.18427340686321259,0.12110225275779764,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3084,662658,9191,focused,22.19939280823174,2.3868262320756912,12,1,0,0,0,0,0,,0.0,0.27749234437942505,0.1989021860063076,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3085,662668,1501689894,random,27.384080272067003,0.3837488666176796,10,1,0,0,0,0,0,,0.0,0.41648343205451965,0.03837488666176796,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3086,662684,395844674,random,25.38733197360625,1.188697710633278,16,1,0,0,0,0,0,,0.0,0.21422821283340454,0.07429360691457987,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3087,662924,9024,focused,-48.08453613496042,14.807912761345506,240,0,0,0,0,0,0,,0.0,0.326417475938797,0.061699636505606274,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3088,662939,1121366829,random,26.362700043409802,0.35989442467689514,15,1,0,0,0,0,0,,0.0,0.5649529695510864,0.02399296164512634,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3089,662948,9118,focused,24.22835662239862,0.3103634715080261,9,1,0,0,0,0,0,,0.0,0.5009642243385315,0.03448483016755846,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3090,662968,19551795,random,25.97943516048085,0.9415724910795689,20,1,0,0,0,0,0,,0.0,0.33999717235565186,0.047078624553978446,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3091,662975,9118,focused,24.892227827585028,0.24006474390625954,7,1,0,0,0,0,0,,0.0,0.5013879537582397,0.03429496341517994,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3092,662986,9066,focused,25.939127660075275,0.23828177712857723,11,1,0,0,0,0,0,,0.0,0.6401695013046265,0.021661979738961567,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3093,663002,9122,focused,15.9757444469627,6.148512497544289,16,1,0,0,0,0,0,,0.0,0.2025958001613617,0.38428203109651804,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3094,663015,1448253085,random,25.26629488001869,0.5532094854861498,13,1,0,0,0,0,0,,0.0,0.3833269774913788,0.04255457580662691,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3095,663025,1023103787,random,20.324003612219858,2.180752754211426,10,1,0,0,0,0,0,,0.0,0.35712164640426636,0.21807527542114258,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3096,663039,1988451740,random,23.506776925603024,1.5696939192712307,14,1,0,0,0,0,0,,0.0,0.21790529787540436,0.11212099423365933,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3097,663279,2046874057,random,-122.04851057894557,38.132516937330365,240,0,0,0,0,0,0,,0.0,0.18572144210338593,0.15888548723887652,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3098,663291,9091,focused,21.055240228844614,1.6695903465151787,12,1,0,0,0,0,0,,0.0,0.42320719361305237,0.1391325288762649,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3099,663304,917130341,random,26.984237690462162,0.6533873677253723,13,1,0,0,0,0,0,,0.0,0.3551618456840515,0.05026056674810556,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3100,663321,514353830,random,25.881328073384594,1.0703249499201775,17,1,0,0,0,0,0,,0.0,0.27100566029548645,0.06296029117177515,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3101,663340,1827774532,random,21.959387756701148,2.865190390497446,19,1,0,0,0,0,0,,0.0,0.40001222491264343,0.1507994942367077,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3102,663367,9004,focused,22.971704011049113,1.1477749105542898,27,1,0,0,0,0,0,,0.0,0.29786714911460876,0.042510181872381106,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3103,663607,1748955070,random,-28.363003331669034,7.642121305689216,240,0,0,0,0,0,0,,0.0,0.3155243396759033,0.0318421721070384,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3104,663628,9096,focused,20.638821254633893,3.486935157328844,21,1,0,0,0,0,0,,0.0,0.3264005780220032,0.16604453130137353,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3105,663645,295069718,random,24.3315452554325,1.8890064470469952,17,1,0,0,0,0,0,,0.0,0.17578908801078796,0.11111802629688207,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3106,663657,466515524,random,24.86617717205427,0.38748131506145,12,1,0,0,0,0,0,,0.0,0.5543130040168762,0.032290109588454165,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3107,663666,9014,focused,22.763406155161764,0.6448707673698664,9,1,0,0,0,0,0,,0.0,0.6358086466789246,0.0716523074855407,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3108,663680,9014,focused,22.06426249655769,0.8766819629818201,14,1,0,0,0,0,0,,0.0,0.633402407169342,0.06262014021298715,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3109,663920,9024,focused,-46.918848942521066,13.369605459272861,240,0,0,0,0,0,0,,0.0,0.3359606862068176,0.05570668941363692,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3110,663937,669888496,random,25.878660389256705,1.0422279611229897,17,1,0,0,0,0,0,,0.0,0.2931320369243622,0.061307527124881744,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3111,663951,9199,focused,12.748031654678456,5.809389442205429,14,1,0,0,0,0,0,,0.0,0.17635484039783478,0.41495638872895924,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3112,663963,957637540,random,28.562215595951564,0.27600444853305817,12,1,0,0,0,0,0,,0.0,0.5595046877861023,0.02300037071108818,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3113,663971,216914012,random,23.80175443914458,1.2170467302203178,8,1,0,0,0,0,0,,0.0,0.45349687337875366,0.15213084127753973,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3114,663995,9023,focused,10.952789832512787,8.008983202278614,24,1,0,0,0,0,0,,0.0,0.22188156843185425,0.3337076334282756,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3115,664014,9014,focused,21.135245611017456,1.022853810340166,19,1,0,0,0,0,0,,0.0,0.6245783567428589,0.053834411070535056,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3116,664023,9085,focused,23.475328423168925,0.5485260970890522,9,1,0,0,0,0,0,,0.0,0.3623094856739044,0.0609473441210058,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3117,664109,9100,focused,-18.670047809527738,21.494902320206165,86,1,0,0,0,0,0,,0.0,0.22909022867679596,0.24994072465356007,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3118,664123,986270526,random,23.064368520138657,1.44553941488266,14,1,0,0,0,0,0,,0.0,0.35885512828826904,0.10325281534876142,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3119,664144,9096,focused,20.88823654156973,3.464939270168543,21,1,0,0,0,0,0,,0.0,0.325517475605011,0.16499710810326396,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3120,664159,539721266,random,20.901853154919824,3.6855335123836994,15,1,0,0,0,0,0,,0.0,0.12124335020780563,0.2457022341589133,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3121,664171,9100,focused,18.42411542680393,4.068748526275158,12,1,0,0,0,0,0,,0.0,0.3000885546207428,0.3390623771895965,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3122,664181,704589555,random,25.374601230542506,0.4800022169947624,10,1,0,0,0,0,0,,0.0,0.44070592522621155,0.04800022169947624,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3123,664209,1539399054,random,23.016777528913106,1.8549748808145523,28,1,0,0,0,0,0,,0.0,0.2666972875595093,0.06624910288623401,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3124,664217,9185,focused,21.778543063882747,0.8404964730143547,8,1,0,0,0,0,0,,0.0,0.391105979681015,0.10506205912679434,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3125,664246,9058,focused,25.255290762970652,1.2608838938176632,29,1,0,0,0,0,0,,0.0,0.4010941684246063,0.043478754959229766,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3126,664256,1099331078,random,20.838794668516236,1.5738462135195732,10,1,0,0,0,0,0,,0.0,0.3318995535373688,0.15738462135195733,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3127,664282,776163728,random,23.809405929354703,1.4595899619162083,26,1,0,0,0,0,0,,0.0,0.4035078287124634,0.0561380754583157,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3128,664290,9085,focused,23.405054757269333,0.4948818124830723,8,1,0,0,0,0,0,,0.0,0.3625631332397461,0.061860226560384035,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3129,664315,1617064768,random,20.818925712451467,2.3996859192848206,25,1,0,0,0,0,0,,0.0,0.16222187876701355,0.09598743677139282,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3130,664327,9066,focused,25.814040053687034,0.2628986779600382,12,1,0,0,0,0,0,,0.0,0.6369114518165588,0.021908223163336515,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3131,664567,2055962951,random,-61.764368703151476,25.42945333570242,240,0,0,0,0,0,0,,0.0,0.26075929403305054,0.10595605556542674,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3132,664572,341696144,random,18.12888544207464,1.2402768731117249,5,1,0,0,0,0,0,,0.0,0.22327308356761932,0.24805537462234498,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3133,664812,2119691784,random,-241.01440987044637,114.29229239374399,240,0,0,0,0,0,0,,0.0,0.12435371428728104,0.4762178849739333,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3134,664831,9145,focused,19.551566791436915,3.779206395149231,19,1,0,0,0,0,0,,0.0,0.2313903570175171,0.19890559974469638,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3135,665071,709880073,random,-140.22403584774065,55.59300343692303,240,0,0,0,0,0,0,,0.0,0.17368774116039276,0.2316375143205126,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3136,665083,9100,focused,18.454120742296446,4.065131641924381,12,1,0,0,0,0,0,,0.0,0.3002971410751343,0.3387609701603651,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
3137,665100,9122,focused,15.762606778544612,6.351337507367134,17,1,0,0,0,0,0,,0.0,0.2053525447845459,0.37360808866865497,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.007738584186881781
