train_seed,episode,seed,seed_manifest,success,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,final_position_error_m,completion_time_s,min_distance_m,mean_risk,max_risk
4301,34,9035,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.041462525725364685,0.25,0.5638841390609741,0.05438937097787857,0.06661326438188553
4301,35,9036,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05495065078139305,1.0,0.4875637888908386,0.0661748768761754,0.1552298367023468
4301,36,9037,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0549871064722538,0.45,0.3620704412460327,0.06527945978773965,0.08144626021385193
4301,37,9038,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.048239003866910934,0.7000000000000001,0.5184300541877747,0.027770110805119787,0.038543183356523514
4301,38,9039,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05482671409845352,0.2,0.25497063994407654,0.3773135170340538,0.4536135494709015
4301,39,9040,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04696767404675484,0.75,0.4283585846424103,0.11000738441944122,0.2234663963317871
4301,40,9041,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04820507392287254,1.3,0.27332770824432373,0.05120403240793026,0.15427057445049286
4301,41,9042,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.042128488421440125,0.65,0.3514668941497803,0.09611882555943269,0.1480942964553833
4301,42,9043,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.040560413151979446,0.75,0.2777261435985565,0.3348590185244878,0.41527843475341797
4301,43,9044,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053306590765714645,0.6000000000000001,0.407060831785202,0.0438492555792133,0.06065148487687111
4301,44,9045,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03874628618359566,0.55,0.3950522243976593,0.04282385009256276,0.06546303629875183
4301,45,9046,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.029658621177077293,0.55,0.4570833146572113,0.038149499080397865,0.04506789892911911
4301,46,9047,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05350476875901222,0.8,0.34386521577835083,0.043075946159660816,0.09234214574098587
4301,47,9048,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04097137972712517,0.4,0.2925622761249542,0.33645124174654484,0.40642693638801575
4301,48,9049,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03859168291091919,1.05,0.3607936203479767,0.04828386150655292,0.08215771615505219
4301,49,9050,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04959936439990997,0.6000000000000001,0.28110235929489136,0.24264657186965147,0.30001768469810486
4301,50,9051,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0478232279419899,0.5,0.48621177673339844,0.03545174337923527,0.03857383131980896
4301,51,9052,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04660113528370857,0.8500000000000001,0.3669801354408264,0.03672988986706033,0.07877997308969498
4301,52,9053,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05089496448636055,0.6000000000000001,0.35481294989585876,0.2122772348423799,0.29151082038879395
4301,53,9054,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05219162628054619,0.55,0.4333774745464325,0.186555029316382,0.21698175370693207
4301,54,9055,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05232711508870125,0.75,0.4236801266670227,0.21122970978418987,0.27598777413368225
4301,55,9056,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05098000913858414,0.6000000000000001,0.3359220623970032,0.09880818861226241,0.10399220883846283
4301,56,9057,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03965554013848305,0.05,0.4503888785839081,0.0749230682849884,0.0749230682849884
4301,57,9058,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.042828209698200226,0.75,0.40123388171195984,0.04524474516510964,0.06292610615491867
4301,58,9059,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04478061944246292,0.9,0.35877564549446106,0.034847179531223245,0.08329769968986511
4301,59,9060,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1460702121257782,12.0,0.15694598853588104,0.3255992318193118,0.5373232960700989
4301,60,9061,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05246222764253616,0.75,0.4875599443912506,0.043838968376318614,0.07127510756254196
4301,61,9062,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0526387020945549,5.75,0.1290915310382843,0.31132316718930786,0.7909701466560364
4301,62,9063,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054729580879211426,0.9,0.30698466300964355,0.054065622182355985,0.12019286304712296
4301,63,9064,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04362710192799568,0.7000000000000001,0.3202102482318878,0.11096357554197311,0.1216491311788559
4301,64,9065,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.12827199697494507,12.0,0.33788126707077026,0.0637622182102253,0.09629995375871658
4301,65,9066,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05285307392477989,0.6000000000000001,0.6369200348854065,0.022347300158192713,0.03009834513068199
4301,66,9067,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053299836814403534,0.7000000000000001,0.23968100547790527,0.3091676895107542,0.421828031539917
4301,67,9068,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.14288417994976044,12.0,0.5126815438270569,0.02079440070471416,0.044659823179244995
4301,68,9069,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.07251220941543579,12.0,0.5256357192993164,0.023845805460587143,0.04418762028217316
4301,69,9070,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04417335242033005,0.65,0.4311421811580658,0.05163019666304955,0.07664305716753006
4301,70,9071,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04273204877972603,0.65,0.3787330687046051,0.03879220841022638,0.07282348722219467
4301,71,9072,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04625794664025307,0.6000000000000001,0.4996502995491028,0.03264050045982003,0.036069538444280624
4301,72,9073,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0546366386115551,0.65,0.41008391976356506,0.03874308100113502,0.05951419100165367
4301,73,9074,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05311564356088638,0.55,0.3058224618434906,0.13492178442803296,0.18698473274707794
4301,74,9075,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04354986175894737,0.5,0.4308890104293823,0.032844206877052785,0.05241832509636879
4301,75,9076,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05478811636567116,1.4500000000000002,0.3322597146034241,0.11531169378551943,0.2207069993019104
4301,76,9077,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054185520857572556,0.65,0.5633792877197266,0.04103123138730343,0.060844335705041885
4301,77,9078,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05462690070271492,3.6500000000000004,0.20115576684474945,0.27471339947556794,0.4475705623626709
4301,78,9079,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.051674745976924896,0.45,0.5138780474662781,0.07096345536410809,0.13853715360164642
4301,79,9080,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04852425307035446,0.55,0.20563390851020813,0.12210873582146385,0.2598709464073181
4301,80,9081,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.051638659089803696,1.1,0.21494470536708832,0.10228934088213877,0.31475257873535156
4301,81,9082,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052713412791490555,0.45,0.37825241684913635,0.0667186218003432,0.07355616986751556
4301,82,9083,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05140300840139389,0.6000000000000001,0.29228153824806213,0.2945337009926637,0.4290049076080322
4301,83,9084,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05105169862508774,0.9500000000000001,0.4186355173587799,0.11268030303089242,0.14709992706775665
4301,84,9085,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03546740487217903,0.25,0.3626178503036499,0.0658539853990078,0.08114354312419891
4301,85,9086,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049861591309309006,0.5,0.3991176187992096,0.048006026446819304,0.06377994269132614
4301,86,9087,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053349025547504425,0.7000000000000001,0.3110910654067993,0.06885074158864361,0.12247396260499954
4301,87,9088,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04451308026909828,0.75,0.42669662833213806,0.03763898847003778,0.05375096574425697
4301,88,9089,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.050477106124162674,1.2000000000000002,0.2274685651063919,0.0813345736823976,0.2191232293844223
4301,89,9090,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.11736874282360077,12.0,0.4708075225353241,0.04139444367028773,0.09066019207239151
4301,90,9091,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05464881286025047,0.55,0.4168219268321991,0.1629477800293402,0.21482619643211365
4301,91,9092,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052005648612976074,0.4,0.19929900765419006,0.18788920436054468,0.27314865589141846
4301,92,9093,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05227813497185707,1.1,0.16865335404872894,0.3528881167823618,0.5675261616706848
4301,93,9094,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04622778668999672,0.65,0.3996284008026123,0.05723389639304234,0.06606904417276382
4301,94,9095,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.20741350948810577,12.0,0.1484498530626297,0.29274121262133124,0.5425330996513367
4301,95,9096,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05469793081283569,1.2000000000000002,0.2987949848175049,0.15838314049566785,0.2524329125881195
4301,96,9097,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05333108827471733,0.7000000000000001,0.3155037462711334,0.07304486845220838,0.11297950893640518
4301,97,9098,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.17952562868595123,12.0,0.44161927700042725,0.03824867464912434,0.07888684421777725
4301,98,9099,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052766770124435425,0.55,0.32732319831848145,0.053765174340118065,0.1037830263376236
4301,99,9100,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05092715844511986,0.65,0.3474317491054535,0.27081376084914577,0.3260057270526886
4301,100,9101,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0440676286816597,0.2,0.3881131708621979,0.06517505832016468,0.06847090274095535
4301,101,9102,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1099729910492897,12.0,0.16329607367515564,0.377029955200851,0.5565609335899353
4301,102,9103,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049056246876716614,0.6000000000000001,0.19564534723758698,0.3900664945443471,0.4670625627040863
4301,103,9104,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.048907916992902756,0.65,0.521773636341095,0.039656288778552644,0.051040105521678925
4301,104,9105,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04091517627239227,0.65,0.48381513357162476,0.05933636455581738,0.06354770809412003
4301,105,9106,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04759858921170235,0.8500000000000001,0.39908185601234436,0.0707841789459481,0.11899291723966599
4301,106,9107,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049297135323286057,0.65,0.18938744068145752,0.411726896579449,0.49000072479248047
4301,107,9108,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.5896996855735779,12.0,0.3814143240451813,0.06144288366970917,0.27758559584617615
4301,108,9109,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03399011120200157,0.6000000000000001,0.4561367928981781,0.043168715511759125,0.04530651122331619
4301,109,9110,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1260610967874527,12.0,0.16961544752120972,0.2988657747084896,0.6265685558319092
4301,110,9111,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053030285984277725,0.8500000000000001,0.40712007880210876,0.16874794837306528,0.31373700499534607
4301,111,9112,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.20341075956821442,12.0,0.14647676050662994,0.2615855108636121,0.5943745970726013
4301,112,9113,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04485330730676651,1.0,0.24292969703674316,0.08802128806710244,0.19443947076797485
4301,113,9114,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0511748231947422,1.1,0.26670223474502563,0.23604053462093527,0.38641053438186646
4301,114,9115,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04745106026530266,1.0,0.1960633546113968,0.13578479029238225,0.28020578622817993
4301,115,9116,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05381844565272331,0.55,0.5549803376197815,0.0467496852983128,0.061868734657764435
4301,116,9117,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.06976304203271866,12.0,0.30438822507858276,0.12778709777630864,0.2540839612483978
4301,117,9118,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05491487309336662,0.55,0.5013858675956726,0.041624183681878174,0.06965066492557526
4301,118,9119,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04446374624967575,0.5,0.30364954471588135,0.08151682168245315,0.123159259557724
4301,119,9120,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.09766931086778641,12.0,0.5322461128234863,0.02664894479482124,0.03673681244254112
4301,120,9121,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05450600013136864,0.5,0.37109413743019104,0.060501915961503984,0.07662828266620636
4301,121,9122,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05473007261753082,0.9500000000000001,0.22042670845985413,0.3165018433018735,0.4928969144821167
4301,122,9123,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04956527426838875,0.45,0.3588944673538208,0.05582511921723684,0.08323004841804504
4301,123,9124,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05284956470131874,0.75,0.400285929441452,0.12043138692776362,0.19512438774108887
4301,124,9125,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054834216833114624,7.550000000000001,0.2856351435184479,0.09150465508762574,0.14068855345249176
4301,125,9126,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05126296356320381,0.75,0.4708312749862671,0.02927897870540619,0.05739350616931915
4301,126,9127,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05499327555298805,0.45,0.36778146028518677,0.057846242354975805,0.07835505902767181
4301,127,9128,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049445152282714844,0.15000000000000002,0.4838833510875702,0.05222167323033015,0.06444735080003738
4301,128,9129,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05257313698530197,0.9500000000000001,0.28757768869400024,0.2995285627089049,0.36003538966178894
4301,129,9130,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.047984249889850616,0.5,0.48180192708969116,0.048390752822160724,0.07865914702415466
4301,130,9131,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.043108366429805756,0.75,0.2942971885204315,0.26006860186656316,0.3575204908847809
4301,131,9132,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04774077236652374,1.1500000000000001,0.22287124395370483,0.07848921790719032,0.22709760069847107
4301,132,9133,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0541667677462101,0.55,0.2653113603591919,0.10637573559175838,0.16389645636081696
4301,133,9134,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04796220362186432,0.75,0.1750418096780777,0.17974607646465302,0.3890123665332794
4301,134,9135,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04814322292804718,0.75,0.3154197335243225,0.053689461573958396,0.11304818093776703
4301,135,9136,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05479053407907486,1.55,0.18173952400684357,0.3391931506414567,0.5012356638908386
4301,136,9137,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05240694060921669,0.75,0.25893375277519226,0.24305139879385632,0.4030338525772095
4301,137,9138,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04927767813205719,1.1,0.4644171893596649,0.04400420205836946,0.05422202870249748
4301,138,9139,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.047497861087322235,0.30000000000000004,0.24120043218135834,0.15394197156031927,0.1970449686050415
4301,139,9140,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.08750000596046448,12.0,0.2107992172241211,0.2334614005871117,0.32029834389686584
4301,140,9141,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053755246102809906,0.8500000000000001,0.3135380744934082,0.05158266578527058,0.11459875106811523
4301,141,9142,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1759234517812729,12.0,0.4340246915817261,0.048856451812510686,0.052352629601955414
4301,142,9143,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.2238275557756424,12.0,0.17092829942703247,0.2044805560261011,0.6309815645217896
4301,143,9144,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05280786380171776,1.35,0.23717747628688812,0.09931802390902131,0.2032535821199417
4301,144,9145,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04676942899823189,0.8500000000000001,0.20452910661697388,0.26198406780467315,0.3870466947555542
4301,145,9146,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054796427488327026,2.85,0.4616473615169525,0.06026495659821912,0.13164737820625305
4301,146,9147,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05076061189174652,0.6000000000000001,0.34945178031921387,0.05855640675872564,0.08882112056016922
4301,147,9148,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.043388936668634415,0.9500000000000001,0.24784928560256958,0.07079759632286273,0.18722926080226898
4301,148,9149,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.044790178537368774,0.9,0.291400671005249,0.23180874292221335,0.37266549468040466
4301,149,9150,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05175668001174927,0.45,0.6120508313179016,0.038272173868285284,0.05593714863061905
4301,150,9151,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0474662147462368,0.75,0.3017803430557251,0.2357206662495931,0.3496754765510559
4301,151,9152,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0477389432489872,0.7000000000000001,0.5686723589897156,0.031700125629348416,0.07031988352537155
4301,152,9153,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05343693494796753,1.1500000000000001,0.2953394055366516,0.05924727136026258,0.1309194266796112
4301,153,9154,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04504597932100296,0.55,0.42937541007995605,0.17819820886308496,0.22327761352062225
4301,154,9155,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05470844358205795,4.55,0.2788834571838379,0.05735941824840975,0.14796672761440277
4301,155,9156,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0443744957447052,0.65,0.2583584487438202,0.12499379022763325,0.2260502278804779
4301,156,9157,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049341727048158646,0.65,0.5282169580459595,0.025936656559889134,0.03159261494874954
4301,157,9158,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05248481035232544,0.35000000000000003,0.1981058120727539,0.4334341968808855,0.5140915513038635
4301,158,9159,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052068158984184265,0.30000000000000004,0.3037011921405792,0.09859342624743779,0.12311268597841263
4301,159,9160,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.035499200224876404,0.5,0.5228257179260254,0.026555888168513776,0.03235800936818123
