episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
10,9137,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-44.42558451611488,15.944460555911064,46,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054042983800172806,2.3000000000000003,0.2334631085395813,0.2305356387210929,0.3464048206806183,0,0.0,0.15217391304347827,0.05022019524320642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05394880222009957,0.009088560091027908,0.018466888926923275,0.002770308382383993,0.001408255411028538,0.0016766071937087438,0.07897834649876408,0.5363215781424356,0.0,nan,0.2423440304424546,0.019860922589657368,1.0,1.1784536838531494,22.964435577392578,0,0,0,0.0,0,0.19009202466000713,1,SERVO,direct_path,1.268021445022896,1.268021445022896,65,1,1,1,47,1.2787416653407218,0.30129510164260864,0.0004292451037098296;0.00043254756022567366;0.0018802252626864185;0.0009118364659855638;0.005644176362715781;0.006733043513546541;0.0033909176068379157;0.003352231874129104;0.0062675612284647155;0.002089141918075073;0.0014647683404132145;0.002617626380178426;0.004708824515515288;0.003931780404203741;0.005348618865853795;0.004569897439685232;0.00864704887456202;0.0017139218689204991;0.005663386707214961;0.005915345436441248;0.005310791541874314;0.004723064256770331;0.006142188225718142;0.004565660847225848;0.003705551129726749;0.002960398649060976;0.0031813771492304925;0.007050396005346125;0.011035644776053944;0.009053734623987704;0.006218795967977683;0.005662838101445577;0.012118943096915219;0.007171944100501962;0.004951043333819597;0.008941077923992525;0.007858410942599307;0.009638923539257013;0.0018975725387080239;0.0040841357889401676;0.004959873762885902;0.006732136832065164;0.007760845487364417;0.002640242840574853;0.007603245452676072;0.006270583098727976;0.008894310414124714;0.007417901346452332;0.006109850834937734;0.013028412741503627;0.003559762896143565;0.004836001529731376;0.010573473622394395;0.005317814554782311;0.005822108146391179;0.0021905870733113196;0.01034947194415572;0.004550831598254788;0.008012121517706644;0.002667342385053628;0.007326073678165529;0.00835979666314403;0.00207693633504872;0.00507316429453738;0.005542306437411817,0.29393768310546875;0.2939332127571106;0.29332712292671204;0.2936215400695801;0.2995538115501404;0.28748753666877747;0.2969701290130615;0.29423943161964417;0.2948688864707947;0.29617220163345337;0.2953389286994934;0.2925315201282501;0.29168182611465454;0.29307374358177185;0.2949150502681732;0.29785335063934326;0.2822656035423279;0.2935015559196472;0.29451122879981995;0.2971790134906769;0.29547184705734253;0.29660797119140625;0.2888326346874237;0.2966372072696686;0.29699257016181946;0.2943277060985565;0.2973242998123169;0.30091533064842224;0.2935580015182495;0.2890366017818451;0.2891230285167694;0.29917171597480774;0.28878992795944214;0.2881268560886383;0.28986579179763794;0.28741946816444397;0.287067174911499;0.291545569896698;0.28442490100860596;0.2924089729785919;0.2897518575191498;0.29288816452026367;0.2886304557323456;0.2958950698375702;0.29432550072669983;0.2906344532966614;0.29619118571281433;0.30129510164260864;0.2972153127193451;0.2868756651878357;0.2931884825229645;0.29424044489860535;0.29344668984413147;0.290452778339386;0.29996949434280396;0.2958708107471466;0.28636807203292847;0.2918303608894348;0.28652843832969666;0.292540043592453;0.29012489318847656;0.28966987133026123;0.294059157371521;0.2973957657814026;0.2945680320262909,4.73390430214507e-10,passthrough,8,0,1,0,0,1,1,1,direct_path,1.268021445022896,0,65,1.0,SUCCESS,0.8260869565217391,0.0,0.0,0.17391304347826086,0.0
11,9138,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,12.367455051810271,2.0670314095914364,36,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05028455704450607,1.8,0.46158453822135925,0.039488769964211516,0.0513840988278389,0,0.0,0.6944444444444444,0.0774621253583876,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.2823653800664721,0.010738914302136335,0.017686128965578973,0.0032852295035910276,0.0017587730835657567,0.001938892693336432,0.09611559871377216,0.9530171950658163,0.0,nan,0.2002996801301413,-0.006408273520854147,1.0,1.179053783416748,21.57272720336914,0,0,0,0.0,0,0.2823653800664721,1,SERVO,direct_path,2.201917271944694,2.201917271944694,64,1,1,1,63,1.6055824188218712,0.4594847857952118,0.027664615741452746;0.027772363568479952;0.03231736983492143;0.029610638647477858;0.027155821718763906;0.037494046402239085;0.03260085185403268;0.03370170428810021;0.030948871757147986;0.027403924578462135;0.02387662031039598;0.029083585160161834;0.04096181776326708;0.04572105564332325;0.027759059234574904;0.0395177607603307;0.04325219495582453;0.03614832171062387;0.04202794225209264;0.029260023440258548;0.04695218008403328;0.033178444270870695;0.03593196225510018;0.03674876023100892;0.032627143580065604;0.04228636296182723;0.04208617670378579;0.04319845918109746;0.04044551802164729;0.033542087134389116;0.0316743298616319;0.025954854466811384;0.0283987052481133;0.040229415647231835;0.04107151242701295;0.024108629079600905;0.03178824038703049;0.036260560911725595;0.02942951494153127;0.0470458789700091;0.024223573568740938;0.028397033126030622;0.031140513258600958;0.028161804948685087;0.03947712385537715;0.03186492680815342;0.02771476265740283;0.03282107809733873;0.026697669328863964;0.033915408521923006;0.037374635771692;0.047805903520855175;0.03341601077705347;0.044103919367133225;0.023662836997045193;0.03854740831459706;0.042828945091793996;0.04438752628596605;0.026910085098080502;0.0410778341879496;0.036240327072727986;0.04540441324678602;0.03313101948578756;0.03414863544990425,0.49924081563949585;0.4993351101875305;0.4948933720588684;0.4970279932022095;0.5226290822029114;0.4869017004966736;0.4921557903289795;0.5179890990257263;0.49804794788360596;0.5060576796531677;0.5140811800956726;0.4982505440711975;0.5050853490829468;0.4991442561149597;0.5084092617034912;0.5206860303878784;0.4872993230819702;0.4909076690673828;0.5119396448135376;0.5348219275474548;0.533428966999054;0.5349695682525635;0.5037561058998108;0.4856269955635071;0.4930936098098755;0.4866124987602234;0.48587721586227417;0.4876185655593872;0.5186606049537659;0.5170036554336548;0.49603891372680664;0.5144087672233582;0.5228495001792908;0.48429346084594727;0.49979299306869507;0.5052623748779297;0.4945736527442932;0.4892444610595703;0.4968630075454712;0.4846597909927368;0.5215426087379456;0.5107139348983765;0.4936788082122803;0.5360509157180786;0.4969704747200012;0.5164966583251953;0.5001499056816101;0.49112653732299805;0.5127565264701843;0.4913891553878784;0.48737066984176636;0.48225998878479004;0.5249004364013672;0.48679250478744507;0.5226796269416809;0.4883151054382324;0.5263108611106873;0.49904489517211914;0.5088635683059692;0.5012344121932983;0.4867055416107178;0.4927937388420105;0.5147210955619812;0.5033809542655945,2.079162362274115e-09,passthrough,9,0,1,0,0,1,1,1,direct_path,2.201917271944694,0,64,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
12,9142,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-317.8344557731001,17.810275554656982,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.7167539000511169,12.0,0.4322229027748108,0.05200399085879326,0.05200399085879326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2558937702300218,0.02336219643863539,0.3614861270179972,0.003086857147476015,0.0016466852296919872,0.0018493924154123912,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2558937702300218,1,PLAN_FAILED,ik_not_found,0.3346524790395051,3.420406970079057,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.22058594902046025,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
13,9175,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-454.5363346604436,110.87028440833092,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.06652853637933731,12.0,0.1749720722436905,0.29722998222957053,0.4067520499229431,0,0.0,0.6083333333333333,0.1988004106635438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19583333333333333,-3.9501354857071624e-05,0.041044852410171494,0.545514939003624,0.0032234630144860905,0.0016645620659498188,0.0019363764663770174,0.07286063936980644,0.2641930052389701,0.0,nan,0.028006305150374514,0.09861804554003482,0.8125,1.3770860433578491,45.2364387512207,0,0,0,0.0,0,0.135592448617967,1,SERVO,direct_path,0.5210474340710789,7.6247751453192905,18,1,1,1,12,1.6564631563261853,0.15420615673065186,9.820470299262816e-05;0.009744118145356721;0.0011251247183647426;0.006469632445724944;0.006114579357664684;0.00829767567447275;0.0043416717025354535;0.002952910464551058;0.004165130625808755;0.007479275864501069;0.009987037257864963;0.004890642909603507;0.003140266400431829;0.0012150838130158697;0.005568547659206559;0.0033820397276206277;0.0032213684638553734;0.007880702226790244,0.12021107226610184;0.13894705474376678;0.14028818905353546;0.15007656812667847;0.15091389417648315;0.15035587549209595;0.15369772911071777;0.153891921043396;0.15377339720726013;0.14180587232112885;0.13191157579421997;0.12068118900060654;0.15420615673065186;0.15409299731254578;0.15216153860092163;0.15202802419662476;0.1517343521118164;0.12728460133075714,0.99177148544296,filtered,71,2,18,17,231,1,1,1,direct_path,0.33457761199679226,0,2,1.0,FILTER_STOP_TIMEOUT,0.10833333333333334,0.4375,0.0,0.45416666666666666,0.0
14,9192,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-305.2081919287097,18.127448558807373,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6962674260139465,12.0,0.42750370502471924,0.05349079146981239,0.05349079146981239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25324766129001386,0.016689893509222505,0.22533056896645576,0.00257507494049302,0.0014095315278003302,0.0015994520484431025,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.25324766129001386,1,PLAN_FAILED,ik_not_found,0.18185353197623044,2.1644431218737736,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.18714535993058234,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
15,9027,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-480.7765484543679,120.3985075801611,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.05663672089576721,12.0,0.18505682051181793,0.3009520499346157,0.408700168132782,0,0.0,0.925,0.17322757099125152,0.0,0.0,0.0,0.0,0.0,0.9875,0.0,0.0,0.0,1.688868370940122e-05,0.018669695069547743,0.8247537550050765,0.0027991126970543217,0.0014418565445036317,0.0017563825560500846,0.0264445720184843,0.25670791839559876,0.0,nan,0.028557788537434736,0.12796915229918235,0.9916666666666667,0.7184222340583801,17.709884643554688,0,0,0,0.0,0,0.20013563998893585,1,SERVO,direct_path,0.6760983509011567,2.73153508186806,36,1,1,1,24,0.9536488021123415,0.13509932160377502,9.049302820795191e-05;0.0014996999307642675;0.0009508610718136404;0.00048314589173530526;0.002704090034095278;0.004195780033627865;0.0036567575877166974;0.0030258572901392853;0.004934795834448636;0.005485521977226775;0.004631630259704395;0.0026248035856827104;0.0045607132006858725;0.0034732703490882922;0.002982269373775504;0.003416978194928657;0.005881839567636908;0.003700891105481571;0.004100057864521374;0.012774934111586046;0.0040909492992884195;0.005328401153145461;0.005013243014817147;0.0022520141800172586;0.0072780107796125955;0.0058748211092144375;0.01088365100667721;0.0020656493042464437;0.00253695475247162;0.005460784022020315;0.004340316105377636;0.0006678147066443768;0.014768363409998925;0.004154234702438489;0.006187863076231162;0.006181874067718496,0.12847180664539337;0.12561459839344025;0.132407084107399;0.13220340013504028;0.13134557008743286;0.13047197461128235;0.13006959855556488;0.1346270740032196;0.12995725870132446;0.1303514689207077;0.13340915739536285;0.1310664564371109;0.12296796590089798;0.13092657923698425;0.1298607438802719;0.12950552999973297;0.12945465743541718;0.13425998389720917;0.12085429579019547;0.12811486423015594;0.13201138377189636;0.13386648893356323;0.12846603989601135;0.1307596117258072;0.13509932160377502;0.13079524040222168;0.1298058182001114;0.13366904854774475;0.13228550553321838;0.12466404587030411;0.12952160835266113;0.13151296973228455;0.12983839213848114;0.13108094036579132;0.12812143564224243;0.1337890774011612,0.9859253278686778,filtered,173,2,4,3,221,1,1,1,direct_path,0.5378349010134116,0,23,1.0,FILTER_STOP_TIMEOUT,0.09166666666666666,0.029166666666666667,0.0,0.8791666666666667,0.0
16,9033,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-236.29061959004585,64.51129004359245,130,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05498627945780754,6.5,0.1806686669588089,0.3077349690290598,0.4192805886268616,0,0.0,0.9615384615384616,0.21099277139907174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6135645378469463e-05,0.023948059232833867,0.9787043269025162,0.0027072704495647204,0.0013424216715905528,0.001642453101857637,0.03650932149186981,0.34145697962779265,0.0,nan,0.039447018754169894,0.12701458663187898,1.0,0.8574759364128113,23.584022521972656,0,0,0,0.0,0,0.1397384420951846,1,SERVO,direct_path,0.970103404019028,2.695240353932604,52,1,1,1,51,0.08570710151501279,0.1384633481502533,8.96628711044161e-05;0.000501504851001882;0.0017261139640718424;0.0008792742831240205;0.0036258204087935937;0.01112386488788012;0.004600739977229755;0.005349564371954044;0.005789959095328935;0.004467074413975563;0.007837976361899868;0.00538652705698363;0.005681533354842979;0.003970484208281445;0.004500874772340318;0.005244602933254463;0.004345683455675326;0.0027480118352231765;0.009103636955478321;0.0071539943912993205;0.008324136211693837;0.007181226226953253;0.006107508195088451;0.00648225149653807;0.002840703791592525;0.003765276140942498;0.0043349159704523;0.005037525652742329;0.00190391002136858;0.005620692642950868;0.0054371634170415324;0.002961269067120244;0.0012726954296037715;0.003951807657086772;0.0014894950314414048;0.005787839399542876;0.0016691722731353906;0.001957002718241317;0.002352176326589805;0.00429685155164954;0.0015118314203800502;0.001031910830442205;0.0031431718774857934;0.003177450386663415;0.005521250805180589;0.005691059521316899;0.0073501505614723805;0.004774107700256304;0.005088855522934659;0.002984710173244901;0.003868237154871594;0.006047683854404652,0.13313503563404083;0.1318826824426651;0.13383232057094574;0.13349582254886627;0.1321733444929123;0.13713786005973816;0.1340906322002411;0.13612960278987885;0.13119567930698395;0.13289092481136322;0.1342392861843109;0.1280985027551651;0.13450436294078827;0.13539820909500122;0.13492092490196228;0.12497002631425858;0.1364235281944275;0.12509331107139587;0.13561215996742249;0.13358381390571594;0.13815143704414368;0.13435478508472443;0.12841685116291046;0.1328018754720688;0.12514515221118927;0.13302598893642426;0.13708418607711792;0.12931551039218903;0.13284844160079956;0.13773655891418457;0.12255457788705826;0.1328309178352356;0.13345716893672943;0.1314147263765335;0.13217845559120178;0.13474425673484802;0.13470613956451416;0.13267813622951508;0.13457676768302917;0.12970320880413055;0.13419164717197418;0.13398897647857666;0.1327245980501175;0.13199153542518616;0.13592633605003357;0.13551443815231323;0.13592155277729034;0.13447730243206024;0.12899507582187653;0.13574154675006866;0.1312258541584015;0.1384633481502533,0.9818536479769698,filtered,74,2,3,2,113,1,1,1,direct_path,0.7676996060181409,0,38,1.0,SUCCESS,0.13846153846153847,0.0,0.0,0.8615384615384616,0.0
17,9062,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-97.91120341300736,30.137691169977188,60,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054934512823820114,3.0,0.17131878435611725,0.3408352417250474,0.4206394553184509,0,0.0,1.0,0.2518005331805673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00018494233433009877,0.03232041351341953,0.8023149379296228,0.0028701198578346522,0.0013770345501446476,0.0016703785804565996,0.08433663942317556,0.507224553078413,0.0,nan,0.08333448325240643,0.12260795340679229,0.9833333333333333,1.3093222379684448,33.301517486572266,0,0,0,0.0,0,0.1967397704749444,1,SERVO,direct_path,0.584144236985594,1.8365659749833867,30,1,1,1,4,0.9777680682414575,0.12609927356243134,0.002136486011914039;0.0038655115915084072;0.0043246089432447;0.0027500752925188813;0.007499426404053999;0.005499877742658938;0.003314941524687592;0.0015416117212163597;0.004750024399307652;0.004510444833235641;0.006866542636958069;0.0035545735252102435;0.0030664795630989767;0.005229259267295174;0.002793502853661887;0.007265024535161056;0.003846573040758459;0.005362357610313855;0.002022471158299486;0.00580430140033657;0.0047056982233738475;0.005520603320832859;0.006326042457313038;0.005567631886650115;0.005597707543569753;0.004747838247055873;0.0020081975754809413;0.0037446110830028825;0.003111907937687382;0.005513508514213878,0.12105710059404373;0.12142186611890793;0.12408269196748734;0.12070164829492569;0.12609927356243134;0.12338591367006302;0.12162395566701889;0.12079484015703201;0.12151307612657547;0.1208975538611412;0.12171561270952225;0.12240024656057358;0.12367796152830124;0.1254705935716629;0.12172410637140274;0.12033172696828842;0.1204814687371254;0.12208101898431778;0.12206614762544632;0.1202491894364357;0.12214728444814682;0.12329503148794174;0.12054047733545303;0.12038993090391159;0.12207218259572983;0.12213487178087234;0.12259692698717117;0.12450797110795975;0.12177381664514542;0.12345220893621445,0.9849450210843169,filtered,9,2,3,2,46,1,1,1,direct_path,0.4614648720016703,0,18,1.0,SUCCESS,0.21666666666666667,0.0,0.0,0.7833333333333333,0.0
18,9093,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-450.34587911079865,105.98133355379105,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.21096184849739075,12.0,0.19069965183734894,0.2591984105606874,0.30176711082458496,0,0.0,0.15416666666666667,0.07716819311803991,0.0,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.0003729869971061811,0.0822860533783872,0.821783697931096,0.0026931172047625295,0.0013928250550331238,0.0016026495994689563,0.10574227702264355,0.19930280968546868,0.0,nan,0.022013675685255994,0.013588428976936821,0.5458333333333333,1.6742455959320068,55.381324768066406,0,0,0,0.0,0,0.15114524307088373,1,AVOID_HOLD,direct_path,0.6254834410501644,18.28234176756814,35,1,1,1,11,0.9725172873755065,0.16883136332035065,0.00512021131332704;0.008684531156782065;0.008809938277407918;0.006270275713720711;0.01710510459312817;0.028454874227256222;0.031039774416045888;0.006364480849119444;0.034905496387819444;0.0296183271857007;0.015328798381450178;0.021146102771293328;0.01516575700680636;0.027980941213887348;0.011457175161639896;0.0051490198621864216;0.0036298924443460877;0.020971377647135348;0.011383911450450658;0.036813737287363486;0.034901236443171335;0.014239199845219062;0.009495977542180761;0.02326811023047137;0.023860056714767656;0.0316016177239817;0.013301696614234417;0.033216133500566014;0.03241326580223342;0.008973955090058001;0.020077773701643067;0.015840679849143374;0.028296814058213576;0.013190597671182979;0.007903181023662217,0.14085330069065094;0.13982288539409637;0.12288779765367508;0.13216598331928253;0.15926451981067657;0.14371277391910553;0.159237340092659;0.1321948617696762;0.15908195078372955;0.1624225229024887;0.16354604065418243;0.16883136332035065;0.12106167525053024;0.1251363456249237;0.1577778309583664;0.1302460879087448;0.13708721101284027;0.1639089435338974;0.14598466455936432;0.1529645174741745;0.161826029419899;0.14088909327983856;0.14620359241962433;0.16343416273593903;0.15777333080768585;0.15782223641872406;0.15590108931064606;0.13910873234272003;0.15332122147083282;0.13479797542095184;0.13360388576984406;0.16146953403949738;0.1571510285139084;0.14948375523090363;0.14323769509792328,0.0,passthrough,0,0,28,27,222,1,1,1,direct_path,0.6225282410159707,0,24,1.0,FILTER_STOP_TIMEOUT,0.1875,0.8125,0.0,0.0,0.0
19,9107,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_filter_only_diag_v1,,,-318.42540471116354,81.268928617239,180,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05302828550338745,9.0,0.18327876925468445,0.27994518909189436,0.3938102126121521,0,0.0,0.2388888888888889,0.07448962798206063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00038168501509928954,0.13344117903292904,1.307092368020676,0.0027481343791199227,0.0014325108476138362,0.001707705680746585,0.10513518138723482,0.1907601334982448,0.0,nan,0.03912218867268543,0.009859875415351523,0.7888888888888889,1.6015853881835938,51.63543701171875,0,0,0,0.0,0,0.1550263288463407,1,SERVO,direct_path,1.0306982749607414,23.602804637979716,65,1,1,1,57,1.0172094447960773,0.18382519483566284,0.0005273671513871242;0.0011651159236008512;0.000993764235120262;0.000296511628341059;0.004154414980542017;0.004067833128858884;0.012686419474455089;0.0032380263647918003;0.004268036079841886;0.005309773257816896;0.009263784587792619;0.005604040420228887;0.0018813969546752506;0.005889825284557461;0.004117752930183755;0.012213814835792553;0.001422230989379341;0.006256498560960423;0.006012727590491426;0.004003948434755175;0.004048760521497833;0.007662038515763821;0.002562407419606167;0.0018566667901186334;0.0037024946934957827;0.0054762820922195695;0.011093437323385549;0.007519349211666589;0.006838659903835208;0.005134263252261281;0.005152965337100037;0.004971886419611381;0.002891339279716218;0.012429060039617646;0.00391826560025896;0.0030759643017241973;0.003958154702575541;0.007643129941485885;0.005137407856813942;0.008652529510847745;0.00352804434304975;0.003004201274363636;0.003376499025251225;0.0035399897719346736;0.0050186176237191574;0.002713736892334006;0.014468370587128042;0.009728783937394304;0.013077377240601432;0.0023044786495598707;0.0035817158500732705;0.003277964712519718;0.011997387429943678;0.005024096906415364;0.0060799421989357165;0.006686316662844218;0.015769569585161368;0.006930911747120478;0.00743185396449609;0.0077595320016289136;0.0109980081514585;0.0046451288185472605;0.00261841615482892;0.002971436124487665;0.007391852673959529,0.18079739809036255;0.18060976266860962;0.18099349737167358;0.18088385462760925;0.18460220098495483;0.176923006772995;0.17952314019203186;0.1824951171875;0.18191596865653992;0.17972683906555176;0.1784054934978485;0.18448245525360107;0.17918410897254944;0.18392202258110046;0.18048962950706482;0.18082195520401;0.18023517727851868;0.1817696988582611;0.18019714951515198;0.18234166502952576;0.1808488368988037;0.18037348985671997;0.18069902062416077;0.1799411177635193;0.17973369359970093;0.18461766839027405;0.18183115124702454;0.17788761854171753;0.1776224970817566;0.18468406796455383;0.18598127365112305;0.1822289228439331;0.18096056580543518;0.18463218212127686;0.17805680632591248;0.18248960375785828;0.1791682243347168;0.18162116408348083;0.1805262267589569;0.18324503302574158;0.18291211128234863;0.17950394749641418;0.18192079663276672;0.18260610103607178;0.18314987421035767;0.1790086030960083;0.1869766116142273;0.18159133195877075;0.175473153591156;0.17925888299942017;0.18321222066879272;0.18125170469284058;0.18447712063789368;0.18385416269302368;0.1800563633441925;0.18272003531455994;0.18568897247314453;0.18474462628364563;0.18443328142166138;0.18506965041160583;0.17860147356987;0.18073567748069763;0.17769010365009308;0.18050998449325562;0.1793535351753235,0.09786310002708556,filtered,8,0,21,20,168,1,1,1,direct_path,1.2039879680378363,0,65,1.0,SUCCESS,0.17777777777777778,0.7777777777777778,0.0,0.044444444444444446,0.0
