step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
420500,540000,8,9176,focused,1149936919,146,-1.0638430884622816,0.018691373988986015,-67.46795211835182,27.040464336052537,0.018691373988986015,0.7069743275642395,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,500
421000,540000,22,1842338294,random,,23,0.7800237114427959,0.030225837603211403,3.167905324514284,1.1622536312788725,0.030225837603211403,0.5384913086891174,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,1000
421500,540000,28,997131787,random,,57,-0.4028349883635194,0.13666290044784546,-4.863202048120481,10.006122134625912,0.13666290044784546,0.28953948616981506,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,1500
422000,540000,33,216233639,random,,34,-0.6679425658336187,0.09572675079107285,-1.3564473071464178,6.61593871563673,0.09572675079107285,0.3387296497821808,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,2000
422500,540000,39,1654637439,random,,8,0.4517644383784012,0.28096887469291687,-0.2249748515246388,2.186533883213997,0.28096887469291687,0.31733033061027527,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,2500
423000,540000,48,9029,focused,1611809460,27,-0.3978324966615946,0.1519288420677185,-0.9284572352333452,2.7792911529541016,0.1519288420677185,0.35573533177375793,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,3000
423500,540000,54,1591854215,random,,215,-0.4030551410712869,0.3506331145763397,-47.75391852014928,43.66633156687021,0.3506331145763397,0.21887269616127014,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,3500
424000,540000,60,1655441767,random,,154,-0.2973033465554221,0.12941765785217285,-50.22973028492244,35.837766751646996,0.12941765785217285,0.2969033420085907,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,4000
424500,540000,70,927902806,random,,19,-0.22180703462371867,0.252524197101593,-8.794335232210043,8.49317429959774,0.252524197101593,0.2580338418483734,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,4500
425000,540000,76,9198,focused,740656144,20,-0.08934888865784715,0.03192909061908722,4.147987055438742,0.9142417907714844,0.03192909061908722,0.5258170366287231,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,5000
425500,540000,79,9119,focused,395111952,219,-0.008227249029191697,0.04492222145199776,-16.293208967326542,10.5212243758142,0.04492222145199776,0.4630163908004761,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,5500
426000,540000,88,1145666556,random,,134,-0.659851956469339,0.07751162350177765,-51.41480097913361,19.812876746058464,0.07751162350177765,0.3693881034851074,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,6000
426500,540000,93,445897897,random,,90,-0.2325478294434481,0.21756881475448608,-22.628417934179723,27.24912929534912,0.21756881475448608,0.2283855676651001,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,6500
427000,540000,99,2082705664,random,,36,-0.18001868473470312,0.019221557304263115,6.113046797906923,1.1171183101832867,0.019221557304263115,0.69112628698349,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,7000
427500,540000,106,9016,focused,1315485078,177,-0.2989407787459778,0.06587761640548706,-13.040753736033158,13.395335398614407,0.06587761640548706,0.39970067143440247,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,7500
428000,540000,119,9183,focused,1443039202,12,0.12343552188769846,0.10198207199573517,1.0629158426427638,0.7635268867015839,0.10198207199573517,0.46551206707954407,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,8000
428500,540000,123,609091398,random,,162,-0.021725102208863985,0.02270972542464733,-5.564782078949786,5.37342943996191,0.02270972542464733,0.6196649074554443,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,8500
429000,540000,131,456367894,random,,70,-0.38602821656789393,0.3957242965698242,-29.302750488353286,22.767765790224075,0.3957242965698242,0.20791231095790863,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,9000
429500,540000,138,53602894,random,,18,0.37384253843612414,0.04939743131399155,3.6660904939492633,0.9549168720841408,0.04939743131399155,0.4409725069999695,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,9500
430000,540000,145,1763767325,random,,139,-0.05198634869241746,0.07419902086257935,-15.358452562081123,16.135449551045895,0.07419902086257935,0.39527204632759094,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,10000
430500,540000,157,706029560,random,,17,-0.1827515178338726,0.5895235538482666,-3.729964512621723,5.72609356045723,0.5895235538482666,0.2503123879432678,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,10500
431000,540000,170,301397819,random,,26,-0.46465899259671006,0.1076682060956955,-14.147433522207061,5.294884584844112,0.1076682060956955,0.322187215089798,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,11000
431500,540000,174,186738513,random,,9,-0.13032788634464879,0.07467402517795563,-3.1295493989377987,1.882533423602581,0.07467402517795563,0.41080620884895325,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,11500
432000,540000,178,9149,focused,755217729,201,-0.23235681246121062,0.07270732522010803,-27.632502219029277,24.80738614499569,0.07270732522010803,0.3789741098880768,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,12000
432500,540000,188,497190559,random,,36,0.07623477421977493,0.20157840847969055,-4.136439875866567,5.61434143781662,0.20157840847969055,0.3152332007884979,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,12500
