episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
36,422451,9197,focused,587662966,20.10762756466427,1.9424571096897125,5,1,0,0,0,0,0,,0.0,0.1902105212211609,0.3884914219379425,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
37,422462,1766393922,random,,23.456520055030445,1.4238282889127731,11,1,0,0,0,0,0,,0.0,0.29967883229255676,0.12943893535570664,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
38,422480,1196100219,random,,24.186735316689422,2.375930406153202,18,1,0,0,0,0,0,,0.0,0.2223702371120453,0.1319961336751779,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
39,422492,15616926,random,,24.022930634881718,2.9640654250979424,12,1,0,0,0,0,0,,0.0,0.32569366693496704,0.2470054520914952,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
40,422507,1654637439,random,,20.629682509952666,3.848574712872505,15,1,0,0,0,0,0,,0.0,0.2713276147842407,0.2565716475248337,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
41,422526,54548850,random,,21.085687696839916,5.434163048863411,19,1,0,0,0,0,0,,0.0,0.24903620779514313,0.2860085815191269,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
42,422549,1874143381,random,,25.03444997249546,1.8270067051053047,23,1,0,0,0,0,0,,0.0,0.23104295134544373,0.07943507413501324,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
43,422789,9059,focused,1929546011,-13.855451573880547,6.772127382457256,240,0,0,0,0,0,0,,0.0,0.33696553111076355,0.028217197426905236,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
44,422881,1086404604,random,,20.710962959754575,4.949182007461786,92,1,0,0,0,0,0,,0.0,0.3913935422897339,0.0537954566028455,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
45,422933,9118,focused,1098602801,22.659840731827,1.7781899571418762,52,1,0,0,0,0,0,,0.0,0.4975634217262268,0.03419596071426685,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
46,422944,735781194,random,,24.343664033985565,0.6085957661271095,11,1,0,0,0,0,0,,0.0,0.3691076934337616,0.05532688782973723,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
47,422956,2033797874,random,,25.543801311131016,0.3315280396491289,12,1,0,0,0,0,0,,0.0,0.5234335660934448,0.02762733663742741,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
48,422973,9140,focused,1416431811,23.161903877064155,4.233958162367344,17,1,0,0,0,0,0,,0.0,0.2521373927593231,0.2490563624921967,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
49,423213,9029,focused,1611809460,-26.66464672281381,17.43484126776457,240,0,0,0,0,0,0,,0.0,0.30451780557632446,0.07264517194901904,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
50,423221,982924960,random,,23.29915104603763,0.49173178151249886,8,1,0,0,0,0,0,,0.0,0.4854569733142853,0.06146647268906236,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
