step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.13194813390948296,0.38278669118881226,0.17262780666351318,0.2390051633119583,0.3413095474243164,0.35,3,0,0,0,0,0,0.9994962215423584,3.2777369022369385,54.425228118896484,0.9994961619377136,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,1.4950463740596052e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.06330017289999498,0.254658324|0.269658324|0.132455489|0.0633001729|0.104476304|0.10859843,0.404658324|0.419658324|0.282455489|0.213300173|0.254476304|0.25859843,0.374658324|0.389658324|0.252455489|0.183300173|0.224476304|0.22859843,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.110284161|0.0974481169|0.0519062073|-0.0420502172,-0.0952786158|0|-0.132694663|-0.210356092|-0.216155687|-0.220080152,0.92335468|1.0786333|0.507411453|0.140292717|0.253655734|0.172263349,0.27850616|0.325189769|0.457795471,0.0579768009|-0.239980161|0.00102699152,0.004664724692702293,0.0014571361243724823,0.0014857221394777298,0.0016895728185772896
11,0.6000000000000001,-0.24551319387979434,0.39395320415496826,0.1614506095647812,0.23412026464939117,0.34985047578811646,0.35,3,0,0,0,0,0,0.9739417433738708,2.483825445175171,77.38687896728516,0.9739417433738708,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,2.672258803694169e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0586508019906716,0.250013469|0.265013437|0.131786723|0.058650802|0.0974308202|0.0964658887,0.400013469|0.415013437|0.281786723|0.208650802|0.24743082|0.246465889,0.370013469|0.385013437|0.251786723|0.178650802|0.21743082|0.216465889,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.117616541|0.116291358|0.0734333581|-0.0303751784,-0.0904986944|0|-0.121337717|-0.198609933|-0.20550352|-0.214543838,0.909555183|1.06005375|0.523425716|0.152284632|0.257653119|0.140944538,0.281405091|0.313190639|0.457846969,0.0579768009|-0.239980161|0.00102699152,0.004724772647023201,0.0014874078333377838,0.0012916214764118195,0.0019167736172676086
12,0.65,-0.38136229056592386,0.38304972648620605,0.15849071741104126,0.23118607699871063,0.3375868499279022,0.35,3,0,0,0,0,0,0.9660364985466003,3.6769657135009766,38.478328704833984,0.9660364985466003,1.0,nan,0,0,0,0,0.13155314366239979,0.0,passthrough,4.1628287913444673e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05571220485533604,0.245610638|0.260610635|0.132067037|0.0557122049|0.092206347|0.0854270664,0.395610638|0.410610635|0.282067037|0.205712205|0.242206347|0.235427066,0.365610638|0.380610635|0.252067037|0.175712205|0.212206347|0.205427066,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.125243719|0.145375434|0.108854372|-0.000184085525,-0.0855982612|0|-0.109739762|-0.184348077|-0.192014121|-0.206259965,0.89684429|1.04244254|0.543772103|0.183876177|0.285665638|0.135264215,0.284304023|0.301191509|0.457898468,0.0579768009|-0.239980161|0.00102699152,0.0028734738007187843,0.000843794085085392,0.0007872059941291809,0.0012158341705799103
13,0.7000000000000001,-0.5012909941541608,0.32543647289276123,0.16508527100086212,0.23048265278339386,0.28044262528419495,0.35,3,0,0,0,0,0,0.9589967727661133,5.144184112548828,49.656856536865234,1.0153840780258179,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.0627800502803117,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.3535167148480696e-09,valid,0.05508754024127946,0.241455788|0.256455773|0.133300223|0.0550875402|0.089597372|0.0765350933,0.391455788|0.406455773|0.283300223|0.20508754|0.239597372|0.226535093,0.361455788|0.376455773|0.253300223|0.17508754|0.209597372|0.196535093,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.123149852|0.179289517|0.157954513|0.0619132795,-0.0805800862|0|-0.098049393|-0.167546619|-0.175748614|-0.195026973,0.885243067|1.02582309|0.558301352|0.232093059|0.340595386|0.17302668,0.287202954|0.289192379|0.457949966,0.0579768009|-0.239980161|0.00102699152,0.003159940242767334,0.0009340513497591019,0.0009377859532833099,0.0012688040733337402
14,0.75,-0.5960146324450082,0.3290550708770752,0.17635220289230347,0.23059691488742828,0.28526541590690613,0.35,3,0,0,0,0,0,0.9246931672096252,4.421072959899902,80.12567901611328,1.036602258682251,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.14013665563020505,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.136563951957385e-09,valid,0.05689591585065332,0.237554725|0.252554725|0.134949645|0.0568959159|0.090120757|0.0712514789,0.387554725|0.402554725|0.284949645|0.206895916|0.240120757|0.221251479,0.357554725|0.372554725|0.254949645|0.176895916|0.210120757|0.191251479,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.113773227|0.179907217|0.164986922|0.0680385134,-0.0754476018|0|-0.0866439261|-0.149471654|-0.158259797|-0.181983327,0.874771299|1.0102189|0.566927881|0.258019227|0.367210154|0.171061102,0.290101886|0.277193248|0.458001465,0.0579768009|-0.239980161|0.00102699152,0.0029455432668328285,0.0008177366107702255,0.0008219536393880844,0.001285548321902752
15,0.8,-0.6429211606482523,0.33439934253692627,0.18945731222629547,0.23139004409313202,0.29245179891586304,0.35,3,0,0,0,0,0,0.8775937557220459,2.9012131690979004,48.53020477294922,0.9958986639976501,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.16377394494343173,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.10119110683516e-09,valid,0.059544668756491365,0.233913063|0.248913063|0.136681041|0.0595446688|0.0917444664|0.0668120453,0.383913063|0.398913063|0.286681041|0.209544669|0.241744466|0.216812045,0.353913063|0.368913063|0.256681041|0.179544669|0.211744466|0.186812045,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.105947947|0.177044193|0.166026439|0.067769242,-0.070204921|0|-0.075883301|-0.131397757|-0.140495659|-0.167779227,0.865447332|0.995652253|0.57678881|0.283825111|0.392508646|0.167238196,0.293000817|0.265194118|0.458052963,0.0579768009|-0.239980161|0.00102699152,0.0028776107355952263,0.0008173324167728424,0.0008060447871685028,0.001234869472682476
16,0.8500000000000001,-0.667007186391803,0.34809309244155884,0.20257437229156494,0.23130019009113312,0.3085641860961914,0.35,5,0,0,0,0,0,0.8303316235542297,2.709723472595215,25.412792205810547,0.9545671343803406,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.18791566556361453,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.1419649670330045e-08,valid,0.06284706073874077,0.230536196|0.245536196|0.138515367|0.0628470607|0.0941899477|0.0629925331,0.380536196|0.395536196|0.288515367|0.212847061|0.244189948|0.212992533,0.350536196|0.365536196|0.258515367|0.182847061|0.214189948|0.182992533,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.100496669|0.169051625|0.158136644|0.0580806967,-0.0648568515|0|-0.0657265449|-0.113669888|-0.122851388|-0.152653775,0.857287932|0.982144784|0.588831591|0.306769981|0.412045047|0.157397054,0.295899749|0.253194988|0.458104461,0.0579768009|-0.239980161|0.00102699152,0.003670494072139263,0.000963602215051651,0.001302722841501236,0.0013853805139660835
17,0.9,-0.6811393772746089,0.3664219081401825,0.21487398445606232,0.22535879909992218,0.3299611210823059,0.35,5,0,0,0,0,0,0.7936353087425232,3.134950876235962,22.56598663330078,0.9167075157165527,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.20424415200351237,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.5804449221556993e-08,valid,0.05943431049063416,0.22742931|0.242429269|0.140562104|0.0665840184|0.09706819|0.0594343105,0.37742931|0.392429269|0.290562104|0.216584018|0.24706819|0.20943431,0.34742931|0.362429269|0.260562104|0.186584018|0.21706819|0.17943431,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0980734467|0.159367909|0.145578797|0.0422437089,-0.059408953|0|-0.0561737606|-0.0963934802|-0.105352514|-0.136450586,0.850308287|0.969717076|0.604148103|0.329310503|0.428499043|0.143530365,0.29879868|0.241195992|0.45815596,0.0579768009|-0.239980161|0.00102699152,0.003361303359270096,0.0007929019629955292,0.0007785186171531677,0.001769784837961197
18,0.9500000000000001,-0.66792001860478,0.3584786653518677,0.22633451223373413,0.22011594474315643,0.3258568048477173,0.35,5,0,0,0,0,0,0.7445346713066101,2.640511989593506,30.084184646606445,0.8694843053817749,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.22189042558560668,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.5353883131851163e-08,valid,0.05596029998591426,0.224597206|0.239597206|0.142941501|0.0706871113|0.100194057|0.0559603,0.374597206|0.389597206|0.292941501|0.220687111|0.250194057|0.2059603,0.344597206|0.359597206|0.262941501|0.190687111|0.220194057|0.1759603,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0927562193|0.150843713|0.137047583|0.0415379675,-0.0538673881|0|-0.047272877|-0.0795564117|-0.0878862686|-0.118824843,0.844521437|0.958388825|0.617249348|0.354035747|0.449937544|0.146554324,0.301697612|0.22919704|0.458207458,0.0579768009|-0.239980161|0.00102699152,0.0035275286063551903,0.0011184066534042358,0.001129230484366417,0.0012599322944879532
19,1.0,-0.6390330803519395,0.3356545865535736,0.23691631853580475,0.21583904325962067,0.3075571656227112,0.35,5,0,0,0,0,0,0.6775820255279541,2.5442020893096924,25.334949493408203,0.7970349192619324,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.22249630838055354,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,1.1110714392970067e-07,valid,0.05331642201508932,0.222044381|0.237044336|0.145466422|0.0751280763|0.103685434|0.053316422,0.372044381|0.387044336|0.295466422|0.225128076|0.253685434|0.203316422,0.342044381|0.357044336|0.265466422|0.195128076|0.223685434|0.173316422,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0858257759|0.142220785|0.129784314|0.045019335,-0.0482390126|0|-0.0389774343|-0.0635450182|-0.071045884|-0.100408749,0.839938513|0.948177346|0.628714031|0.379188072|0.473480164|0.157876274,0.304596543|0.217198089|0.458258957,0.0579768009|-0.239980161|0.00102699152,0.00350226741284132,0.0011175228282809258,0.0008592251688241959,0.0014951592311263084
20,1.05,-0.5927690902926983,0.2986510992050171,0.2464662343263626,0.21270616352558136,0.2755453288555145,0.35,5,0,0,0,0,0,0.5936864018440247,2.6986987590789795,21.36227798461914,0.6927217245101929,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.1923805513245116,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.1817394418865987e-08,valid,0.05171614265182431,0.21977499|0.234774955|0.148026545|0.0798428253|0.107550132|0.0517161427,0.36977499|0.384774955|0.298026545|0.229842825|0.257550132|0.201716143,0.33977499|0.354774955|0.268026545|0.199842825|0.227550132|0.171716143,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0762709986|0.130759866|0.12080255|0.0510814276,-0.0425313523|0|-0.0312129017|-0.0484960375|-0.0550689908|-0.0816200765,0.836568607|0.93909982|0.637164277|0.401635129|0.495934088|0.176325922,0.307495475|0.205199137|0.458310455,0.0579768009|-0.239980161|0.00102699152,0.003650394268333912,0.0009473385289311409,0.001171426847577095,0.0015070829540491104
21,1.1,-0.5486591385050225,0.27386513352394104,0.2544950544834137,0.21073053777217865,0.2558773159980774,0.35,5,0,0,0,0,0,0.507437527179718,2.719883441925049,18.039182662963867,0.5679800510406494,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.10985145042073192,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05126227776206557,0.217792795|0.232792795|0.150467732|0.0846287882|0.111640921|0.0512622778,0.367792795|0.382792795|0.300467732|0.234628788|0.261640921|0.201262278,0.337792795|0.352792795|0.270467732|0.204628788|0.231640921|0.171262278,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0612741915|0.11212264|0.106415439|0.0567031147,-0.0367525492|0|-0.0239050196|-0.0345361114|-0.0401641524|-0.0630082078,0.834418632|0.931171181|0.6392401|0.416101681|0.512814969|0.198744018,0.310394406|0.193200186|0.458361953,0.0579768009|-0.239980161|0.00102699152,0.0032482240349054337,0.001002841629087925,0.0007942002266645432,0.0014215903356671333
22,1.1500000000000001,-0.5034915153593194,0.26727160811424255,0.2600635588169098,0.2095993310213089,0.25421807169914246,0.35,5,0,0,0,0,0,0.46033528447151184,2.6846227645874023,30.276220321655273,0.4704059362411499,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,0.02733739800685306,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,9.158190608649086e-09,valid,0.05187074027286856,0.216101139|0.231101139|0.152499987|0.0890591249|0.115554089|0.0518707403,0.366101139|0.381101139|0.302499987|0.239059125|0.265554089|0.20187074,0.336101139|0.351101139|0.272499987|0.209059125|0.235554089|0.17187074,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0363927243|0.0807466837|0.0807216644|0.0557683064,-0.0309113155|0|-0.0169988331|-0.0218293302|-0.0285739077|-0.0452460318,0.833493239|0.924404555|0.629393839|0.415153853|0.514364113|0.218005236,0.313293338|0.181201234|0.458413452,0.0579768009|-0.239980161|0.00102699152,0.0035344138741493225,0.001190866343677044,0.0009184498339891434,0.0013951994478702545
23,1.2000000000000002,-0.4254010725223504,0.2659591734409332,0.26120927929878235,0.20856867730617523,0.2570543587207794,0.35,5,0,0,0,0,0,0.3818148374557495,4.856289863586426,52.8897819519043,0.38181477785110474,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,1.1336424148658656e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.053164818493243254,0.214702913|0.229702913|0.153624268|0.0924480747|0.118543583|0.0531648185,0.364702913|0.379702913|0.303624268|0.242448075|0.268543583|0.203164818,0.334702913|0.349702913|0.273624268|0.212448075|0.238543583|0.173164818,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00333427846|0.0187115082|0.0286234106|0.0369830529,-0.025016876|0|-0.0105000737|-0.0105318435|-0.0194452885|-0.028739779,0.833794777|0.918811653|0.600662719|0.377971963|0.483352455|0.220902548,0.316192269|0.169202283|0.45846495,0.0579768009|-0.239980161|0.00102699152,0.003529791720211506,0.001031319610774517,0.0008117975667119026,0.001666925847530365
24,1.25,-0.36286466438131365,0.32793527841567993,0.2556690275669098,0.2055617719888687,0.3219626545906067,0.35,5,0,0,0,0,0,0.4333401918411255,6.261480331420898,45.25446319580078,0.4333398640155792,1.0,nan,0,0,0,0,0.13155314366239979,0.0,filtered,5.661811162328155e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0541792143875037,0.213600539|0.228600537|0.153137163|0.0932564421|0.11940781|0.0541792144,0.363600539|0.378600537|0.303137163|0.243256442|0.26940781|0.204179214,0.333600539|0.348600537|0.273137163|0.213256442|0.23940781|0.174179214,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0504389164|-0.0792214329|-0.0627542427|-0.026592636,-0.0190789035|0|-0.00422856541|-0.00111450939|-0.0109378767|-0.0149169434,0.835323252|0.914402148|0.55788117|0.292689826|0.403939121|0.175207278,0.319091201|0.157203332|0.458516449,0.0579768009|-0.239980161|0.00102699152,0.003619454801082611,0.0010735001415014267,0.0012612659484148026,0.0012642228975892067
