step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8521092381657263,0.07704678177833557,0.5877425670623779,0.48816338181495667,0.06831030547618866,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,0.0,0.0,0.5964403963810977,0.5877425670623779,0.008697829318719763,0.0,0.21491124592088887,0.0,0.17941799922369103,-0.17941799922369103,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.31538024944972776,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.48989794855663565,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_3_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.31538024944972776,0.873214483873313,0|0|0|0|0|0,0.487151881|0.315380249|0.316023695|0.397999755|0.427019022|0.476535366,0.660812605|0.489040974|0.489684419|0.57166048|0.600679746|0.65019609,0.607151881|0.435380249|0.436023695|0.517999755|0.547019022|0.596535366,0|0|0|0|0|0,8.43696402e-18|0.00741417792|-0.0291210674|-0.132919381|-0.159056825|-0.163821183,0|0|0|0|0|0,1.94860752|1.26893518|1.23497371|1.45907964|1.54901926|1.74232028,optimal,0.17941799655015453,0.179417999223691,-2.673536475539251e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011964146979153156,0.002458938048221171,0.0013642959529533982,0.003633941989392042
1,0.1,-1.062055042569805,0.1792675256729126,0.5702441334724426,0.48487672209739685,0.16519148647785187,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9797959327697754,9.797959327697754,0.0,0.0,0.0,0.5877425790518138,0.5702441334724426,0.01749844557937119,0.0,0.42970115389452396,0.0,0.35706722914404937,-0.35706722914404937,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3098188035000209,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9797959044133195,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_3_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.3098188035000209,0.8749422623394991,1.66554599e-17|0.0895596269|0.106581829|0.2114881|0.227248489|0.214886345,0.487065492|0.315628273|0.309818804|0.372306705|0.395979228|0.444324979,0.660812605|0.489375386|0.483565917|0.546053818|0.569726341|0.618072092,0.607065492|0.435628273|0.429818804|0.492306705|0.515979228|0.564324979,0|0|0.15|0.15|0.15|0.15,1.70998528e-17|0.0192896634|-0.0668691468|-0.249440932|-0.304150228|-0.318147489,0|0|0|0|0|0,1.94826197|1.28180276|1.17240607|1.23978589|1.27976669|1.45915243,optimal,0.35706722648369127,0.35706722914404937,-2.6603581004813748e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014395721955224872,0.003947516903281212,0.0013786240015178919,0.004412360023707151
2,0.15000000000000002,-1.23907633321831,0.2755596935749054,0.5443845987319946,0.4793984591960907,0.25356900691986084,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3564660549163818,9.797959327697754,160.0,0.0,0.0,0.5702441328551877,0.5443845987319946,0.025859534123193084,0.0,0.643943662827964,0.0,0.5286196605879118,-0.5286196605879118,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3009530966264631,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.356466010686214,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.3009530966264631,0.8781895829717589,3.33100153e-17|0.178157237|0.224816649|0.423130384|0.454430377|0.429348826,0.486903126|0.316554316|0.300953097|0.342646309|0.358924034|0.40521392,0.660812605|0.490463796|0.474862576|0.516555788|0.532833513|0.5791234,0.606903126|0.436554316|0.420953097|0.462646309|0.478924034|0.52521392,0|0|0.15|0.15|0.15|0.15,2.64156782e-17|0.0425362418|-0.114850297|-0.338034167|-0.426646292|-0.457082734,0|0|0|0|0|0,1.9476125|1.30875351|1.08896209|1.03255107|1.00904984|1.16377295,optimal,0.5286196448338187,0.5286196605879118,-1.57540930301181e-08,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.012090875068679452,0.0036038480466231704,0.0012444360181689262,0.003086577053181827
3,0.2,-1.2790429278087243,0.3181634545326233,0.5150030851364136,0.4724731147289276,0.2894926071166992,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4560219049453735,6.928202152252197,178.88546752929688,0.0,0.0,0.5443845737185612,0.5150030851364136,0.02938148858214762,0.0,0.7517000092081277,0.0,0.5998067316713703,-0.5998067316713703,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2891059508603606,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4560219844059659,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2891059508603606,0.8825576429900066,1.30114347e-19|0.265184695|0.366244953|0.634652591|0.681063246|0.642684883,0.486684723|0.318845221|0.289105951|0.311851948|0.317969516|0.360771295,0.660812606|0.492973103|0.463233833|0.48597983|0.492097399|0.534899177,0.606684723|0.438845221|0.409105951|0.431851948|0.437969516|0.480771295,0|0|0.15|0.15|0.15|0.15,1.0070783e-19|0.0731373929|-0.145125777|-0.331814991|-0.442809366|-0.493620877,0|0|0|0|0|0,1.94673889|1.34851828|1.01129803|0.9155928|0.829068699|0.949464302,optimal,0.5998067418941558,0.5998067316713703,1.0222785506996956e-08,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014123635948635638,0.0025408900110051036,0.001982182962819934,0.004621434025466442
4,0.25,-1.2247688065358204,0.3126901090145111,0.4870263636112213,0.4654046595096588,0.28562837839126587,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4282857179641724,5.656854152679443,79.99996948242188,0.0,0.0,0.5150030722715537,0.4870263636112213,0.027976708660332417,0.0,0.7515989073260495,0.0,0.5753203719686797,-0.5753203719686797,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2789201467463067,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4282856902990462,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2789201467463067,0.8894705364073137,3.88792238e-17|0.306779038|0.469506175|0.739628362|0.808304528|0.749896775,0.486339079|0.322823398|0.278920147|0.289830058|0.288473536|0.327036301,0.660812605|0.497296925|0.453393674|0.464303585|0.462947062|0.501509828,0.606339079|0.442823398|0.398920147|0.409830058|0.408473536|0.447036301,0|0|0.15|0.15|0.15|0.15,2.29261366e-17|0.100038841|-0.13979679|-0.3278586|-0.379998241|-0.452855901,0|0|0|0|0|0,1.94535631|1.39133243|0.975883797|0.831461632|0.773895902|0.855289305,optimal,0.5753203817686007,0.5753203719686798,9.799920874797863e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.013721351977437735,0.004214962013065815,0.0012616219464689493,0.0031785870669409633
5,0.30000000000000004,-1.1891160093327482,0.3081575632095337,0.4608346223831177,0.45874300599098206,0.27934205532073975,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.399999976158142,5.656854152679443,160.0,0.0,0.0,0.4870263690073991,0.4608346223831177,0.02619174662428142,0.0,0.7523761147734974,0.0,0.5440844081817818,-0.5440844081817818,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.27142556716213095,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4000000000000004,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.27142556716213095,0.8973399249287916,7.77597981e-17|0.304483629|0.511819967|0.74198048|0.817626614|0.750206246,0.485945609|0.328079545|0.272726925|0.27445|0.271425567|0.305669317,0.660812605|0.502946541|0.447593921|0.449316996|0.446292563|0.480536314,0.605945609|0.448079545|0.392726925|0.39445|0.391425567|0.425669317,0|0|0.15|0.15|0.15|0.15,4.44980987e-17|0.12566823|-0.120487569|-0.332090783|-0.32275442|-0.416578468,0|0|0|0|0|0,1.94378244|1.43798641|0.970420132|0.765709216|0.762947849|0.806098801,optimal,0.5440844174474844,0.5440844081817818,9.265702538563403e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.012847205041907728,0.0028930240077897906,0.0013231090269982815,0.003908596001565456
6,0.35000000000000003,-1.1589553944048845,0.30128687620162964,0.43688318133354187,0.45310524106025696,0.2694069743156433,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4282857179641724,5.656854152679443,160.0,0.0,0.0,0.4608346313746028,0.43688318133354187,0.023951450041060918,0.0,0.7547759668058581,0.0,0.5046718113146453,-0.5046718113146453,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2583024731793421,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4282856815354104,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2583024731793421,0.9061751904523557,0|0.302479595|0.55221891|0.781357941|0.827603243|0.751897425,0.485503846|0.334532109|0.268763022|0.258632191|0.258302473|0.286703497,0.660812605|0.509840868|0.444071781|0.43394095|0.433611233|0.462012256,0.605503846|0.454532109|0.388763022|0.378632191|0.378302473|0.406703497,0|0|0.15|0.15|0.15|0.15,0|0.149789224|-0.0876595139|-0.263106898|-0.253024509|-0.372728066,0|0|0|0|0|0,1.94201538|1.48791766|0.987392573|0.771421864|0.780185384|0.774085921,optimal,0.504671819762618,0.5046718113146453,8.447972654757052e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.012487887986935675,0.003137027029879391,0.0012455279938876629,0.003876553033478558
7,0.4,-1.1211081968631813,0.28820347785949707,0.41573959589004517,0.447611927986145,0.2543017268180847,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4560219049453735,5.656854152679443,160.0,0.0,0.0,0.43688316151423073,0.41573959589004517,0.021143565624185567,0.0,0.7595388090631382,0.0,0.45506462778715645,-0.45506462778715645,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2479096826689376,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4560219704875088,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2479096826689376,0.9159598049143245,5.84927661e-17|0.300798072|0.589299666|0.835647743|0.838632863|0.755734292,0.485014615|0.34210193|0.267711617|0.247909683|0.249811416|0.27061015,0.660812605|0.51789992|0.443509607|0.423707673|0.425609406|0.44640814,0.605014615|0.46210193|0.387711617|0.367909683|0.369811416|0.39061015,0|0|0.15|0.15|0.15|0.15,3.97876082e-17|0.172232499|-0.0416120482|-0.171256133|-0.170568018|-0.320094755,0|0|0|0|0|0,1.94005846|1.54064022|1.02923442|0.820382597|0.828677646|0.762345844,optimal,0.45506463533943714,0.4550646277871564,7.552280745226625e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011772435042075813,0.0026725130155682564,0.0012573159765452147,0.003242083010263741
8,0.45,-1.1120806752335517,0.28246009349823,0.3969762623310089,0.4350929856300354,0.24430039525032043,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4560219049453735,6.928203105926514,79.99999237060547,0.0,0.0,0.41573960166331514,0.3969762623310089,0.018763339332306228,0.0,0.6784848619802039,0.0,0.4031733113052428,-0.4031733113052428,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24464417125110094,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.4560219635282803,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower|joint_1_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24464417125110094,0.9266529772502081,0|0.299465082|0.622059305|0.85107443|0.85107443|0.762475598,0.484479957|0.350704151|0.269654775|0.244644171|0.246644171|0.257965331,0.660812605|0.5270368|0.445987423|0.42097682|0.42297682|0.43429798,0.604479957|0.470704151|0.389654775|0.364644171|0.366644171|0.377965331,0|0|0.107615815|0.15|0.15|0.15,0|0.131160948|-0.0584029847|-0.118581569|-0.118581569|-0.283504507,0|0|0|0|0|0,1.93791983|1.53397755|1.02021611|0.859995116|0.867995116|0.748356817,optimal,0.40317331928417666,0.40317331130524287,7.978933791452647e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011355613940395415,0.002844258095137775,0.0012016029795631766,0.0031015690183266997
9,0.5,-1.162265403562942,0.2972027659416199,0.37923288345336914,0.42319434881210327,0.2506030201911926,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3453624248504639,7.211102485656738,183.3030242919922,0.0,0.0,0.39697624668009723,0.37923288345336914,0.017743363226728093,0.0,0.5438989473605234,0.0,0.3735380120578896,-0.3735380120578896,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2265457339817658,0.2265457339817658,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 15, 'self_collision': 0}",0.0007387294376302141,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.23638313547649237,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.3453624002769926,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.23638313547649237,0.938876716952541,0|0.21414073|0.540862947|0.749962987|0.749962987|0.682493638,0.48386877|0.357115133|0.263685681|0.236383135|0.238383135|0.241940238,0.660812605|0.534058969|0.440629517|0.413326971|0.415326971|0.418884073,0.60386877|0.477115133|0.383685681|0.356383135|0.358383135|0.361940238,0|0|0.141392768|0.15|0.15|0.15,0|0.0797544206|-0.0950633771|-0.151204455|-0.151204455|-0.298932749,0|0|0|0|0|0,1.93547508|1.50821495|0.959679349|0.794328086|0.802328086|0.668828202,optimal,0.37353802054935925,0.3735380120578897,8.491469527527329e-09,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.012512992019765079,0.0030176229774951935,0.0012467349879443645,0.003253153059631586
