step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0935388263767174,0.07372516393661499,0.7053149938583374,0.433341383934021,0.05166010186076164,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,0.0,0.0,0.716753887030945,0.7053149938583374,0.0114388931726076,0.0,0.23855758936784185,0.0,0.23797324784234639,-0.23797324784234639,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2558937702300218,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,0.48989794855663565,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2558937702300218,0.9265821531163492,0|0|0|0|0|0,0.266808788|0.25589377|0.288332447|0.334693866|0.292093771|0.295093771,0.443137895|0.432222878|0.464661554|0.511022974|0.468422878|0.471422878,0.386808788|0.37589377|0.408332447|0.454693866|0.412093771|0.415093771,0|0|0|0|0|0,3.25373842e-19|0.0240557556|0.0945596519|0.129647897|0.154655749|0.154655749,0|0|0|0|0|0,1.06723515|1.04763084|1.24788944|1.46842336|1.32303083|1.33503083,optimal,0.23797324429626873,0.2379732478423464,-3.546077681493287e-09,0.262144595|0.51831001|0.181577221,0|-0|0,0.0210196670377627,0.0045858119847252965,0.0037491299444809556,0.005255714990198612
1,0.1,-0.8079468941700179,0.0727963075041771,0.6818351745605469,0.4355001449584961,0.05100535601377487,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8944272398948669,9.797959327697754,160.0,0.0,0.0,0.7053149993077634,0.6818351745605469,0.02347982474721655,0.0,0.4793151731922248,0.0,0.47780184679269977,-0.47780184679269977,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2568783343971606,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,0.8944271976639178,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2568783343971606,0.9292606135401793,0|0.0378672589|0.142263307|0.227880148|0.239714466|0.239714466,0.266674865|0.256878334|0.292711512|0.340852596|0.299554898|0.302554895,0.443137895|0.433341365|0.469174542|0.517315626|0.476017929|0.479017926,0.386674865|0.376878334|0.412711512|0.460852596|0.419554898|0.422554895,0|0|0|0|0|0,0|0.0462130025|0.185078357|0.258315579|0.310536373|0.310536373,0|0|0|0|0|0,1.06669946|1.07372634|1.3559244|1.62172596|1.50875597|1.52075595,optimal,0.4778018432327988,0.4778018467926998,-3.5599010406173193e-09,0.262144595|0.51831001|0.181577221,0|-0|0,0.014200453995727003,0.004325440037064254,0.0015514580300077796,0.003604041994549334
2,0.15000000000000002,-0.48983588762719704,0.07168616354465485,0.6461890935897827,0.4384291172027588,0.05013563111424446,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3564660549163818,9.797959327697754,2.132480585714802e-05,0.0,0.0,0.6818352045199481,0.6461890935897827,0.03564611093016534,0.0,0.7253767903525139,0.0,0.7209600756244379,-0.7209600756244379,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.25878941762156726,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.3564660093679803,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.25878941762156726,0.9342139718531405,2.22065007e-17|0.0719501354|0.276222608|0.456016816|0.483670614|0.483670614,0.266427197|0.258789418|0.30134256|0.353286865|0.314732776|0.317732742,0.443137896|0.435500116|0.478053258|0.529997564|0.491443474|0.49444344,0.386427197|0.378789418|0.42134256|0.473286865|0.434732776|0.437732742,0|0|0|0|0|0,9.39109458e-18|0.0636694595|0.264548231|0.383816254|0.468673699|0.468673699,0|0|0|0|0|0,1.06570879|1.09882713|1.46991847|1.79696371|1.7276048|1.73960467,optimal,0.7209600541381541,0.720960075624438,-2.1486283863225708e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.013413829961791635,0.0031910699326545,0.0015533609548583627,0.003474930999800563
3,0.2,-0.25804086039102486,0.07065504789352417,0.6040779948234558,0.4414152503013611,0.049270518124103546,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,5.999998569488525,183.3030548095703,0.0,0.0,0.6461891103608622,0.6040779948234558,0.04211111553740643,0.0,0.8570966578247996,0.0,0.8444154665369972,-0.8444154665369972,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2611142259006598,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2611142259006598,0.9462976829923467,3.38889724e-17|0.0998243047|0.394810024|0.684115616|0.734739206|0.734739206,0.265823011|0.261114226|0.313286102|0.371532994|0.337477896|0.340477896,0.443137896|0.43842911|0.490600986|0.548847878|0.51479278|0.51779278,0.385823011|0.381114226|0.433286102|0.491532994|0.457477896|0.460477896,0|0|0|0|0|0,2.9085934e-18|0.0649282819|0.283601064|0.439446262|0.549332801|0.549332801,0|0|0|0|0|0,1.06329205|1.10938519|1.53674547|1.92557824|1.89924438|1.91124438,optimal,0.8444154809173071,0.8444154665369973,1.438030983180738e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.012494018068537116,0.0026909610023722053,0.001744497916661203,0.003120273002423346
4,0.25,-0.16458724093050053,0.07019353657960892,0.5623915791511536,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5779733657836914,4.0,89.44268798828125,0.0,0.0,0.6040780247833978,0.5623915791511536,0.04168644563224422,0.0,0.8690402303948941,0.0,0.8401735700374882,-0.8401735700374882,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26331458367645044,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.5779733834282208,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.26331458367645044,0.9620132472468251,0|0.106172971|0.432999767|0.797404004|0.869135626|0.869135626,0.265037233|0.263314584|0.325882492|0.392418421|0.364164785|0.367164785,0.443137895|0.441415246|0.503983154|0.570519083|0.542265447|0.545265447,0.385037233|0.383314584|0.445882492|0.512418421|0.484164785|0.487164785,0|0|0|0|0|0,0|0.0547952405|0.251404683|0.426843311|0.548590437|0.548590437,0|0|0|0|0|0,1.06014893|1.10805358|1.55493465|1.996517|2.00524958|2.01724958,optimal,0.8401735843455591,0.8401735700374882,1.4308070950264096e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.011881169979460537,0.0027709660353139043,0.0012940979795530438,0.003696987987495959
5,0.30000000000000004,-0.09745727196945267,0.0704999715089798,0.521797776222229,0.44313785433769226,0.04878116771578789,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,4.0,160.0,0.0,0.0,0.5623915753656225,0.521797776222229,0.04059379914339345,0.0,0.8803237435564348,0.0,0.8250405129417947,-0.8250405129417947,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.264312667900058,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.5652475842498528,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.264312667900058,0.9765045501220568,2.42870588e-18|0.0968919447|0.40522057|0.795877849|0.880403458|0.880403458,0.264312668|0.265097997|0.336875285|0.412663467|0.390773867|0.393773867,0.443137895|0.443923225|0.515700512|0.591488694|0.569599095|0.572599095,0.384312668|0.385097997|0.456875285|0.532663467|0.510773867|0.513773867,0|0|0|0|0|0,2.35532069e-18|0.0456870187|0.216951354|0.411476706|0.543976324|0.543976324,0|0|0|0|0|0,1.05725067|1.10607901|1.56445249|2.06213057|2.10707179|2.11907179,optimal,0.8250405269921509,0.8250405129417946,1.405035632284779e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.011546937981620431,0.0029202719451859593,0.0012661309447139502,0.0030657610623165965
6,0.35000000000000003,-0.054914624238116466,0.07078016549348831,0.4830991327762604,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5779733657836914,4.0,0.0,0.0,0.0,0.521797764106713,0.4830991327762604,0.03869863133045259,0.0,0.8909317912835256,0.0,0.7958416035205436,-0.7958416035205436,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2636490563375062,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.5779733834282208,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2636490563375062,0.9897767736608157,0|0.0886512904|0.378101815|0.793675223|0.89103513|0.89103513,0.263649056|0.266512065|0.346164923|0.43213686|0.417119637|0.420119617,0.443137895|0.446000904|0.525653762|0.611625699|0.596608476|0.599608455,0.383649056|0.386512065|0.466164923|0.55213686|0.537119637|0.540119617,0|0|0|0|0|0,0|0.0375758261|0.180963609|0.393576249|0.53563525|0.53563525,0|0|0|0|0|0,1.05459623|1.10362409|1.5656233|2.12212369|2.2041138|2.21611372,optimal,0.7958416170736453,0.7958416035205436,1.35531017519952e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.013599021942354739,0.003378652036190033,0.0013297349214553833,0.0036352790193632245
7,0.4,-0.042061098971836436,0.0710344910621643,0.44732794165611267,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.6155494451522827,4.0,0.0,0.0,0.0,0.4830991183349532,0.44732794165611267,0.035771176678840555,0.0,0.9008429323446929,0.0,0.7484509459303932,-0.7484509459303932,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26304543417501436,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.6155494428782382,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.26304543417501436,1.001849228726675,7.83238648e-17|0.0814466787|0.352406946|0.790811919|0.900945735|0.900945735,0.263045434|0.267604205|0.353691772|0.450716203|0.443018291|0.446018291,0.443137896|0.447696667|0.533784234|0.630808664|0.623110753|0.626110753,0.383045434|0.387604205|0.473691772|0.570716203|0.563018291|0.566018291,0|0|0|0|0|0,1.87057118e-17|0.0303996405|0.144163027|0.373351424|0.523705499|0.523705499,0|0|0|0|0|0,1.05218174|1.10081646|1.55893012|2.17621624|2.29577866|2.30777866,optimal,0.7484509586764363,0.7484509459303933,1.2746042998834639e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.013128611957654357,0.0026634170208126307,0.001463497057557106,0.003340989933349192
8,0.45,-0.06451335240952288,0.07126368582248688,0.4157787561416626,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.6763054132461548,4.000000476837158,9.5367431640625e-06,0.0,0.0,0.4473279493786811,0.4157787561416626,0.03154919323701849,0.0,0.9100470546461865,0.0,0.6778660201222176,-0.6778660201222176,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2625001685750255,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.67630546355745,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2625001685750255,1.0127545340519468,0|0.0752820494|0.328897384|0.787380143|0.910145593|0.910145593,0.262500169|0.26841756|0.359431381|0.468288548|0.468291537|0.471291531,0.443137895|0.449055287|0.540069108|0.648926275|0.648929263|0.651929257,0.382500169|0.38841756|0.479431381|0.588288548|0.588291537|0.591291531,0|0|0|0|0|0,0|0.024076456|0.107262692|0.350995672|0.508314013|0.508314013,0|0|0|0|0|0,1.05000067|1.0977467|1.54498822|2.22414986|2.38148016|2.39348014,optimal,0.6778660316662064,0.6778660201222176,1.1543988764906032e-08,0.262144595|0.51831001|0.181577221,0|-0|0,0.01609569403808564,0.0040873909601941705,0.0019156429916620255,0.004229095997288823
9,0.5,-0.12758882258643808,0.07146887481212616,0.3899964690208435,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.6155494451522827,3.999999761581421,160.0,0.0,0.0,0.41577876074090164,0.3899964690208435,0.025782291720058137,0.0,0.9185484577136911,0.0,0.578712576284813,-0.578712576284813,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.26307714101858437,0.26307714101858437,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26201088610251155,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.6155494480434471,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.26201088610251155,1.0225401835022256,0|0.0701564989|0.308220909|0.783479193|0.918661824|0.918661824,0.262010886|0.268989975|0.363393852|0.484749462|0.492767083|0.495767083,0.443137895|0.450116984|0.544520861|0.665876471|0.673894093|0.676894093,0.382010886|0.388989975|0.483393852|0.604749462|0.612767083|0.615767083,0|0|0|0|0|0,0|0.0185055204|0.0709557902|0.326687087|0.489580696|0.489580696,0|0|0|0|0|0,1.04804354|1.09446542|1.5245312|2.26568493|2.46064903|2.47264903,optimal,0.5787125861402302,0.5787125762848131,9.85541714904059e-09,0.262144595|0.51831001|0.181577221,0|-0|0,0.01650889602024108,0.0038968570297583938,0.0018745240522548556,0.004110438050702214
