step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.499172552003588,0.2728155553340912,0.5462601184844971,0.3375161588191986,0.20088070631027222,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,0.0,0.0,0.5572873583489443,0.5462601184844971,0.011027239864447202,0.0,0.23962140843284196,0.0,0.2314306033046568,-0.2314306033046568,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16849042830486716,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,0.48989794855663565,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,predictive_link_2,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.16849042830486716,0.9210456309952905,0|0|0|0|0|0,0.47242388|0.252065268|0.168490428|0.186262148|0.221340928|0.224340928,0.648476162|0.42811755|0.34454271|0.36231443|0.39739321|0.40039321,0.59242388|0.372065268|0.288490428|0.306262148|0.341340928|0.344340928,0|0|0|0|0|0,0|-0.00958083219|-0.146484887|-0.186621517|-0.205697036|-0.205697036,0|0|0|0|0|0,1.88969552|0.998680241|0.527476826|0.558427077|0.679666676|0.691666676,optimal,0.23143059985607217,0.23143060330465684,-3.448584667831156e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.0116788410814479,0.003091493039391935,0.0012106739450246096,0.0032700221054255962
1,0.1,-2.0296768933716387,0.4697278141975403,0.523636519908905,0.3228260576725006,0.3471199870109558,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8944272398948669,9.797959327697754,160.0,0.0,0.0,0.5462601459779294,0.523636519908905,0.02262362606902435,0.0,0.4833706159810847,0.0,0.463574962143441,-0.463574962143441,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.13923225761549957,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,0.8944271976639178,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.13923225761549957,0.9257389113393366,1.66517438e-17|0.091035224|0.195886512|0.232043795|0.24171505|0.24171505,0.472189217|0.250399654|0.139232258|0.149900737|0.180564012|0.183564012,0.648476162|0.4266866|0.315519203|0.326187682|0.356850957|0.359850957,0.592189217|0.370399654|0.259232258|0.269900737|0.300564012|0.303564012,0|0.15|0.15|0.15|0.15|0.15,-1.52062841e-17|-0.0100513745|-0.295080206|-0.357077559|-0.405145816|-0.405145816,0|0|0|0|0|0,1.88875687|0.991547241|0.261848825|0.242525388|0.31711023|0.32911023,optimal,0.4635749586895386,0.46357496214344107,-3.4539024973412324e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.01423670700751245,0.0025592129677534103,0.0018861769931390882,0.0041113829938694835
2,0.15000000000000002,-2.321386446478552,0.6032822728157043,0.4912748634815216,0.30379554629325867,0.4345027506351471,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2938024997711182,8.980639457702637,63.85232925415039,0.0,0.0,0.523636505032374,0.4912748634815216,0.032361641550852416,0.0,0.6922423920990469,0.0,0.6579951518277003,-0.6579951518277003,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.10192999912034975,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,1.2938025495470102,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.10192999912034975,0.934829619360042,6.93821107e-19|0.181041766|0.408908676|0.466490468|0.49163146|0.49163146,0.471734681|0.250084787|0.101929999|0.106679624|0.128901311|0.131901311,0.648476162|0.426826268|0.27867148|0.283421105|0.305642792|0.308642792,0.591734681|0.370084787|0.221929999|0.226679624|0.248901311|0.251901311,0|0.0803483477|0.15|0.15|0.15|0.15,4.86225622e-19|0.022236086|-0.361633543|-0.408618982|-0.51560526|-0.51560526,0|0|0|0|0|0,1.88693872|1.02257523|0.046086453|0.0180995128|-1.59865847e-08|0.011999984,optimal,0.6579951319365255,0.6579951518277003,-1.98911748183761e-08,0.40629819|0.478128076|0.574874699,0|-0|-0,0.012094049947336316,0.0025794809916988015,0.0012791110202670097,0.003763668006286025
3,0.2,-2.090727166722612,0.5514418482780457,0.4609481394290924,0.289852499961853,0.4005185663700104,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2736499309539795,7.677520275115967,226.08184814453125,0.0,0.0,0.4912748638332127,0.4609481394290924,0.03032672440412032,0.0,0.6546205963982245,0.0,0.6075846315200084,-0.6075846315200084,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0736386363487356,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,1.27364987271727,0,1,12,predictive_link_4|joint_0_acceleration_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_acceleration_lower|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,5.551115123125783e-17,valid,0.0736386363487356,0.9477509919154321,0|0.262799638|0.609532718|0.662678306|0.710212657|0.710212657,0.471088612|0.250692132|0.0736386363|0.0774844055|0.0837117109|0.0867116847,0.648476162|0.428079681|0.251026186|0.254871955|0.26109926|0.264099234,0.591088612|0.370692132|0.193638636|0.197484405|0.203711711|0.206711685,0|0|0.15|0.15|0.15|0.15,0|0.0461056781|-0.212079694|-0.211984205|-0.334846845|-0.334846845,0|0|0|0|0|0,1.88435445|1.04887421|0.0824748512|0.0979534168|-1.12187781e-09|0.011999894,optimal,0.6075846338417509,0.6075846315200084,2.321742464950205e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.012754696072079241,0.003094601910561323,0.0012750340392813087,0.003928468097001314
4,0.25,-2.2909572028689387,0.6272448301315308,0.428201824426651,0.2765394151210785,0.44446370005607605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3801047801971436,6.854157447814941,263.8310241699219,0.0,0.0,0.46094816033069885,0.428201824426651,0.03274633590404785,0.0,0.7826189282967235,0.0,0.6716952646687269,-0.6716952646687269,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.07808013330463617,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,1.3801047805240862,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_5_acceleration_lower|joint_4_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.07808013330463617,0.9621680761631639,2.00126696e-17|0.220922419|0.58061646|0.61078782|0.672542324|0.672542324,0.470367758|0.252494673|0.0780801333|0.0841678926|0.0847466281|0.0877466281,0.648476162|0.430603077|0.256188537|0.262276296|0.262855032|0.265855032,0.590367758|0.372494673|0.198080133|0.204167893|0.204746628|0.207746628,0|0|0.15|0.15|0.15|0.15,-7.51182086e-18|0.093417791|-0.1702879|-0.162131773|-0.338986504|-0.338986504,0|0|0|0|0|0,1.88147103|1.10339648|0.142032633|0.174539797|8.03189154e-09|0.012000008,optimal,0.671695277082656,0.6716952646687269,1.241392910689143e-08,0.40629819|0.478128076|0.574874699,0|-0|-0,0.011974904919043183,0.00259938498493284,0.0016023860080167651,0.0030911010690033436
5,0.30000000000000004,-2.3866861543247477,0.6562062501907349,0.3973192274570465,0.2656516432762146,0.46126294136047363,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.409387230873108,4.497512340545654,85.26264190673828,0.0,0.0,0.42820180633899696,0.3973192274570465,0.03088257888195045,0.0,0.8060644355620933,0.0,0.6417844222982653,-0.6417844222982653,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.06163168986569728,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,1.4093871970964387,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_5_acceleration_lower|joint_4_velocity_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.06163168986569728,0.9750894806514634,0|0.298381613|0.72352732|0.730941974|0.804632222|0.804632222,0.469721688|0.256821042|0.0733024918|0.0802907773|0.0616316899|0.0646316899,0.648476162|0.435575516|0.252056966|0.259045251|0.240386164|0.243386164,0.589721688|0.376821042|0.193302492|0.200290777|0.18163169|0.18463169,0|0|0.15|0.15|0.15|0.15,0|0.110341631|-0.0517043399|-0.0495371422|-0.246526757|-0.246526757,0|0|0|0|0|0,1.87888675|1.1376258|0.241505627|0.271625967|1.99012462e-09|0.012000002,optimal,0.6417844323747459,0.6417844222982652,1.0076480760901063e-08,0.40629819|0.478128076|0.574874699,0|-0|-0,0.011456597014330328,0.0026435530744493008,0.0012984350323677063,0.0034202539827674627
6,0.35000000000000003,-2.549559607902048,0.694675624370575,0.36934053897857666,0.2523197829723358,0.48561206459999084,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4279053211212158,4.060339450836182,46.38714599609375,0.0,0.0,0.3973192095225104,0.36934053897857666,0.027978670543933715,0.0,0.8328878168398622,0.0,0.5969605652489642,-0.5969605652489642,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.048216572319873446,0,0,0,0,0.16849042830486716,0.0,filtered,linprog goal-velocity priority optimal,1.4279052728003248,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_5_acceleration_lower|joint_4_velocity_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.048216572319873446,0.9868704170811433,0|0.298032555|0.736048768|0.736048768|0.82818212|0.82818212,0.469132641|0.262087039|0.0732983721|0.0802983721|0.0482165723|0.0512165723,0.648476162|0.44143056|0.252641893|0.259641893|0.227560093|0.230560093,0.589132641|0.382087039|0.193298372|0.200298372|0.168216572|0.171216572,0|0|0.135297477|0.135297477|0.15|0.15,0|0.120613877|-0.017155955|-0.017155955|-0.192866286|-0.192866286,0|0|0|0|0|0,1.87653056|1.16896203|0.276037533|0.304037533|3.02961434e-09|0.012000003,optimal,0.5969605753180838,0.5969605652489642,1.0069119538158589e-08,0.40629819|0.478128076|0.574874699,0|-0|-0,0.012068084091879427,0.003023131052032113,0.0014018760994076729,0.003331732004880905
7,0.4,-2.741082143972127,0.7322502136230469,0.34553563594818115,0.23255562782287598,0.5137192606925964,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4247311353683472,4.218758583068848,160.51673889160156,0.3499999940395355,0.0,0.3693405583659772,0.34553563594818115,0.023804922417796026,0.2027393943450166,0.8654604003327077,-0.06078323300576304,0.5308998386880588,-0.5916830716938218,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.034503882595208035,1,1,0,0,0.16849042830486716,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.5192866870026491,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.034503882595208035,0.9975731598493064,2.1383509e-20|0.298082569|0.74779969|0.74779969|0.854779055|0.854779055,0.468597504|0.267930322|0.0704279566|0.0774279566|0.0345038826|0.0375038826,0.648476162|0.44780898|0.250306615|0.257306615|0.214382541|0.217382541,0.588597504|0.387930322|0.190427957|0.197427957|0.154503883|0.157503883,0|0|0.0945652377|0.0945652377|0.15|0.15,-1.73759989e-20|0.129309114|-0.0314505856|-0.0314505856|-0.138015534|-0.138015534,0|0|0|0|0|0,1.87439002|1.2010304|0.250261241|0.278261241|-4.0501742e-09|0.0119999959,optimal,0.5308998453525507,0.5308998386880589,6.6644918472746895e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.014676013961434364,0.003112632897682488,0.0022066590609028935,0.0034799929708242416
8,0.45,-3.02051504974032,0.7823132872581482,0.3274533748626709,0.21313953399658203,0.5527745485305786,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4685453176498413,4.786621570587158,25.763057708740234,0.3499999940395355,0.0,0.34553562580074937,0.3274533748626709,0.01808225093807847,0.19524971369906183,0.912686677379107,-0.03857139681415656,0.43967321576468876,-0.4782446125788453,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.022578634546401605,1,1,0,0,0.16849042830486716,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.5459316131325618,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.022578634546401605,1.0072532274570738,0|0.298219687|0.763964306|0.763964306|0.887074041|0.887074041,0.468113501|0.274288677|0.0671266043|0.0741266043|0.0225786345|0.0255786345,0.648476162|0.454651339|0.247489266|0.254489266|0.202941296|0.205941296,0.588113501|0.394288677|0.187126604|0.194126604|0.142578635|0.145578635,0|0|0.059685119|0.059685119|0.15|0.15,0|0.136073471|-0.0580892472|-0.0580892472|-0.0903145431|-0.0903145431,0|0|0|0|0|0,1.872454|1.23322818|0.21041717|0.23841717|-4.88520231e-09|0.0119999951,optimal,0.4396732209931141,0.4396732157646888,5.228425303815953e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.013496965984813869,0.0026457669446244836,0.0013983889948576689,0.0033584890188649297
9,0.5,-3.0865832229471564,0.769694983959198,0.3165712356567383,0.1987234652042389,0.544416606426239,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4369980096817017,5.698331832885742,88.9364242553711,0.3499999940395355,0.0,0.3274533785182235,0.3165712356567383,0.0108821428614852,0.19272295915880114,0.8091473227879458,-0.0306150632291299,0.29108962591754395,-0.32170468914667383,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.21415631496347487,0.21415631496347487,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.10826155136333164,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.01010421672670625,1,1,0,0,0.16849042830486716,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.4969460693367638,0,1,12,predictive_link_4|joint_2_velocity_lower|joint_3_velocity_lower|joint_1_acceleration_upper|joint_4_velocity_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.01010421672670625,1.0159810551942563,0|0.298531207|0.790836403|0.790836403|0.933738402|0.933738402,0.467677109|0.281100704|0.0631535248|0.069999545|0.0101042167|0.0131042167,0.648476162|0.461899756|0.243952578|0.250798598|0.190903269|0.193903269,0.587677109|0.401100704|0.183153525|0.189999545|0.130104217|0.133104217,0|0|0.0343413639|0.0462221115|0.12676249|0.12676249,0|0.102605548|-0.0399043879|-0.0373080573|-0.0404168679|-0.0404168679,0|0|0|0|0|0,1.87070844|1.22700836|0.212709711|0.242690123|-9.66226626e-10|0.011999999,optimal,0.29108963062043225,0.2910896259175439,4.70288835652255e-09,0.40629819|0.478128076|0.574874699,0|-0|-0,0.01370036497246474,0.00274960498791188,0.0015878310659900308,0.0034300050465390086
