step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.8977484804170492,0.6112493276596069,0.3891780972480774,0.19617979228496552,0.5061420798301697,0.35,5,0,0,0,0.2824776768684387,5.6495537757873535,112.9910659790039,0.2824776768684387,0.5394662540464914,0.04315730032371931,0,0,0,0.0,passthrough,3.906100001133493e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04315730032371931,0.008765816688537598
1,0.1,-0.9048060170163357,0.6275614500045776,0.3878595232963562,0.18810637295246124,0.5214123129844666,0.35,5,0,0,0,0.2780178189277649,1.043448805809021,118.48192596435547,0.2780178189277649,0.4511728218074471,0.03609382574459577,0,0,0,0.0,passthrough,3.2419401509761666e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03609382574459577,0.0023965584114193916
2,0.15000000000000002,-0.9466471660104907,0.6681187748908997,0.38670918345451355,0.1795218139886856,0.5612040162086487,0.35,5,0,0,0,0.22577279806137085,1.2104673385620117,24.330509185791016,0.22577279806137085,0.37421367462166405,0.029937093969733125,0,0,0,0.0,passthrough,2.5172789569805503e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.029937093969733125,0.0030293138697743416
3,0.2,-0.993980307088582,0.7115939855575562,0.3858465254306793,0.1703730970621109,0.604509711265564,0.35,5,0,0,0,0.16908176243305206,1.2612833976745605,22.471363067626953,0.16908176243305206,0.29259602124760525,0.02340768169980842,0,0,0,0.0,passthrough,1.9538035014840947e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.02340768169980842,0.006647421047091484
4,0.25,-1.0450496946328758,0.7584320902824402,0.3852694034576416,0.16060738265514374,0.6520408391952515,0.35,5,0,0,0,0.11354917287826538,1.1864795684814453,6.43412446975708,0.11354917287826538,0.20654535974825583,0.016523628779860466,0,0,0,0.0,passthrough,1.4749944347347751e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.016523628779860466,0.007009699009358883
5,0.30000000000000004,-1.0958702940637568,0.8052999973297119,0.38494086265563965,0.15040268003940582,0.7011152505874634,0.35,5,0,0,0,0.05894553288817406,1.1184618473052979,6.966143608093262,0.05894553288817406,0.11581352812502603,0.009265082250002082,0,0,0,0.0,passthrough,8.320949330994468e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.009265082250002082,0.0024335915222764015
6,0.35000000000000003,-1.1221416057757865,0.8269815444946289,0.38487479090690613,0.14012126624584198,0.7497949004173279,0.35,5,0,0,0,0.011063959449529648,0.9599136114120483,6.691674709320068,0.011063959449529648,0.023338785773067278,0.0018671028618453822,0,0,0,0.0,passthrough,1.607296417253151e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0018671028618453822,0.002923905849456787
7,0.4,-0.81183592347814,0.5150620341300964,0.3847198784351349,0.1394134759902954,0.4403766393661499,0.35,5,0,0,0,0.30445948243141174,5.952767372131348,131.04135131835938,0.3500000238418579,0.0,-0.005230166183631368,1,1,0,0.3500000238418579,filtered,0.05666160948254234,0,0,12,joint_2_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.005230166183631368,0.002329684793949127
8,0.45,-0.8082904158322165,0.4960874319076538,0.38553887605667114,0.14182551205158234,0.4317871034145355,0.35,5,0,0,0,0.3499999940395355,1.3437888622283936,104.19354248046875,0.3499999940395355,0.0,-0.0020749032733445583,1,1,0,0.3499999940395355,passthrough,1.254381979009255e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.0020749032733445583,0.0023061884567141533
9,0.5,-0.7927529263629014,0.4638378322124481,0.3871561288833618,0.14579035341739655,0.4182392656803131,0.35,5,0,0,0,0.3500000238418579,0.49806633591651917,23.161325454711914,0.3500000238418579,0.05763934930351905,0.004611147944281524,1,1,0,0.3500000238418579,passthrough,1.2110170447884344e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.004611147944281524,0.002258848398923874
