step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2045769535899443,0.12936624884605408,0.24869705736637115,0.502004861831665,0.12750209867954254,0.35,2,0,0,0,0.3036915063858032,6.073829650878906,121.47660064697266,0.31881025433540344,1.0,0.3721691945654955,0,0,0,0.0,filtered,0.022286867529264235,0,0,12,joint_0_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3721691945654955,0.007654919289052486
1,0.1,-0.23742912975697464,0.17732340097427368,0.2451227307319641,0.49815312027931213,0.17519673705101013,0.35,2,0,0,0,0.5994314551353455,6.537049770355225,78.79499053955078,0.5994311571121216,1.0,0.36794647859110324,0,0,0,0.0,filtered,6.394121138665636e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.36794647859110324,0.0027321306988596916
2,0.15000000000000002,-0.2544635078174378,0.1977413296699524,0.241672545671463,0.4951041638851166,0.19529275596141815,0.35,2,0,0,0,0.7771784663200378,4.488062381744385,82.25873565673828,0.7771779298782349,1.0,0.36439370653859754,0,0,0,0.0,filtered,1.1281222636525218e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.36439370653859754,0.0024372385814785957
3,0.2,-0.25313746440435964,0.21138837933540344,0.23761127889156342,0.4928301274776459,0.20855751633644104,0.35,2,0,0,0,0.8830035328865051,4.3973259925842285,69.89241790771484,0.8830029368400574,1.0,0.3616866969196924,0,0,0,0.0,filtered,1.2358173459563695e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3616866969196924,0.0023377984762191772
4,0.25,-0.24848002496935379,0.21893779933452606,0.23313933610916138,0.4912221133708954,0.21566712856292725,0.35,2,0,0,0,0.9594388604164124,3.6459507942199707,30.295881271362305,0.9594383239746094,1.0,0.35977578835587515,0,0,0,0.0,filtered,1.0658336982990033e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.35977578835587515,0.0023438436910510063
5,0.30000000000000004,-0.24235735492565655,0.22322729229927063,0.2283668965101242,0.48685330152511597,0.21946169435977936,0.35,3,0,0,0,1.021965503692627,2.7038798332214355,26.306312561035156,1.021965503692627,1.0,0.3557758273039349,0,0,0,0.0,passthrough,4.747554024387407e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3557758273039349,0.0023580752313137054
6,0.35000000000000003,-0.24339203220532,0.22451716661453247,0.22381830215454102,0.4813271164894104,0.2202080935239792,0.35,3,0,0,0,1.0559457540512085,2.3670639991760254,27.172683715820312,1.0559450387954712,1.0,0.3500140229732654,0,0,0,0.0,filtered,1.3350376513463262e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3500140229732654,0.015504728071391582
7,0.4,-0.252268710576266,0.22518065571784973,0.21991030871868134,0.4748186469078064,0.2202829271554947,0.35,5,0,0,0,1.0629132986068726,2.666175127029419,27.709810256958008,1.0629124641418457,1.0,0.3445036787424793,0,0,0,0.0,filtered,1.3118836849088113e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3445036787424793,0.0026949970051646233
8,0.45,-0.28690330260798985,0.23648473620414734,0.21741235256195068,0.45818501710891724,0.2309197336435318,0.35,5,0,0,0,1.0423214435577393,2.9077744483947754,42.73731231689453,1.0423206090927124,1.0,0.3341024805339862,0,0,0,0.0,filtered,1.2677422041743106e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3341024805339862,0.005966500379145145
9,0.5,-0.3428240546770944,0.24133247137069702,0.21773530542850494,0.4419618844985962,0.23504506051540375,0.35,5,0,0,0,1.0046800374984741,2.9344594478607178,47.67329406738281,1.0046794414520264,1.0,0.3176750282201352,0,0,0,0.0,filtered,1.0241049826493915e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3176750282201352,0.005526320077478886
