step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.6902121211041231,0.12792213261127472,0.5622978210449219,0.6017313599586487,0.12643373012542725,0.35,2,0,0,0,0.39734065532684326,7.946813583374023,158.93626403808594,0.41260161995887756,1.0,0.4603417842357055,0,0,0,0.0,filtered,0.028824151726909282,0,0,12,joint_0_acceleration_lower,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.4603417842357055,0.006925874389708042
1,0.1,-0.6349678357299309,0.14830368757247925,0.5549015998840332,0.5926271677017212,0.14661133289337158,0.35,2,0,0,0,0.7081432342529297,6.296473503112793,44.75762939453125,0.7081429362297058,1.0,0.45083462771241034,0,0,0,0.0,filtered,5.388696023601018e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.45083462771241034,0.002401205711066723
2,0.15000000000000002,-0.597389036243342,0.14881789684295654,0.546457827091217,0.5841794610023499,0.14689916372299194,0.35,2,0,0,0,0.9902589917182922,5.767786502838135,29.793628692626953,0.9902577996253967,1.0,0.44200219073449165,0,0,0,0.0,filtered,1.808121897394771e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.44200219073449165,0.002491091378033161
3,0.2,-0.5720742571023837,0.13454563915729523,0.5384501814842224,0.5765191316604614,0.13239958882331848,0.35,2,0,0,0,1.1988403797149658,4.253284454345703,31.790740966796875,1.1988390684127808,1.0,0.4338829896034543,0,0,0,0.0,filtered,2.0918609540701397e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4338829896034543,0.002312036231160164
4,0.25,-0.5609822301267176,0.11239813268184662,0.5319032073020935,0.5695511102676392,0.1100437194108963,0.35,2,0,0,0,1.3178236484527588,2.424023151397705,37.82590103149414,1.3178224563598633,1.0,0.4266053615635491,0,0,0,0.0,filtered,1.7112866387356355e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4266053615635491,0.0029434235766530037
5,0.30000000000000004,-0.561856304611166,0.08896054327487946,0.527267336845398,0.5632115006446838,0.08631769567728043,0.35,2,0,0,0,1.3198760747909546,1.7881290912628174,59.68403244018555,1.3198754787445068,1.0,0.4200607940384099,0,0,0,0.0,filtered,1.3428922084256313e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4200607940384099,0.0029392093420028687
6,0.35000000000000003,-0.5807896865361226,0.08041857182979584,0.5244367122650146,0.5573282241821289,0.07788453996181488,0.35,2,0,0,0,1.2422772645950317,3.5420708656311035,45.482749938964844,1.242276668548584,1.0,0.4141772440521613,0,0,0,0.0,filtered,1.1522988256039095e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4141772440521613,0.002362169325351715
7,0.4,-0.6126374442178237,0.08104461431503296,0.523466169834137,0.5518829226493835,0.07837139070034027,0.35,2,0,0,0,1.1894820928573608,3.2076964378356934,22.7142276763916,1.189481496810913,1.0,0.40877070953659056,0,0,0,0.0,filtered,1.46814865218934e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.40877070953659056,0.002838277257978916
8,0.45,-0.6436478688823538,0.08167216926813126,0.5241357684135437,0.546644389629364,0.07885666936635971,0.35,2,0,0,0,1.1595723628997803,2.20526123046875,25.248737335205078,1.1827834844589233,1.0,0.4038219462718561,0,0,0,0.0,filtered,0.03610645268481737,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.6552377791210233e-10,valid,0.4038219462718561,0.002389324828982353
9,0.5,-0.6415585797804855,0.08229780197143555,0.5245807766914368,0.5409724116325378,0.07933749258518219,0.35,2,0,0,0,1.0956737995147705,2.9675683975219727,31.415740966796875,1.182170033454895,1.0,0.39908780285234735,0,0,0,0.0,filtered,0.14517150480790125,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.408983650921016e-10,valid,0.39908780285234735,0.002530083991587162
10,0.55,-0.638651591344501,0.09311272948980331,0.5243074893951416,0.53473299741745,0.08967707306146622,0.35,2,0,0,0,1.0662413835525513,2.5716652870178223,39.007415771484375,1.172010064125061,1.0,0.3938918656061602,0,0,0,0.0,filtered,0.19812302040556976,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.581096364944301e-10,valid,0.3938918656061602,0.0046869199723005295
