episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,520000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_520000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_520000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,540000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_540000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_540000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,560000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_560000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_560000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,580000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_580000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_580000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,600000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_600000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_600000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,4.247430974563199,0.875,0.0,0.0,0.0,0.0003125,0.059675822593271734,0.34229944869875906,620000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_620000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_620000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,11.030999423828845,0.9,0.0,0.0,0.0,0.0,0.06287347883917391,0.3422809310257435,640000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_640000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_640000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.498472837225524,0.9,0.0,0.0,0.0,0.0,0.05146057102829218,0.34227763302624226,660000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_660000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_660000_v1_validation_episodes_40.csv,1,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,7.920060241460154,0.875,0.0,0.0,0.0,0.0,0.055088899889960886,0.34264787957072257,680000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_680000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_680000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,10.423819460726827,0.9,0.0,0.0,0.0,0.0,0.056260125199332836,0.34297778345644475,700000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_700000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_700000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,10.60194494799076,0.9,0.0,0.0,0.0,0.0,0.05753042781725526,0.34248678497970103,720000,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/actor_step_720000.pt,outputs/reaching_incremental/s1_static_terminal_repaired_finetune/train/seed_4301/link_fixed_static_terminal_repaired_finetune_seed4301_steps720000/checkpoint_selection/step_720000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
