step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9582923400393349,0.3545314073562622,0.5857330560684204,0.29456353187561035,0.29678770899772644,0.35,5,0,0,0,0,,,nan,0,0.41063055396080017,8.212611198425293,164.25221252441406,0.45458728075027466,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,0.060715358144529906,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10614686553145744,0.512203196|0.399557769|0.406428129|0.18654749|0.139246374|0.106146866,0.662203196|0.549557769|0.556428129|0.33654749|0.289246374|0.256146866,0.632203196|0.519557769|0.526428129|0.30654749|0.259246374|0.226146866,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0827030955|0.0998873388|0.1133815|0.123665402,-0.291643446|-0.228031472|-0.223536548|-0.297357065|-0.308183079|-0.320920287,1.75716934|1.3701996|1.48487906|0.548720234|0.362183916|0.227332577,0.664774239|0.558513999|0.206076249,-0.142768711|-0.293808162|0.0382015221,0.005560115911066532,0.0016467738896608353,0.0017598196864128113,0.0021163420751690865
1,0.1,-0.7668955880928116,0.26442989706993103,0.5765275955200195,0.28959110379219055,0.2043617069721222,0.35,5,0,0,0,0,,,nan,0,0.6717599630355835,5.827386856079102,94.45901489257812,0.671759843826294,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,3.061094067110717e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09633619738955132,0.497549562|0.386060123|0.396878402|0.176886208|0.129529559|0.0963361974,0.647549562|0.536060123|0.546878402|0.326886208|0.279529559|0.246336197,0.617549562|0.506060123|0.516878402|0.296886208|0.249529559|0.216336197,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.153033793|0.188213738|0.206471151|0.217654737,-0.290202744|-0.22419587|-0.219494534|-0.295926831|-0.307191891|-0.32052992,1.6999955|1.32004462|1.52105287|0.59983174|0.417397498|0.282469607,0.657635987|0.543823361|0.20798634,-0.142768711|-0.293808162|0.0382015221,0.005408863537013531,0.001624777913093567,0.0016726776957511902,0.0020721405744552612
2,0.15000000000000002,-0.5831367417533809,0.20441655814647675,0.5622697472572327,0.28839758038520813,0.18168096244335175,0.35,5,0,0,0,0,,,nan,0,0.7630948424339294,5.537973403930664,125.14801025390625,0.7630947828292847,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,2.638999650043322e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09144196017119136,0.482911605|0.371675342|0.389615779|0.171759295|0.124477833|0.0914419602,0.632911605|0.521675342|0.539615779|0.321759295|0.274477833|0.24144196,0.602911605|0.491675342|0.509615779|0.291759295|0.244477833|0.21144196,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.197262564|0.287781404|0.304919829|0.28457997,-0.288687669|-0.220231591|-0.215301927|-0.294335775|-0.305988655|-0.319925308,1.64295875|1.26646978|1.54042375|0.68048281|0.496842505|0.330422503,0.650497735|0.529132724|0.20989643,-0.142768711|-0.293808162|0.0382015221,0.005388225428760052,0.0016017165035009384,0.0017239078879356384,0.002026928588747978
3,0.2,-0.46823717326776004,0.195546492934227,0.5443210005760193,0.2895998954772949,0.18925146758556366,0.35,5,0,0,0,0,,,nan,0,0.8285388350486755,5.654570579528809,73.2221450805664,0.8285387754440308,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,3.67857248672333e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09050011983829429,0.468306923|0.356614664|0.38368779|0.171825079|0.124019139|0.0905001198,0.618306923|0.506614664|0.53368779|0.321825079|0.274019139|0.24050012,0.588306923|0.476614664|0.50368779|0.291825079|0.244019139|0.21050012,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.223536044|0.362761875|0.379930441|0.320723461,-0.287092023|-0.216111372|-0.210934741|-0.29140449|-0.303299478|-0.318020095,1.58613567|1.21034728|1.54735246|0.7586577|0.57270752|0.364703845,0.643359482|0.514442086|0.211806521,-0.142768711|-0.293808162|0.0382015221,0.0053702546283602715,0.0016275523230433464,0.0017532110214233398,0.0019511505961418152
4,0.25,-0.4245049043772545,0.1925249993801117,0.5263349413871765,0.2908841669559479,0.16991831362247467,0.35,5,0,0,0,0,,,nan,0,0.8620913028717041,4.089045524597168,85.15367889404297,0.8620913028717041,1.0,nan,0,0,0,0,0.10614686553145744,0.0,passthrough,1.2546878440562865e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09219191690266657,0.45376703|0.341465327|0.378959536|0.176110559|0.127107805|0.0921919169,0.60376703|0.491465327|0.528959536|0.326110559|0.277107805|0.242191917,0.57376703|0.461465327|0.498959536|0.296110559|0.247107805|0.212191917,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.237704984|0.378924718|0.392110216|0.316686462,-0.285407527|-0.211784132|-0.206319579|-0.286952004|-0.298810044|-0.314331725,1.52966059|1.15407718|1.54722355|0.79641495|0.601731391|0.371122405,0.63622123|0.499751478|0.213716611,-0.142768711|-0.293808162|0.0382015221,0.005423744209110737,0.0016654664650559425,0.0017115343362092972,0.0020111892372369766
5,0.30000000000000004,-0.43321521170432364,0.1902923583984375,0.5107529759407043,0.29149511456489563,0.1437024027109146,0.35,5,0,0,0,0,,,nan,0,0.863831102848053,4.075569152832031,84.73944091796875,0.8638308644294739,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,4.2635547829458686e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0942164143027033,0.439384362|0.328308016|0.376957183|0.181632372|0.13113651|0.0942164143,0.589384362|0.478308016|0.526957183|0.331632372|0.28113651|0.244216414,0.559384362|0.448308016|0.496957183|0.301632372|0.25113651|0.214216414,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.244701163|0.361507251|0.369556543|0.30194969,-0.283617583|-0.207092935|-0.201286719|-0.280858307|-0.292448335|-0.308766481,1.47391986|1.10613913|1.55124318|0.807178432|0.601654248|0.370048866,0.629082978|0.485061198|0.215626702,-0.142768711|-0.293808162|0.0382015221,0.005445151589810848,0.0016796467825770378,0.0017321156337857246,0.0019960524514317513
6,0.35000000000000003,-0.45950724083126715,0.1890105903148651,0.4980776309967041,0.29139938950538635,0.14565616846084595,0.35,5,0,0,0,0,,,nan,0,0.8464769721031189,4.990196704864502,79.73915100097656,0.8464765548706055,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,7.744914565174881e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09573462519596723,0.42518475|0.317646312|0.377831654|0.186629608|0.134743519|0.0957346252,0.57518475|0.467646312|0.527831654|0.336629608|0.284743519|0.245734625,0.54518475|0.437646312|0.497831654|0.306629608|0.254743519|0.215734625,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.24757262|0.338772077|0.342711708|0.29261126,-0.281711384|-0.201997431|-0.195912578|-0.273668027|-0.284870678|-0.301960058,1.41902762|1.06858782|1.56298666|0.81162248|0.596815105|0.373589703,0.621944726|0.470370919|0.217536792,-0.142768711|-0.293808162|0.0382015221,0.005416526459157467,0.0016105454415082932,0.001758413389325142,0.002011791802942753
7,0.4,-0.48839508002684057,0.18991142511367798,0.48808538913726807,0.29062649607658386,0.14791683852672577,0.35,5,0,0,0,0,,,nan,0,0.8666127920150757,4.346624374389648,59.08567810058594,0.8666121959686279,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,9.687808135180937e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09661497407020378,0.411142995|0.308729519|0.380598167|0.190749949|0.137746804|0.0966149741,0.561142995|0.458729519|0.530598167|0.340749949|0.287746804|0.246614974,0.531142995|0.428729519|0.500598167|0.310749949|0.257746804|0.216614974,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.250553905|0.319928478|0.322658955|0.281857942,-0.279684202|-0.196562473|-0.190386698|-0.266116831|-0.276907913|-0.294653308,1.36488778|1.0383556|1.58255987|0.816811442|0.596738259|0.37366453,0.614806473|0.455680639|0.219446883,-0.142768711|-0.293808162|0.0382015221,0.005423072725534439,0.0017075277864933014,0.0017035845667123795,0.001973572187125683
8,0.45,-0.49204543292832825,0.18733768165111542,0.4794221520423889,0.2903516888618469,0.15072236955165863,0.35,5,0,0,0,0,,,nan,0,0.8974105715751648,3.090014934539795,38.641056060791016,0.8974097967147827,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,1.1827429748962097e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.0968955041687217,0.397250182|0.3012019|0.384877988|0.194242202|0.140301642|0.0968955042,0.547250182|0.4512019|0.534877988|0.344242202|0.290301642|0.246895504,0.517250182|0.4212019|0.504877988|0.314242202|0.260301642|0.216895504,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.25168757|0.322019104|0.328695944|0.289453164,-0.277529326|-0.190834029|-0.184834899|-0.258347916|-0.268646774|-0.286782575,1.3114714|1.01397357|1.60636462|0.840639997|0.621255739|0.390252606,0.607668221|0.440990359|0.221356973,-0.142768711|-0.293808162|0.0382015221,0.005525650456547737,0.0016545718535780907,0.0018322914838790894,0.002002999186515808
9,0.5,-0.4857240883897046,0.18445023894309998,0.4714497923851013,0.2911545932292938,0.15397268533706665,0.35,5,0,0,0,0,,,nan,0,0.9001111388206482,1.5700631141662598,39.2302131652832,0.9001107215881348,1.0,nan,0,0,0,0,0.10614686553145744,0.0,filtered,7.4817230278656e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.09777380256196508,0.383480525|0.294281763|0.389781205|0.198224724|0.143491278|0.0977738026,0.533480525|0.444281763|0.539781205|0.348224724|0.293491278|0.247773803,0.503480525|0.414281763|0.509781205|0.318224724|0.263491278|0.217773803,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.250295906|0.330158475|0.343367801|0.303448426,-0.275241755|-0.184868117|-0.179336172|-0.250445469|-0.260102532|-0.278200815,1.25868035|0.992258936|1.63008455|0.872611902|0.657230379|0.416342821,0.600529969|0.426300079|0.223267063,-0.142768711|-0.293808162|0.0382015221,0.00550508126616478,0.001703149639070034,0.0017519919201731682,0.002013786695897579
