step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.4759385807025104,0.21767371892929077,0.41150251030921936,0.2579178214073181,0.21070700883865356,0.35,1,0,0,0,0,,,nan,0,0.36142829060554504,7.228565692901611,144.57130432128906,0.37765175104141235,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,0.0280141413360413,0,0,12,joint_5_acceleration_lower,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1032929476137596,0.308422738|0.103292948|0.165519282|0.353373591|0.368702387|0.383775328,0.458422738|0.253292948|0.315519282|0.503373591|0.518702387|0.533775328,0.428422738|0.223292948|0.285519282|0.473373591|0.488702387|0.503775328,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00474603104|-0.0700585066|-0.0742527677|-0.0791570323,-0.134113319|-0.0200839402|-0.120398592|-0.278094251|-0.279834743|-0.274148569,1.09957763|0.39308785|0.536932507|1.06534161|1.12072204|1.18179571,0.383732766|-0.480246067|0.295736194,0.0765486509|0.264689326|0.0587631389,0.004371052607893944,0.0012729763984680176,0.0013414854183793068,0.0017266897484660149
1,0.1,-0.4691118166219178,0.22565504908561707,0.4065746068954468,0.2582537531852722,0.2175956815481186,0.35,1,0,0,0,0,,,nan,0,0.5283566117286682,3.941074848175049,97.7837905883789,0.5283560156822205,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,7.718760148832334e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10433342250221153,0.301785653|0.104333423|0.160673786|0.335843951|0.351011412|0.366333064,0.451785653|0.254333423|0.310673786|0.485843951|0.501011412|0.516333064,0.421785653|0.224333423|0.280673786|0.455843951|0.471011412|0.486333064,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00920865211|-0.0716130971|-0.0733661469|-0.091851678,-0.129070129|-0.0100739848|-0.11236975|-0.278080178|-0.279832188|-0.27413261,1.07807248|0.407259705|0.539534048|0.993682531|1.05084731|1.09934797,0.387560099|-0.46701169|0.298674464,0.0765486509|0.264689326|0.0587631389,0.004149605520069599,0.0012330925092101097,0.0012637348845601082,0.0016250964254140854
2,0.15000000000000002,-0.4828727798882073,0.24701887369155884,0.40160250663757324,0.25976479053497314,0.2396734356880188,0.35,1,0,0,0,0,,,nan,0,0.6357088685035706,5.275001525878906,97.16950988769531,0.6357080936431885,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,1.0778555796041437e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10617351610669759,0.295396358|0.106173516|0.157066311|0.318350034|0.333324413|0.348383754,0.445396358|0.256173516|0.307066311|0.468350034|0.483324413|0.498383754,0.415396358|0.226173516|0.277066311|0.438350034|0.453324413|0.468383754,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0404155792|-0.0847681124|-0.0906880161|-0.123174425,-0.12386626|-3.91175452e-05|-0.103590654|-0.278041731|-0.279665884|-0.274506539,1.05771917|0.424654947|0.565090168|0.910590292|0.962943752|0.99585405,0.391387433|-0.453777313|0.301612735,0.0765486509|0.264689326|0.0587631389,0.0042046308517456055,0.001242627389729023,0.0012484565377235413,0.0016851332038640976
3,0.2,-0.48432014284468206,0.2875950038433075,0.3951314687728882,0.26297175884246826,0.2787080705165863,0.35,1,0,0,0,0,,,nan,0,0.7582166194915771,3.075817584991455,69.7583236694336,0.7582159638404846,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,7.616098865015187e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10893510372741286,0.289252047|0.108935104|0.155836125|0.300295936|0.314702091|0.328506821,0.439252047|0.258935104|0.305836125|0.450295936|0.464702091|0.478506821,0.409252047|0.228935104|0.275836125|0.420295936|0.434702091|0.448506821,0.15|0.0950999783|0.15|0.15|0.15|0.15,0|0|0.0611707454|-0.122157763|-0.13822288|-0.171585042,-0.118506923|2.09393249e-17|-0.0935467305|-0.27787315|-0.279315076|-0.27517212,1.03850127|0.435740415|0.590968513|0.80115283|0.84127041|0.86727012,0.395214766|-0.440542936|0.304551005,0.0765486509|0.264689326|0.0587631389,0.004225731827318668,0.0012524193152785301,0.0012614363804459572,0.0016835248097777367
4,0.25,-0.47400728058790065,0.3099680542945862,0.3874884247779846,0.2671276032924652,0.29914748668670654,0.35,1,0,0,0,0,,,nan,0,0.8381365537643433,3.632436513900757,84.6042251586914,0.8381355404853821,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,1.288659651785162e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.11283891848785813,0.283340495|0.112838918|0.156979349|0.280347085|0.293677163|0.305937471,0.433340495|0.262838918|0.306979349|0.430347085|0.443677163|0.455937471,0.403340495|0.232838918|0.276979349|0.400347085|0.413677163|0.425937471,0.15|0.0382048094|0.15|0.15|0.15|0.15,0|0|0.0649065579|-0.141101543|-0.161580029|-0.190084845,-0.1130016|7.44022243e-18|-0.0824833924|-0.277567032|-0.278900453|-0.276010975,1.02036038|0.451355674|0.61034056|0.702719763|0.734228172|0.757654065,0.3990421|-0.427308559|0.307489276,0.0765486509|0.264689326|0.0587631389,0.004224156029522419,0.001245821826159954,0.0012721801176667213,0.001677708700299263
5,0.30000000000000004,-0.475005336385905,0.31808215379714966,0.38013893365859985,0.2716316878795624,0.30497947335243225,0.35,1,0,0,0,0,,,nan,0,0.8347172141075134,1.4240962266921997,77.81450653076172,0.8347163200378418,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,1.2780174349339112e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1171276052467504,0.277691724|0.117127605|0.159234649|0.259391156|0.271397715|0.282543778,0.427691724|0.267127605|0.309234649|0.409391156|0.421397715|0.432543778,0.397691724|0.237127605|0.279234649|0.379391156|0.391397715|0.402543778,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0568175648|-0.130903989|-0.151123709|-0.175959168,-0.107337978|0.00340512138|-0.0713669644|-0.27716245|-0.278603504|-0.276675772,1.00342892|0.471915542|0.622389196|0.629498183|0.655863647|0.677540172,0.402869433|-0.414074183|0.310427547,0.0765486509|0.264689326|0.0587631389,0.004228397272527218,0.0012520654127001762,0.001284872181713581,0.0016622385010123253
6,0.35000000000000003,-0.48435972693398527,0.3305806517601013,0.37319302558898926,0.27658432722091675,0.31475967168807983,0.35,1,0,0,0,0,,,nan,0,0.8340620398521423,1.6104401350021362,20.921348571777344,0.8340620398521423,1.0,nan,0,0,0,0,0.1032929476137596,0.0,passthrough,5.076035970365537e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1216316814420492,0.272332383|0.121631681|0.161538787|0.238976678|0.249658009|0.259795875,0.422332383|0.271631681|0.311538787|0.388976678|0.399658009|0.409795875,0.392332383|0.241631681|0.281538787|0.358976678|0.369658009|0.379795875,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0507247333|-0.122010186|-0.141488341|-0.166139374,-0.101508765|0.0134214948|-0.0606887099|-0.276706335|-0.278827335|-0.277305099,0.987820765|0.499948221|0.636191173|0.557190193|0.57831636|0.595739028,0.406696767|-0.400839806|0.313365817,0.0765486509|0.264689326|0.0587631389,0.004149540327489376,0.0012447470799088478,0.0012506991624832153,0.0016268473118543625
7,0.4,-0.4907363795413449,0.34858301281929016,0.36618366837501526,0.2820254862308502,0.32949182391166687,0.35,1,0,0,0,0,,,nan,0,0.8681964874267578,1.1867543458938599,44.03704833984375,0.8681955337524414,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,1.1123182906591943e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12658430450002714,0.267266689|0.126584305|0.164031855|0.219060715|0.228388062|0.237407971,0.417266689|0.276584305|0.314031855|0.369060715|0.378388062|0.387407971,0.387266689|0.246584305|0.284031855|0.339060715|0.348388062|0.357407971,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0458543193|-0.11922849|-0.138026836|-0.166067277,-0.0955189698|0.0231269673|-0.0503196586|-0.276168261|-0.279053972|-0.277994936,0.973547788|0.529464185|0.651662082|0.480846108|0.496471439|0.50556967,0.4105241|-0.387605429|0.316304088,0.0765486509|0.264689326|0.0587631389,0.004115292802453041,0.0012276200577616692,0.0012659616768360138,0.0015939632430672646
8,0.45,-0.4991156153320162,0.366698682308197,0.3591935634613037,0.2877733111381531,0.3437269628047943,0.35,1,0,0,0,0,,,nan,0,0.896604061126709,1.4099270105361938,9.757745742797852,0.8966032266616821,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,9.68497871225374e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13202551131520068,0.262500558|0.132025511|0.166818647|0.199315436|0.207186613|0.21508567,0.412500558|0.282025511|0.316818647|0.349315436|0.357186613|0.36508567,0.382500558|0.252025511|0.286818647|0.319315436|0.327186613|0.33508567,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0390993831|-0.113996217|-0.130608993|-0.162163638,-0.0893733635|0.0325223112|-0.0402110203|-0.275542007|-0.279248495|-0.278658932,0.960628868|0.560624356|0.666162949|0.407723521|0.418888964|0.419520111,0.414351434|-0.374371052|0.319242358,0.0765486509|0.264689326|0.0587631389,0.0041422247886657715,0.0012266384437680244,0.001265975646674633,0.0016226712614297867
9,0.5,-0.4955595892422861,0.3895314335823059,0.3513546288013458,0.29377204179763794,0.36194083094596863,0.35,1,0,0,0,0,,,nan,0,0.9094069600105286,1.5127100944519043,20.762107849121094,0.9094054698944092,1.0,nan,0,0,0,0,0.1032929476137596,0.0,filtered,1.7019419192815695e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13777328762730134,0.258047517|0.137773288|0.169683474|0.179868357|0.18622973|0.193073544,0.408047517|0.287773288|0.319683474|0.329868357|0.33622973|0.343073544,0.378047517|0.257773288|0.289683474|0.299868357|0.30622973|0.313073544,0.15|0|0.15|0.15|0.15|0.15,0|0|0.016504644|-0.116531242|-0.12891358|-0.15922553,-0.0830746253|0.0415754517|-0.0304199239|-0.274846696|-0.279395897|-0.279233265,0.949115444|0.592668602|0.664818616|0.32809549|0.336609442|0.333835383,0.418178767|-0.361136675|0.322180629,0.0765486509|0.264689326|0.0587631389,0.004210423678159714,0.0012550745159387589,0.0013100085780024529,0.0016185669228434563
