step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.9876495903170537,0.6575475931167603,0.38509491086006165,0.20922614634037018,0.5358676910400391,0.35,5,0,0,0,0.31369057297706604,6.2738118171691895,125.47622680664062,0.3136903643608093,0.6684064524046716,0.053472516192373726,0,0,0,0.0,filtered,4.2887245578727786e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.053472516192373726,0.002809458412230015
1,0.1,-1.0570639330465315,0.6998100876808167,0.38818636536598206,0.1959480494260788,0.5651887655258179,0.35,5,0,0,0,0.3414156436920166,1.517747402191162,121.16548156738281,0.3414156436920166,0.495294764091864,0.03962358112734912,0,0,0,0.0,passthrough,5.206878349716114e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03962358112734912,0.003006415441632271
2,0.15000000000000002,-1.1189847750223887,0.7676870822906494,0.39071470499038696,0.18190856277942657,0.6181377172470093,0.35,5,0,0,0,0.23502503335475922,2.1716768741607666,61.324249267578125,0.23502503335475922,0.3341679010683319,0.026733432085466552,0,0,0,0.0,passthrough,3.3060765539183076e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.026733432085466552,0.002966516651213169
3,0.2,-1.1726449395476266,0.8436567783355713,0.3918919563293457,0.166682168841362,0.6825178265571594,0.35,5,0,0,0,0.1091957688331604,2.5278968811035156,14.356305122375488,0.1091957688331604,0.1646234269086215,0.01316987415268972,0,0,0,0.0,passthrough,1.641100015207106e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.01316987415268972,0.002889118157327175
4,0.25,-1.1910745932224271,0.8197321891784668,0.39508241415023804,0.1554514318704605,0.6918385028839111,0.35,5,0,0,0,0.25,4.164054870605469,106.49099731445312,0.25,0.0,-0.001550912272738264,1,1,0,0.25,passthrough,3.3338200491851557e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.001550912272738264,0.0021859724074602127
5,0.30000000000000004,-1.2108386293024718,0.831491231918335,0.39851129055023193,0.14435462653636932,0.7396485805511475,0.35,5,0,0,0,0.2499999850988388,0.22638003528118134,84.6998519897461,0.2499999850988388,0.0,-0.01230285758017352,1,1,0,0.2499999850988388,passthrough,3.2593471741323305e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.01230285758017352,0.0040189530700445175
6,0.35000000000000003,-1.2334924647783034,0.8437403440475464,0.4021907448768616,0.13342592120170593,0.7908148765563965,0.35,5,0,0,0,0.25,0.26743826270103455,0.8658122420310974,0.25,0.0,-0.02280242143370123,1,1,0,0.25,passthrough,3.175269111627863e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.02280242143370123,0.0029519889503717422
7,0.4,-1.2697083360652033,0.8442538976669312,0.40737369656562805,0.12427821755409241,0.8267420530319214,0.35,5,0,0,0,0.3277169167995453,1.5957778692245483,30.821836471557617,0.25,0.0,-0.032978482831296424,1,1,0,0.25,filtered,0.07771689856569593,0,0,12,,predictive_link_5,0,0,1,solved,osqp,1.600754794550685e-07,valid,-0.032978482831296424,0.0025504659861326218
8,0.45,-4.307222761789551,3.840315282344818,0.41423317790031433,0.11697058379650116,0.8403152823448181,0.35,5,1,0,0,0.40323007106781006,1.6079926490783691,6.148783206939697,0.25,0.0,-0.04115399373892353,1,1,0,0.25,filtered,0.15323004672890408,0,0,12,,predictive_link_5,0,0,1,solved,osqp,1.0056117510925944e-07,valid,-0.04115399373892353,0.0025061750784516335
9,0.5,-4.336930230974339,3.8313326239585876,0.42248108983039856,0.11111916601657867,0.8313326239585876,0.35,5,1,0,0,0.4518120586872101,1.2435824871063232,13.548283576965332,0.25,0.0,-0.0471665006459647,1,1,0,0.25,filtered,0.2018120672281001,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.8804897250479513e-08,valid,-0.0471665006459647,0.005423091351985931
10,0.55,-4.363490508656684,3.823843538761139,0.4317435324192047,0.10643497109413147,0.8238435387611389,0.35,5,1,0,0,0.4755638539791107,1.0864975452423096,12.83409595489502,0.25,0.0,-0.051279629125313364,1,1,0,0.25,filtered,0.22556383371932578,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,5.505726707877301e-10,valid,-0.051279629125313364,0.0030378857627511024
11,0.6000000000000001,-4.384210575969651,3.817400574684143,0.4415619969367981,0.10272060334682465,0.8174005746841431,0.35,5,1,0,0,0.47683870792388916,1.111960768699646,11.746511459350586,0.25,0.0,-0.053663292420531694,1,1,0,0.25,filtered,0.22683871396674382,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.2311737185299876e-09,valid,-0.053663292420531694,0.0023309653624892235
12,0.65,-4.397273797026441,3.8116543292999268,0.4514438211917877,0.09986306726932526,0.8116543292999268,0.35,5,1,0,0,0.4591025114059448,1.198264479637146,10.295984268188477,0.25,0.0,-0.054430389059774875,1,1,0,0.25,filtered,0.20910248304837267,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.5407346121154575e-08,valid,-0.054430389059774875,0.0033140424638986588
13,0.7000000000000001,-4.40246213758673,3.806370198726654,0.46094372868537903,0.09781453013420105,0.806370198726654,0.35,5,1,0,0,0.42718830704689026,1.2464426755905151,8.78698444366455,0.25,0.0,-0.05368038305590814,1,1,0,0.25,filtered,0.1771883161868591,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,7.576709629142364e-08,valid,-0.05368038305590814,0.007977391593158245
14,0.75,-4.40103951751527,3.801439642906189,0.4697301685810089,0.09655977785587311,0.801439642906189,0.35,5,1,0,0,0.38644713163375854,1.2292026281356812,7.522151470184326,0.2499999850988388,0.0,-0.051534965549209694,1,1,0,0.2499999850988388,filtered,0.13644713521100382,0,0,12,,predictive_link_5,0,0,1,solved,osqp,1.6233507843521622e-07,valid,-0.051534965549209694,0.002550864592194557
