step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,50000,1,20,-5.156940022144482,0.6814966797828674,-62.437637587021015,7.230403944849968,0.6814966797828674,0.1662469059228897,0,0,0.0,0.20000000298023224,100
200,50000,4,22,-22.820409092712953,3.800000011920929,-450.96012756794994,75.00429207086563,0.800000011920929,0.08207060396671295,0,0,0.0,0.20000000298023224,200
300,50000,4,122,-0.7915483749605123,0.1316675841808319,-610.5709610980352,100.14794550463557,0.1316675841808319,0.2945678234100342,0,0,0.0,0.20000000298023224,300
400,50000,4,222,-1.817695909819058,0.27811241149902344,-781.5227967844282,126.77639769017696,0.27811241149902344,0.19701407849788666,0,0,0.0,0.20000000298023224,400
500,50000,7,20,-4.35007249997791,0.698371946811676,-49.562616096809414,7.6974630653858185,0.698371946811676,0.17055025696754456,0,0,0.0,0.20000000298023224,500
600,50000,9,48,-23.542915971416924,3.800000011920929,-630.131155064842,100.13423021137714,0.800000011920929,0.06605280190706253,0,0,0.0,0.20000000298023224,600
700,50000,9,148,-1.2903554124798986,0.019370421767234802,-1076.9926644699387,159.5000218283385,0.019370421767234802,0.6870285868644714,0,0,0.0,0.20000000298023224,700
800,50000,10,8,-2.1794473865553754,0.2928083539009094,-13.1763150303427,1.5695442110300064,0.2928083539009094,0.39751678705215454,0,0,0.0,0.20000000298023224,800
900,50000,11,79,-2.4867022467295197,0.3405994474887848,-552.314756627047,86.36072711274028,0.3405994474887848,0.37616753578186035,0,0,0.0,0.20000000298023224,900
1000,50000,11,179,-1.4273922724444061,0.18685081601142883,-1167.887968687315,182.70815638825297,0.18685081601142883,0.24811317026615143,0,0,0.0,0.19993998110294342,1000
1100,50000,12,39,-23.352997333160303,3.800000011920929,-492.33787541192766,78.86348761618137,0.800000011920929,0.06382089108228683,0,0,0.0,0.19411002099514008,1100
1200,50000,12,139,-0.9481881725645838,0.06496622413396835,-708.7550371402201,107.5726823322475,0.06496622413396835,0.39623796939849854,0,0,0.0,0.1886628121137619,1200
1300,50000,13,43,-1.0609355453007743,0.17930616438388824,-52.19202002006195,7.773706145584583,0.17930616438388824,0.25349852442741394,0,0,0.0,0.18321426212787628,1300
1400,50000,13,143,-2.970262859391752,0.451536625623703,-193.21886481731724,27.692506236955523,0.451536625623703,0.13627074658870697,0,0,0.0,0.17797963321208954,1400
1500,50000,14,3,-0.5589783326461475,0.05557728931307793,-1.7645917643314741,0.15048016235232353,0.05557728931307793,0.5156518220901489,0,0,0.0,0.17309650778770447,1500
1600,50000,15,12,-2.381582805212693,0.3646897077560425,-26.705721838554823,4.062850147485733,0.3646897077560425,0.24107405543327332,0,0,0.0,0.16855397820472717,1600
1700,50000,16,84,-4.4869247771616125,0.6828299760818481,-157.6451225705267,22.417143441736698,0.6828299760818481,0.1415739506483078,0,0,0.0,0.16420117020606995,1700
1800,50000,16,184,-0.3211827729510788,0.06222555413842201,-917.8276954068083,144.286278154701,0.06222555413842201,0.5294986367225647,0,0,0.0,0.16004788875579834,1800
1900,50000,17,44,-74.19891649303301,11.860005140304565,-590.958303829274,91.19916366040707,0.8600051403045654,-0.006157597526907921,0,1,0.0,0.15605726838111877,1900
2000,50000,19,70,-1.3424980356540819,0.2084275782108307,-608.7210707983412,101.34841590374708,0.2084275782108307,0.2339249700307846,0,0,0.0,0.15223178267478943,2000
2100,50000,21,33,-23.546060239707842,3.8799336552619934,-128.88528441300673,19.888528257608414,0.8799336552619934,0.09331875294446945,0,0,0.0,0.1485898792743683,2100
2200,50000,24,21,-24.008581605338204,3.8874542117118835,-117.52911177047486,17.017773360013962,0.8874542117118835,0.10177897661924362,0,0,0.0,0.1451164036989212,2200
2300,50000,26,50,-3.166928984364698,0.4562954008579254,-68.57239979021927,9.024520672857761,0.4562954008579254,0.20566044747829437,0,0,0.0,0.14190030097961426,2300
2400,50000,30,8,-1.2843013876512408,0.17133250832557678,-9.267666843093656,1.20345039665699,0.17133250832557678,0.3571653962135315,0,0,0.0,0.13885661959648132,2400
2500,50000,32,15,-2.569468087489014,0.34295654296875,-26.475199665347855,2.95808594673872,0.34295654296875,0.3292906880378723,0,0,0.0,0.13596363365650177,2500
2600,50000,34,31,-23.64234637450119,3.8662304282188416,-145.64053577896894,22.184440679848194,0.8662304282188416,0.07152778655290604,0,0,0.0,0.1334104984998703,2600
2700,50000,36,51,-23.26277971590132,3.845866084098816,-390.028567148694,64.08244951069355,0.8458660840988159,0.059971362352371216,0,0,0.0,0.13097289204597473,2700
