step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.7746948747339937,0.5218274593353271,0.3873891234397888,0.19971491396427155,0.42015188932418823,0.35,5,0,0,0,0.33689960837364197,6.737991809844971,134.75982666015625,0.3499999940395355,0.1644662540464914,0.013157300323719312,1,1,0,0,0.013157300323719312,0.3499999940395355,recovery_relaxed,0.019759272301468275,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower,predictive_link_5,0,1,1,primal infeasible,recovery_hard_constraints,0.019332836924662727,valid,0.013157300323719312,0.297698372|0.312698364|0.277570099|0.118730307|0.0764315189|0.0131573003,0.447698372|0.462698364|0.427570099|0.268730307|0.226431519|0.1631573,0.417698372|0.432698364|0.397570099|0.238730307|0.196431519|0.1331573,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0411813291|0.191478027|0.203809822|0.191574178,-0.146379077|0|-0.166041353|-0.212755005|-0.252318206|-0.263536215,1.04441441|1.25079346|0.985420372|0.453644249|0.257217692|-0.0193328361,0.420927078|0.433621854|0.212244228,0.106185935|-0.351748437|0.00661098678,0.005798631347715855,0.001028645783662796,0.0009279828518629074,0.002948243170976639
1,0.1,-0.7212126078136888,0.4752506613731384,0.38461536169052124,0.1960471123456955,0.37709829211235046,0.35,5,0,0,0,0.3642924427986145,0.5630722045898438,123.85731506347656,0.3499999940395355,0.12195049292116414,0.009756039433693131,1,1,0,0,0.013157300323719312,0.3499999940395355,filtered,0.01429310178649074,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,2.670770826718183e-10,valid,0.009756039433693131,0.290622038|0.305622038|0.271459902|0.117725955|0.0741276428|0.00975603943,0.440622038|0.455622038|0.421459902|0.267725955|0.224127643|0.159756039,0.410622038|0.425622038|0.391459902|0.237725955|0.194127643|0.129756039,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0444495959|0.207791443|0.221858733|0.209551894,-0.136617688|0|-0.155400657|-0.199747318|-0.239648092|-0.248576053,1.02587046|1.22248815|0.974888546|0.478947945|0.278721212|-1.22190935e-09,0.426236421|0.41603443|0.212574854,0.106185935|-0.351748437|0.00661098678,0.004359154030680656,0.0010841060429811478,0.0008893758058547974,0.0015317127108573914
2,0.15000000000000002,-0.7234870962555741,0.4666757583618164,0.3826151490211487,0.1927264779806137,0.3732534945011139,0.35,5,0,0,0,0.34999996423721313,0.514406681060791,18.127023696899414,0.3499999940395355,0.1034167673599054,0.008273341388792432,1,1,0,0,0.013157300323719312,0.3499999940395355,filtered,3.433212565991089e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.008273341388792432,0.284042497|0.299042497|0.266171757|0.118471415|0.0736139254|0.00827334139,0.434042497|0.449042497|0.416171757|0.268471415|0.223613925|0.158273341,0.404042497|0.419042497|0.386171757|0.238471415|0.193613925|0.128273341,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0432105335|0.201733098|0.214587651|0.203625166,-0.126508878|0|-0.144211371|-0.185872933|-0.225764039|-0.231799725,1.00966111|1.19616999|0.963686192|0.489745824|0.283279313|0.00491880678,0.431545764|0.398447007|0.212905481,0.106185935|-0.351748437|0.00661098678,0.004622450098395348,0.0010081138461828232,0.0010256385430693626,0.0016558365896344185
3,0.2,-0.6944631029408155,0.427041620016098,0.3813151717185974,0.1902463585138321,0.3399544954299927,0.35,5,0,0,0,0.3500000834465027,0.43074360489845276,5.199397563934326,0.3499999940395355,0.09225786357889565,0.007380629086311652,1,1,0,0,0.013157300323719312,0.3499999940395355,filtered,9.037780045317924e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.007380629086311652,0.277976865|0.292976865|0.26139435|0.119639691|0.073471146|0.00738062909,0.427976865|0.442976865|0.41139435|0.269639691|0.223471146|0.157380629,0.397976865|0.412976865|0.38139435|0.239639691|0.193471146|0.127380629,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0437693224|0.204097481|0.21632842|0.206216674,-0.116063507|0|-0.132608845|-0.171138288|-0.210700613|-0.21333365,0.995843953|1.17190746|0.956737876|0.511517956|0.299512391|0.02240554,0.436855108|0.380859584|0.213236108,0.106185935|-0.351748437|0.00661098678,0.004466362297534943,0.0010239025577902794,0.0009262599050998688,0.001642376184463501
4,0.25,-0.6615089358110537,0.381734162569046,0.38074934482574463,0.18871061503887177,0.3024989068508148,0.35,5,0,0,0,0.3499999940395355,0.4419292211532593,0.6418332457542419,0.3499999940395355,0.09487955411974433,0.007590364329579546,1,1,0,0,0.013157300323719312,0.3499999940395355,filtered,2.3529103296716318e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.007590364329579546,0.272441622|0.287441622|0.257235658|0.121693274|0.0742100189|0.00759036433,0.422441622|0.437441622|0.407235658|0.271693274|0.224210019|0.157590364,0.392441622|0.407441622|0.377235658|0.241693274|0.194210019|0.127590364,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0442934085|0.206674084|0.21835428|0.20907898,-0.105296105|0|-0.120587804|-0.155548935|-0.194400252|-0.19314018,0.984470381|1.14976649|0.952648236|0.537898246|0.320794104|0.0463002578,0.442164451|0.36327216|0.213566735,0.106185935|-0.351748437|0.00661098678,0.005221598781645298,0.0010045794770121574,0.001307424157857895,0.0016968036070466042
5,0.30000000000000004,-0.6618783189072236,0.36819007992744446,0.3809402883052826,0.18822290003299713,0.29811644554138184,0.35,5,0,0,0,0.3499999940395355,0.44999822974205017,0.645502507686615,0.3499999940395355,0.11248622245513262,0.00899889779641061,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.3192223168867475e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.00899889779641061,0.267452426|0.282452423|0.253713907|0.12468419|0.0759059844|0.0089988978,0.417452426|0.432452423|0.403713907|0.27468419|0.225905984|0.158998898,0.387452426|0.402452423|0.373713907|0.24468419|0.195905984|0.128998898,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0447491597|0.209425673|0.220646725|0.212174104,-0.0942250013|0|-0.108182949|-0.13918418|-0.176923696|-0.171364918,0.975584704|1.12980969|0.951421839|0.568978253|0.347346967|0.0768047771,0.447473794|0.345684737|0.213897362,0.106185935|-0.351748437|0.00661098678,0.005547158420085907,0.0012558884918689728,0.0013075610622763634,0.0017066802829504013
6,0.35000000000000003,-0.6654402850163359,0.3564905524253845,0.381897896528244,0.1888815015554428,0.29656651616096497,0.35,5,0,0,0,0.3499999940395355,0.45582708716392517,0.6689417362213135,0.3499999940395355,0.14613126124025308,0.011690500899220246,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.2554914068597259e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.011690500899220246,0.263023926|0.278023926|0.250843477|0.128657168|0.07862842|0.0116905009,0.413023926|0.428023926|0.400843477|0.278657168|0.22862842|0.161690501,0.383023926|0.398023926|0.370843477|0.248657168|0.19862842|0.131690501,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.045109705|0.212301795|0.223155062|0.21543694,-0.082872376|0|-0.0954366778|-0.122151857|-0.158378283|-0.148240201,0.969223326|1.1120957|0.953046937|0.604778611|0.379290458|0.113958743,0.452783138|0.328097314|0.214227989,0.106185935|-0.351748437|0.00661098678,0.0043335724622011185,0.0009919088333845139,0.0009342143312096596,0.0015162928029894829
7,0.4,-0.6665556780929922,0.34136494994163513,0.3836120367050171,0.19077597558498383,0.29215526580810547,0.35,5,0,0,0,0.3499999940395355,0.44514670968055725,0.6489008069038391,0.3499999940395355,0.19665137519402007,0.015732110015521605,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.1731774038727035e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.015732110015521605,0.259169562|0.274169562|0.24863507|0.133647916|0.0824367331|0.01573211,0.409169562|0.424169562|0.39863507|0.283647916|0.232436733|0.16573211,0.379169562|0.394169562|0.36863507|0.253647916|0.202436733|0.13573211,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0452370779|0.215175965|0.225913542|0.218778408,-0.0712642111|0|-0.0823981563|-0.104584305|-0.13891617|-0.124074815,0.965414035|1.09667825|0.957379201|0.645183326|0.416744304|0.157632033,0.458092481|0.31050989|0.214558616,0.106185935|-0.351748437|0.00661098678,0.004386916756629944,0.0010549789294600487,0.0009429855272173882,0.0015193521976470947
8,0.45,-0.6652782775224162,0.3232603073120117,0.3860524296760559,0.19398023188114166,0.2848508656024933,0.35,5,0,0,0,0.3499999940395355,0.4235541820526123,0.7355974316596985,0.3499999940395355,0.26459421640667513,0.021167537312534013,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.0915282609100297e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.021167537312534013,0.255901385|0.270901385|0.247089843|0.139667897|0.0873817164|0.0211675373,0.405901385|0.420901385|0.397089843|0.289667897|0.237381716|0.171167537,0.375901385|0.390901385|0.367089843|0.259667897|0.207381716|0.141167537,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0450985863|0.217403265|0.228870781|0.22209943,-0.0594301367|0|-0.0691250579|-0.0867330056|-0.118747254|-0.0992581071,0.964175404|1.08360554|0.964332901|0.689341848|0.459650393|0.207511472,0.463401824|0.292922467|0.214889243,0.106185935|-0.351748437|0.00661098678,0.004513707011938095,0.0011130832135677338,0.0009776148945093155,0.0015628654509782791
9,0.5,-0.6619852979665939,0.30277323722839355,0.3891788423061371,0.19854529201984406,0.27477559447288513,0.35,5,0,0,0,0.3499999940395355,0.40361860394477844,0.6323256492614746,0.3499999940395355,0.3501844012652015,0.028014752101216123,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.0728842742494117e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.028014752101216123,0.25322988|0.26822988|0.246204252|0.146681474|0.0934993893|0.0280147521,0.40322988|0.41822988|0.396204252|0.296681474|0.243499389|0.178014752,0.37322988|0.38822988|0.366204252|0.266681474|0.213499389|0.148014752,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0447472051|0.219057158|0.231879575|0.225293347,-0.047403167|0|-0.0556790316|-0.0687527882|-0.0981215185|-0.0742199187,0.965516353|1.07291952|0.973885182|0.737030267|0.507755614|0.263132437,0.468711168|0.275335044|0.21521987,0.106185935|-0.351748437|0.00661098678,0.004774931818246841,0.0009907782077789307,0.0009242696687579155,0.0019813748076558113
10,0.55,-0.6571600978386667,0.28059476613998413,0.3929423689842224,0.20449773967266083,0.2622010409832001,0.35,5,0,0,0,0.3499999940395355,0.3800106346607208,0.6452677845954895,0.3499999940395355,0.45332004923053193,0.03626560393844255,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.0929891988503494e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03626560393844255,0.251163802|0.266163802|0.245974405|0.154677901|0.100805867|0.0362656039,0.401163802|0.416163802|0.395974405|0.304677901|0.250805867|0.186265604,0.371163802|0.386163802|0.365974405|0.274677901|0.220805867|0.156265604,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0441783436|0.220469944|0.234849456|0.228261283,-0.0352193253|0|-0.0421219572|-0.050766052|-0.0772970681|-0.0493740013,0.969435881|1.06465521|0.985954004|0.788415496|0.560775857|0.323949697,0.474020511|0.25774762|0.215550497,0.106185935|-0.351748437|0.00661098678,0.006127877160906792,0.001803695224225521,0.0012503284960985184,0.0015735840424895287
11,0.6000000000000001,-0.6513649321285973,0.2574480473995209,0.39728838205337524,0.21183867752552032,0.2475281059741974,0.35,5,0,0,0,0.3499999940395355,0.35401207208633423,0.6473640203475952,0.3499999940395355,0.5735938706241981,0.04588750964993585,1,1,0,0,0.013157300323719312,0.3499999940395355,passthrough,1.138109291881636e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04588750964993585,0.249710039|0.264710039|0.246393058|0.163638293|0.109299772|0.0458875096,0.399710039|0.414710039|0.396393058|0.313638293|0.259299772|0.19588751,0.369710039|0.384710039|0.366393058|0.283638293|0.229299772|0.16588751,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0433946905|0.221565432|0.237691999|0.230921397,-0.0229171624|0|-0.0285159704|-0.0329545727|-0.0565321083|-0.0250976936,0.975922994|1.05884016|1.00045095|0.843164031|0.618358979|0.389373742,0.479329854|0.240160197|0.215881124,0.106185935|-0.351748437|0.00661098678,0.006573733873665333,0.0016062138602137566,0.0014683520421385765,0.0022174352779984474
