step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.4122255136765716,0.18463961780071259,0.38741135597229004,0.35713279247283936,0.16782166063785553,0.35,3,0,0,0,0.3562779426574707,7.125558853149414,142.51116943359375,0.4021115005016327,1.0,0.18825932020379055,0,0,0,0,0.18825932020379055,0.0,filtered,0.05293118630797082,0,0,12,joint_2_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18825932020379055,0.433931974|0.448931974|0.215132031|0.18825932|0.244678478|0.278444861,0.583931974|0.598931974|0.365132031|0.33825932|0.394678478|0.428444861,0.553931974|0.568931974|0.335132031|0.30825932|0.364678478|0.398444861,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.057087996|0.0307869419|-0.00748026952|-0.0332845033,-0.132482953|0|-0.164727768|-0.173814731|-0.151495812|-0.137148985,1.60324494|1.7957279|0.752888353|0.610009492|0.81973783|0.943345957,0.447891593|-0.485971689|0.441606224,-0.0326186419|0.170619532|-0.0101773227,0.005545403808355331,0.0016952231526374817,0.0016335127875208855,0.002096761018037796
1,0.1,-0.3155388039166963,0.12248386442661285,0.3817499577999115,0.3537100851535797,0.10517945885658264,0.35,3,0,0,0,0.6261534690856934,5.911046028137207,76.42205810546875,0.626153290271759,1.0,0.18106136752833202,0,0,0,0,0.18825932020379055,0.0,filtered,4.1855793943464574e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18106136752833202,0.427329999|0.442329988|0.209526189|0.181061368|0.236946771|0.270248861,0.577329999|0.592329988|0.359526189|0.331061368|0.386946771|0.420248861,0.547329999|0.562329988|0.329526189|0.301061368|0.356946771|0.390248861,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.126105048|0.105830953|0.0607712288|0.0163078457,-0.131597963|0|-0.164084297|-0.173809379|-0.151387668|-0.136854624,1.57772203|1.76931995|0.800125508|0.656267044|0.857170645|0.960448666,0.44626081|-0.477440834|0.441097319,-0.0326186419|0.170619532|-0.0101773227,0.005620172247290611,0.0017009088769555092,0.001614944078028202,0.002181018702685833
2,0.15000000000000002,-0.2500407379048582,0.14086996018886566,0.3723129630088806,0.34962958097457886,0.13342590630054474,0.35,3,0,0,0,0.7364242672920227,4.245937824249268,133.40733337402344,0.7364242076873779,1.0,0.17763882786617458,0,0,0,0,0.18825932020379055,0.0,filtered,2.874659061582152e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.17763882786617458,0.420772884|0.435772858|0.20747186|0.177638828|0.232575984|0.264455829,0.570772884|0.585772858|0.35747186|0.327638828|0.382575984|0.414455829,0.540772884|0.555772858|0.32747186|0.297638828|0.352575984|0.384455829,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.141897707|0.0892156339|0.0100308921|-0.048436812,-0.130688456|0|-0.163160984|-0.173805178|-0.152071691|-0.137692548,1.55240308|1.74309143|0.808624164|0.625965767|0.788263135|0.871693958,0.444630027|-0.468909979|0.440588415,-0.0326186419|0.170619532|-0.0101773227,0.005797920748591423,0.0016934750601649284,0.001693805679678917,0.002308179624378681
3,0.2,-0.225698550336839,0.20694461464881897,0.3588797152042389,0.34392061829566956,0.1986267864704132,0.35,3,0,0,0,0.7959796786308289,5.443432807922363,137.27821350097656,0.7959794998168945,1.0,0.17357787399755764,0,0,0,0,0.18825932020379055,0.0,filtered,3.9798470383384383e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.17357787399755764,0.414261871|0.429261871|0.206472533|0.173577874|0.225830018|0.255518065,0.564261871|0.579261871|0.356472533|0.323577874|0.375830018|0.405518065,0.534261871|0.549261871|0.326472533|0.293577874|0.345830018|0.375518065,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.143748728|0.0552968946|-0.0531969398|-0.124312958,-0.129753696|0|-0.161838293|-0.173665927|-0.152882622|-0.138656475,1.52729379|1.71704748|0.807800566|0.575942464|0.69724051|0.759102828,0.442999244|-0.460379124|0.44007951,-0.0326186419|0.170619532|-0.0101773227,0.005669279955327511,0.0015204837545752525,0.0017491010949015617,0.0023056715726852417
4,0.25,-0.19893674851479887,0.25056493282318115,0.34284865856170654,0.3371877670288086,0.2411033809185028,0.35,3,0,0,0,0.8995354771614075,4.290023326873779,72.10924530029297,0.8995351195335388,1.0,0.1679184929216725,0,0,0,0,0.18825932020379055,0.0,filtered,8.450435556079689e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1679184929216725,0.407798243|0.422798243|0.205753622|0.167918493|0.216040461|0.242833007,0.557798243|0.572798243|0.355753622|0.317918493|0.366040461|0.392833007,0.527798243|0.542798243|0.325753622|0.287918493|0.336040461|0.362833007,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.147903362|0.0332294182|-0.0892039665|-0.172232265,-0.128792931|0|-0.160142413|-0.173317332|-0.153502367|-0.139462391,1.50240004|1.69119297|0.810775437|0.531586057|0.621455509|0.659637371,0.441368461|-0.451848269|0.439570606,-0.0326186419|0.170619532|-0.0101773227,0.005701492540538311,0.0017382074147462845,0.0016076155006885529,0.0022451579570770264
5,0.30000000000000004,-0.17825041488762972,0.2863314747810364,0.3250536024570465,0.32951629161834717,0.2754499912261963,0.35,3,0,0,0,0.950812816619873,3.0170533657073975,53.68278121948242,0.9508126974105835,1.0,0.16127567685170308,0,0,0,0,0.18825932020379055,0.0,filtered,2.1415286264485659e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.16127567685170308,0.401383318|0.416383318|0.205406796|0.161275677|0.204600821|0.227846018,0.551383318|0.566383318|0.355406796|0.311275677|0.354600821|0.377846018,0.521383318|0.536383318|0.325406796|0.281275677|0.324600821|0.347846018,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.148236339|0.0124966788|-0.113742156|-0.207196382,-0.12780539|0|-0.158136007|-0.172684111|-0.153820016|-0.14005122,1.47772788|1.66553327|0.811727516|0.484915275|0.550841111|0.564136469,0.439737678|-0.443317413|0.439061701,-0.0326186419|0.170619532|-0.0101773227,0.003619574010372162,0.0009916489943861961,0.0010185940191149712,0.0015449970960617065
6,0.35000000000000003,-0.1703121537890207,0.2430589497089386,0.31024256348609924,0.32438647747039795,0.23095548152923584,0.35,3,0,0,0,0.9046249389648438,3.675607442855835,95.97266387939453,0.9046248197555542,1.0,0.1537486060858464,0,0,0,0,0.18825932020379055,0.0,filtered,2.1578182832329146e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1537486060858464,0.395018456|0.410018456|0.205241138|0.153748606|0.192097931|0.211230152,0.545018456|0.560018456|0.355241138|0.303748606|0.342097931|0.361230152,0.515018456|0.530018456|0.325241138|0.273748606|0.312097931|0.331230152,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.166212162|0.0608587379|-0.0361010057|-0.130806829,-0.126790287|0|-0.155884863|-0.171668237|-0.153665131|-0.140215895,1.45328354|1.64007383|0.831291852|0.504184925|0.578625589|0.573897885,0.438106894|-0.434786558|0.438552797,-0.0326186419|0.170619532|-0.0101773227,0.0035278992727398872,0.0009764386340975761,0.0010420549660921097,0.0014502685517072678
7,0.4,-0.16756610437536557,0.28230687975883484,0.29417863488197327,0.31843385100364685,0.2687104344367981,0.35,3,0,0,0,0.9627150893211365,3.6439003944396973,111.47163391113281,0.962714672088623,1.0,0.14880973141938336,0,0,0,0,0.18825932020379055,0.0,filtered,9.057297521263195e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.14880973141938336,0.388705055|0.403705055|0.206024623|0.148809731|0.183553496|0.19854803,0.538705055|0.553705055|0.356024623|0.298809731|0.333553496|0.34854803,0.508705055|0.523705055|0.326024623|0.268809731|0.303553496|0.31854803,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.167773266|0.0419889424|-0.0597631952|-0.165094262,-0.125746816|0|-0.153603151|-0.170320956|-0.15320563|-0.140292434,1.4290734|1.61482022|0.838268608|0.466906912|0.521245158|0.488805424,0.436476111|-0.426255703|0.438043892,-0.0326186419|0.170619532|-0.0101773227,0.003544631414115429,0.0009796367958188057,0.0009967498481273651,0.0015082275494933128
8,0.45,-0.17044005356134223,0.2613692581653595,0.28035688400268555,0.31416404247283936,0.24642415344715118,0.35,3,0,0,0,0.9649131298065186,2.5736091136932373,67.62918090820312,0.9649131298065186,1.0,0.1431236933390181,0,0,0,0,0.18825932020379055,0.0,passthrough,1.0657590440904988e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1431236933390181,0.382444553|0.397444553|0.207072427|0.143123693|0.173807648|0.184280295,0.532444553|0.547444553|0.357072427|0.293123693|0.323807648|0.334280295,0.502444553|0.517444553|0.327072427|0.263123693|0.293807648|0.304280295,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.179985854|0.0732441112|-0.0276266903|-0.120096067,-0.12467416|0|-0.151077064|-0.168440761|-0.150775048|-0.13981964,1.40510405|1.58977821|0.857198499|0.477298124|0.516828852|0.477205473,0.434845328|-0.417724848|0.437534988,-0.0326186419|0.170619532|-0.0101773227,0.0036222264170646667,0.0009784800931811333,0.0010524336248636246,0.001531326211988926
9,0.5,-0.18182041251079062,0.2806399464607239,0.2669079601764679,0.30999282002449036,0.26425257325172424,0.35,3,0,0,0,1.011691689491272,2.795311212539673,48.81925582885742,1.0116914510726929,1.0,0.13918445528721235,0,0,0,0,0.18825932020379055,0.0,filtered,5.455262199747923e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13918445528721235,0.37623843|0.39123843|0.208835848|0.139184455|0.165436448|0.172374423,0.52623843|0.54123843|0.358835848|0.289184455|0.315436448|0.322374423,0.49623843|0.51123843|0.328835848|0.259184455|0.285436448|0.292374423,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.185322628|0.0723393949|-0.0555775674|-0.126522393,-0.123571481|0|-0.148477682|-0.166107905|-0.14694987|-0.139020687,1.38138224|1.56495372|0.87218834|0.462969311|0.459218353|0.423954614,0.433214545|-0.409193993|0.437026083,-0.0326186419|0.170619532|-0.0101773227,0.003586791455745697,0.0009878892451524734,0.0010120999068021774,0.0015237322077155113
10,0.55,-0.19494937432226045,0.2975512742996216,0.2540060579776764,0.30618271231651306,0.27914556860923767,0.35,3,0,0,0,1.0529536008834839,2.4375901222229004,31.01378059387207,1.0529536008834839,1.0,0.13542724929205174,0,0,0,0,0.18825932020379055,0.0,passthrough,1.3001154578134983e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13542724929205174,0.370088208|0.385088208|0.211031588|0.135427249|0.15590062|0.160306727,0.520088208|0.535088208|0.361031588|0.285427249|0.30590062|0.310306727,0.490088208|0.505088208|0.331031588|0.255427249|0.27590062|0.280306727,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.192520896|0.0756297449|-0.08265566|-0.127248713,-0.122437929|0|-0.145735461|-0.163188446|-0.142357577|-0.137611347,1.3579149|1.54035283|0.890911786|0.454150296|0.398589244|0.376366848,0.431583762|-0.400663137|0.436517179,-0.0326186419|0.170619532|-0.0101773227,0.006505806930363178,0.0009662453085184097,0.0019735731184482574,0.0034290440380573273
11,0.6000000000000001,-0.2059071614521079,0.29688745737075806,0.24237018823623657,0.3032722771167755,0.2772836685180664,0.35,3,0,0,0,1.0712186098098755,3.1284871101379395,37.72221374511719,1.0712186098098755,1.0,0.1321294586730084,0,0,0,0,0.18825932020379055,0.0,passthrough,1.264473310905676e-09,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.1321294586730084,0.363995454|0.378995454|0.21375585|0.132129459|0.14535127|0.148468976,0.513995454|0.528995454|0.36375585|0.282129459|0.29535127|0.298468976,0.483995454|0.498995454|0.33375585|0.252129459|0.26535127|0.268468976,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.202984952|0.0890516261|-0.0981519195|-0.111319158,-0.121272641|0|-0.142880779|-0.15958091|-0.136783832|-0.135394526,1.33470918|1.51598182|0.915127572|0.45798855|0.34646933|0.347162219,0.429952979|-0.392132282|0.436008275,-0.0326186419|0.170619532|-0.0101773227,0.003528844565153122,0.001001221127808094,0.0009648222476243973,0.001500030979514122
12,0.65,-0.2138304550030234,0.26975202560424805,0.2331571877002716,0.2959054112434387,0.2492823749780655,0.35,4,0,0,0,1.0805535316467285,3.4465789794921875,21.601869583129883,1.080553412437439,1.0,0.12983342019734576,0,0,0,0,0.18825932020379055,0.0,filtered,1.6399530224869262e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.12983342019734576,0.357961775|0.372961775|0.217162954|0.12983342|0.134770486|0.137770486,0.507961775|0.522961775|0.367162954|0.27983342|0.284770486|0.287770486,0.477961775|0.492961775|0.337162954|0.24983342|0.254770486|0.257770486,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.216002476|0.114996275|-0.0739652709|-0.0739652709,-0.12007474|0|-0.139962471|-0.155262613|-0.132222365|-0.132222365,1.31177236|1.4918471|0.944691823|0.479067343|0.332894309|0.344894309,0.428322196|-0.383601427|0.43549937,-0.0326186419|0.170619532|-0.0101773227,0.0038564372807741165,0.0009804125875234604,0.001175125129520893,0.0016396129503846169
