step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6787132637868137,0.3766546845436096,0.4188343286514282,0.25453490018844604,0.3199194073677063,0.35,3,0,0,0,0.37981313467025757,7.5962629318237305,151.92526245117188,0.3951750695705414,0.9441090283528211,0.07552872226822568,0,0,0,0,0.07552872226822568,0.0,filtered,0.05527511698637479,0,0,12,joint_0_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,1.2782839078212538e-07,valid,0.07552872226822568,0.451724358|0.466724358|0.276006399|0.0755287223|0.0775287223|0.0969190651,0.601724358|0.616724358|0.426006399|0.225528722|0.227528722|0.246919065,0.571724358|0.586724358|0.396006399|0.195528722|0.197528722|0.216919065,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0219968264|0.10173954|0.10173954|0.0707449111,-0.143861141|0|-0.239846052|-0.236286841|-0.236286841|-0.169073412,1.66303629|1.86689743|0.886176369|0.167567588|0.175567588|0.28934776,0.538600147|0.473505706|0.367225051,-0.0243393518|-0.270267934|0.0780353025,0.006019324995577335,0.001742369495332241,0.0016869241371750832,0.002479194663465023
1,0.1,-0.5474769146070941,0.33598870038986206,0.4115889370441437,0.24962569773197174,0.27685508131980896,0.35,3,0,0,0,0.6086439490318298,5.562694072723389,107.91585540771484,0.6086437702178955,0.8585733238451018,0.06868586590760814,0,0,0,0,0.07552872226822568,0.0,filtered,6.494122775802906e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.06868586590760814,0.444631322|0.459631322|0.265100627|0.0686858659|0.0706858659|0.0919879212,0.594631322|0.609631322|0.415100627|0.218685866|0.220685866|0.241987921,0.564631322|0.579631322|0.385100627|0.188685866|0.190685866|0.211987921,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.067852069|0.133810835|0.133810835|0.0547900046,-0.139851182|0|-0.238212282|-0.233911918|-0.233911918|-0.164345035,1.63867411|1.83852529|0.890042293|0.174642381|0.182642381|0.258396654,0.537383497|0.459992379|0.371126771,-0.0243393518|-0.270267934|0.0780353025,0.003606860525906086,0.0009866543114185333,0.0010430412366986275,0.0015148380771279335
2,0.15000000000000002,-0.5059795555832187,0.3515801429748535,0.40213778614997864,0.24464575946331024,0.29964563250541687,0.35,3,0,0,0,0.658087968826294,3.3023183345794678,102.37206268310547,0.6580879092216492,0.7970167960007744,0.06376134368006195,0,0,0,0,0.07552872226822568,0.0,filtered,1.4319004759495847e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.06376134368006195,0.437741664|0.452741664|0.256597598|0.0637613437|0.0657613437|0.0867044303,0.587741664|0.602741664|0.406597598|0.213761344|0.215761344|0.23670443,0.557741664|0.572741664|0.376597598|0.183761344|0.185761344|0.20670443,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0887359884|0.129041393|0.129041393|0.0284561168,-0.135725886|0|-0.236298744|-0.233949166|-0.233949166|-0.162874009,1.61524077|1.81096666|0.878827637|0.150137602|0.158137602|0.212399829,0.536166847|0.446479052|0.375028491,-0.0243393518|-0.270267934|0.0780353025,0.003552716225385666,0.0009803278371691704,0.0010033473372459412,0.0015082256868481636
3,0.2,-0.6309861434705466,0.29552415013313293,0.402392715215683,0.24177111685276031,0.23239460587501526,0.35,3,0,0,0,0.38848045468330383,8.386581420898438,203.9937744140625,0.3499999940395355,0.7322054161893524,0.058576433295148195,1,1,0,0,0.07552872226822568,0.3499999940395355,filtered,0.2306856251914641,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.058576433295148195,0.431061173|0.446061169|0.249260476|0.0585764333|0.0605764333|0.0801352632,0.581061173|0.596061169|0.399260476|0.208576433|0.210576433|0.230135263,0.551061173|0.566061169|0.369260476|0.178576433|0.180576433|0.200135263,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0399721312|0.186291796|0.186291796|0.153435192,-0.131484387|0|-0.234024792|-0.235385073|-0.235385073|-0.16304283,1.5927603|1.78424468|0.802989244|0.185212456|0.193212456|0.310933415,0.534950197|0.432965726|0.378930211,-0.0243393518|-0.270267934|0.0780353025,0.004323991015553474,0.000990542583167553,0.0009218556806445122,0.0015345830470323563
4,0.25,-0.7015895500984042,0.28211724758148193,0.40718454122543335,0.23955075442790985,0.217961385846138,0.35,3,0,0,0,0.3353049159049988,4.026081085205078,110.86798858642578,0.3499999940395355,0.6988598660005712,0.055908789280045695,1,1,0,0,0.07552872226822568,0.3499999940395355,filtered,0.05604867914123816,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,3.6057797962729676e-07,valid,0.055908789280045695,0.424595675|0.43959567|0.239851275|0.0559087893|0.0580185404|0.0794229065,0.574595675|0.58959567|0.389851275|0.205908789|0.20801854|0.229422906,0.544595675|0.55959567|0.359851275|0.175908789|0.17801854|0.199422906,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0385565655|0.194537244|0.197270152|0.184754,-0.127126119|0|-0.232275051|-0.235908857|-0.232996554|-0.159245399,1.57125658|1.75838268|0.765686615|0.182263545|0.19634776|0.343200227,0.533733547|0.419452399|0.382831931,-0.0243393518|-0.270267934|0.0780353025,0.007286024279892445,0.0017918283119797707,0.0015880139544606209,0.0024085883051156998
5,0.30000000000000004,-0.722428071142224,0.2985455393791199,0.4118834435939789,0.2370971292257309,0.2330581694841385,0.35,3,0,0,0,0.3317490220069885,0.2519308626651764,83.36714172363281,0.3500000238418579,0.6720254147982722,0.053762033183861774,1,1,0,0,0.07552872226822568,0.3500000238418579,filtered,0.07253422934285292,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,4.661392655341823e-07,valid,0.053762033183861774,0.418351015|0.433351015|0.230233115|0.0537620332|0.0563303996|0.0807832911,0.568351015|0.583351015|0.380233115|0.203762033|0.2063304|0.230783291,0.538351015|0.553351015|0.350233115|0.173762033|0.1763304|0.200783291,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0414244992|0.188125397|0.193808276|0.177132957,-0.122650841|0|-0.230513634|-0.235802365|-0.229143025|-0.153998348,1.55075322|1.73340406|0.731843325|0.167371165|0.18998685|0.346267774,0.532516897|0.405939072|0.386733651,-0.0243393518|-0.270267934|0.0780353025,0.007056309841573238,0.001758849248290062,0.001588652841746807,0.002306967042386532
6,0.35000000000000003,-0.7471077952572591,0.3161947429180145,0.4165440499782562,0.23434044420719147,0.24920910596847534,0.35,3,0,0,0,0.32838523387908936,0.20606496930122375,1.0160040855407715,0.3499999940395355,0.641318556034667,0.05130548448277336,1,1,0,0,0.07552872226822568,0.3499999940395355,filtered,0.08778117400613863,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,5.631377302424412e-07,valid,0.05130548448277336,0.412333042|0.427333042|0.220846665|0.0513054845|0.0546504347|0.0820166583,0.562333042|0.577333042|0.370846665|0.201305484|0.204650435|0.232016658,0.532333042|0.547333042|0.340846665|0.171305484|0.174650435|0.202016658,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.043555264|0.182038196|0.190050904|0.170077991,-0.118058671|0|-0.228603502|-0.23562117|-0.225347653|-0.148943353,1.5312735|1.70933217|0.698338423|0.151638964|0.18330499|0.349201271,0.531300247|0.392425746|0.390635371,-0.0243393518|-0.270267934|0.0780353025,0.007262463681399822,0.0017579076811671257,0.0015241121873259544,0.002474568784236908
7,0.4,-0.7732248963028816,0.33430731296539307,0.42121466994285583,0.2313092201948166,0.2656696140766144,0.35,3,0,0,0,0.32548338174819946,0.16815541684627533,0.7881531119346619,0.3500000238418579,0.6069959559221075,0.048559676473768604,1,1,0,0,0.07552872226822568,0.3500000238418579,filtered,0.10081806329357151,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,6.448609125332683e-07,valid,0.048559676473768604,0.406547591|0.421547576|0.211663409|0.0485596765|0.0529633977|0.0831430066,0.556547591|0.571547576|0.361663409|0.198559676|0.202963398|0.233143007,0.526547591|0.541547576|0.331663409|0.168559676|0.172963398|0.203143007,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0451806054|0.176474531|0.186326101|0.163674915,-0.113350108|0|-0.226540673|-0.23533646|-0.221584961|-0.144033652,1.51284026|1.68619031|0.665293567|0.135376776|0.176594731|0.35221329,0.530083597|0.378912419|0.394537091,-0.0243393518|-0.270267934|0.0780353025,0.0066741351038217545,0.001567925326526165,0.001588953658938408,0.002298315055668354
8,0.45,-0.800513264715885,0.35277286171913147,0.42593151330947876,0.2280287891626358,0.2823408246040344,0.35,3,0,0,0,0.3228645920753479,0.13835957646369934,0.6328266263008118,0.3499999940395355,0.5694522794503516,0.045556182356028124,1,1,0,0,0.07552872226822568,0.3499999940395355,filtered,0.11209900342713955,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,7.13512653800763e-07,valid,0.045556182356028124,0.40100046|0.416000458|0.202666114|0.0455561824|0.0512710939|0.0841888952,0.55100046|0.566000458|0.352666114|0.195556182|0.201271094|0.234188895,0.52100046|0.536000458|0.322666114|0.165556182|0.171271094|0.204188895,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0464016056|0.171341883|0.182634707|0.157792597,-0.108526067|0|-0.224320574|-0.234925583|-0.217833728|-0.139236375,1.49547577|1.66400183|0.632745488|0.118641029|0.169885355|0.355311803,0.528866947|0.365399092|0.398438811,-0.0243393518|-0.270267934|0.0780353025,0.007106405682861805,0.0017344588413834572,0.0017105769366025925,0.00227199774235487
9,0.5,-0.8288299043236373,0.3715740144252777,0.43072113394737244,0.22452165186405182,0.2992161810398102,0.35,3,0,0,0,0.32040590047836304,0.11523707956075668,0.5082164406776428,0.3499999940395355,0.5290380537305257,0.04232304429844205,1,1,0,0,0.07552872226822568,0.3499999940395355,filtered,0.12199256205594212,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,7.709827328436503e-07,valid,0.04232304429844205,0.39569739|0.410697385|0.19384299|0.0423230443|0.0495760596|0.0851756632,0.54569739|0.560697385|0.34384299|0.192323044|0.19957606|0.235175663,0.51569739|0.530697385|0.31384299|0.162323044|0.16957606|0.205175663,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.047296376|0.166560808|0.17896532|0.15231924,-0.103587895|0|-0.221937113|-0.234367937|-0.214075284|-0.13452519,1.47920166|1.64278954|0.600731224|0.101485048|0.163194274|0.358496702,0.527650297|0.351885766|0.402340531,-0.0243393518|-0.270267934|0.0780353025,0.006795963272452354,0.0015984755009412766,0.0016807615756988525,0.002169218845665455
