step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.659793248700663,0.10711871087551117,0.5792137384414673,0.3571302890777588,0.0919957384467125,0.35,3,0,0,0,0.4307304322719574,8.614608764648438,172.2921600341797,0.46603232622146606,1.0,0.19252869589620247,0,0,0,0,0.19252869589620247,0.0,filtered,0.05254247790461592,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19252869589620247,0.507912279|0.522912279|0.298996133|0.192528696|0.199198168|0.226298126,0.657912279|0.672912279|0.448996133|0.342528696|0.349198168|0.376298126,0.627912279|0.642912279|0.418996133|0.312528696|0.319198168|0.346298126,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00186959183|0.133564315|0.158021032|0.193975512,-0.0804895512|0|-0.121612592|-0.158411795|-0.158072141|-0.143396337,1.95115957|2.09164912|1.07250235|0.745267304|0.796741562|0.95577168,0.229462862|0.580025196|0.614103079,0.0726079196|-0.145154759|-0.00199129619,0.006022559478878975,0.0015612021088600159,0.0015450119972229004,0.0027981018647551537
1,0.1,-0.5401074867370451,0.09864415228366852,0.567647397518158,0.35808733105659485,0.08369094878435135,0.35,3,0,0,0,0.6837557554244995,7.218265056610107,162.013427734375,0.6859413385391235,1.0,0.1834445863023273,0,0,0,0,0.19252869589620247,0.0,filtered,0.03235311185916628,0,0,12,joint_1_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1834445863023273,0.510229811|0.525229811|0.297987551|0.183444586|0.188844423|0.218197756,0.660229811|0.675229811|0.447987551|0.333444586|0.338844423|0.368197756,0.630229811|0.645229811|0.417987551|0.303444586|0.308844423|0.338197756,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0416417463|0.178948569|0.197269651|0.231267963,-0.0768247097|0|-0.117563658|-0.157687221|-0.157789836|-0.142350343,1.96409453|2.10091924|1.11602829|0.755039693|0.794857507|0.961708643,0.253025234|0.572767496|0.614003658,0.0726079196|-0.145154759|-0.00199129619,0.0058950502425432205,0.0017580874264240265,0.0019166842103004456,0.0021176598966121674
2,0.15000000000000002,-0.450187743468712,0.09708909690380096,0.5531463027000427,0.36027300357818604,0.08244998753070831,0.35,3,0,0,0,0.8976457118988037,4.665500164031982,57.002872467041016,0.8976445198059082,1.0,0.18447278600049177,0,0,0,0,0.19252869589620247,0.0,filtered,1.653345811560247e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18447278600049177,0.506420544|0.521420544|0.294192681|0.184472786|0.190844962|0.222674515,0.656420544|0.671420544|0.444192681|0.334472786|0.340844962|0.372674515,0.626420544|0.641420544|0.414192681|0.304472786|0.310844962|0.342674515,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0671060196|0.2043759|0.224070699|0.258363949,-0.0755461937|0|-0.116531744|-0.15720074|-0.157567709|-0.142133346,1.95013598|2.08568218|1.127345|0.785066304|0.829882837|1.00692866,0.256655514|0.565509796|0.613904238,0.0726079196|-0.145154759|-0.00199129619,0.0057636164128780365,0.0017454056069254875,0.0017038751393556595,0.0022080838680267334
3,0.2,-0.37647398266956345,0.09514585137367249,0.536719024181366,0.3630794286727905,0.08088936656713486,0.35,3,0,0,0,1.0285542011260986,2.974092721939087,42.081031799316406,1.0285531282424927,1.0,0.18672299444279028,0,0,0,0,0.19252869589620247,0.0,filtered,1.5191270492084715e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.18672299444279028,0.502675658|0.517675658|0.291720274|0.186722994|0.194102119|0.228430223,0.652675658|0.667675658|0.441720274|0.336722994|0.344102119|0.378430223,0.622675658|0.637675658|0.411720274|0.306722994|0.314102119|0.348430223,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0801813096|0.216781612|0.238145592|0.272851237,-0.0742494726|0|-0.115128376|-0.156769623|-0.15760825|-0.142526548,1.93645316|2.07070263|1.13193403|0.806903966|0.856945817|1.04404558,0.260285795|0.558252096|0.613804817,0.0726079196|-0.145154759|-0.00199129619,0.005770531482994556,0.001710004173219204,0.0016927318647503853,0.0022543370723724365
4,0.25,-0.3211330581055566,0.09357547014951706,0.5193341374397278,0.3654037117958069,0.07962420582771301,0.35,3,0,0,0,1.0957378149032593,3.2705607414245605,47.7612419128418,1.0957365036010742,1.0,0.18959559144206195,0,0,0,0,0.19252869589620247,0.0,filtered,1.7394937282271674e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.18959559144206195,0.498996063|0.513996063|0.289953524|0.189595591|0.19803697|0.234887101,0.648996063|0.663996063|0.439953524|0.339595591|0.34803697|0.384887101,0.618996063|0.633996063|0.409953524|0.309595591|0.31803697|0.354887101,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0919315593|0.205893605|0.224163098|0.252782108,-0.0729345205|0|-0.113493631|-0.156336634|-0.157829158|-0.143355175,1.92304973|2.05598425|1.13825203|0.807939337|0.85848182|1.04897534,0.263916075|0.550994396|0.613705397,0.0726079196|-0.145154759|-0.00199129619,0.005641344003379345,0.001630762591958046,0.0016896547749638557,0.0022165877744555473
5,0.30000000000000004,-0.26902067552783393,0.09213731437921524,0.5011864304542542,0.3675701320171356,0.07846684008836746,0.35,3,0,0,0,1.122314214706421,3.4152755737304688,39.35680389404297,1.122314214706421,1.0,0.19196829603678023,0,0,0,0,0.19252869589620247,0.0,passthrough,6.712826815343143e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.19196829603678023,0.495382671|0.510382671|0.288830995|0.191968296|0.201270794|0.240337612,0.645382671|0.660382671|0.438830995|0.341968296|0.351270794|0.390337612,0.615382671|0.630382671|0.408830995|0.311968296|0.321270794|0.360337612,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0913232599|0.202252507|0.221461115|0.248776545,-0.0716013261|0|-0.111518767|-0.156037537|-0.158343641|-0.144820336,1.90992936|2.04153069|1.13512847|0.814088155|0.868200648|1.06530666,0.267546356|0.543736696|0.613605976,0.0726079196|-0.145154759|-0.00199129619,0.006132928654551506,0.0017633019015192986,0.0017691301181912422,0.0024978239089250565
6,0.35000000000000003,-0.22506561821692805,0.09077899158000946,0.4827140271663666,0.3696380853652954,0.07738140225410461,0.35,3,0,0,0,1.1603068113327026,2.764456033706665,21.777921676635742,1.1603068113327026,1.0,0.19418317693354104,0,0,0,0,0.19252869589620247,0.0,passthrough,6.05262506243574e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.19418317693354104,0.491836395|0.506836389|0.287774883|0.194183177|0.204352148|0.245536103,0.641836395|0.656836389|0.437774883|0.344183177|0.354352148|0.395536103,0.611836395|0.626836389|0.407774883|0.314183177|0.324352148|0.365536103,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0872483903|0.199987584|0.221489275|0.250290416,-0.0702498931|0|-0.109451712|-0.155747737|-0.15898431|-0.146669971,1.89709569|2.02734556|1.12889621|0.820972555|0.879913556|1.08576486,0.271176636|0.536478996|0.613506556,0.0726079196|-0.145154759|-0.00199129619,0.005786849185824394,0.0017694467678666115,0.0016611889004707336,0.002249707467854023
7,0.4,-0.1857209094590101,0.08928036689758301,0.4641192555427551,0.3719359338283539,0.07619702816009521,0.35,3,0,0,0,1.192878246307373,1.8250069618225098,32.286685943603516,1.192878246307373,1.0,0.19631333761266156,0,0,0,0,0.19252869589620247,0.0,passthrough,4.9027844336228106e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.19631333761266156,0.488358145|0.503358145|0.286617677|0.196313338|0.207421882|0.250748115,0.638358145|0.653358145|0.436617677|0.346313338|0.357421882|0.400748115,0.608358145|0.623358145|0.406617677|0.316313338|0.327421882|0.370748115,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.079400302|0.205001866|0.232248073|0.267579451,-0.068880241|0|-0.107355735|-0.155370526|-0.159637521|-0.148726732,1.88455234|2.01343258|1.11851528|0.834884691|0.90229808|1.12184518,0.274806917|0.529221296|0.613407135,0.0726079196|-0.145154759|-0.00199129619,0.0059515852481126785,0.001772264949977398,0.001777859404683113,0.0022866958752274513
8,0.45,-0.1451692316079835,0.08748754858970642,0.445277601480484,0.3747223913669586,0.07479090988636017,0.35,3,0,0,0,1.2035562992095947,1.6946130990982056,19.517656326293945,1.2035562992095947,1.0,0.1987082264667176,0,0,0,0,0.19252869589620247,0.0,passthrough,5.454450457463955e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1987082264667176,0.484948831|0.499948831|0.285180832|0.198708226|0.211001195|0.256729762,0.634948831|0.649948831|0.435180832|0.348708226|0.361001195|0.406729762,0.604948831|0.619948831|0.405180832|0.318708226|0.331001195|0.376729762,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0684381643|0.215402208|0.252157129|0.297233759,-0.0674924057|0|-0.105344761|-0.154757932|-0.160164353|-0.15071009,1.87230292|1.99979533|1.10381673|0.855477182|0.935997557|1.17344272,0.278437197|0.521963596|0.613307714,0.0726079196|-0.145154759|-0.00199129619,0.005718596279621124,0.0016499059274792671,0.0016012964770197868,0.002356620505452156
9,0.5,-0.1077035571624652,0.08548986166715622,0.4263056814670563,0.37788671255111694,0.07323320209980011,0.35,3,0,0,0,1.1990020275115967,1.5335826873779297,15.43171501159668,1.1990020275115967,1.0,0.20163747121674436,0,0,0,0,0.19252869589620247,0.0,passthrough,6.602003825428589e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.20163747121674436,0.481609363|0.496609363|0.283317495|0.201637471|0.215549764|0.264090635,0.631609363|0.646609363|0.433317495|0.351637471|0.365549764|0.414090635,0.601609363|0.616609363|0.403317495|0.321637471|0.335549764|0.384090635,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0593505018|0.223145708|0.270010967|0.323992076,-0.0660864402|0|-0.103559992|-0.153833304|-0.160518747|-0.152449662,1.86035101|1.98643745|1.08906049|0.875862289|0.971691276|1.22790496,0.282067478|0.514705896|0.613208294,0.0726079196|-0.145154759|-0.00199129619,0.003984041512012482,0.0013394849374890327,0.0010309433564543724,0.001539403572678566
10,0.55,-0.07803016295889911,0.08341877162456512,0.407544881105423,0.3812333643436432,0.0716298297047615,0.35,3,0,0,0,1.1802749633789062,1.096073031425476,25.050308227539062,1.1802749633789062,1.0,0.20498800559862163,0,0,0,0,0.19252869589620247,0.0,passthrough,7.104272929067966e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.20498800559862163,0.478340644|0.493340644|0.281113823|0.204988006|0.220978402|0.272694906,0.628340644|0.643340644|0.431113823|0.354988006|0.370978402|0.422694906,0.598340644|0.613340644|0.401113823|0.324988006|0.340978402|0.392694906,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0546221757|0.226660253|0.282573624|0.343774025,-0.0646624147|0|-0.101999676|-0.152612452|-0.160731229|-0.154001956,1.84870016|1.97336258|1.07707779|0.893999823|1.005756|1.28055169,0.285697758|0.507448196|0.613108873,0.0726079196|-0.145154759|-0.00199129619,0.003567826934158802,0.0009824922308325768,0.0009874431416392326,0.0015343734994530678
11,0.6000000000000001,-0.05525557731684906,0.08136940002441406,0.3892466127872467,0.38460999727249146,0.07005678862333298,0.35,3,0,0,0,1.1542558670043945,1.5137896537780762,19.545000076293945,1.1542547941207886,1.0,0.20856330800611,0,0,0,0,0.19252869589620247,0.0,filtered,1.7390073250674105e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.20856330800611,0.475143576|0.490143576|0.27876818|0.208563308|0.227022435|0.281990294,0.625143576|0.640143576|0.42876818|0.358563308|0.377022435|0.431990294,0.595143576|0.610143576|0.39876818|0.328563308|0.347022435|0.401990294,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.05284716|0.226751351|0.290668824|0.350500315,-0.0632204179|0|-0.100553453|-0.151102804|-0.160809615|-0.156381597,1.83735389|1.9605743|1.06736643|0.909901779|1.03794895|1.3220799,0.289328039|0.500190496|0.613009453,0.0726079196|-0.145154759|-0.00199129619,0.003750360570847988,0.0010111583396792412,0.0011731432750821114,0.0015006689354777336
12,0.65,-0.0316712765827404,0.07933588325977325,0.37126487493515015,0.38803166151046753,0.06850727647542953,0.35,3,0,0,0,1.1254241466522217,1.8206042051315308,13.126474380493164,1.1254230737686157,1.0,0.21220919546114847,0,0,0,0,0.19252869589620247,0.0,filtered,1.4845387838983978e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.21220919546114847,0.472019054|0.487019054|0.276413423|0.212209195|0.233461839|0.291438828,0.622019054|0.637019054|0.426413423|0.362209195|0.383461839|0.441438828,0.592019054|0.607019054|0.396413423|0.332209195|0.353461839|0.411438828,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0511359915|0.226779|0.299806656|0.355898739,-0.0617605569|0|-0.0991290168|-0.149317324|-0.160765271|-0.158273625,1.82631566|1.94807621|1.05766067|0.926298458|1.07288874|1.36338043,0.292958319|0.492932796|0.612910032,0.0726079196|-0.145154759|-0.00199129619,0.003719167783856392,0.0009765494614839554,0.0009927302598953247,0.0016843555495142937
