step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6902121217001695,0.12792213261127472,0.5622978210449219,0.6017313599586487,0.12643373012542725,0.35,2,0,0,0,0.39734071493148804,7.946814060211182,158.936279296875,0.41260167956352234,1.0,0.43034178423570546,0,0,0,0,0.43034178423570546,0.0,filtered,0.028824166628017962,0,0,12,joint_0_acceleration_lower,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.43034178423570546,0.459368013|0.474368013|0.430341784|0.445682372|0.509804826|0.516662906,0.609368013|0.624368013|0.580341784|0.595682372|0.659804826|0.666662906,0.579368013|0.594368013|0.550341784|0.565682372|0.629804826|0.636662906,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0166409461|0.00789055539|-0.04273633|-0.0537384056,-0.17359349|0|-0.20607583|-0.224637405|-0.234579768|-0.232065877,1.66387856|1.89747205|1.53193225|1.56598264|1.76190321|1.78084734,0.520761192|-0.555944145|0.260570079,-0.0384818986|0.230782241|0.0512421913,0.0065012359991669655,0.0014919443055987358,0.0016647949814796448,0.0032354481518268585
1,0.1,-0.6349678339417915,0.14830368757247925,0.5549015998840332,0.5926271677017212,0.14661133289337158,0.35,2,0,0,0,0.7081431746482849,6.296472072601318,44.75768280029297,0.708142876625061,1.0,0.42083462813638095,0,0,0,0,0.43034178423570546,0.0,filtered,5.388690614617784e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.42083462813638095,0.450733936|0.465733929|0.420834628|0.43473138|0.495955078|0.502435642,0.600733936|0.615733929|0.570834628|0.58473138|0.645955078|0.652435642,0.570733936|0.585733929|0.540834628|0.55473138|0.615955078|0.622435642,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0258989106|0.00765554704|-0.0750109969|-0.0914825997,-0.171756973|0|-0.20462758|-0.22451475|-0.233954885|-0.231489367,1.63117877|1.86293572|1.50460984|1.52206632|1.67485443|1.6867706,0.518837154|-0.544404924|0.263132125,-0.0384818986|0.230782241|0.0512421913,0.005393356084823608,0.0014635398983955383,0.0015670619904994965,0.002268451265990734
2,0.15000000000000002,-0.597389036243342,0.14881789684295654,0.546457827091217,0.5841794610023499,0.14689916372299194,0.35,2,0,0,0,0.9902588725090027,5.767786502838135,29.793621063232422,0.990257740020752,1.0,0.4120021907344916,0,0,0,0,0.43034178423570546,0.0,filtered,1.808120848681838e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4120021907344916,0.44219329|0.457193281|0.412002191|0.423943753|0.480735687|0.486583379,0.59219329|0.607193281|0.562002191|0.573943753|0.630735687|0.636583379,0.56219329|0.577193281|0.532002191|0.543943753|0.600735687|0.606583379,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0366979498|0.0148190245|-0.080195551|-0.0965503463,-0.169855901|0|-0.202708532|-0.224258073|-0.232790573|-0.230446131,1.59891726|1.82877312|1.48199818|1.48633596|1.60995663|1.61933704,0.516913116|-0.532865703|0.265694171,-0.0384818986|0.230782241|0.0512421913,0.006080826744437218,0.0017948457971215248,0.0016741128638386726,0.0025021592155098915
3,0.2,-0.5720742569533721,0.13454563915729523,0.5384501814842224,0.5765191316604614,0.13239958882331848,0.35,2,0,0,0,1.1988402605056763,4.253284454345703,31.790746688842773,1.1988389492034912,1.0,0.40388298960345426,0,0,0,0,0.43034178423570546,0.0,filtered,2.091860281191419e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.40388298960345426,0.43374936|0.44874936|0.40388299|0.41368144|0.465585017|0.470827263,0.58374936|0.59874936|0.55388299|0.56368144|0.615585017|0.620827263,0.55374936|0.56874936|0.52388299|0.53368144|0.585585017|0.590827263,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0500565141|0.0309759033|-0.0638869705|-0.0776479292,-0.16788798|0|-0.200393563|-0.22363906|-0.231051308|-0.22883339,1.56710946|1.79499744|1.46519491|1.4620626|1.56740179|1.57682773,0.514989078|-0.521326482|0.268256217,-0.0384818986|0.230782241|0.0512421913,0.00588064081966877,0.0017788177356123924,0.0017516780644655228,0.0022425521165132523
4,0.25,-0.5609822297541884,0.11239813268184662,0.5319032073020935,0.5695511102676392,0.1100437194108963,0.35,2,0,0,0,1.3178234100341797,2.4240224361419678,37.82590866088867,1.3178223371505737,1.0,0.396605359592633,0,0,0,0,0.43034178423570546,0.0,filtered,1.7112854232162517e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.396605359592633,0.425405547|0.440405547|0.39660536|0.404441612|0.451640472|0.456416034,0.575405547|0.590405547|0.54660536|0.554441612|0.601640472|0.606416034,0.545405547|0.560405547|0.51660536|0.524441612|0.571640472|0.576416034,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0616194553|0.0504771638|-0.034836864|-0.0450397995,-0.165850868|0|-0.197702589|-0.22248662|-0.228698951|-0.226572579,1.53577132|1.76162219|1.4503383|1.44575699|1.54302607|1.55405176,0.51306504|-0.509787261|0.270818263,-0.0384818986|0.230782241|0.0512421913,0.005769427865743637,0.0017094183713197708,0.0017251018434762955,0.0022316668182611465
5,0.30000000000000004,-0.5618565358771878,0.08896077424287796,0.527267336845398,0.5632115006446838,0.08631792664527893,0.35,2,0,0,0,1.319875955581665,1.7881299257278442,59.684043884277344,1.3198754787445068,1.0,0.3900607972667517,0,0,0,0,0.43034178423570546,0.0,filtered,1.34288904939065e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3900607972667517,0.417165369|0.432165368|0.390060797|0.396390831|0.439520971|0.444007017,0.567165369|0.582165368|0.540060797|0.546390831|0.589520971|0.594007017,0.537165369|0.552165368|0.510060797|0.516390831|0.559520971|0.564007017,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0720006975|0.0732494827|0.000232506868|-0.008002001,-0.163742183|0|-0.194731398|-0.220748603|-0.225741406|-0.223624823,1.50491929|1.72866147|1.43751249|1.43806421|1.53257498|1.54440125,0.511141002|-0.498248041|0.273380309,-0.0384818986|0.230782241|0.0512421913,0.005913856439292431,0.0017176391556859016,0.0016545271500945091,0.002428756095468998
6,0.35000000000000003,-0.5807896749132169,0.08041857182979584,0.5244367122650146,0.5573282241821289,0.07788453996181488,0.35,2,0,0,0,1.2422778606414795,3.5420546531677246,45.48237991333008,1.2422772645950317,1.0,0.38417724405216125,0,0,0,0,0.43034178423570546,0.0,filtered,1.1523008588057074e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.38417724405216125,0.409032467|0.424032467|0.384177244|0.389682803|0.429474432|0.43376461,0.559032467|0.574032467|0.534177244|0.539682803|0.579474432|0.58376461,0.529032467|0.544032467|0.504177244|0.509682803|0.549474432|0.55376461,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0788020302|0.0928913216|0.029732132|0.0208628211,-0.161559509|0|-0.191537265|-0.218429325|-0.222202811|-0.22033286,1.47457036|1.69612987|1.42397374|1.43319321|1.52542705|1.5355884,0.509216964|-0.48670882|0.275942355,-0.0384818986|0.230782241|0.0512421913,0.005538668483495712,0.0017212731763720512,0.0015613380819559097,0.0021460559219121933
7,0.4,-0.6126374573308456,0.08104461431503296,0.523466169834137,0.5518829226493835,0.07837139070034027,0.35,2,0,0,0,1.1894819736480713,3.207716941833496,22.71407127380371,1.1894813776016235,1.0,0.3787707010018643,0,0,0,0,0.43034178423570546,0.0,filtered,1.468148740956164e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3787707010018643,0.401010599|0.416010588|0.378770701|0.38412781|0.421130981|0.424945997,0.551010599|0.566010588|0.528770701|0.53412781|0.571130981|0.574945997,0.521010599|0.536010588|0.498770701|0.50412781|0.541130981|0.544945997,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0852105479|0.112349219|0.0552946016|0.0399420666,-0.1593004|0|-0.188204053|-0.215655643|-0.218171447|-0.218613774,1.444742|1.66404235|1.4120893|1.43320482|1.52164708|1.52111228,0.507292926|-0.475169599|0.278504401,-0.0384818986|0.230782241|0.0512421913,0.005368068814277649,0.0016018534079194069,0.00146485585719347,0.00219805259257555
8,0.45,-0.6436478650825578,0.08167216926813126,0.5241357684135437,0.546644389629364,0.07885666936635971,0.35,2,0,0,0,1.1595723628997803,2.2052526473999023,25.249298095703125,1.1827834844589233,1.0,0.37382194627185605,0,0,0,0,0.43034178423570546,0.0,filtered,0.03610644118695568,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.655237224009511e-10,valid,0.37382194627185605,0.39310365|0.408103639|0.373821946|0.379699296|0.414254336|0.417111121,0.54310365|0.558103639|0.523821946|0.529699296|0.564254336|0.567111121,0.51310365|0.528103639|0.493821946|0.499699296|0.534254336|0.537111121,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0867052242|0.125424614|0.0752104634|0.0548823489,-0.156962391|0|-0.184737919|-0.212535743|-0.213756776|-0.216913583,1.41545221|1.63241456|1.39725509|1.43168605|1.51847103|1.50641325,0.505368888|-0.463630378|0.281066447,-0.0384818986|0.230782241|0.0512421913,0.003958175890147686,0.001339515671133995,0.000987042672932148,0.0015445025637745857
9,0.5,-0.6415585814941189,0.08229780197143555,0.5245807766914368,0.5409724116325378,0.07933749258518219,0.35,2,0,0,0,1.0956737995147705,2.967571258544922,31.415739059448242,1.182170033454895,1.0,0.3690878028523473,0,0,0,0,0.43034178423570546,0.0,filtered,0.1451715693045398,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.4089830958095035e-10,valid,0.3690878028523473,0.385315627|0.400315624|0.369087803|0.376054965|0.408532417|0.41003353,0.535315627|0.550315624|0.519087803|0.526054965|0.558532417|0.56003353,0.505315627|0.520315624|0.489087803|0.496054965|0.528532417|0.53003353,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0738320506|0.105815387|0.0549771114|0.0335966791,-0.154543006|0|-0.181222442|-0.209192371|-0.209086614|-0.215169186,1.3867195|1.6012625|1.36896082|1.40084288|1.48002016|1.45856161,0.50344485|-0.452091157|0.283628494,-0.0384818986|0.230782241|0.0512421913,0.00356440432369709,0.001009555533528328,0.000991792418062687,0.0014989376068115234
