episode,seed,seed_manifest,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
82,9083,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-1.698868192025337,6.453690551221371,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05012659728527069,1.1,0.26649609208106995,0.21607631614262407,0.26737236976623535,0,0.0,0.2727272727272727,0.05159726209930424,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.07635361980357547,0.01299271317177706,0.016869856975972652,0.0036337433716239916,0.0016792579157150942,0.0020491086417512797,0.0866079909557646,0.5876261639324102,0.0,1.0105868577957153,17.803564071655273,0,0,0,0.0,0,0.2328678041319725,1,SERVO,direct_path,0.06993632501689717,0.06993632501689717,16,1,1,1,1,0,0,1,1,1,direct_path,0.06993632501689717,0,16,1.0,SUCCESS,0.7727272727272727,0.0,0.0,0.22727272727272727,0.0
86,9087,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,14.698883990205148,2.2900587432086468,25,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05497346445918083,1.25,0.3095855116844177,0.06163937911391258,0.1268317997455597,0,0.0,0.28,0.04795092005195468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13050272668511487,0.014539977204985916,0.021236841042991728,0.004192799036391079,0.001859142119064927,0.0021061700768768787,0.08766641467809677,0.6509113562107086,0.0,1.0848684310913086,18.754608154296875,0,0,0,0.0,0,0.13592231624189877,1,SERVO,direct_path,0.03920206299517304,0.03920206299517304,16,1,1,1,1,0,0,1,1,1,direct_path,0.03920206299517304,0,16,1.0,SUCCESS,0.84,0.0,0.0,0.16,0.0
90,9091,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,13.653786486084979,2.1619366109371185,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.049027055501937866,0.7000000000000001,0.4155304729938507,0.12784525698849133,0.17493949830532074,0,0.0,0.2857142857142857,0.06988874268639005,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.2337839566594408,0.011369988222473435,0.017267719958908856,0.0033223893468467785,0.001395350509223395,0.0017614761433963264,0.1268695920173611,0.6684691650526864,0.0,1.383819818496704,29.155323028564453,0,0,0,0.0,0,0.33820500381210844,1,SERVO,direct_path,0.036839884996879846,0.036839884996879846,16,1,1,1,1,0,0,1,1,1,direct_path,0.036839884996879846,0,16,1.0,SUCCESS,0.6428571428571429,0.0,0.0,0.35714285714285715,0.0
94,9095,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-281.29566531287026,33.05561542510986,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.557287335395813,12.0,0.3445426821708679,0.09190636873245239,0.09190636873245239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16849042830486716,0.013228460099344374,0.06052454101154581,0.0032468869069513556,0.0015759547209502974,0.0019321049733359056,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.16849042830486716,1,PLAN_FAILED,ik_not_found,0.04438350099371746,0.41403648909181356,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.04688015696592629,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
98,9099,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,18.622785121595882,1.4298315159976482,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05119612440466881,1.1500000000000001,0.32606223225593567,0.04352480116421762,0.1047215536236763,0,0.0,0.2608695652173913,0.052336376988119965,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.140003789975641,0.011392016922953822,0.015254884958267212,0.0031415536473302736,0.0014173373397763657,0.001793027789655911,0.08696547231596449,0.5762533305779748,0.0,1.0549834966659546,19.42459487915039,0,0,0,0.0,0,0.140003789975641,1,SERVO,direct_path,0.03724708402296528,0.03724708402296528,16,1,1,1,1,0,0,1,1,1,direct_path,0.03724708402296528,0,16,1.0,SUCCESS,0.782608695652174,0.0,0.0,0.21739130434782608,0.0
102,9103,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,1.325955002604946,5.192363113164902,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050020862370729446,0.65,0.22995933890342712,0.2612404456505409,0.31019464135169983,0,0.0,0.3076923076923077,0.0690699835776211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04132603780244515,0.014233921461989386,0.01762306096497923,0.00395210422665024,0.0018914662382135598,0.0021415769319551494,0.13562227928867707,0.714590311050415,0.0,1.5102282762527466,30.966707229614258,0,0,0,0.0,0,0.07716509992028192,1,SERVO,direct_path,0.05091185704804957,0.05091185704804957,16,1,1,1,1,0,0,1,1,1,direct_path,0.05091185704804957,0,16,1.0,SUCCESS,0.6153846153846154,0.0,0.0,0.38461538461538464,0.0
106,9107,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-338.64847907727426,82.95979218184948,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.0896330326795578,12.0,0.2402980923652649,0.21743539242694776,0.40447837114334106,0,0.0,0.9541666666666667,0.25701304204327063,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.0349207247684267,0.014109521357992587,0.04427514597773552,0.003627515746241746,0.00172023468160963,0.002062180358673989,0.2550712788948052,0.49600613340735433,0.0,2.281841278076172,62.47565460205078,1,1,134,6.7,0,0.1550263288463407,1,SERVO,direct_path,0.03399014403112233,0.08628739602863789,16,1,1,1,2,1,8,1,1,1,direct_path,0.05229725199751556,0,16,1.0,FILTER_STOP_TIMEOUT,0.24583333333333332,0.020833333333333332,0.004166666666666667,0.7291666666666666,0.0
110,9111,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,4.598481724648085,5.000776253640652,27,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0501982606947422,1.35,0.3831149637699127,0.15081570945956088,0.3067207336425781,0,0.0,0.5555555555555556,0.04908947557773694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19871874243683912,0.011889395733036238,0.01709332800237462,0.003089656514391579,0.001494894509151992,0.0020812142519625247,0.08762906008848438,0.7666704798186267,0.0,1.0756348371505737,18.153242111206055,0,0,0,0.0,0,0.35093548876636593,1,SERVO,direct_path,0.04415719595272094,0.04415719595272094,16,1,1,1,1,0,0,1,1,1,direct_path,0.04415719595272094,0,16,1.0,SUCCESS,0.8148148148148148,0.0,0.0,0.18518518518518517,0.0
114,9115,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-8.441703805440532,6.742746867239475,36,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0548381470143795,1.8,0.19757144153118134,0.12107812633944882,0.27689287066459656,0,0.0,0.3055555555555556,0.040351602015704646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015466267392828581,0.016982604806091532,0.08370370499324054,0.004204595668448342,0.0018604516129319866,0.0023233282489753845,0.07793853970684318,0.5758986986345715,0.0,1.0151091814041138,19.953453063964844,1,1,9,0.45,0,0.015466267392828581,1,SERVO,direct_path,0.06555219495203346,0.11206041695550084,16,1,1,1,2,1,8,1,1,1,direct_path,0.04650822200346738,0,16,1.0,SUCCESS,0.6666666666666666,0.19444444444444445,0.027777777777777776,0.1111111111111111,0.0
118,9119,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,14.450835575168455,2.406301327049732,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05081908032298088,1.05,0.30580270290374756,0.07705447787330263,0.12123472988605499,0,0.0,0.19047619047619047,0.042857122873846694,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.12406900652386799,0.014010707764620227,0.01631539297522977,0.004070563710272489,0.0017722810430097439,0.0021447771467224116,0.07366427717109521,0.4933214137951533,0.0,0.8830788731575012,18.402650833129883,0,0,0,0.0,0,0.12406900652386799,1,SERVO,direct_path,0.06268910999642685,0.06268910999642685,16,1,1,1,1,0,0,1,1,1,direct_path,0.06268910999642685,0,16,1.0,SUCCESS,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0
122,9123,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,17.901070832648795,1.3833616971969604,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05062706023454666,0.9,0.35442915558815,0.054860503723224006,0.08581919968128204,0,0.0,0.2222222222222222,0.061301935087069465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18166613151228672,0.01141199427850855,0.015118058014195412,0.003324507664526916,0.0015036697279558415,0.0018214245533777608,0.10481009135643642,0.6079010400507185,0.0,1.1838574409484863,24.22442054748535,0,0,0,0.0,0,0.19088254044142278,1,SERVO,direct_path,0.03771191101986915,0.03771191101986915,16,1,1,1,1,0,0,1,1,1,direct_path,0.03771191101986915,0,16,1.0,SUCCESS,0.7222222222222222,0.0,0.0,0.2777777777777778,0.0
126,9127,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,17.64201135364724,1.4929725416004658,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04940608888864517,0.9500000000000001,0.36664971709251404,0.0552594877387348,0.0789560005068779,0,0.0,0.15789473684210525,0.03817413031853415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19022310267068615,0.01243136751796364,0.0170843840460293,0.0034026709434233212,0.0016459024198794442,0.0019555899351345082,0.08509910939947556,0.4869562732545953,0.0,1.0699923038482666,21.05496597290039,0,0,0,0.0,0,0.19022310267068615,1,SERVO,direct_path,0.03435265697771683,0.03435265697771683,16,1,1,1,1,0,0,1,1,1,direct_path,0.03435265697771683,0,16,1.0,SUCCESS,0.7368421052631579,0.0,0.0,0.2631578947368421,0.0
130,9131,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,2.071385711856884,5.373290203511715,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05120125412940979,1.1500000000000001,0.29847389459609985,0.17901322861080585,0.22886525094509125,0,0.0,0.43478260869565216,0.04034210686013347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11412650192356216,0.01414919396072788,0.026962956006173044,0.003948958355265305,0.0019002926115796943,0.0020955906467228806,0.07741194226495597,0.5980712447477423,0.0,0.9438952207565308,19.7387638092041,0,0,0,0.0,0,0.18728755097674082,1,SERVO,direct_path,0.08854059199802577,0.08854059199802577,16,1,1,1,1,0,0,1,1,1,direct_path,0.08854059199802577,0,16,1.0,SUCCESS,0.782608695652174,0.0,0.0,0.21739130434782608,0.0
134,9135,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,17.428737429332664,1.633159264922142,24,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048516396433115005,1.2000000000000002,0.31246641278266907,0.04915414028801024,0.11549277603626251,0,0.0,0.4583333333333333,0.06127754640081439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1312626644880034,0.01093719934093921,0.013819251966197044,0.002956496915430762,0.0013680891133844852,0.001737785338870405,0.1079564644023776,0.8020423116783301,0.0,1.293641448020935,23.4544620513916,0,0,0,0.0,0,0.1312626644880034,1,SERVO,direct_path,0.04341404902515933,0.04341404902515933,16,1,1,1,1,0,0,1,1,1,direct_path,0.04341404902515933,0,16,1.0,SUCCESS,0.7916666666666666,0.0,0.0,0.20833333333333334,0.0
138,9139,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,11.132152437476414,2.654879942536354,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.053771499544382095,0.55,0.2387607842683792,0.15808029608293014,0.20078520476818085,0,0.0,0.18181818181818182,0.04398719344629372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06043900332318053,0.012181386737872592,0.017076525022275746,0.0033185081873935733,0.0015825389947911556,0.0019047411836006424,0.10576365786519917,0.524925871328874,0.0,1.2298879623413086,27.82150650024414,0,0,0,0.0,0,0.06043900332318053,1,SERVO,direct_path,0.03522220399463549,0.03522220399463549,16,1,1,1,1,0,0,1,1,1,direct_path,0.03522220399463549,0,16,1.0,SUCCESS,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0
142,9143,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-352.06518301223076,84.33088977634907,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.18422526121139526,12.0,0.24279722571372986,0.21941727219770352,0.4092704653739929,0,0.0,0.8958333333333334,0.22190689025585109,0.0,0.0,0.0,0.0,0.0,0.9458333333333333,0.0,0.0,0.0,0.031578448970751405,0.015804925804453283,0.07916287099942565,0.003450799326916846,0.0015958323715797936,0.001948874907247955,0.24888556103687734,0.33335233529408775,0.0,2.1331162452697754,47.49710464477539,1,1,126,6.300000000000001,0,0.1164433456925924,1,TRACK,direct_path,0.03239995602052659,0.7033462171093561,16,1,1,1,16,15,73,1,1,1,direct_path,0.06807565002236515,0,13,1.0,FILTER_STOP_TIMEOUT,0.6958333333333333,0.24166666666666667,0.0625,0.0,0.0
146,9147,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,14.58105575266353,2.445095907896757,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05490686371922493,1.3,0.3441396653652191,0.06395331913462052,0.09887903928756714,0,0.0,0.2692307692307692,0.049114256640522984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16595899999251973,0.013614656576045001,0.01906246499856934,0.003847547999332444,0.0016941883860943983,0.0021928241185378283,0.08206001303803462,0.6103774177340361,0.0,0.9920814633369446,16.787221908569336,0,0,0,0.0,0,0.16595899999251973,1,SERVO,direct_path,0.06749287300044671,0.06749287300044671,16,1,1,1,1,0,0,1,1,1,direct_path,0.06749287300044671,0,16,1.0,SUCCESS,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0
150,9151,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-1.9002150754956801,6.477408990263939,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054181456565856934,1.1,0.2826698124408722,0.2140092910690741,0.2810179889202118,0,0.0,0.36363636363636365,0.05875242717859202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09573522638668847,0.013261310179421509,0.019698407035320997,0.003839625593338331,0.0016403974044475365,0.00189655463592234,0.09320642494342544,0.6656433303247798,0.0,1.071272611618042,17.409090042114258,0,0,0,0.0,0,0.2846526055961084,1,SERVO,direct_path,0.04744182096328586,0.04744182096328586,16,1,1,1,1,0,0,1,1,1,direct_path,0.04744182096328586,0,16,1.0,SUCCESS,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0
154,9155,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,14.760527640938575,2.274869814515114,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0513802133500576,0.9500000000000001,0.2801632285118103,0.08033987369976546,0.14655552804470062,0,0.0,0.21052631578947367,0.06698901138902835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10000514525391527,0.012317139790148326,0.019623400003183633,0.0033396757360988935,0.0015455654172814991,0.0019828835839258603,0.10667789276493223,0.6570760372437929,0.0,1.1705201864242554,21.83208656311035,0,0,0,0.0,0,0.10000514525391527,1,SERVO,direct_path,0.040391631016973406,0.040391631016973406,16,1,1,1,1,0,0,1,1,1,direct_path,0.040391631016973406,0,16,1.0,SUCCESS,0.7368421052631579,0.0,0.0,0.2631578947368421,0.0
158,9159,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,15.310395299077427,1.6292629539966583,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05132244527339935,0.55,0.3018140196800232,0.09827756407586011,0.12482736259698868,0,0.0,0.18181818181818182,0.03500760972960622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12061599335054785,0.011812188175760886,0.014965608017519116,0.003059487086085772,0.001543569193348627,0.0018618658280254087,0.10940941795706749,0.4959323839707808,0.0,1.2487024068832397,30.44475555419922,0,0,0,0.0,0,0.12061599335054785,1,SERVO,direct_path,0.06335387198487297,0.06335387198487297,16,1,1,1,1,0,0,1,1,1,direct_path,0.06335387198487297,0,16,1.0,SUCCESS,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0
162,9163,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,17.950413192081953,1.3658742904663086,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04934919625520706,0.9500000000000001,0.36695611476898193,0.05180297144933751,0.0787927508354187,0,0.0,0.42105263157894735,0.0801518148213176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18704488065181468,0.010680133522806787,0.01310338597977534,0.00297381720615943,0.0014076508937011425,0.001652363948156371,0.13430188988384448,0.9078572016013297,0.0,1.4858944416046143,26.032020568847656,0,0,0,0.0,0,0.18704488065181468,1,SERVO,direct_path,0.03854506800416857,0.03854506800416857,16,1,1,1,1,0,0,1,1,1,direct_path,0.03854506800416857,0,16,1.0,SUCCESS,0.7368421052631579,0.0,0.0,0.2631578947368421,0.0
166,9167,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-12.034646197303264,9.041499771177769,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04890628904104233,1.3,0.24293790757656097,0.2612323702241366,0.34254375100135803,0,0.0,0.11538461538461539,0.0478694134565183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.048992447186400556,0.011282648618082302,0.016959613014478236,0.0030117757694544988,0.0014822009946398723,0.001792566535116818,0.08566544713595739,0.626905691738312,0.0,1.0659443140029907,18.593069076538086,0,0,0,0.0,0,0.3411682200782907,1,SERVO,direct_path,0.05327846197178587,0.05327846197178587,16,1,1,1,1,0,0,1,1,1,direct_path,0.05327846197178587,0,16,1.0,SUCCESS,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0
170,9171,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-6.216660860826465,6.502416528761387,37,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048713598400354385,1.85,0.15426668524742126,0.11804987183092414,0.39073434472084045,0,0.0,0.2702702702702703,0.041976038632216404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10810810810810811,-0.026862841864099596,0.014799235078720125,0.05569017096422613,0.0036730507822908664,0.0017739056036933452,0.0021632676189010207,0.08126427386132246,0.6717108294770524,0.0,1.0228945016860962,17.438215255737305,1,1,12,0.6000000000000001,1,-0.026862841864099596,1,SERVO,direct_path,0.03643303003627807,0.08591764705488458,16,1,1,1,2,1,8,1,1,1,direct_path,0.049484617018606514,0,16,1.0,SUCCESS,0.6486486486486487,0.1891891891891892,0.02702702702702703,0.13513513513513514,0.0
174,9175,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-319.90058380543974,72.3933322429657,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.20401133596897125,12.0,0.24903248250484467,0.19930396856119234,0.3776075839996338,0,0.0,0.8333333333333334,0.2988328396303739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05026020231447337,0.015886784955606952,0.0903044929727912,0.0041014536989678165,0.0019876155092788395,0.0023247414120608784,0.2729064030572772,0.5818049026032289,0.0,2.4815566539764404,77.62657928466797,1,1,100,5.0,0,0.135592448617967,1,TRACK,direct_path,0.07347330602351576,0.15124685602495447,1,1,1,1,3,0,0,0,0,0,ik_not_found,0.05057549098273739,0,0,1.0,IK_NOT_FOUND,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
178,9179,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,9.984942059402472,3.2183847315609455,33,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05181111767888069,1.6500000000000001,0.4472104012966156,0.08199427005919543,0.11458708345890045,0,0.0,0.7272727272727273,0.03446875453877294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2690900947588047,0.012475072148707553,0.020352480991277844,0.0033755617350283446,0.0016852591546591032,0.002029134941315561,0.06829502834289362,0.7130563846140197,0.0,0.9130834341049194,17.9260196685791,0,0,0,0.0,0,0.4692916336668076,1,SERVO,direct_path,0.060237882018554956,0.060237882018554956,16,1,1,1,1,0,0,1,1,1,direct_path,0.060237882018554956,0,16,1.0,SUCCESS,0.8484848484848485,0.0,0.0,0.15151515151515152,0.0
182,9183,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,9.470252149521398,2.8418447263538837,40,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05092247575521469,2.0,0.46726518869400024,0.05073898183181882,0.08358930796384811,0,0.0,0.25,0.04085246087306542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2760245937408214,0.013789363350952044,0.02030921302502975,0.0038048933740356004,0.001775805804936681,0.002207973223994486,0.07599021093919874,0.9124151706695557,0.0,1.0252453088760376,16.323461532592773,0,0,0,0.0,0,0.31386876279314735,1,SERVO,direct_path,0.0563346859999001,0.0563346859999001,13,1,1,1,1,0,0,1,1,1,direct_path,0.0563346859999001,0,13,1.0,SUCCESS,0.875,0.0,0.0,0.125,0.0
186,9187,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,3.634101213076134,5.057503774762154,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05470103770494461,1.3,0.3620895445346832,0.16331878734322694,0.21805402636528015,0,0.0,0.6538461538461539,0.05030278088377934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18374236096772079,0.01223205853602849,0.01691243500681594,0.0035335585036171745,0.0015341084217652678,0.0018960693828725757,0.09168364372677527,0.7692498209384772,0.0,1.1244231462478638,20.825719833374023,0,0,0,0.0,0,0.4578646031714737,1,SERVO,direct_path,0.041970583028160036,0.041970583028160036,16,1,1,1,1,0,0,1,1,1,direct_path,0.041970583028160036,0,16,1.0,SUCCESS,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0
190,9191,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,6.326581444488609,4.381860896945,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04965309426188469,1.05,0.29502546787261963,0.14147093608265832,0.18144795298576355,0,0.0,0.19047619047619047,0.043204507381632784,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.11932521545096386,0.013747207615302787,0.025633936980739236,0.0038125309427934034,0.0017842035657460137,0.0022217979976197795,0.08012635260820389,0.5211545754046667,0.0,0.953885018825531,20.079282760620117,0,0,0,0.0,0,0.1463355003174993,1,SERVO,direct_path,0.060563311039004475,0.060563311039004475,16,1,1,1,1,0,0,1,1,1,direct_path,0.060563311039004475,0,16,1.0,SUCCESS,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0
194,9195,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-36.30832751335068,14.49135035276413,39,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0517168752849102,1.9500000000000002,0.2423924058675766,0.2597072106332351,0.36511361598968506,0,0.0,0.2564102564102564,0.06719036362844981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03963613416121245,0.014362588403925586,0.01835750602185726,0.003918934411978206,0.001892888182714486,0.002206220103499408,0.1076421472363365,0.8243643412223229,0.0,1.2930980920791626,23.31153106689453,1,1,4,0.2,0,0.3943147590277428,1,SERVO,direct_path,0.06627911800751463,0.06627911800751463,14,1,1,1,1,0,1,1,1,1,direct_path,0.06627911800751463,0,14,1.0,SUCCESS,0.717948717948718,0.0,0.0,0.28205128205128205,0.0
198,9199,configs/experiments/reaching_recovery/manifests/v1_final.json,2,4,-24.674941186248027,11.345296025276184,30,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0500028058886528,1.5,0.21012704074382782,0.2574217880765597,0.38626912236213684,0,0.0,0.3,0.07204191608351794,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.029859727873954578,0.01680920533447837,0.06838483101455495,0.003465589698559294,0.0016211841953918337,0.0018791452321844796,0.11409681551158428,0.23975987533728282,0.0,1.3302706480026245,26.173980712890625,1,1,13,0.65,0,0.029859727873954578,1,SERVO,direct_path,0.0532712810090743,0.15919216600013897,16,1,1,1,3,2,14,1,1,1,direct_path,0.05456633598078042,0,16,1.0,SUCCESS,0.36666666666666664,0.4,0.06666666666666667,0.16666666666666666,0.0
