step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.8839536183775647,0.20883604884147644,0.6135925054550171,0.3720521032810211,0.19427919387817383,0.35,2,0,0,0,0.3904300630092621,7.808600902557373,156.17201232910156,0.4231284260749817,filtered,0.047168809572016045,0,0,12,joint_5_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23548465793348466,0.0068509699776768684
1,0.1,-0.9129176963779995,0.17689953744411469,0.6126081347465515,0.3645825982093811,0.16193833947181702,0.35,2,0,0,0,0.49823155999183655,5.620834827423096,185.3021240234375,0.49823155999183655,passthrough,4.374007653923286e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22644692723251292,0.0035763178020715714
2,0.15000000000000002,-0.897651102812207,0.18792042136192322,0.6105107069015503,0.3578217625617981,0.18382510542869568,0.35,2,0,0,0,0.6112817525863647,4.514128684997559,109.42920684814453,0.6112817525863647,passthrough,2.630585852598352e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21976969365298288,0.006180794909596443
3,0.2,-0.9139201124347573,0.20416265726089478,0.6086442470550537,0.3520103693008423,0.19940486550331116,0.35,2,0,0,0,0.731705367565155,4.957916259765625,54.83706283569336,0.731705367565155,passthrough,4.850040965606454e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21400481066602156,0.0047847311943769455
4,0.25,-0.9211905546052028,0.2309078872203827,0.6060653328895569,0.3469092845916748,0.22531436383724213,0.35,2,0,0,0,0.874387800693512,4.552742958068848,37.23841094970703,0.8743876218795776,filtered,7.485168488565129e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20936532848235218,0.010437573306262493
5,0.30000000000000004,-0.9187911162925695,0.2561917304992676,0.60246741771698,0.3425900340080261,0.2495543509721756,0.35,2,0,0,0,0.9702836871147156,3.7787299156188965,79.8885269165039,0.9702836871147156,passthrough,1.0344447314724576e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20558882768981646,0.004595804959535599
6,0.35000000000000003,-0.9128798380863055,0.2646404504776001,0.5985629558563232,0.33952048420906067,0.2568068206310272,0.35,2,0,0,0,0.9712493419647217,4.432241916656494,112.65936279296875,0.9712493419647217,passthrough,5.474528718516223e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2027340090875212,0.0054766228422522545
7,0.4,-0.9138835016576699,0.2605365812778473,0.5954459309577942,0.33798202872276306,0.25144368410110474,0.35,2,0,0,0,0.9867321252822876,1.8483915328979492,59.382137298583984,0.9867321252822876,passthrough,4.1041062995314673e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20124781014066306,0.0046275099739432335
8,0.45,-0.9078017071176885,0.26437193155288696,0.5921837091445923,0.33789095282554626,0.2539496421813965,0.35,2,0,0,0,1.014434814453125,2.804777145385742,64.99267578125,1.014434814453125,passthrough,5.537422293795302e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19930423227238925,0.004437723197042942
9,0.5,-0.8956895076515423,0.2567632496356964,0.5890637636184692,0.33612266182899475,0.2450745701789856,0.35,3,0,0,0,1.0378714799880981,3.306119203567505,56.56916427612305,1.0378714799880981,passthrough,5.461288727053655e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1964918626514507,0.004486852325499058
10,0.55,-0.8920788321448537,0.2280340939760208,0.5875715017318726,0.3355213701725006,0.21536846458911896,0.35,3,0,0,0,1.0408668518066406,2.0613412857055664,48.87505340576172,1.0408668518066406,passthrough,4.898202678520174e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19496204351979568,0.0060191769152879715
11,0.6000000000000001,-0.9060864334587779,0.21552082896232605,0.5875405073165894,0.3365781307220459,0.20186395943164825,0.35,3,0,0,0,1.0042390823364258,2.675459861755371,72.08631134033203,1.0042390823364258,filtered,2.387396355765335e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1953709942182027,0.01105773076415062
12,0.65,-0.9257787659096792,0.20696309208869934,0.5888785719871521,0.3392936885356903,0.1924077570438385,0.35,3,0,0,0,1.0141421556472778,3.427192211151123,28.10083770751953,1.0141420364379883,filtered,3.3543518098996433e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19761542952298233,0.007726783864200115
13,0.7000000000000001,-0.9418437559810673,0.18308967351913452,0.5920407772064209,0.34397128224372864,0.16788923740386963,0.35,3,0,0,0,1.0737183094024658,2.8457417488098145,29.451261520385742,1.0737179517745972,filtered,8.577029175251282e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20166661961977939,0.012199662625789642
14,0.75,-0.9524089804546122,0.15015414357185364,0.5969303846359253,0.35025355219841003,0.13477034866809845,0.35,3,0,0,0,1.120905876159668,3.98764967918396,67.13575744628906,1.1209053993225098,filtered,1.1365681330715613e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20785005631762576,0.004511883482336998
15,0.8,-0.9458076199734344,0.1291172355413437,0.6019576191902161,0.35715171694755554,0.11403608322143555,0.35,3,0,0,0,1.1509441137313843,3.8655037879943848,37.51044464111328,1.1509428024291992,filtered,2.054491106269584e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21571711050564418,0.005391698330640793
16,0.8500000000000001,-0.9373512442905485,0.12271316349506378,0.6063013076782227,0.3641444742679596,0.1080736592411995,0.35,3,0,0,0,1.179623007774353,3.5343127250671387,23.932342529296875,1.179621934890747,filtered,1.7777679402423225e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.22412369777900742,0.004250505939126015
17,0.9,-0.9433771953707594,0.11232037842273712,0.6109269857406616,0.363081157207489,0.098359115421772,0.35,5,0,0,0,1.1974612474441528,3.648352861404419,59.467891693115234,1.197460412979126,filtered,1.591512411865145e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.22225102018028797,0.003679899498820305
18,0.9500000000000001,-0.9561519634609251,0.10443811118602753,0.6160175204277039,0.36068621277809143,0.09136064350605011,0.35,5,0,0,0,1.1930289268493652,3.3601441383361816,39.2729606628418,1.2074676752090454,filtered,0.04328938700171593,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.270074070004796e-10,valid,0.22003952617425893,0.003500130958855152
19,1.0,-0.942016893512174,0.11144974827766418,0.6194299459457397,0.3574598431587219,0.09909012913703918,0.35,5,0,0,0,1.12350332736969,4.191145420074463,52.225990295410156,1.1814419031143188,filtered,0.1667111180293898,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.245189200169364e-09,valid,0.21937209893739934,0.003438643179833889
20,1.05,-0.9258667716446155,0.14073021709918976,0.6201549768447876,0.3520956039428711,0.12879303097724915,0.35,5,0,0,0,1.0251106023788452,5.38665771484375,42.283939361572266,1.0665534734725952,filtered,0.13275462757407053,0,1,12,workspace_z_upper|joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,1.0934642052928822e-08,valid,0.21771757351722376,0.004861469380557537
21,1.1,-0.9274535956712796,0.2045515775680542,0.6177564263343811,0.34395214915275574,0.19271323084831238,0.35,5,0,0,0,1.0164273977279663,5.319701671600342,18.178537368774414,1.041891098022461,filtered,0.09037831393302848,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,1.2600694077047336e-07,valid,0.2137522485153595,0.004563981667160988
22,1.1500000000000001,-0.9192809196192877,0.26877039670944214,0.6121305227279663,0.3328608274459839,0.25673800706863403,0.35,5,0,0,0,1.0795447826385498,4.867477893829346,20.75001335144043,1.0852335691452026,filtered,0.01724989214177933,0,1,12,workspace_z_upper|joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,1.4609816745281279e-08,valid,0.20686297931989556,0.00473133847117424
23,1.2000000000000002,-0.9005624231800903,0.32248973846435547,0.6036109924316406,0.3192479908466339,0.3100739121437073,0.35,5,0,0,0,1.1179784536361694,5.226633071899414,72.91670227050781,1.1236021518707275,filtered,0.04075843469969882,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19694556795519919,0.01058511808514595
24,1.25,-0.87191950162018,0.3752342164516449,0.5921196341514587,0.3032118082046509,0.36234015226364136,0.35,5,0,0,0,1.1090731620788574,4.81498908996582,95.3971939086914,1.1090731620788574,passthrough,7.491088717501461e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18451290262293008,0.004375366494059563
25,1.3,-0.8343721342700203,0.43095117807388306,0.5773938298225403,0.2846616208553314,0.4175926148891449,0.35,5,0,0,0,1.1255674362182617,4.145074844360352,56.598514556884766,1.1255674362182617,passthrough,8.05704660952768e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1697507206699792,0.0036450903862714767
26,1.35,-0.8115426757064554,0.44685083627700806,0.5624634623527527,0.26719367504119873,0.43373972177505493,0.35,5,0,0,0,1.1822826862335205,2.6611292362213135,84.16287994384766,1.1822826862335205,passthrough,1.6100962966648984e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15263995406805958,0.0035187145695090294
27,1.4000000000000001,-0.7805547094205394,0.4691011905670166,0.5465621948242188,0.2503342926502228,0.45717716217041016,0.35,5,0,0,0,1.2164734601974487,1.4692471027374268,34.00828552246094,1.2164734601974487,passthrough,1.6693453503524264e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13691745956466034,0.007724877446889877
28,1.4500000000000002,-0.738566736842954,0.4998704791069031,0.5287458896636963,0.23350675404071808,0.490391343832016,0.35,5,0,0,0,1.2249163389205933,1.5662660598754883,29.067602157592773,1.2249163389205933,passthrough,2.0486066622173206e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12214171308086302,0.0032829055562615395
29,1.5,-0.696144435627414,0.5077873468399048,0.5102687478065491,0.2185961753129959,0.5025797486305237,0.35,5,0,0,0,1.2105772495269775,1.4044650793075562,43.56071853637695,1.2105772495269775,passthrough,1.1814144990607035e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1077869484523235,0.004903433844447136
30,1.55,-0.6371938164008362,0.5138305425643921,0.49038371443748474,0.20546852052211761,0.5132313370704651,0.35,5,0,0,0,1.1965811252593994,1.8479710817337036,14.567850112915039,1.1965811252593994,passthrough,9.297768352682597e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09578696978143103,0.003997857682406902
31,1.6,-0.5624751651200688,0.4976874589920044,0.4694761037826538,0.1952531784772873,0.4976874887943268,0.35,5,0,0,0,1.1800059080123901,1.7580496072769165,22.81159210205078,1.1845189332962036,filtered,0.014811990261217711,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,4.520060437052109e-10,valid,0.08517571739566343,0.004688262939453125
