step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9700151845502507,0.6520378589630127,0.39873382449150085,0.2170431762933731,0.5393717288970947,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,0.034292362703229745,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.6999999986288691,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,0.034292362703229745,0.510981473|0.371759907|0.0342923627|0.162570977|0.133429724|0.236111571,0.660981473|0.521759907|0.184292363|0.312570977|0.283429724|0.386111571,0.630981473|0.491759907|0.154292363|0.282570977|0.253429724|0.356111571,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.205149546|-0.284491091|-0.327482071|-0.324838957|-0.318055359|-0.313672729,1.83877634|1.20254854|-0.190312621|0.32544495|0.215663538|0.630773554,0.574186325|-0.473193824|0.552588463,-0.0417023711|0.325078696|-0.00344905839,0.005504656583070755,0.0008071381598711014,0.0010677995160222054,0.0013520019128918648
1,0.1,-1.0304668113278996,0.7124894857406616,0.39873382449150085,0.2006673663854599,0.5833631157875061,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,0.017919101186213787,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.6999999727425639,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,0.017919101186213787,0.500825431|0.357584166|0.0179191012|0.146334797|0.117546996|0.220432737,0.650825431|0.507584166|0.167919101|0.296334797|0.267546996|0.370432737,0.620825431|0.477584166|0.137919101|0.266334797|0.237546996|0.340432737,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.20107449|-0.282525208|-0.327452608|-0.324608704|-0.317241544|-0.313482593,1.80222723|1.14781146|-0.255776204|0.260730486|0.152946441|0.568248353,0.572101355|-0.456939995|0.552416086,-0.0417023711|0.325078696|-0.00344905839,0.0053993454203009605,0.0007926886901259422,0.0010483292862772942,0.0013992469757795334
2,0.15000000000000002,-1.0986631080197942,0.7806857824325562,0.39873382449150085,0.1842927187681198,0.6326984763145447,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.7000000476837158,1.0,0.0015474317596806675,1,1,0,0,0.034292362703229745,0.7000000476837158,safe_stop_infeasible,0.7000000169291458,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,0.0015474317596806675,0.490877002|0.343509837|0.00154743176|0.130110817|0.101707509|0.20476388,0.640877002|0.493509837|0.151547432|0.280110817|0.251707509|0.35476388,0.610877002|0.463509837|0.121547432|0.250110817|0.221707509|0.32476388,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.196844234|-0.280433062|-0.327418217|-0.324350275|-0.316322874|-0.313273249,1.76666378|1.09360629|-0.32122849|0.196092994|0.0905071628|0.50578227,0.570016384|-0.440686166|0.55224371,-0.0417023711|0.325078696|-0.00344905839,0.005431841127574444,0.0008676322177052498,0.0011820737272500992,0.00125112384557724
3,0.2,-1.1706943675565373,0.8527170419692993,0.39873382449150085,0.16791947185993195,0.6881020665168762,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.7000000476837158,1.0,-0.014822371371144089,1,1,0,0,0.034292362703229745,0.7000000476837158,safe_stop_infeasible,0.7000000228735298,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.014822371371144089,0.48114406|0.329543479|-0.0148223714|0.11390056|0.085916952|0.189106025,0.63114406|0.479543479|0.135177629|0.26390056|0.235916952|0.339106025,0.60114406|0.449543479|0.105177629|0.23390056|0.205916952|0.309106025,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.192454318|-0.278204666|-0.327377734|-0.324058906|-0.315280924|-0.313042036,1.73212192|1.03996925|-0.38666722|0.131543333|0.0283868841|0.443382066,0.567931414|-0.424432337|0.552071333,-0.0417023711|0.325078696|-0.00344905839,0.005777569487690926,0.0008284496143460274,0.0010644039139151573,0.001404130831360817
4,0.25,-1.1839683219480168,0.8659909963607788,0.39873382449150085,0.15154780447483063,0.7504010200500488,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,-0.031189967241479294,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.7000000016602824,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.031189967241479294,0.471634695|0.315692172|-0.0311899672|0.0977058124|0.0701820327|0.173460343,0.621634695|0.465692172|0.118810033|0.247705812|0.220182033|0.323460343,0.591634695|0.435692172|0.0888100328|0.217705812|0.190182033|0.293460343,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.187900439|-0.275829158|-0.327329633|-0.32372879|-0.314093133|-0.312785817,1.69863834|0.98693953|-0.452089502|0.0670944594|-0.0333650023|0.381055556,0.565846443|-0.408178508|0.551898956,-0.0417023711|0.325078696|-0.00344905839,0.005354556255042553,0.0007943660020828247,0.0010657589882612228,0.0013191578909754753
5,0.30000000000000004,-1.1979226037549626,0.8799452781677246,0.39873382449150085,0.13517801463603973,0.8205395936965942,0.35,2,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,-0.047554926509321666,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.6999999939872001,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.047554926509321666,0.462357208|0.301963562|-0.0475549265|0.0815286848|0.054510714|0.157828174,0.612357208|0.451963562|0.102445073|0.231528685|0.204510714|0.307828174,0.582357208|0.421963562|0.0724450735|0.201528685|0.174510714|0.277828174,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.183178507|-0.273294728|-0.327271876|-0.323352791|-0.312731681|-0.312500879,1.66625033|0.934559521|-0.517491582|0.00276194806|-0.0946888249|0.318811818,0.563761473|-0.391924679|0.55172658,-0.0417023711|0.325078696|-0.00344905839,0.0052786944434046745,0.000872424803674221,0.0010064439848065376,0.0012738034129142761
6,0.35000000000000003,-4.211500124602283,3.893522799015045,0.39873382449150085,0.11881040036678314,0.8935227394104004,0.35,2,1,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,-0.06391670086367365,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.7000000117588511,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.06391670086367365,0.4533201|0.288365913|-0.0639167009|0.065371684|0.0389125115|0.142211061,0.6033201|0.438365913|0.0860832991|0.215371684|0.188912512|0.292211061,0.5733201|0.408365913|0.0560832991|0.185371684|0.158912512|0.262211061,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.178284691|-0.270588546|-0.327201697|-0.322922064|-0.31116199|-0.312182795,1.63499571|0.882875107|-0.5828685|-0.0614353279|-0.155511944|0.256661449,0.561676502|-0.37567085|0.551554203,-0.0417023711|0.325078696|-0.00344905839,0.005429917015135288,0.0007992004975676537,0.001208174042403698,0.0012467233464121819
7,0.4,-4.21148361411568,3.8935062885284424,0.39873382449150085,0.10244543850421906,0.8935062885284424,0.35,2,1,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.7000000476837158,1.0,-0.08027457879393016,1,1,0,0,0.034292362703229745,0.7000000476837158,safe_stop_infeasible,0.700000022008523,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.08027457879393016,0.444532052|0.274908155|-0.0802745788|0.0492378125|0.0233988787|0.12661079,0.594532052|0.424908155|0.0697254212|0.199237813|0.173398879|0.27661079,0.564532052|0.394908155|0.0397254212|0.169237813|0.143398879|0.24661079,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.173215481|-0.267696678|-0.327115264|-0.322425546|-0.30934073|-0.31182626,1.60491273|0.831935943|-0.64821358|-0.125474296|-0.215745216|0.1946169,0.559591532|-0.359417021|0.551381826,-0.0417023711|0.325078696|-0.00344905839,0.0054189469665288925,0.0007921429350972176,0.0010841935873031616,0.0012881625443696976
8,0.45,-4.211463527350391,3.893486201763153,0.39873382449150085,0.08608366549015045,0.8934862017631531,0.35,2,1,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,-0.09662762006577764,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.7000000007382473,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.09662762006577764,0.436001916|0.261599946|-0.0966276201|0.0331306954|0.00798370834|0.111029439,0.586001916|0.411599946|0.0533723799|0.183130695|0.157983708|0.261029439,0.556001916|0.381599946|0.0233723799|0.153130695|0.127983708|0.231029439,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.167967746|-0.264604012|-0.32700715|-0.321849258|-0.30721314|-0.311424874,1.57603992|0.781795772|-0.71351763|-0.189326476|-0.275278306|0.132692881,0.557506561|-0.343163192|0.55120945,-0.0417023711|0.325078696|-0.00344905839,0.005441736429929733,0.0007948493584990501,0.0011156778782606125,0.0012287860736250877
9,0.5,-4.211438851027454,3.893461525440216,0.39873382449150085,0.06972579658031464,0.8934615254402161,0.35,2,1,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.699999988079071,1.0,-0.11297455591853474,1,1,0,0,0.034292362703229745,0.699999988079071,safe_stop_infeasible,0.6999999793870391,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.11297455591853474,0.427738686|0.248451728|-0.112974556|0.0170547487|-0.00731600932|0.0954694374,0.577738686|0.398451728|0.0370254441|0.167054749|0.142683991|0.245469437,0.547738686|0.368451728|0.00702544408|0.137054749|0.112683991|0.215469437,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.162538801|-0.261294178|-0.326869456|-0.321175346|-0.304709385|-0.310970859,1.54841594|0.732512736|-0.77876768|-0.252956352|-0.333973422|0.070906891,0.555421591|-0.326909363|0.551037073,-0.0417023711|0.325078696|-0.00344905839,0.005591006949543953,0.00083206407725811,0.0011019650846719742,0.0012309979647397995
