step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.5219924569718979,0.26896023750305176,0.3943326473236084,0.41961097717285156,0.2502109110355377,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4292454421520233,8.584908485412598,171.6981658935547,0.47446519136428833,1.0,0.23999080727642652,0,0,0,0,0.23999080727642652,0.0,filtered,0.05612905579089699,0,0,12,joint_1_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23999080727642652,0.467206844|0.496340156|0.239990807|0.354497371|0.352320023|0.38061176,0.617206844|0.646340156|0.389990807|0.504497371|0.502320023|0.53061176,0.587206844|0.616340156|0.359990807|0.474497371|0.472320023|0.50061176,0.15|0.15|0.15|0.15|0.15|0.15,-0.00159407763|-0.0467739843|-0.00616234796|-0.0352129628|-0.0332865254|-0.0770786778,-0.319615513|-0.327914976|-0.300995458|-0.316906161|-0.300031019|-0.33199845,1.54761779|1.61067166|0.652805423|1.06587036|1.07596255|1.11336991,0.644399285|-0.450055808|0.359184325,-0.166408643|0.312796146|-0.0684105605,0.006792514584958553,0.0009924769401550293,0.0017711007967591286,0.0022813705727458
1,0.1,-0.4692660534426253,0.2721269428730011,0.3882858157157898,0.40403515100479126,0.2642929255962372,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7596655488014221,6.671079635620117,47.20686340332031,0.7596650123596191,1.0,0.22458151462430997,0,0,0,0,0.23999080727642652,0.0,filtered,8.225579965878856e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22458151462430997,0.451191354|0.480717135|0.224581515|0.337044762|0.33585696|0.360315442,0.601191354|0.630717135|0.374581515|0.487044762|0.48585696|0.510315442,0.571191354|0.600717135|0.344581515|0.457044762|0.45585696|0.480315442,0.15|0.15|0.15|0.15|0.15|0.15,-0.0028794802|-0.0828429986|-0.00956018214|-0.0511602651|-0.043628549|-0.128457448,-0.317762176|-0.327022382|-0.294463727|-0.312580249|-0.294574152|-0.329207882,1.48412376|1.51300316|0.59430215|0.984438534|1.00522514|0.983596436,0.636078715|-0.434416026|0.355763972,-0.166408643|0.312796146|-0.0684105605,0.0073816897347569466,0.0014711534604430199,0.0019904272630810738,0.001701979897916317
2,0.15000000000000002,-0.36697751684532315,0.20080474019050598,0.3811681568622589,0.3964189291000366,0.1919964998960495,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8726755976676941,6.092871189117432,156.33615112304688,0.8726745843887329,1.0,0.2103239943579931,0,0,0,0,0.23999080727642652,0.0,filtered,1.4900220906741108e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2103239943579931,0.435205782|0.465816907|0.210323994|0.319424914|0.319596576|0.337885802,0.585205782|0.615816907|0.360323994|0.469424914|0.469596576|0.487885802,0.555205782|0.585816907|0.330323994|0.439424914|0.439596576|0.457885802,0.15|0.15|0.15|0.15|0.15|0.15,-0.000946081316|-0.0572905502|0.0183195271|0.0915856539|0.12278532|-0.000102100977,-0.31580299|-0.326180124|-0.284750904|-0.306047039|-0.28658633|-0.324844562,1.42407406|1.47979695|0.5748646|1.06323827|1.11458529|1.02659654,0.627758145|-0.418776244|0.352343619,-0.166408643|0.312796146|-0.0684105605,0.005310392938554287,0.0009760456159710884,0.0014340616762638092,0.0014633219689130783
3,0.2,-0.3749414830455601,0.16963985562324524,0.376606822013855,0.39588379859924316,0.16526447236537933,0.35,2,0,0,0,0,0,0,,,,nan,0,0.958336591720581,6.115764617919922,140.8854522705078,0.9601452946662903,1.0,0.20424905658373138,0,0,0,0,0.23999080727642652,0.0,filtered,0.015173990045187826,0,0,12,joint_0_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20424905658373138,0.419420121|0.45320555|0.204249057|0.309411355|0.312018097|0.322293901,0.569420121|0.60320555|0.354249057|0.459411355|0.462018097|0.472293901,0.539420121|0.57320555|0.324249057|0.429411355|0.432018097|0.442293901,0.15|0.15|0.15|0.15|0.15|0.15,0.00110034998|-0.0285428693|0.0449562789|0.221178243|0.250147125|0.119710486,-0.313690412|-0.325314794|-0.273520308|-0.298293488|-0.283304296|-0.319245679,1.36509042|1.45896454|0.588432197|1.16053018|1.21491522|1.08964041,0.619437575|-0.403136462|0.348923266,-0.166408643|0.312796146|-0.0684105605,0.005262628197669983,0.0009909207001328468,0.0013289637863636017,0.0014980006963014603
4,0.25,-0.4639257886883095,0.17276497185230255,0.37679094076156616,0.39891839027404785,0.16781985759735107,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9914271831512451,6.248082160949707,72.3477554321289,0.9815462231636047,1.0,0.20533623681827473,0,0,0,0,0.23999080727642652,0.0,filtered,0.08245817125628556,0,0,12,joint_5_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20533623681827473,0.403846577|0.442483195|0.205336237|0.306204529|0.309620574|0.312958482,0.553846577|0.592483195|0.355336237|0.456204529|0.459620574|0.462958482,0.523846577|0.562483195|0.325336237|0.426204529|0.429620574|0.432958482,0.15|0.15|0.15|0.15|0.15|0.15,0.00250514623|-0.00922023627|0.0599564262|0.288464786|0.278754518|0.186316745,-0.311411713|-0.324335669|-0.261835802|-0.290201076|-0.29022023|-0.313416827,1.30647974|1.43637688|0.619465572|1.22308183|1.22701659|1.12473385,0.611117005|-0.38749668|0.345502913,-0.166408643|0.312796146|-0.0684105605,0.005371125414967537,0.0009882142767310143,0.0013793464750051498,0.0015206048265099525
5,0.30000000000000004,-0.5596632457814685,0.17757713794708252,0.38164135813713074,0.3980724811553955,0.17199411988258362,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9225951433181763,5.89774751663208,111.97151184082031,0.9169400930404663,1.0,0.20989464058393004,0,0,0,0,0.23999080727642652,0.0,filtered,0.029327559750819614,0,0,12,joint_2_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20989464058393004,0.388461841|0.432693361|0.209894641|0.306569093|0.308149104|0.307071177,0.538461841|0.582693361|0.359894641|0.456569093|0.458149104|0.457071177,0.508461841|0.552693361|0.329894641|0.426569093|0.428149104|0.427071177,0.15|0.15|0.15|0.15|0.15|0.15,0.00155733031|-0.0213567406|0.0462745289|0.207395371|0.164976741|0.111966256,-0.308960597|-0.323164667|-0.250960325|-0.282684253|-0.297545308|-0.308143478,1.2464441|1.38625204|0.634892766|1.15098749|1.10002785|1.03210749,0.602796435|-0.371856898|0.34208256,-0.166408643|0.312796146|-0.0684105605,0.0053897034376859665,0.0009873798117041588,0.0014072097837924957,0.0015001678839325905
6,0.35000000000000003,-0.5988704625590984,0.1834430992603302,0.38782578706741333,0.3956748843193054,0.1771441102027893,0.35,2,0,0,0,0,0,0,,,,nan,0,0.93609619140625,5.7358174324035645,182.34744262695312,0.9438098669052124,1.0,0.21043359654142269,0,0,0,0,0.23999080727642652,0.0,filtered,0.08028921076061116,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21043359654142269,0.373156295|0.42168561|0.210433597|0.303171905|0.30123039|0.2975873,0.523156295|0.57168561|0.360433597|0.453171905|0.45123039|0.4475873,0.493156295|0.54168561|0.330433597|0.423171905|0.42123039|0.4175873,0.15|0.15|0.15|0.15|0.15|0.15,-0.000524447212|-0.0598862713|0.0333186023|0.151050492|0.092829868|0.0484542736,-0.306352385|-0.321890411|-0.241044518|-0.275995149|-0.297175786|-0.30374859,1.18574835|1.30496576|0.634008471|1.08774296|1.00057564|0.935054885,0.594475865|-0.356217116|0.338662207,-0.166408643|0.312796146|-0.0684105605,0.005298837088048458,0.0009892266243696213,0.0013217860832810402,0.0015022233128547668
7,0.4,-0.6391611293047401,0.2017858922481537,0.3946949243545532,0.3937605619430542,0.1893336921930313,0.35,2,0,0,0,0,0,0,,,,nan,0,1.008764386177063,4.6503753662109375,50.663330078125,1.0087640285491943,1.0,0.20972159113672117,0,0,0,0,0.23999080727642652,0.0,filtered,7.302559397490176e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20972159113672117,0.357880462|0.409750717|0.209721591|0.297509095|0.291593983|0.285373326,0.507880462|0.559750717|0.359721591|0.447509095|0.441593983|0.435373326,0.477880462|0.529750717|0.329721591|0.417509095|0.411593983|0.405373326,0.15|0.15|0.15|0.15|0.15|0.15,-0.0022475101|-0.0870615857|0.0235262228|0.130694611|0.0661122805|0.0171362584,-0.303589232|-0.32070732|-0.228982148|-0.267613531|-0.290148908|-0.297816937,1.12568511|1.23123396|0.633430439|1.05311746|0.942339306|0.860812624,0.586155295|-0.340577334|0.335241854,-0.166408643|0.312796146|-0.0684105605,0.005302661098539829,0.0009743645787239075,0.0013409117236733437,0.0014665136113762856
8,0.45,-0.6685114238937144,0.1935071349143982,0.4029288589954376,0.39747124910354614,0.1855265498161316,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9863200187683105,4.571798801422119,166.29986572265625,0.9863441586494446,1.0,0.20983469473646532,0,0,0,0,0.23999080727642652,0.0,filtered,0.025373372431146422,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20983469473646532,0.34265987|0.396849172|0.209834695|0.291536825|0.281262974|0.27218237,0.49265987|0.546849172|0.359834695|0.441536825|0.431262974|0.42218237,0.46265987|0.516849172|0.329834695|0.411536825|0.401262974|0.39218237,0.15|0.15|0.15|0.15|0.15|0.15,-0.000127436713|-0.0546755032|0.0427330599|0.240242909|0.179462562|0.136456333,-0.30065247|-0.319635976|-0.215422647|-0.257113404|-0.281022389|-0.289714374,1.06985958|1.21308521|0.666649192|1.14927681|1.02349207|0.935471441,0.577834725|-0.324937552|0.331821501,-0.166408643|0.312796146|-0.0684105605,0.009481390006840229,0.0026641255244612694,0.0015044091269373894,0.0014921780675649643
9,0.5,-0.7208478060486915,0.19827894866466522,0.4129118025302887,0.40050220489501953,0.18933258950710297,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9479418396949768,4.340000152587891,104.8387222290039,0.9479407668113708,1.0,0.21521287658420962,0,0,0,0,0.23999080727642652,0.0,filtered,1.301953567626202e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21521287658420962,0.327699249|0.384777094|0.215212877|0.291376156|0.276910349|0.265250515,0.477699249|0.534777094|0.365212877|0.441376156|0.426910349|0.415250515,0.447699249|0.504777094|0.335212877|0.411376156|0.396910349|0.385250515,0.15|0.15|0.15|0.15|0.15|0.15,0.0012618084|-0.0289296649|0.0533735455|0.236717821|0.190662275|0.158511486,-0.297474915|-0.318253686|-0.206173489|-0.246681166|-0.271492732|-0.281031676,1.01458389|1.19192503|0.708051563|1.15554128|1.02681094|0.938481869,0.569514155|-0.30929777|0.328401148,-0.166408643|0.312796146|-0.0684105605,0.005309527739882469,0.0009837327525019646,0.0013505732640624046,0.0014691716060042381
